page_title,event_label,page,total_events
"Veterans Affairs Supportive Housing (VASH) - PIH | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/programs/hcv/vash,775
Disclosure Data Search,file_download,www.ginniemae.gov/investors/investor_search_tools/Pages/default.aspx,751
"Housing Choice Voucher Program – Forms for Landlords | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/programs/hcv/landlord/forms,707
"2023 AHAR: Part 1 - PIT Estimates of Homelessness in the U.S. | HUD USER",file_download,www.huduser.gov/portal/datasets/ahar/2023-ahar-part-1-pit-estimates-of-homelessness-in-the-us.html,687
"HOTMA Resources | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/hotmaresources,682
"Fair Market Rents (40th PERCENTILE RENTS) | HUD USER",file_download,www.huduser.gov/portal/datasets/fmr.html,627
"Programs of HUD | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/hudprograms,618
"HUD-5 Forms | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/administration/hudclips/forms/hud5,613
"Housing Opportunity Through Modernization Act | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/housing/mfh/hotma,604
"PIH - Housing Choice Vouchers: Tools | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/programs/hcv/Tools,571
"Housing Quality Standards - HCV | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/programs/hcv/hqs,556
"Permanent Foundations Guide for Manufactured Housing Guidebook (4930.3G) | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/administration/hudclips/guidebooks/4930.3G,545
"CPD Monitoring Handbook (6509.2) | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/administration/hudclips/handbooks/cpd/6509.2,538
"Housing Choice Voucher Program Guidebook | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/programs/hcv/guidebook,535
"Opportunity Zones - Map | opportunityzones.hud.gov",file_download,opportunityzones.hud.gov/resources/map,533
"HUD-1 Forms | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/administration/hudclips/forms/hud1,529
"HUD-5a-Forms | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/administration/hudclips/forms/hud5a,509
"National Pest Management Association (NPMA) Forms - HUD | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/administration/hudclips/forms/npmaforms,484
"FHA Mortgage Limits | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/housing/sfh/lender/origination/mortgage_limits,479
"Notices, Rules and Regulations - Public and Indian Housing | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/publications/notices,479
"Multifamily Utility Allowance Factors | HUD USER",file_download,www.huduser.gov/portal/datasets/muaf.html,478
"Family Self-Sufficiency (FSS) | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/programs/hcv/fss,451
"HUD Housing Counselors | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/housing/sfh/hcc/hcc_home,451
"HUD-9a Forms | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/administration/hudclips/forms/hud9a,430
"National Standards for the Physical Inspection of Real Estate (NSPIRE) | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/reac/nspire,430
"Fair Housing Act Cases | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/hearings_appeals/cases/fha,420
"SFH Handbook 4000.1 | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/housing/sfh/handbook_4000-1,412
"Housing Handbook 4910.1 | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/administration/hudclips/handbooks/hsgh/4910.1,401
"PHA Contact Information | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/pha/contacts,401
"Section 184 Indian Home Loan Guarantee Program | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/ih/homeownership/184,379
"Qualified Census Tracts and Difficult Development Areas | HUD USER",file_download,www.huduser.gov/portal/datasets/qct.html,368
"Assistance Animals | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/fair_housing_equal_opp/assistance_animals,358
"Homeownership - HUD | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/programs/hcv/homeownership,357
MBS Guide: Chapters,file_download,www.ginniemae.gov/issuers/program_guidelines/Pages/MBSGuideLib.aspx,353
"HUD Insured Multifamily Mortgages | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/housing/comp/mf_fhasl_active,343
"Violence Against Women Act (VAWA) | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/vawa,341
"Mainstream Vouchers | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/programs/hcv/mainstream,336
"Project Based Vouchers | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/programs/hcv/project,319
"Participating Lenders List - Section 184 - Indian Home Loan Guarantee Program - Indian Housing | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/ih/homeownership/184/lender_list,316
"Public Housing Agency (PHA) Plans | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/pha,315
"Multifamily Assistance & Section 8 Database | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/housing/mfh/exp/mfhdiscl,308
"Environment and Energy Laws, Regulations, & Worksheets | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/comm_planning/environment_energy/regulations#relatedlawsandauthorities,304
"Multifamily Housing - Physical Inspection Scores By State | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/housing/mfh/rems/remsinspecscores/remsphysinspscores,297
"Violence Against Women Act (VAWA) Resources for Multifamily Assisted Housing | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/housing/mfh/violence_against_women_act,295
"HUDUser.gov Search | HUD USER",file_download,www.huduser.gov/portal/search.html,283
Multiple Issuer Pool Numbers & CUSIPs,file_download,www.ginniemae.gov/issuers/issuer_tools/Pages/multiple_issuer_pool_numbers.aspx,283
"Weekly Title V Suitability Listing | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/comm_planning/titlev/weekly,279
"Income Limits | HUD USER",file_download,www.huduser.gov/portal/datasets/il.html#2022_documents,274
"Enterprise Income Verification (EIV) System | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/programs/ph/eiv,273
"Multifamily Asset Management and Project Servicing (4350.1) | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/administration/hudclips/handbooks/hsgh/4350.1,268
REMIC Offering Circular Supplements,file_download,www.ginniemae.gov/investors/disclosures_and_reports/Pages/remic_prospectuses.aspx,268
"HUD FHA Reverse Mortgage for Seniors (HECM) | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/housing/sfh/hecm/hecmhome,266
"Home Income Limits | HUD USER",file_download,www.huduser.gov/portal/datasets/HOME-Income-limits.html,265
"Participating Tribes List- Section 184 - Indian Home Loan Guarantee Program- Indian Housing | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/ih/homeownership/184/tribal_list,262
"The HUD Guidelines for the Evaluation and Control of Lead-based Paint in Housing | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/healthy_homes/lbp/hudguidelines,261
"CPD Handbook 1378.0 | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/administration/hudclips/handbooks/cpd/13780,256
"Public Housing Occupancy Guidebook | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/programs/ph/mod/guidebook,247
"HUD-9a Forms | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/administration/hudclips/forms/hud9a#group4,242
"Project Planning and Management V2.0 Artifacts | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/cio/ppm/PPMV20Artifacts,241
"Reasonable Accommodations and Modifications | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/fair_housing_equal_opp/reasonable_accommodations_and_modifications,238
"How To Sell HUD Homes | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/housing/sfh/reo/hwtosell,233
"Income Limits | HUD USER",file_download,www.huduser.gov/Portal/datasets/il.html,232
"HUD-2 Forms | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/administration/hudclips/forms/hud2,230
"Multifamily Accelerated Processing (MAP) Guide (4430.G) | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/administration/hudclips/guidebooks/hsg-GB4430,228
"Green and Resilient Retrofit Program (GRRP) | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/GRRP,226
"Single Family Housing Model Documents | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/housing/sfh/model_documents,222
"Forecast of Contracting Opportunities | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/sdb/4cast,217
"Opportunity Zones - Home | opportunityzones.hud.gov",file_download,opportunityzones.hud.gov/,211
"eLOCCS Quick Reference Guide | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/cfo/finsys/eLOCCS_access/quick_reference,208
"Processing Guidelines | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/ih/homeownership/184/guidelines,207
"Multifamily Housing: Northeast Region | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/states/shared/working/northeast/mf,205
"HOME Rent Limits | HUD USER",file_download,www.huduser.gov/portal/datasets/HOME-Rent-limits.html,197
"Qualified and Non-Qualified PHA Lists - Public Housing Agency (PHA) Plans | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/pha/lists,189
"Labor Standards and Related Forms | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/davis_bacon_and_labor_standards/olrform,186
"Multifamily Housing - TRACS | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/housing/mfh/trx/trxsum,185
"Information for Persons with Disabilities | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/topics/information_for_disabled_persons,184
"Borrowers Section 184 Loan Resources | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/ih/homeownership/184/borrowers,181
"Lenders Section 184 Resources | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/ih/homeownership/184/lenders,178
"Title I Insured Loans for Property Improvements and Manufactured Homes | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/housing/sfh/title,178
"Violence Against Women Act (VAWA) | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/VAWA,174
"About the Housing Choice Vouchers Program - HUD | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/programs/hcv/about,172
All Participant Memorandum (APM),file_download,www.ginniemae.gov/issuers/program_guidelines/Pages/mbsguideapmslibdisppage.aspx,168
"Portability | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/public_indian_housing/programs/hcv/portability,167
"Public and Indian Housing Notices | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,www.hud.gov/program_offices/administration/hudclips/notices/pih,165
