date,language,visits
2024-01-03,Estonian,110
2024-01-03,Latvian,85
2024-01-03,Georgian,84
2024-01-03,Uzbek,75
2024-01-03,Malay,70
2024-01-03,Bengali,53
2024-01-03,Azerbaijani,51
2024-01-03,Central Khmer,40
2024-01-03,Icelandic,39
2024-01-03,Macedonian,39
2024-01-03,Telugu,38
2024-01-03,Marathi,37
2024-01-03,Tamil,37
2024-01-03,Albanian,32
2024-01-03,Burmese,31
2024-01-03,Bosnian,28
2024-01-03,Gujarati,25
2024-01-03,Basque,21
2024-01-03,Afrikaans,19
2024-01-03,Armenian,18
2024-01-03,Galician,17
2024-01-03,Kannada,17
2024-01-03,Mongolian,15
2024-01-03,Welsh,14
2024-01-03,Norwegian,13
2024-01-03,Urdu,12
2024-01-02,English,585811
2024-01-02,Spanish,32811
2024-01-02,Chinese,22072
2024-01-02,German,13471
2024-01-02,French,12443
2024-01-02,Portuguese,9664
2024-01-02,Italian,7947
2024-01-02,Russian,6332
2024-01-02,Polish,6221
2024-01-02,Japanese,4943
2024-01-02,Dutch,3942
2024-01-02,Turkish,3853
2024-01-02,Korean,3330
2024-01-02,Greek,2644
2024-01-02,Swedish,2333
2024-01-02,Hungarian,1862
2024-01-02,Czech,1600
2024-01-02,Arabic,1346
2024-01-02,Persian,1301
2024-01-02,Thai,1298
2024-01-02,Norwegian Bokmål,1291
2024-01-02,Indonesian,1260
2024-01-02,Danish,1246
2024-01-02,Finnish,1239
2024-01-02,Vietnamese,1214
2024-01-02,Romanian,976
2024-01-02,Ukrainian,680
2024-01-02,Slovak,648
2024-01-02,Hebrew,531
2024-01-02,Croatian,425
2024-01-02,Catalan,361
2024-01-02,Bulgarian,359
2024-01-02,Slovenian,332
2024-01-02,Hindi,294
2024-01-02,Serbian,250
2024-01-02,Lithuanian,224
2024-01-02,(other),136
2024-01-02,Estonian,121
2024-01-02,Latvian,81
2024-01-02,Malay,67
2024-01-02,Uzbek,63
2024-01-02,Burmese,58
2024-01-02,Azerbaijani,54
2024-01-02,Bosnian,52
2024-01-02,Bengali,50
2024-01-02,Georgian,50
2024-01-02,Marathi,46
2024-01-02,Central Khmer,42
2024-01-02,Macedonian,38
2024-01-02,Albanian,37
2024-01-02,Telugu,32
2024-01-02,Tamil,30
2024-01-02,Gujarati,29
2024-01-02,Icelandic,29
2024-01-02,Malayalam,25
2024-01-02,Afrikaans,17
2024-01-02,Kannada,16
2024-01-02,Armenian,13
2024-01-02,Irish,13
2024-01-02,Mongolian,13
2024-01-02,Galician,12
2024-01-02,Basque,11
2024-01-02,Belarusian,11
2024-01-02,Sinhala,11
2024-01-01,English,533664
2024-01-01,Spanish,27309
2024-01-01,Chinese,22406
2024-01-01,French,12529
2024-01-01,German,11820
2024-01-01,Japanese,10192
2024-01-01,Portuguese,7434
2024-01-01,Italian,6317
2024-01-01,Russian,5522
2024-01-01,Turkish,3851
2024-01-01,Dutch,3592
2024-01-01,Polish,3483
2024-01-01,Korean,2750
2024-01-01,Greek,2629
2024-01-01,Hungarian,2383
2024-01-01,Swedish,2126
2024-01-01,Persian,1888
2024-01-01,Czech,1491
2024-01-01,Finnish,1466
2024-01-01,Arabic,1437
2024-01-01,Indonesian,1215
2024-01-01,Thai,1160
2024-01-01,Norwegian Bokmål,1151
2024-01-01,Danish,1140
2024-01-01,Vietnamese,1076
2024-01-01,Romanian,878
2024-01-01,Slovak,638
2024-01-01,Hebrew,612
2024-01-01,Ukrainian,582
2024-01-01,Croatian,412
2024-01-01,Catalan,348
2024-01-01,Bulgarian,308
2024-01-01,Hindi,294
2024-01-01,Slovenian,271
2024-01-01,Serbian,238
2024-01-01,Lithuanian,200
2024-01-01,Latvian,132
2024-01-01,Estonian,125
2024-01-01,(other),103
2024-01-01,Malay,87
2024-01-01,Azerbaijani,71
2024-01-01,Georgian,59
2024-01-01,Uzbek,58
2024-01-01,Bengali,57
2024-01-01,Bosnian,53
2024-01-01,Central Khmer,53
2024-01-01,Macedonian,47
2024-01-01,Marathi,45
2024-01-01,Tamil,39
2024-01-01,Burmese,36
2024-01-01,Albanian,33
2024-01-01,Icelandic,25
2024-01-01,Afrikaans,19
2024-01-01,Belarusian,18
2024-01-01,Malayalam,17
2024-01-01,Telugu,17
2024-01-01,Gujarati,16
2024-01-01,Galician,14
2024-01-01,Mongolian,14
2024-01-01,Basque,11
2024-01-01,Urdu,11
2023-12-31,English,484468
2023-12-31,Spanish,31241
2023-12-31,Chinese,21849
2023-12-31,French,19969
2023-12-31,German,11878
2023-12-31,Portuguese,7907
2023-12-31,Italian,7090
2023-12-31,Japanese,6250
2023-12-31,Russian,4942
2023-12-31,Polish,4196
2023-12-31,Dutch,3874
2023-12-31,Turkish,3703
2023-12-31,Hungarian,3356
2023-12-31,Persian,2446
2023-12-31,Swedish,2403
2023-12-31,Korean,2288
2023-12-31,Finnish,1504
2023-12-31,Greek,1424
2023-12-31,Czech,1349
2023-12-31,Arabic,1347
2023-12-31,Vietnamese,1183
2023-12-31,Indonesian,1107
2023-12-31,Norwegian Bokmål,1071
2023-12-31,Danish,1008
2023-12-31,Romanian,936
2023-12-31,Thai,804
2023-12-31,Ukrainian,661
2023-12-31,Catalan,629
2023-12-31,Slovak,610
2023-12-31,Hebrew,534
2023-12-31,Croatian,476
2023-12-31,Hindi,301
2023-12-31,Bulgarian,270
2023-12-31,Slovenian,247
2023-12-31,Serbian,220
2023-12-31,Lithuanian,175
2023-12-31,Latvian,125
2023-12-31,Estonian,112
2023-12-31,(other),92
2023-12-31,Bengali,88
2023-12-31,Malay,82
2023-12-31,Uzbek,73
2023-12-31,Macedonian,71
2023-12-31,Azerbaijani,59
2023-12-31,Central Khmer,54
2023-12-31,Georgian,48
2023-12-31,Marathi,44
2023-12-31,Tamil,42
2023-12-31,Bosnian,39
2023-12-31,Albanian,37
2023-12-31,Burmese,33
2023-12-31,Gujarati,33
2023-12-31,Icelandic,25
2023-12-31,Telugu,24
2023-12-31,Kannada,22
2023-12-31,Malayalam,22
2023-12-31,Belarusian,19
2023-12-31,Afrikaans,17
2023-12-31,Basque,14
2023-12-31,Galician,14
2023-12-31,Urdu,12
2023-12-31,Irish,11
2023-12-30,English,448801
2023-12-30,Spanish,32910
2023-12-30,Chinese,19279
2023-12-30,French,13981
2023-12-30,German,12156
2023-12-30,Portuguese,7441
2023-12-30,Italian,7282
2023-12-30,Russian,5544
2023-12-30,Dutch,3717
2023-12-30,Turkish,3525
2023-12-30,Polish,3478
2023-12-30,Japanese,3238
2023-12-30,Korean,2449
2023-12-30,Swedish,2425
2023-12-30,Finnish,2045
2023-12-30,Czech,1469
2023-12-30,Vietnamese,1424
2023-12-30,Hungarian,1309
2023-12-30,Danish,1292
2023-12-30,Arabic,1231
2023-12-30,Indonesian,1157
2023-12-30,Norwegian Bokmål,1133
2023-12-30,Greek,1080
2023-12-30,Romanian,951
2023-12-30,Catalan,913
2023-12-30,Persian,775
2023-12-30,Thai,730
2023-12-30,Ukrainian,591
2023-12-30,Slovak,573
2023-12-30,Hebrew,471
2023-12-30,Croatian,406
2023-12-30,Hindi,339
2023-12-30,Bulgarian,315
2023-12-30,Slovenian,285
2023-12-30,Serbian,249
2023-12-30,Lithuanian,116
2023-12-30,Estonian,102
2023-12-30,Uzbek,100
2023-12-30,Bengali,93
2023-12-30,(other),79
2023-12-30,Macedonian,71
2023-12-30,Malay,69
2023-12-30,Marathi,56
2023-12-30,Latvian,55
2023-12-30,Azerbaijani,53
2023-12-30,Georgian,49
2023-12-30,Central Khmer,47
2023-12-30,Telugu,39
2023-12-30,Burmese,34
2023-12-30,Albanian,33
2023-12-30,Gujarati,33
2023-12-30,Bosnian,32
2023-12-30,Tamil,29
2023-12-30,Malayalam,25
2023-12-30,Galician,20
2023-12-30,Afrikaans,18
2023-12-30,Basque,18
2023-12-30,Icelandic,18
2023-12-30,Belarusian,17
2023-12-30,Panjabi,12
2023-12-30,Urdu,12
2023-12-30,Kannada,11
2023-12-30,Mongolian,11
2023-12-29,English,470836
2023-12-29,Spanish,32004
2023-12-29,Chinese,20708
2023-12-29,German,13667
2023-12-29,French,13192
2023-12-29,Portuguese,8889
2023-12-29,Italian,8173
2023-12-29,Russian,6863
2023-12-29,Finnish,4554
2023-12-29,Dutch,3961
2023-12-29,Korean,3739
2023-12-29,Polish,3689
2023-12-29,Japanese,3384
2023-12-29,Turkish,3374
2023-12-29,Swedish,2145
2023-12-29,Czech,1621
2023-12-29,Greek,1546
2023-12-29,Hungarian,1316
2023-12-29,Arabic,1237
2023-12-29,Norwegian Bokmål,1224
2023-12-29,Danish,1175
2023-12-29,Indonesian,1124
2023-12-29,Romanian,1114
2023-12-29,Vietnamese,996
2023-12-29,Slovak,935
2023-12-29,Thai,903
2023-12-29,Persian,887
2023-12-29,Ukrainian,856
2023-12-29,Hebrew,426
2023-12-29,Croatian,413
2023-12-29,Catalan,389
2023-12-29,Hindi,378
2023-12-29,Bulgarian,331
2023-12-29,Slovenian,233
2023-12-29,Serbian,197
2023-12-29,Lithuanian,149
2023-12-29,Estonian,96
2023-12-29,(other),92
2023-12-29,Latvian,90
2023-12-29,Bengali,89
2023-12-29,Malay,81
2023-12-29,Uzbek,74
2023-12-29,Marathi,73
2023-12-29,Central Khmer,52
2023-12-29,Telugu,46
2023-12-29,Burmese,44
2023-12-29,Bosnian,39
2023-12-29,Albanian,37
2023-12-29,Azerbaijani,37
2023-12-29,Georgian,36
2023-12-29,Macedonian,34
2023-12-29,Tamil,32
2023-12-29,Basque,29
2023-12-29,Icelandic,25
2023-12-29,Mongolian,25
2023-12-29,Belarusian,20
2023-12-29,Gujarati,18
2023-12-29,Kannada,18
2023-12-29,Malayalam,18
2023-12-29,Urdu,18
2023-12-29,Afrikaans,17
2023-12-29,Galician,17
2023-12-29,Norwegian,16
2023-12-29,Panjabi,15
2023-12-29,Welsh,15
2023-12-28,English,521771
2023-12-28,Spanish,31755
2023-12-28,Chinese,16655
2023-12-28,German,13680
2023-12-28,French,11917
2023-12-28,Italian,9971
2023-12-28,Portuguese,9630
2023-12-28,Russian,8296
2023-12-28,Dutch,4507
2023-12-28,Polish,4076
2023-12-28,Japanese,4000
2023-12-28,Korean,3781
2023-12-28,Turkish,3733
2023-12-28,Swedish,2457
2023-12-28,Czech,1671
2023-12-28,Greek,1632
2023-12-28,Hungarian,1531
2023-12-28,Norwegian Bokmål,1382
2023-12-28,Danish,1364
2023-12-28,Finnish,1318
2023-12-28,Arabic,1265
2023-12-28,Indonesian,1239
2023-12-28,Romanian,1199
2023-12-28,Vietnamese,1147
2023-12-28,Ukrainian,1095
2023-12-28,Thai,920
2023-12-28,Persian,785
2023-12-28,Slovak,629
2023-12-28,Croatian,542
2023-12-28,Hebrew,524
2023-12-28,Bulgarian,388
2023-12-28,Catalan,341
2023-12-28,Hindi,324
2023-12-28,Serbian,322
2023-12-28,Slovenian,259
2023-12-28,Lithuanian,185
2023-12-28,Bengali,123
2023-12-28,(other),103
2023-12-28,Estonian,101
2023-12-28,Latvian,86
2023-12-28,Azerbaijani,72
2023-12-28,Marathi,64
2023-12-28,Uzbek,58
2023-12-28,Malay,57
2023-12-28,Central Khmer,56
2023-12-28,Georgian,54
2023-12-28,Telugu,50
2023-12-28,Burmese,41
2023-12-28,Tamil,39
2023-12-28,Albanian,37
2023-12-28,Bosnian,36
2023-12-28,Macedonian,36
2023-12-28,Mongolian,35
2023-12-28,Icelandic,26
2023-12-28,Gujarati,25
2023-12-28,Belarusian,24
2023-12-28,Galician,24
2023-12-28,Urdu,22
2023-12-28,Kannada,20
2023-12-28,Malayalam,19
2023-12-28,Afrikaans,15
2023-12-28,Armenian,15
2023-12-28,Basque,15
2023-12-27,English,594729
2023-12-27,Spanish,31376
2023-12-27,Chinese,18289
2023-12-27,Italian,12896
2023-12-27,German,12521
2023-12-27,Portuguese,10356
2023-12-27,French,10311
2023-12-27,Russian,9827
2023-12-27,Japanese,5589
2023-12-27,Turkish,4429
2023-12-27,Dutch,4031
2023-12-27,Polish,3490
2023-12-27,Korean,3277
2023-12-27,Swedish,2314
2023-12-27,Danish,1419
2023-12-27,Czech,1407
2023-12-27,Arabic,1376
2023-12-27,Indonesian,1310
2023-12-27,Hungarian,1231
2023-12-27,Vietnamese,1157
2023-12-27,Norwegian Bokmål,1138
2023-12-27,Greek,1131
2023-12-27,Romanian,1084
2023-12-27,Ukrainian,1009
2023-12-27,Finnish,1004
2023-12-27,Thai,875
2023-12-27,Persian,727
2023-12-27,Slovak,528
2023-12-27,Hebrew,525
2023-12-27,Croatian,430
2023-12-27,Catalan,365
2023-12-27,Hindi,336
2023-12-27,Serbian,316
2023-12-27,Bulgarian,314
2023-12-27,Slovenian,251
2023-12-27,Lithuanian,172
2023-12-27,Bengali,149
2023-12-27,Uzbek,93
2023-12-27,Estonian,92
2023-12-27,Malay,85
2023-12-27,(other),81
2023-12-27,Latvian,79
2023-12-27,Azerbaijani,76
2023-12-27,Georgian,59
2023-12-27,Marathi,57
2023-12-27,Telugu,57
2023-12-27,Central Khmer,42
2023-12-27,Burmese,39
2023-12-27,Bosnian,35
2023-12-27,Macedonian,32
2023-12-27,Albanian,29
2023-12-27,Tamil,29
2023-12-27,Gujarati,25
2023-12-27,Galician,22
2023-12-27,Icelandic,22
2023-12-27,Basque,18
2023-12-27,Panjabi,15
2023-12-27,Mongolian,14
2023-12-27,Malayalam,13
2023-12-27,Sinhala,13
2023-12-27,Urdu,13
2023-12-27,Corsican,12
2023-12-27,Armenian,11
2023-12-26,English,539967
2023-12-26,Spanish,32437
2023-12-26,Chinese,17549
2023-12-26,Italian,17303
2023-12-26,German,13245
2023-12-26,Portuguese,11668
2023-12-26,French,10983
2023-12-26,Russian,9135
2023-12-26,Turkish,5810
2023-12-26,Japanese,5341
2023-12-26,Dutch,3862
2023-12-26,Korean,3509
2023-12-26,Polish,3222
2023-12-26,Swedish,2056
2023-12-26,Arabic,1661
2023-12-26,Danish,1644
2023-12-26,Czech,1403
2023-12-26,Vietnamese,1369
2023-12-26,Indonesian,1226
2023-12-26,Hungarian,1188
2023-12-26,Norwegian Bokmål,1133
2023-12-26,Greek,1112
2023-12-26,Romanian,1005
2023-12-26,Finnish,965
2023-12-26,Thai,943
2023-12-26,Ukrainian,885
2023-12-26,Persian,729
2023-12-26,Slovak,594
2023-12-26,Croatian,484
2023-12-26,Hebrew,453
2023-12-26,Catalan,354
2023-12-26,Hindi,348
2023-12-26,Bulgarian,333
2023-12-26,Slovenian,263
2023-12-26,Serbian,229
2023-12-26,Lithuanian,160
2023-12-26,Estonian,114
2023-12-26,(other),100
2023-12-26,Latvian,92
2023-12-26,Uzbek,87
2023-12-26,Malay,71
2023-12-26,Telugu,67
2023-12-26,Bengali,55
2023-12-26,Azerbaijani,51
2023-12-26,Marathi,50
2023-12-26,Georgian,47
2023-12-26,Bosnian,46
2023-12-26,Central Khmer,37
2023-12-26,Albanian,36
2023-12-26,Mongolian,28
2023-12-26,Macedonian,27
2023-12-26,Tamil,26
2023-12-26,Burmese,24
2023-12-26,Afrikaans,22
2023-12-26,Gujarati,22
2023-12-26,Icelandic,21
2023-12-26,Basque,20
2023-12-26,Galician,20
2023-12-26,Urdu,20
2023-12-26,Armenian,13
2023-12-26,Panjabi,13
2023-12-26,Kannada,11
2023-12-25,English,484496
2023-12-25,Spanish,30493
2023-12-25,Chinese,19143
2023-12-25,German,13522
2023-12-25,Italian,12706
2023-12-25,Portuguese,11302
2023-12-25,French,10261
2023-12-25,Russian,7656
2023-12-25,Japanese,5119
2023-12-25,Turkish,4314
2023-12-25,Dutch,3853
2023-12-25,Korean,3604
2023-12-25,Polish,3273
2023-12-25,Arabic,2885
2023-12-25,Swedish,2150
2023-12-25,Danish,2032
2023-12-25,Czech,1374
2023-12-25,Indonesian,1346
2023-12-25,Hungarian,1300
2023-12-25,Thai,1208
2023-12-25,Norwegian Bokmål,1192
2023-12-25,Vietnamese,1108
2023-12-25,Greek,1087
2023-12-25,Romanian,1033
2023-12-25,Finnish,902
2023-12-25,Ukrainian,791
2023-12-25,Persian,701
2023-12-25,Slovak,599
2023-12-25,Hebrew,489
2023-12-25,Croatian,430
2023-12-25,Catalan,383
2023-12-25,Hindi,346
2023-12-25,Bulgarian,310
2023-12-25,Serbian,260
2023-12-25,Slovenian,260
2023-12-25,Lithuanian,159
2023-12-25,(other),140
2023-12-25,Uzbek,131
2023-12-25,Estonian,103
2023-12-25,Latvian,77
2023-12-25,Malay,72
2023-12-25,Bengali,66
2023-12-25,Azerbaijani,54
2023-12-25,Georgian,51
2023-12-25,Telugu,51
2023-12-25,Marathi,45
2023-12-25,Bosnian,36
2023-12-25,Macedonian,36
2023-12-25,Central Khmer,34
2023-12-25,Tamil,32
2023-12-25,Burmese,25
2023-12-25,Albanian,24
2023-12-25,Gujarati,24
2023-12-25,Armenian,23
2023-12-25,Icelandic,16
2023-12-25,Belarusian,15
2023-12-25,Kannada,15
2023-12-25,Kazakh,15
2023-12-25,Urdu,15
2023-12-25,Galician,14
2023-12-25,Malayalam,14
2023-12-25,Afrikaans,13
2023-12-25,Welsh,11
2023-12-24,English,472405
2023-12-24,Spanish,31320
2023-12-24,Chinese,18773
2023-12-24,German,13466
2023-12-24,French,10087
2023-12-24,Portuguese,9851
2023-12-24,Italian,7494
2023-12-24,Russian,7111
2023-12-24,Turkish,5149
2023-12-24,Japanese,5092
2023-12-24,Dutch,4175
2023-12-24,Arabic,4107
2023-12-24,Polish,2898
2023-12-24,Korean,2639
2023-12-24,Swedish,1892
2023-12-24,Czech,1412
2023-12-24,Indonesian,1326
2023-12-24,Hungarian,1235
2023-12-24,Danish,1234
2023-12-24,Greek,1228
2023-12-24,Thai,1219
2023-12-24,Norwegian Bokmål,1124
2023-12-24,Vietnamese,1004
2023-12-24,Romanian,913
2023-12-24,Ukrainian,903
2023-12-24,Finnish,888
2023-12-24,Persian,755
2023-12-24,Slovak,586
2023-12-24,Hebrew,523
2023-12-24,Croatian,481
2023-12-24,Catalan,409
2023-12-24,Hindi,352
2023-12-24,Bulgarian,310
2023-12-24,Serbian,304
2023-12-24,Uzbek,288
2023-12-24,Slovenian,265
2023-12-24,Lithuanian,169
2023-12-24,Estonian,124
2023-12-24,(other),90
2023-12-24,Azerbaijani,85
2023-12-24,Malay,78
2023-12-24,Latvian,77
2023-12-24,Georgian,61
2023-12-24,Bengali,56
2023-12-24,Marathi,48
2023-12-24,Armenian,38
2023-12-24,Bosnian,34
2023-12-24,Central Khmer,34
2023-12-24,Macedonian,30
2023-12-24,Tamil,29
2023-12-24,Albanian,28
2023-12-24,Burmese,27
2023-12-24,Telugu,23
2023-12-24,Urdu,23
2023-12-24,Gujarati,21
2023-12-24,Icelandic,18
2023-12-24,Kazakh,18
2023-12-24,Welsh,18
2023-12-24,Basque,16
2023-12-24,Galician,15
2023-12-24,Kannada,14
2023-12-24,Malayalam,14
2023-12-24,Panjabi,13
2023-12-24,Belarusian,12
2023-12-24,Mongolian,12
2023-12-23,English,418792
2023-12-23,Spanish,32094
2023-12-23,Chinese,18842
2023-12-23,German,13010
2023-12-23,French,9907
2023-12-23,Portuguese,7062
2023-12-23,Russian,6942
2023-12-23,Italian,6456
2023-12-23,Turkish,4400
2023-12-23,Dutch,3942
2023-12-23,Japanese,3866
2023-12-23,Polish,2896
2023-12-23,Korean,2181
2023-12-23,Swedish,2053
2023-12-23,Arabic,1917
2023-12-23,Czech,1277
2023-12-23,Indonesian,1180
2023-12-23,Danish,1170
2023-12-23,Vietnamese,1148
2023-12-23,Thai,1140
2023-12-23,Hungarian,1073
2023-12-23,Norwegian Bokmål,1065
2023-12-23,Greek,1063
2023-12-23,Finnish,850
2023-12-23,Persian,793
2023-12-23,Romanian,770
2023-12-23,Ukrainian,697
2023-12-23,Uzbek,505
2023-12-23,Hebrew,496
2023-12-23,Slovak,489
2023-12-23,Croatian,383
2023-12-23,Catalan,373
2023-12-23,Hindi,349
2023-12-23,Serbian,294
2023-12-23,Bulgarian,277
2023-12-23,Slovenian,269
2023-12-23,Lithuanian,128
2023-12-23,Latvian,112
2023-12-23,Estonian,88
2023-12-23,Armenian,79
2023-12-23,Azerbaijani,77
2023-12-23,(other),74
2023-12-23,Malay,70
2023-12-23,Marathi,57
2023-12-23,Georgian,55
2023-12-23,Bengali,52
2023-12-23,Bosnian,36
2023-12-23,Macedonian,36
2023-12-23,Albanian,35
2023-12-23,Central Khmer,34
2023-12-23,Gujarati,31
2023-12-23,Tamil,28
2023-12-23,Burmese,25
2023-12-23,Galician,20
2023-12-23,Icelandic,20
2023-12-23,Belarusian,17
2023-12-23,Basque,16
2023-12-23,Kannada,15
2023-12-23,Telugu,15
2023-12-23,Mongolian,14
2023-12-23,Malayalam,12
2023-12-23,Afrikaans,11
2023-12-23,Amharic,11
2023-12-22,English,527702
2023-12-22,Spanish,33648
2023-12-22,Chinese,19813
2023-12-22,German,14956
2023-12-22,French,13143
2023-12-22,Portuguese,8868
2023-12-22,Russian,8245
2023-12-22,Italian,8064
2023-12-22,Dutch,4875
2023-12-22,Turkish,4863
2023-12-22,Japanese,4614
2023-12-22,Polish,3312
2023-12-22,Korean,2819
2023-12-22,Swedish,2282
2023-12-22,Thai,1720
2023-12-22,Danish,1558
2023-12-22,Czech,1416
2023-12-22,Arabic,1385
2023-12-22,Norwegian Bokmål,1241
2023-12-22,Hungarian,1222
2023-12-22,Indonesian,1197
2023-12-22,Vietnamese,1135
2023-12-22,Greek,1099
2023-12-22,Finnish,938
2023-12-22,Ukrainian,912
2023-12-22,Romanian,894
2023-12-22,Persian,682
2023-12-22,Slovak,531
2023-12-22,Catalan,461
2023-12-22,Hindi,446
2023-12-22,Croatian,440
2023-12-22,Hebrew,403
2023-12-22,Bulgarian,302
2023-12-22,Serbian,287
2023-12-22,Slovenian,261
2023-12-22,Uzbek,211
2023-12-22,Lithuanian,160
2023-12-22,(other),152
2023-12-22,Estonian,129
2023-12-22,Latvian,121
2023-12-22,Malay,91
2023-12-22,Azerbaijani,75
2023-12-22,Georgian,58
2023-12-22,Bengali,49
2023-12-22,Marathi,49
2023-12-22,Central Khmer,45
2023-12-22,Macedonian,42
2023-12-22,Bosnian,38
2023-12-22,Albanian,34
2023-12-22,Icelandic,34
2023-12-22,Burmese,30
2023-12-22,Armenian,29
2023-12-22,Tamil,25
2023-12-22,Gujarati,24
2023-12-22,Basque,23
2023-12-22,Telugu,19
2023-12-22,Urdu,17
2023-12-22,Galician,15
2023-12-22,Malayalam,15
2023-12-22,Mongolian,15
2023-12-22,Afrikaans,12
2023-12-22,Belarusian,12
2023-12-22,Kannada,12
2023-12-22,Kazakh,11
2023-12-22,Panjabi,11
2023-12-21,English,623957
2023-12-21,Spanish,39497
2023-12-21,Chinese,28409
2023-12-21,German,15757
2023-12-21,French,14593
2023-12-21,Russian,9211
2023-12-21,Portuguese,9060
2023-12-21,Italian,8393
2023-12-21,Japanese,6340
2023-12-21,Turkish,5703
2023-12-21,Dutch,4608
2023-12-21,Korean,3614
2023-12-21,Polish,3587
2023-12-21,Swedish,2583
2023-12-21,Thai,2454
2023-12-21,Czech,1537
2023-12-21,Arabic,1460
2023-12-21,Danish,1374
2023-12-21,Indonesian,1332
2023-12-21,Hungarian,1246
2023-12-21,Norwegian Bokmål,1195
2023-12-21,Vietnamese,1176
2023-12-21,Greek,1154
2023-12-21,Ukrainian,1098
2023-12-21,Finnish,1054
2023-12-21,Romanian,781
2023-12-21,Persian,616
2023-12-21,Hebrew,600
2023-12-21,Croatian,493
2023-12-21,Slovak,493
2023-12-21,Catalan,470
2023-12-21,Hindi,384
2023-12-21,Slovenian,344
2023-12-21,Bulgarian,335
2023-12-21,Serbian,274
2023-12-21,Lithuanian,165
2023-12-21,(other),155
2023-12-21,Estonian,114
2023-12-21,Uzbek,96
2023-12-21,Malay,90
2023-12-21,Latvian,89
2023-12-21,Azerbaijani,68
2023-12-21,Georgian,68
2023-12-21,Bengali,67
2023-12-21,Bosnian,59
2023-12-21,Marathi,58
2023-12-21,Albanian,49
2023-12-21,Central Khmer,47
2023-12-21,Macedonian,32
2023-12-21,Telugu,31
2023-12-21,Burmese,30
2023-12-21,Gujarati,29
2023-12-21,Basque,28
2023-12-21,Tamil,27
2023-12-21,Icelandic,26
2023-12-21,Urdu,22
2023-12-21,Galician,21
2023-12-21,Panjabi,20
2023-12-21,Afrikaans,15
2023-12-21,Kazakh,15
2023-12-21,Welsh,14
2023-12-21,Norwegian,13
2023-12-21,Malayalam,12
2023-12-21,Belarusian,11
2023-12-21,Mongolian,11
2023-12-20,English,725653
2023-12-20,Spanish,41468
2023-12-20,Chinese,20829
2023-12-20,German,16676
2023-12-20,French,13842
2023-12-20,Russian,10594
2023-12-20,Portuguese,9746
2023-12-20,Italian,9216
2023-12-20,Japanese,6330
2023-12-20,Dutch,5496
