date,browser,os_version,visits
2023-11-13,Internet Explorer,NT,1
2023-11-12,Internet Explorer,10,1
2023-11-12,Internet Explorer,7,1
2023-11-12,Internet Explorer,NT,1
2023-11-11,Internet Explorer,7,1
2023-11-10,Internet Explorer,10,2
2023-11-09,Internet Explorer,10,7
2023-11-09,Internet Explorer,8,2
2023-11-09,Internet Explorer,7,1
2023-11-08,Internet Explorer,10,3
2023-11-08,Internet Explorer,XP,3
2023-11-07,Internet Explorer,10,4
2023-11-07,Internet Explorer,7,1
2023-11-06,Internet Explorer,10,2
2023-11-06,Internet Explorer,7,2
2023-11-06,Internet Explorer,2000,1
2023-11-06,Internet Explorer,8,1
2023-11-06,Internet Explorer,Vista,1
2023-11-05,Internet Explorer,7,2
2023-11-05,Internet Explorer,10,1
2023-11-04,Internet Explorer,XP,1
2023-11-03,Internet Explorer,7,2
2023-11-03,Internet Explorer,10,1
2023-11-02,Internet Explorer,10,4
2023-11-02,Internet Explorer,7,4
2023-11-02,Internet Explorer,8,1
2023-11-02,Internet Explorer,8.1,1
2023-11-02,Internet Explorer,XP,1
2023-11-01,Internet Explorer,10,6
2023-11-01,Internet Explorer,7,5
2023-11-01,Internet Explorer,8,3
2023-11-01,Internet Explorer,Vista,1
2023-10-31,Internet Explorer,10,5
2023-10-31,Internet Explorer,XP,4
2023-10-31,Internet Explorer,7,1
2023-10-31,Internet Explorer,NT,1
2023-10-30,Internet Explorer,7,3
2023-10-30,Internet Explorer,10,2
2023-10-30,Internet Explorer,XP,1
2023-10-29,Internet Explorer,8,2
2023-10-29,Internet Explorer,10,1
2023-10-28,Internet Explorer,10,2
2023-10-28,Internet Explorer,8,2
2023-10-27,Internet Explorer,10,4
2023-10-27,Internet Explorer,7,4
2023-10-27,Internet Explorer,2000,1
2023-10-27,Internet Explorer,8,1
2023-10-27,Internet Explorer,XP,1
2023-10-26,Internet Explorer,10,4
2023-10-26,Internet Explorer,8,2
2023-10-26,Internet Explorer,95,1
2023-10-25,Internet Explorer,10,3
2023-10-25,Internet Explorer,8,2
2023-10-25,Internet Explorer,7,1
2023-10-25,Internet Explorer,NT,1
2023-10-25,Internet Explorer,Vista,1
2023-10-24,Internet Explorer,10,7
2023-10-24,Internet Explorer,7,3
2023-10-24,Internet Explorer,8,1
2023-10-24,Internet Explorer,98,1
2023-10-24,Internet Explorer,CE,1
2023-10-24,Internet Explorer,NT,1
2023-10-23,Internet Explorer,10,4
2023-10-23,Internet Explorer,7,4
2023-10-23,Internet Explorer,8,3
2023-10-23,Internet Explorer,2000,1
2023-10-23,Internet Explorer,8.1,1
2023-10-22,Internet Explorer,10,1
2023-10-21,Internet Explorer,10,1
2023-10-21,Internet Explorer,7,1
2023-10-21,Internet Explorer,8,1
2023-10-21,Internet Explorer,NT,1
2023-10-20,Internet Explorer,10,10
2023-10-20,Internet Explorer,7,3
2023-10-20,Internet Explorer,8,3
2023-10-20,Internet Explorer,3.1,1
2023-10-20,Internet Explorer,NT,1
2023-10-20,Internet Explorer,Vista,1
2023-10-19,Internet Explorer,10,5
2023-10-19,Internet Explorer,8,2
2023-10-18,Internet Explorer,XP,10
2023-10-18,Internet Explorer,10,9
2023-10-18,Internet Explorer,8,3
2023-10-18,Internet Explorer,8.1,1
2023-10-17,Internet Explorer,XP,9
2023-10-17,Internet Explorer,10,4
2023-10-16,Internet Explorer,10,12
2023-10-16,Internet Explorer,XP,12
2023-10-16,Internet Explorer,7,4
2023-10-15,Internet Explorer,XP,8
2023-10-15,Internet Explorer,10,3
2023-10-15,Internet Explorer,2000,2
2023-10-15,Internet Explorer,7,1
2023-10-15,Internet Explorer,98,1
2023-10-15,Internet Explorer,Vista,1
2023-10-14,Internet Explorer,XP,8
2023-10-14,Internet Explorer,Server 2003,1
2023-10-13,Internet Explorer,XP,10
2023-10-13,Internet Explorer,10,4
2023-10-13,Internet Explorer,8,2
2023-10-13,Internet Explorer,Server 2003,1
2023-10-12,Internet Explorer,XP,8
2023-10-12,Internet Explorer,10,4
2023-10-12,Internet Explorer,8,1
2023-10-12,Internet Explorer,95,1
2023-10-11,Internet Explorer,XP,8
2023-10-11,Internet Explorer,10,3
2023-10-11,Internet Explorer,7,2
2023-10-11,Internet Explorer,Server 2003,1
2023-10-10,Internet Explorer,XP,8
2023-10-10,Internet Explorer,10,6
2023-10-10,Internet Explorer,7,2
2023-10-10,Internet Explorer,8,1
2023-10-10,Internet Explorer,CE,1
2023-10-09,Internet Explorer,XP,8
2023-10-09,Internet Explorer,10,7
2023-10-09,Internet Explorer,8.1,1
2023-10-08,Internet Explorer,XP,9
2023-10-08,Internet Explorer,10,5
2023-10-08,Internet Explorer,7,2
2023-10-08,Internet Explorer,95,1
2023-10-08,Internet Explorer,CE,1
2023-10-08,Internet Explorer,NT,1
2023-10-07,Internet Explorer,10,13
2023-10-07,Internet Explorer,XP,10
2023-10-07,Internet Explorer,7,6
2023-10-07,Internet Explorer,8.1,1
2023-10-07,Internet Explorer,NT,1
