date,browser,os_version,visits
2023-10-23,Internet Explorer,10,408
2023-10-23,Internet Explorer,8,313
2023-10-22,Internet Explorer,XP,452
2023-10-21,Internet Explorer,XP,356
2023-10-20,Internet Explorer,XP,330
2023-10-20,Internet Explorer,8,252
2023-10-20,Internet Explorer,10,243
2023-10-19,Internet Explorer,10,426
2023-10-19,Internet Explorer,8,417
2023-10-19,Internet Explorer,XP,339
2023-10-18,Internet Explorer,10,452
2023-10-18,Internet Explorer,XP,347
2023-10-18,Internet Explorer,8,278
2023-10-18,Internet Explorer,7,139
2023-10-17,Internet Explorer,XP,400
2023-10-17,Internet Explorer,8,365
2023-10-17,Internet Explorer,10,356
2023-10-16,Internet Explorer,XP,408
2023-10-16,Internet Explorer,10,365
2023-10-16,Internet Explorer,8,269
2023-10-15,Internet Explorer,XP,365
2023-10-14,Internet Explorer,XP,356
2023-10-13,Internet Explorer,XP,443
2023-10-13,Internet Explorer,10,278
2023-10-13,Internet Explorer,8,252
2023-10-12,Internet Explorer,2000,6854
2023-10-12,Internet Explorer,10,460
2023-10-12,Internet Explorer,XP,460
2023-10-12,Internet Explorer,8,226
2023-10-11,Internet Explorer,10,295
2023-10-11,Internet Explorer,8,287
2023-10-11,Internet Explorer,XP,269
2023-10-10,Internet Explorer,XP,478
2023-10-10,Internet Explorer,10,321
2023-10-10,Internet Explorer,8,278
2023-10-09,Internet Explorer,XP,339
2023-10-09,Internet Explorer,8,217
2023-10-09,Internet Explorer,10,200
2023-10-08,Internet Explorer,XP,391
2023-10-07,Internet Explorer,XP,417
