page_title,event_label,page,total_events
"About Form 8822, Change of Address | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-8822,10063
"Site Index Search | Internal Revenue Service",file_download,www.irs.gov/site-index-search?query=941,9861
"IRIS Application for TCC | Internal Revenue Service",file_download,www.irs.gov/tax-professionals/iris-application-for-tcc,9590
"About Form 4506-T, Request for Transcript of Tax Return | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-4506-t,9416
"Forms and Pubs Index Search | Internal Revenue Service",file_download,www.irs.gov/forms-pubs-search?query=1099,9189
Today's Auction Results — TreasuryDirect,file_download,www.treasurydirect.gov/auctions/announcements-data-results/announcement-results-press-releases/auction-results/,8785
"About Form W-7, Application for IRS Individual Taxpayer Identification Number | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-w-7,8766
"Site Index Search | Internal Revenue Service",file_download,www.irs.gov/site-index-search?query=940,8748
"Forms and Pubs Index Search | Internal Revenue Service",file_download,www.irs.gov/forms-pubs-search?query=940,8671
"About Form 2553, Election by a Small Business Corporation | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-2553,8617
"About Publication 15-T, Federal Income Tax Withholding Methods | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-publication-15-t,8601
"About Form W-8 IMY, Certificate of Foreign Intermediary, Foreign Flow-Through Entity, or Certain U.S. Branches for United States Tax Withholding and Reporting | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-w-8-imy,8384
"About Schedule B (Form 1040), Interest and Ordinary Dividends | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-schedule-b-form-1040,8177
"About Publication 15, (Circular E), Employer's Tax Guide | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-publication-15,7581
"Site Index Search | Internal Revenue Service",file_download,www.irs.gov/site-index-search?query=1099,7369
"About Form SS-4, Application for Employer Identification Number (EIN) | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-ss-4,7151
"About Form 1065, U.S. Return of Partnership Income | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-1065,7022
"Forms and Pubs Index Search | Internal Revenue Service",file_download,www.irs.gov/forms-pubs-search?query=941,6909
"Retirement Plan and IRA Required Minimum Distributions FAQs | Internal Revenue Service",file_download,www.irs.gov/retirement-plans/retirement-plan-and-ira-required-minimum-distributions-faqs,6853
"About Form 8822-B, Change of Address or Responsible Party - Business | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-8822-b,6418
"About Form 1040-X, Amended U.S. Individual Income Tax Return | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-1040x,6358
Cash EE or I savings bonds — TreasuryDirect,file_download,www.treasurydirect.gov/savings-bonds/cashing-a-bond/,6318
"About Schedule D (Form 1040), Capital Gains and Losses | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-schedule-d-form-1040,6254
"About Form W-8 BEN, Certificate of Foreign Status of Beneficial Owner for United States Tax Withholding and Reporting (Individuals) | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-w-8-ben,6229
"About Schedule 8812 (Form 1040), Credits for Qualifying Children and Other Dependents | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-schedule-8812-form-1040,6092
"Internal Revenue Service | An official website of the United States government",file_download,www.irs.gov/,6047
"About Form 8832, Entity Classification Election | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-8832,6038
"About Form 5329, Additional Taxes on Qualified Plans (including IRAs) and Other Tax-Favored Accounts | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-5329,5981
I bonds — TreasuryDirect,file_download,www.treasurydirect.gov/savings-bonds/i-bonds/,5924
"Site Index Search | Internal Revenue Service",file_download,www.irs.gov/site-index-search?query=w9,5772
Today's Auction Results — TreasuryDirect,file_download,www.treasurydirect.gov/auctions/announcements-data-results/announcement-results-press-releases/auction-results/#noncompetitive,5761
"About Publication 970, Tax Benefits for Education | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-publication-970,5720
"About Publication 590-B, Distributions from Individual Retirement Arrangements (IRAs) | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-publication-590-b,5580
"About Publication 505, Tax Withholding and Estimated Tax | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-publication-505,5550
"About Form 843, Claim for Refund and Request for Abatement | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-843,4980
"EFTPS: The Electronic Federal Tax Payment System | Internal Revenue Service",file_download,www.irs.gov/payments/eftps-the-electronic-federal-tax-payment-system,4938
"Exempt Organizations Business Master File Extract (EO BMF) | Internal Revenue Service",file_download,www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,4932
"About Form 1040-SR, U.S. Tax Return for Seniors | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-1040-sr,4865
"About Form W-4P, Withholding Certificate for Periodic Pension or Annuity Payments | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-w-4-p,4656
"E-file Forms 1099 with IRIS | Internal Revenue Service",file_download,www.irs.gov/filing/e-file-forms-1099-with-iris,4655
"About Form 2848, Power of Attorney and Declaration of Representative | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-2848,4534
"Draft Tax Forms | Internal Revenue Service",file_download,www.irs.gov/draft-tax-forms,4448
"Site Index Search | Internal Revenue Service",file_download,www.irs.gov/site-index-search?query=w-9,4437
"Definition of Adjusted Gross Income | Internal Revenue Service",file_download,www.irs.gov/e-file-providers/definition-of-adjusted-gross-income,4341
"Self-Employed Individuals Tax Center | Internal Revenue Service",file_download,www.irs.gov/businesses/small-businesses-self-employed/self-employed-individuals-tax-center,4317
"401(k) limit increases to $23,000 for 2024, IRA limit rises to $7,000 | Internal Revenue Service",file_download,www.irs.gov/newsroom/401k-limit-increases-to-23000-for-2024-ira-limit-rises-to-7000,4285
"Specially Designated Nationals And Blocked Persons List (SDN) Human Readable Lists | Office of Foreign Assets Control",file_download,ofac.treasury.gov/specially-designated-nationals-and-blocked-persons-list-sdn-human-readable-lists,4276
"Get An Identity Protection PIN | Internal Revenue Service",file_download,www.irs.gov/identity-theft-fraud-scams/get-an-identity-protection-pin,4250
"About General Instructions for Certain Information Returns | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-1099,4235
"About Publication 502, Medical and Dental Expenses | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-publication-502,4231
"About Form 709, United States Gift (and Generation-Skipping Transfer) Tax Return | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-709,4202
"Annual Electronic Filing Requirement for Small Exempt Organizations — Form 990-N (e-Postcard) | Internal Revenue Service",file_download,www.irs.gov/charities-non-profits/annual-electronic-filing-requirement-for-small-exempt-organizations-form-990-n-e-postcard,4189
"About Schedule SE (Form 1040), Self-Employment Tax | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-schedule-se-form-1040,4067
"About Form 9465, Installment Agreement Request | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-9465,4052
I bonds interest rates — TreasuryDirect,file_download,treasurydirect.gov/savings-bonds/i-bonds/i-bonds-interest-rates/,3936
"Required Filing (Form 990 Series) | Internal Revenue Service",file_download,www.irs.gov/charities-non-profits/required-filing-form-990-series,3795
"About Form 1098, Mortgage Interest Statement | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-1098,3775
"About Form 2290, Heavy Highway Vehicle Use Tax Return | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-2290,3722
"About Schedule E (Form 1040), Supplemental Income and Loss | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-schedule-e-form-1040,3694
"About Form 4506, Request for Copy of Tax Return | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-4506,3691
Treasury Bills — TreasuryDirect,file_download,www.treasurydirect.gov/marketable-securities/treasury-bills/,3677
"About Form 1096, Annual Summary and Transmittal of U.S. Information Returns | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-1096,3644
"About Form 8949, Sales and other Dispositions of Capital Assets | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-8949,3633
Announcement & Results Press Releases — TreasuryDirect,file_download,www.treasurydirect.gov/auctions/announcements-data-results/announcement-results-press-releases/,3602
"Forms and Publications by U.S. Mail | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/forms-and-publications-by-us-mail,3596
"About Form 1041, U.S. Income Tax Return for Estates and Trusts | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-1041,3576
"Offer in Compromise | Internal Revenue Service",file_download,www.irs.gov/payments/offer-in-compromise,3540
"About Publication 501, Dependents, Standard Deduction, and Filing Information | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-publication-501,3512
"Forms and Pubs Index Search | Internal Revenue Service",file_download,www.irs.gov/forms-pubs-search?query=8949,3463
"About Form 1040-NR, U.S. Nonresident Alien Income Tax Return | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-1040-nr,3457
"Credits for new clean vehicles purchased in 2023 or after | Internal Revenue Service",file_download,www.irs.gov/credits-deductions/credits-for-new-clean-vehicles-purchased-in-2023-or-after,3456
Forms for Savings Bonds — TreasuryDirect,file_download,www.treasurydirect.gov/savings-bonds/forms/,3324
"Reference Materials | FinCEN.gov",file_download,www.fincen.gov/boi/Reference-materials,3317
"About Form 1120, U.S. Corporation Income Tax Return | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-1120,3299
"About Publication 17, Your Federal Income Tax (For Individuals) | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-publication-17,3239
