date,os,visits
2015-10-09,Windows Phone,76869
2015-10-09,iOS,2710164
2015-10-10,(not set),45265
2015-10-10,Android,2171577
2015-10-10,BlackBerry,21519
2015-10-10,Chrome OS,48277
2015-10-10,Linux,91949
2015-10-10,Macintosh,975703
2015-10-10,Nokia,1857
2015-10-10,Samsung,1447
2015-10-10,Windows,4912191
2015-10-10,Windows Phone,67589
2015-10-10,iOS,2272025
2015-10-11,(not set),47986
2015-10-11,Android,2236182
2015-10-11,BlackBerry,22304
2015-10-11,Chrome OS,60330
2015-10-11,Linux,90367
2015-10-11,Macintosh,1187162
2015-10-11,Nokia,1875
2015-10-11,Samsung,1373
2015-10-11,SymbianOS,1044
2015-10-11,Windows,5183052
2015-10-11,Windows Phone,66211
2015-10-11,iOS,2400993
2015-10-12,(not set),50800
2015-10-12,Android,2645816
2015-10-12,BlackBerry,25060
2015-10-12,Chrome OS,166884
2015-10-12,Linux,126041
2015-10-12,Macintosh,1722319
2015-10-12,Nokia,2046
2015-10-12,Samsung,1454
2015-10-12,SymbianOS,1094
2015-10-12,Windows,10217713
2015-10-12,Windows Phone,76167
2015-10-12,iOS,2830833
2015-10-13,(not set),52578
2015-10-13,Android,2796188
2015-10-13,BlackBerry,26677
2015-10-13,Chrome OS,219683
2015-10-13,Linux,137775
2015-10-13,Macintosh,1826104
2015-10-13,Nokia,2076
2015-10-13,Samsung,1461
2015-10-13,SymbianOS,1115
2015-10-13,Windows,12483771
2015-10-13,Windows Phone,81028
2015-10-13,iOS,3009002
2015-10-14,(not set),53650
2015-10-14,Android,2764346
2015-10-14,BlackBerry,27010
2015-10-14,Chrome OS,215085
2015-10-14,Linux,139254
2015-10-14,Macintosh,1795220
2015-10-14,Nokia,2084
2015-10-14,Samsung,1582
2015-10-14,SymbianOS,1098
2015-10-14,Windows,12341384
2015-10-14,Windows Phone,81049
2015-10-14,iOS,2928130
2015-10-15,(not set),53950
2015-10-15,Android,2790560
2015-10-15,BlackBerry,26764
2015-10-15,Chrome OS,222714
2015-10-15,Linux,136902
2015-10-15,Macintosh,1757246
2015-10-15,Nokia,2105
2015-10-15,Samsung,1490
2015-10-15,SymbianOS,1100
2015-10-15,Windows,12243257
2015-10-15,Windows Phone,80334
2015-10-15,iOS,2986180
2015-10-16,(not set),49088
2015-10-16,Android,2494790
2015-10-16,BlackBerry,23722
2015-10-16,Chrome OS,170796
2015-10-16,Linux,124510
2015-10-16,Macintosh,1402177
2015-10-16,Nokia,1897
2015-10-16,Samsung,1519
2015-10-16,SymbianOS,1130
2015-10-16,Windows,10018002
2015-10-16,Windows Phone,72295
2015-10-16,iOS,2634399
2015-10-17,(not set),45698
2015-10-17,Android,2131924
2015-10-17,BlackBerry,20925
2015-10-17,Chrome OS,50100
2015-10-17,Linux,93791
2015-10-17,Macintosh,1010377
2015-10-17,Nokia,1717
2015-10-17,Samsung,1453
2015-10-17,SymbianOS,1017
2015-10-17,Windows,4900556
2015-10-17,Windows Phone,63640
2015-10-17,iOS,2249774
2015-10-18,(not set),49368
2015-10-18,Android,2157289
2015-10-18,BlackBerry,21681
2015-10-18,Chrome OS,66333
2015-10-18,Linux,88701
2015-10-18,Macintosh,1236628
2015-10-18,Nokia,1880
2015-10-18,Samsung,1606
2015-10-18,SymbianOS,1014
2015-10-18,Windows,5370982
2015-10-18,Windows Phone,63497
2015-10-18,iOS,2308569
2015-10-19,(not set),53752
2015-10-19,Android,2821106
2015-10-19,BlackBerry,26988
2015-10-19,Chrome OS,218593
2015-10-19,Linux,133079
2015-10-19,Macintosh,1865947
2015-10-19,Nokia,2013
2015-10-19,Samsung,1550
2015-10-19,SymbianOS,1155
2015-10-19,Windows,12590619
2015-10-19,Windows Phone,79437
2015-10-19,iOS,2916436
2015-10-20,(not set),56640
2015-10-20,Android,2865520
2015-10-20,BlackBerry,27905
2015-10-20,Chrome OS,238827
2015-10-20,Linux,138734
2015-10-20,Macintosh,1830361
2015-10-20,Nokia,2260
2015-10-20,Samsung,1686
2015-10-20,SymbianOS,1182
2015-10-20,Windows,12585588
2015-10-20,Windows Phone,82328
2015-10-20,iOS,2979275
2015-10-21,(not set),55438
2015-10-21,Android,2796271
2015-10-21,BlackBerry,27233
2015-10-21,Chrome OS,233288
2015-10-21,Linux,139207
2015-10-21,Macintosh,1765171
2015-10-21,Nokia,2111
2015-10-21,Samsung,1600
2015-10-21,SymbianOS,1187
2015-10-21,Windows,12233921
2015-10-21,Windows Phone,82246
2015-10-21,iOS,2957409
2015-10-22,(not set),53772
2015-10-22,Android,2724236
2015-10-22,BlackBerry,26418
2015-10-22,Chrome OS,237499
2015-10-22,Linux,131827
2015-10-22,Macintosh,1674089
2015-10-22,Nokia,2044
2015-10-22,Samsung,1504
2015-10-22,SymbianOS,1171
2015-10-22,Windows,11764152
2015-10-22,Windows Phone,78769
2015-10-22,iOS,2892510
2015-10-23,(not set),48853
2015-10-23,Android,2644625
2015-10-23,BlackBerry,24896
2015-10-23,Chrome OS,188315
2015-10-23,Linux,134631
2015-10-23,Macintosh,1497576
2015-10-23,Nokia,1828
2015-10-23,Samsung,1580
2015-10-23,SymbianOS,1146
2015-10-23,Windows,10799017
2015-10-23,Windows Phone,77313
2015-10-23,iOS,2843201
2015-10-24,(not set),46517
2015-10-24,Android,2274417
2015-10-24,BlackBerry,21382
2015-10-24,Chrome OS,53283
2015-10-24,Linux,94969
2015-10-24,Macintosh,1056321
2015-10-24,Nokia,1731
2015-10-24,Samsung,1594
2015-10-24,SymbianOS,1068
2015-10-24,Windows,5233638
2015-10-24,Windows Phone,67671
2015-10-24,iOS,2415769
2015-10-25,(not set),47288
2015-10-25,Android,2190181
2015-10-25,BlackBerry,21211
2015-10-25,Chrome OS,68634
2015-10-25,Linux,91674
2015-10-25,Macintosh,1299215
2015-10-25,Nokia,1768
2015-10-25,Samsung,1565
2015-10-25,SymbianOS,1011
2015-10-25,Windows,5564397
2015-10-25,Windows Phone,61988
2015-10-25,iOS,2413917
2015-10-26,(not set),55678
2015-10-26,Android,2755031
2015-10-26,BlackBerry,25854
2015-10-26,Chrome OS,226589
2015-10-26,Linux,138235
2015-10-26,Macintosh,1882524
2015-10-26,Nokia,1983
2015-10-26,Samsung,1689
2015-10-26,SymbianOS,1077
2015-10-26,Windows,12815282
2015-10-26,Windows Phone,78602
2015-10-26,iOS,2923944
2015-10-27,(not set),56741
2015-10-27,Android,2790587
2015-10-27,BlackBerry,27272
2015-10-27,Chrome OS,247790
2015-10-27,Linux,138054
2015-10-27,Macintosh,1862616
2015-10-27,Nokia,2076
2015-10-27,Samsung,1806
2015-10-27,SymbianOS,1124
2015-10-27,Windows,12896488
2015-10-27,Windows Phone,79733
2015-10-27,iOS,2989566
2015-10-28,(not set),54956
2015-10-28,Android,2763954
2015-10-28,BlackBerry,26620
2015-10-28,Chrome OS,243848
2015-10-28,Linux,140558
2015-10-28,Macintosh,1831729
2015-10-28,Nokia,2000
2015-10-28,Samsung,1725
2015-10-28,SymbianOS,1120
2015-10-28,Windows,12602965
2015-10-28,Windows Phone,78132
2015-10-28,iOS,2969439
2015-10-29,(not set),54234
2015-10-29,Android,2610431
2015-10-29,BlackBerry,25829
2015-10-29,Chrome OS,235052
2015-10-29,Linux,133888
2015-10-29,Macintosh,1684927
2015-10-29,Nokia,1965
2015-10-29,Samsung,1793
2015-10-29,SymbianOS,1108
2015-10-29,Windows,11894335
2015-10-29,Windows Phone,74691
2015-10-29,iOS,2794083
2015-10-30,(not set),48828
2015-10-30,Android,2402614
2015-10-30,BlackBerry,22432
2015-10-30,Chrome OS,166723
2015-10-30,Linux,125226
2015-10-30,Macintosh,1380122
2015-10-30,Nokia,1725
2015-10-30,Samsung,1596
2015-10-30,Windows,10125079
2015-10-30,Windows Phone,68989
2015-10-30,iOS,2543792
2015-10-31,(not set),46054
2015-10-31,Android,2095005
2015-10-31,BlackBerry,19908
2015-10-31,Chrome OS,47963
2015-10-31,Linux,94658
2015-10-31,Macintosh,994050
2015-10-31,Nokia,1641
2015-10-31,Samsung,1583
2015-10-31,SymbianOS,1006
2015-10-31,Windows,5107356
2015-10-31,Windows Phone,61770
2015-10-31,iOS,2197846
2015-11-01,(not set),51712
2015-11-01,Android,2332565
2015-11-01,BlackBerry,22464
2015-11-01,Chrome OS,73243
2015-11-01,Linux,100751
2015-11-01,Macintosh,1408333
2015-11-01,Nokia,1788
2015-11-01,Samsung,1689
2015-11-01,SymbianOS,1009
2015-11-01,Windows,6048584
2015-11-01,Windows Phone,66307
2015-11-01,iOS,2568792
2015-11-02,(not set),53833
2015-11-02,Android,2921127
2015-11-02,BlackBerry,26352
2015-11-02,Chrome OS,232105
2015-11-02,Linux,143433
2015-11-02,Macintosh,2042770
2015-11-02,Nokia,1924
2015-11-02,Samsung,1709
2015-11-02,SymbianOS,1030
2015-11-02,Windows,13447282
2015-11-02,Windows Phone,78872
2015-11-02,iOS,3208633
2015-11-03,(not set),51287
2015-11-03,Android,2791621
2015-11-03,BlackBerry,25626
2015-11-03,Chrome OS,237404
2015-11-03,Linux,138922
2015-11-03,Macintosh,1900410
2015-11-03,Nokia,1816
2015-11-03,Samsung,1590
2015-11-03,Windows,12875589
2015-11-03,Windows Phone,77125
2015-11-03,iOS,3015160
2015-11-04,(not set),48420
2015-11-04,Android,2747795
2015-11-04,BlackBerry,25013
2015-11-04,Chrome OS,248195
2015-11-04,Linux,138731
2015-11-04,Macintosh,1841375
2015-11-04,Nokia,1796
2015-11-04,Samsung,1444
2015-11-04,Windows,12249100
2015-11-04,Windows Phone,76322
2015-11-04,iOS,3019196
2015-11-05,(not set),48572
2015-11-05,Android,2826524
2015-11-05,BlackBerry,25661
2015-11-05,Chrome OS,249706
2015-11-05,Linux,144030
2015-11-05,Macintosh,1794431
2015-11-05,Nokia,1813
2015-11-05,Samsung,1561
2015-11-05,Windows,12143847
2015-11-05,Windows Phone,79219
2015-11-05,iOS,3084846
2015-11-06,(not set),42567
2015-11-06,Android,2442313
2015-11-06,BlackBerry,22070
2015-11-06,Chrome OS,201327
2015-11-06,Linux,120062
2015-11-06,Macintosh,1422932
2015-11-06,Nokia,1591
2015-11-06,Samsung,1439
2015-11-06,Windows,9999186
2015-11-06,Windows Phone,68926
2015-11-06,iOS,2641944
2015-11-07,(not set),40117
2015-11-07,Android,2194306
2015-11-07,BlackBerry,19852
2015-11-07,Chrome OS,53396
2015-11-07,Linux,83512
2015-11-07,Macintosh,1040507
2015-11-07,Nokia,1440
2015-11-07,Samsung,1264
2015-11-07,Windows,4889499
2015-11-07,Windows Phone,62077
2015-11-07,iOS,2307155
2015-11-08,(not set),43385
2015-11-08,Android,2225607
2015-11-08,BlackBerry,20803
2015-11-08,Chrome OS,72034
2015-11-08,Linux,80399
2015-11-08,Macintosh,1324986
2015-11-08,Nokia,1563
2015-11-08,Samsung,1323
2015-11-08,Windows,5390215
2015-11-08,Windows Phone,63504
2015-11-08,iOS,2445469
2015-11-09,(not set),46701
2015-11-09,Android,2725102
2015-11-09,BlackBerry,24844
2015-11-09,Chrome OS,255068
2015-11-09,Linux,135610
2015-11-09,Macintosh,1944000
2015-11-09,Nokia,1638
2015-11-09,Samsung,1368
2015-11-09,Windows,12680426
2015-11-09,Windows Phone,74004
2015-11-09,iOS,3017335
2015-11-10,(not set),47713
2015-11-10,Android,2792460
2015-11-10,BlackBerry,25925
2015-11-10,Chrome OS,264397
2015-11-10,Linux,150727
2015-11-10,Macintosh,1859749
2015-11-10,Nokia,1610
2015-11-10,Samsung,1416
2015-11-10,Windows,12265071
2015-11-10,Windows Phone,75261
2015-11-10,iOS,3065700
2015-11-11,(not set),46580
2015-11-11,Android,2809114
2015-11-11,BlackBerry,24953
2015-11-11,Chrome OS,209183
2015-11-11,Linux,149794
2015-11-11,Macintosh,1790104
2015-11-11,Nokia,1634
2015-11-11,Samsung,1489
2015-11-11,Windows,10123360
2015-11-11,Windows Phone,75414
2015-11-11,iOS,3047872
2015-11-12,(not set),48099
2015-11-12,Android,2663922
2015-11-12,BlackBerry,24438
2015-11-12,Chrome OS,268987
2015-11-12,Linux,145606
2015-11-12,Macintosh,1709510
2015-11-12,Nokia,1832
2015-11-12,Samsung,1559
2015-11-12,Windows,11549717
2015-11-12,Windows Phone,72884
2015-11-12,iOS,2877675
2015-11-13,(not set),42657
2015-11-13,Android,2395213
2015-11-13,BlackBerry,21429
2015-11-13,Chrome OS,221548
2015-11-13,Linux,141445
2015-11-13,Macintosh,1431187
2015-11-13,Nokia,1533
2015-11-13,Samsung,1325
2015-11-13,Windows,9823792
2015-11-13,Windows Phone,66464
2015-11-13,iOS,2647945
2015-11-14,(not set),43154
2015-11-14,Android,2047869
2015-11-14,BlackBerry,18755
2015-11-14,Chrome OS,53880
2015-11-14,Linux,110256
2015-11-14,Macintosh,1036652
2015-11-14,Nokia,1442
2015-11-14,Samsung,1401
2015-11-14,Windows,4578803
2015-11-14,Windows Phone,57113
2015-11-14,iOS,2258413
2015-11-15,(not set),45033
2015-11-15,Android,2190354
2015-11-15,BlackBerry,19989
2015-11-15,Chrome OS,75532
2015-11-15,Linux,111966
2015-11-15,Macintosh,1369800
2015-11-15,Nokia,1547
2015-11-15,Samsung,1430
2015-11-15,Windows,5406183
2015-11-15,Windows Phone,59319
2015-11-15,iOS,2495172
2015-11-16,(not set),45459
2015-11-16,Android,2737507
2015-11-16,BlackBerry,24063
2015-11-16,Chrome OS,259299
2015-11-16,Linux,157157
2015-11-16,Macintosh,1975634
2015-11-16,Nokia,1589
2015-11-16,Samsung,1434
2015-11-16,Windows,12576868
2015-11-16,Windows Phone,73293
2015-11-16,iOS,3099608
2015-11-17,(not set),47124
2015-11-17,Android,2849387
2015-11-17,BlackBerry,25332
2015-11-17,Chrome OS,274373
2015-11-17,Linux,162505
2015-11-17,Macintosh,1939214
2015-11-17,Nokia,1668
2015-11-17,Samsung,1549
2015-11-17,Windows,12647531
2015-11-17,Windows Phone,77008
2015-11-17,iOS,3221675
2015-11-18,(not set),47930
2015-11-18,Android,2773325
2015-11-18,BlackBerry,24881
2015-11-18,Chrome OS,264349
2015-11-18,Linux,156052
2015-11-18,Macintosh,1852115
2015-11-18,Nokia,1719
2015-11-18,Samsung,1477
2015-11-18,Windows,12186860
2015-11-18,Windows Phone,77361
2015-11-18,iOS,3090795
2015-11-19,(not set),47180
2015-11-19,Android,2692700
2015-11-19,BlackBerry,23728
2015-11-19,Chrome OS,274460
2015-11-19,Linux,150699
2015-11-19,Macintosh,1754087
2015-11-19,Nokia,1649
2015-11-19,Samsung,1409
2015-11-19,Windows,11775960
2015-11-19,Windows Phone,72891
2015-11-19,iOS,3018239
2015-11-20,(not set),41413
2015-11-20,Android,2459350
2015-11-20,BlackBerry,21123
2015-11-20,Chrome OS,225549
2015-11-20,Linux,125231
2015-11-20,Macintosh,1457253
2015-11-20,Nokia,1488
2015-11-20,Samsung,1331
2015-11-20,Windows,9944619
2015-11-20,Windows Phone,65502
2015-11-20,iOS,2739778
2015-11-21,(not set),38628
2015-11-21,Android,2167422
2015-11-21,BlackBerry,18473
2015-11-21,Chrome OS,55835
2015-11-21,Linux,78776
2015-11-21,Macintosh,1058383
2015-11-21,Nokia,1317
2015-11-21,Samsung,1372
2015-11-21,Windows,4838553
2015-11-21,Windows Phone,58106
2015-11-21,iOS,2425533
2015-11-22,(not set),41585
2015-11-22,Android,2161120
2015-11-22,BlackBerry,19406
2015-11-22,Chrome OS,71126
2015-11-22,Linux,75843
2015-11-22,Macintosh,1283912
2015-11-22,Nokia,1517
2015-11-22,Samsung,1322
2015-11-22,Windows,5201474
2015-11-22,Windows Phone,58231
2015-11-22,iOS,2457418
2015-11-23,(not set),45514
2015-11-23,Android,2607579
2015-11-23,BlackBerry,23345
2015-11-23,Chrome OS,209017
2015-11-23,Linux,134992
2015-11-23,Macintosh,1804916
2015-11-23,Nokia,1543
2015-11-23,Samsung,1385
2015-11-23,Windows,11614494
2015-11-23,Windows Phone,68752
2015-11-23,iOS,2996420
2015-11-24,(not set),45701
2015-11-24,Android,2586810
2015-11-24,BlackBerry,23497
2015-11-24,Chrome OS,183252
2015-11-24,Linux,130103
2015-11-24,Macintosh,1623447
2015-11-24,Nokia,1595
2015-11-24,Samsung,1398
2015-11-24,Windows,11075020
2015-11-24,Windows Phone,69587
2015-11-24,iOS,2918298
2015-11-25,(not set),45491
2015-11-25,Android,2399756
2015-11-25,BlackBerry,22984
2015-11-25,Chrome OS,83966
2015-11-25,Linux,104774
2015-11-25,Macintosh,1261824
2015-11-25,Nokia,1597
2015-11-25,Samsung,1460
2015-11-25,Windows,8733276
2015-11-25,Windows Phone,65181
2015-11-25,iOS,2564793
2015-11-26,(not set),43893
2015-11-26,Android,2138858
2015-11-26,BlackBerry,20526
2015-11-26,Chrome OS,45346
2015-11-26,Linux,79202
2015-11-26,Macintosh,806070
2015-11-26,Nokia,1506
2015-11-26,Samsung,1437
2015-11-26,Windows,4495072
2015-11-26,Windows Phone,59220
2015-11-26,iOS,2226098
2015-11-27,(not set),40030
2015-11-27,Android,2183798
2015-11-27,BlackBerry,19439
2015-11-27,Chrome OS,53886
2015-11-27,Linux,86071
2015-11-27,Macintosh,995548
2015-11-27,Nokia,1423
2015-11-27,Samsung,1295
2015-11-27,Windows,5581732
2015-11-27,Windows Phone,59668
2015-11-27,iOS,2356056
2015-11-28,(not set),37885
2015-11-28,Android,2071111
2015-11-28,BlackBerry,17834
2015-11-28,Chrome OS,53711
2015-11-28,Linux,72953
2015-11-28,Macintosh,1003325
2015-11-28,Nokia,1366
2015-11-28,Samsung,1284
2015-11-28,Windows,4437704
2015-11-28,Windows Phone,56023
2015-11-28,iOS,2284671
2015-11-29,(not set),40670
2015-11-29,Android,2218715
2015-11-29,BlackBerry,18891
2015-11-29,Chrome OS,75338
2015-11-29,Linux,76767
2015-11-29,Macintosh,1345133
2015-11-29,Nokia,1386
2015-11-29,Samsung,1390
2015-11-29,Windows,5342148
2015-11-29,Windows Phone,57888
2015-11-29,iOS,2515458
2015-11-30,(not set),46373
2015-11-30,Android,2634179
2015-11-30,BlackBerry,21710
2015-11-30,Chrome OS,240464
2015-11-30,Linux,136417
2015-11-30,Macintosh,1938893
2015-11-30,Nokia,1618
2015-11-30,Samsung,1496
2015-11-30,Windows,12280151
2015-11-30,Windows Phone,68047
2015-11-30,iOS,2895377
2015-12-01,(not set),47438
2015-12-01,Android,2624004
2015-12-01,BlackBerry,22266
2015-12-01,Chrome OS,281356
2015-12-01,Linux,139152
2015-12-01,Macintosh,1912297
2015-12-01,Nokia,1551
2015-12-01,Samsung,1528
2015-12-01,Windows,12200598
2015-12-01,Windows Phone,68319
2015-12-01,iOS,2923118
2015-12-02,(not set),44120
2015-12-02,Android,2566312
2015-12-02,BlackBerry,21228
2015-12-02,Chrome OS,291171
2015-12-02,Linux,114939
2015-12-02,Macintosh,1836932
2015-12-02,Nokia,1412
2015-12-02,Samsung,1439
2015-12-02,Windows,11737403
2015-12-02,Windows Phone,66364
2015-12-02,iOS,2879318
2015-12-03,(not set),43841
2015-12-03,Android,2463861
2015-12-03,BlackBerry,20892
2015-12-03,Chrome OS,285789
2015-12-03,Linux,108082
2015-12-03,Macintosh,1729952
2015-12-03,Nokia,1426
2015-12-03,Samsung,1420
2015-12-03,Windows,11149002
2015-12-03,Windows Phone,64222
2015-12-03,iOS,2768014
2015-12-04,(not set),39547
2015-12-04,Android,2225652
2015-12-04,BlackBerry,18417
2015-12-04,Chrome OS,236187
2015-12-04,Linux,99488
2015-12-04,Macintosh,1406145
2015-12-04,Nokia,1348
2015-12-04,Samsung,1268
2015-12-04,Windows,9379765
2015-12-04,Windows Phone,58154
2015-12-04,iOS,2450363
2015-12-05,(not set),36072
2015-12-05,Android,1947871
2015-12-05,BlackBerry,15856
2015-12-05,Chrome OS,53505
2015-12-05,Linux,80744
