date,os_version,visits
2015-10-12,Server 2003,8626
2015-10-12,Vista,246254
2015-10-12,XP,442769
2015-10-13,(not set),1143
2015-10-13,10,1197446
2015-10-13,7,8517704
2015-10-13,8,210088
2015-10-13,8.1,1787470
2015-10-13,Server 2003,10103
2015-10-13,Vista,257263
2015-10-13,XP,501180
2015-10-14,(not set),1234
2015-10-14,10,1196406
2015-10-14,7,8386437
2015-10-14,8,208723
2015-10-14,8.1,1787228
2015-10-14,Server 2003,9835
2015-10-14,Vista,255410
2015-10-14,XP,494784
2015-10-15,(not set),1238
2015-10-15,10,1194992
2015-10-15,7,8300880
2015-10-15,8,203133
2015-10-15,8.1,1781154
2015-10-15,Server 2003,9703
2015-10-15,Vista,258423
2015-10-15,XP,492343
2015-10-16,(not set),1156
2015-10-16,10,1009731
2015-10-16,7,6730639
2015-10-16,8,168731
2015-10-16,8.1,1468051
2015-10-16,Server 2003,8838
2015-10-16,Vista,218081
2015-10-16,XP,411582
2015-10-17,(not set),1096
2015-10-17,10,802334
2015-10-17,7,2459167
2015-10-17,8,124046
2015-10-17,8.1,1090161
2015-10-17,Server 2003,2948
2015-10-17,Vista,169267
2015-10-17,XP,250697
2015-10-18,(not set),1041
2015-10-18,10,906599
2015-10-18,7,2625190
2015-10-18,8,140002
2015-10-18,8.1,1268152
2015-10-18,Server 2003,2662
2015-10-18,Vista,179377
2015-10-18,XP,247117
2015-10-19,(not set),1136
2015-10-19,10,1274613
2015-10-19,7,8532306
2015-10-19,8,211110
2015-10-19,8.1,1811312
2015-10-19,Server 2003,9890
2015-10-19,Vista,255067
2015-10-19,XP,493863
2015-10-20,(not set),1207
2015-10-20,10,1256830
2015-10-20,7,8541974
2015-10-20,8,211849
2015-10-20,8.1,1817954
2015-10-20,Server 2003,10220
2015-10-20,Vista,248939
2015-10-20,XP,495312
2015-10-21,(not set),1173
2015-10-21,10,1221701
2015-10-21,7,8293424
2015-10-21,8,204165
2015-10-21,8.1,1771303
2015-10-21,Server 2003,9924
2015-10-21,Vista,243867
2015-10-21,XP,487124
2015-10-22,(not set),1106
2015-10-22,10,1176378
2015-10-22,7,8003251
2015-10-22,8,193367
2015-10-22,8.1,1683063
2015-10-22,Server 2003,9075
2015-10-22,Vista,235370
2015-10-22,XP,461229
2015-10-23,(not set),1294
2015-10-23,10,1136169
2015-10-23,7,7245165
2015-10-23,8,175712
2015-10-23,8.1,1556561
2015-10-23,Server 2003,8554
2015-10-23,Vista,235991
2015-10-23,XP,438303
2015-10-24,(not set),1069
2015-10-24,10,888700
2015-10-24,7,2594182
2015-10-24,8,128668
2015-10-24,8.1,1162864
2015-10-24,Server 2003,3184
2015-10-24,Vista,187900
2015-10-24,XP,266254
2015-10-25,(not set),1123
2015-10-25,10,991240
2015-10-25,7,2715393
2015-10-25,8,141320
2015-10-25,8.1,1264748
2015-10-25,Server 2003,2741
2015-10-25,Vista,192423
2015-10-25,XP,254566
2015-10-26,(not set),1314
2015-10-26,10,1327371
2015-10-26,7,8693765
2015-10-26,8,215040
2015-10-26,8.1,1802454
2015-10-26,Server 2003,9691
2015-10-26,Vista,260392
2015-10-26,XP,503926
2015-10-27,(not set),1151
2015-10-27,10,1316819
2015-10-27,7,8758753
2015-10-27,8,213944
2015-10-27,8.1,1822473
2015-10-27,Server 2003,9704
2015-10-27,Vista,259617
2015-10-27,XP,512640
2015-10-28,(not set),1085
2015-10-28,10,1312692
2015-10-28,7,8537367
2015-10-28,8,207662
2015-10-28,8.1,1771390
2015-10-28,Server 2003,9860
2015-10-28,Vista,257738
2015-10-28,XP,503692
2015-10-29,(not set),1062
2015-10-29,10,1229354
2015-10-29,7,8057169
2015-10-29,8,197262
2015-10-29,8.1,1682346
2015-10-29,Server 2003,9533
2015-10-29,Vista,239505
2015-10-29,XP,476785
2015-10-30,(not set),1091
2015-10-30,10,1079106
2015-10-30,7,6747297
2015-10-30,8,168371
2015-10-30,8.1,1483414
2015-10-30,Server 2003,8143
2015-10-30,Vista,216870
2015-10-30,XP,419614
2015-10-31,10,878730
2015-10-31,7,2575246
2015-10-31,8,126991
2015-10-31,8.1,1065963
2015-10-31,Server 2003,3153
2015-10-31,Vista,181405
2015-10-31,XP,274031
2015-11-01,(not set),1005
2015-11-01,10,1102560
2015-11-01,7,2946679
2015-11-01,8,151553
2015-11-01,8.1,1353214
2015-11-01,Server 2003,3013
2015-11-01,Vista,201740
2015-11-01,XP,288013
2015-11-02,(not set),1190
2015-11-02,10,1479482
2015-11-02,7,8986477
2015-11-02,8,229307
2015-11-02,8.1,1924741
2015-11-02,Server 2003,9401
2015-11-02,Vista,272014
2015-11-02,XP,543284
2015-11-03,(not set),1064
2015-11-03,10,1357383
2015-11-03,7,8642441
2015-11-03,8,216756
2015-11-03,8.1,1887241
2015-11-03,Server 2003,9634
2015-11-03,Vista,249978
2015-11-03,XP,509854
2015-11-04,(not set),1046
2015-11-04,10,1306143
2015-11-04,7,8314235
2015-11-04,8,187179
2015-11-04,8.1,1753479
2015-11-04,Server 2003,9206
2015-11-04,Vista,242692
2015-11-04,XP,433976
2015-11-05,(not set),1070
2015-11-05,10,1316164
2015-11-05,7,8251870
2015-11-05,8,184309
2015-11-05,8.1,1700901
2015-11-05,Server 2003,9445
2015-11-05,Vista,245570
2015-11-05,XP,433384
2015-11-06,10,1083587
2015-11-06,7,6735036
2015-11-06,8,150763
2015-11-06,8.1,1443051
2015-11-06,Server 2003,8272
2015-11-06,Vista,211342
2015-11-06,XP,365082
2015-11-07,10,874094
2015-11-07,7,2382698
2015-11-07,8,111769
2015-11-07,8.1,1132237
2015-11-07,Server 2003,3020
2015-11-07,Vista,170393
2015-11-07,XP,213650
2015-11-08,10,1011511
2015-11-08,7,2595593
2015-11-08,8,129364
2015-11-08,8.1,1244186
2015-11-08,Server 2003,2719
2015-11-08,Vista,182303
2015-11-08,XP,222857
2015-11-09,10,1395649
2015-11-09,7,8579854
2015-11-09,8,191367
2015-11-09,8.1,1801149
2015-11-09,Server 2003,9198
2015-11-09,Vista,262028
2015-11-09,XP,439018
2015-11-10,10,1331681
2015-11-10,7,8384504
2015-11-10,8,185236
2015-11-10,8.1,1672830
2015-11-10,Server 2003,9461
2015-11-10,Vista,250845
2015-11-10,XP,428379
2015-11-11,10,1322843
2015-11-11,7,6331197
2015-11-11,8,177508
2015-11-11,8.1,1622828
2015-11-11,Server 2003,8247
2015-11-11,Vista,250858
2015-11-11,XP,407692
2015-11-12,(not set),1046
2015-11-12,10,1264304
2015-11-12,7,7877194
2015-11-12,8,172811
2015-11-12,8.1,1582605
2015-11-12,Server 2003,8770
2015-11-12,Vista,235789
2015-11-12,XP,405953
2015-11-13,10,1094326
2015-11-13,7,6655169
2015-11-13,8,144539
2015-11-13,8.1,1374283
2015-11-13,Server 2003,7902
2015-11-13,Vista,203018
2015-11-13,XP,342576
2015-11-14,10,866365
2015-11-14,7,2263097
2015-11-14,8,103294
2015-11-14,8.1,981501
2015-11-14,Server 2003,2836
2015-11-14,Vista,160587
2015-11-14,XP,199471
2015-11-15,10,1048349
2015-11-15,7,2567600
2015-11-15,8,120593
2015-11-15,8.1,1262461
2015-11-15,Server 2003,2744
2015-11-15,Vista,186135
2015-11-15,XP,216552
2015-11-16,10,1421453
2015-11-16,7,8533862
2015-11-16,8,181452
2015-11-16,8.1,1757590
2015-11-16,Server 2003,8969
2015-11-16,Vista,256517
2015-11-16,XP,414845
2015-11-17,(not set),1013
2015-11-17,10,1413335
2015-11-17,7,8617942
2015-11-17,8,186227
2015-11-17,8.1,1729029
2015-11-17,Server 2003,8927
2015-11-17,Vista,257994
2015-11-17,XP,431742
2015-11-18,(not set),1021
2015-11-18,10,1358998
2015-11-18,7,8251432
2015-11-18,8,179342
2015-11-18,8.1,1725930
2015-11-18,Server 2003,8435
2015-11-18,Vista,244527
2015-11-18,XP,415953
2015-11-19,10,1303041
2015-11-19,7,7977675
2015-11-19,8,170714
2015-11-19,8.1,1681539
2015-11-19,Server 2003,8199
2015-11-19,Vista,235225
2015-11-19,XP,397356
2015-11-20,10,1126722
2015-11-20,7,6733883
2015-11-20,8,149533
2015-11-20,8.1,1370385
2015-11-20,Server 2003,7403
2015-11-20,Vista,209368
2015-11-20,XP,345293
2015-11-21,10,916401
2015-11-21,7,2344575
2015-11-21,8,111574
2015-11-21,8.1,1081394
2015-11-21,Server 2003,2913
2015-11-21,Vista,172553
2015-11-21,XP,207468
2015-11-22,10,1027347
2015-11-22,7,2473875
2015-11-22,8,122198
2015-11-22,8.1,1192645
2015-11-22,Server 2003,2455
2015-11-22,Vista,177684
2015-11-22,XP,203636
2015-11-23,10,1340036
2015-11-23,7,7858790
2015-11-23,8,172528
2015-11-23,8.1,1606883
2015-11-23,Server 2003,8413
2015-11-23,Vista,230520
2015-11-23,XP,395180
2015-11-24,10,1244707
2015-11-24,7,7545886
2015-11-24,8,165644
2015-11-24,8.1,1506064
2015-11-24,Server 2003,7986
2015-11-24,Vista,217841
2015-11-24,XP,384862
2015-11-25,10,1067043
2015-11-25,7,5772572
2015-11-25,8,143442
2015-11-25,8.1,1207899
2015-11-25,Server 2003,6832
2015-11-25,Vista,191510
2015-11-25,XP,342059
2015-11-26,10,753312
2015-11-26,7,2323761
2015-11-26,8,109377
2015-11-26,8.1,886359
2015-11-26,Server 2003,3116
2015-11-26,Vista,137614
2015-11-26,XP,279778
2015-11-27,10,912558
2015-11-27,7,3148114
2015-11-27,8,110032
2015-11-27,8.1,956693
2015-11-27,Server 2003,4177
2015-11-27,Vista,170379
2015-11-27,XP,277977
2015-11-28,10,917967
2015-11-28,7,2115735
2015-11-28,8,98240
2015-11-28,8.1,951668
2015-11-28,Server 2003,2559
2015-11-28,Vista,159857
2015-11-28,XP,190070
2015-11-29,10,1143767
2015-11-29,7,2481376
2015-11-29,8,119730
2015-11-29,8.1,1202749
2015-11-29,Server 2003,2593
2015-11-29,Vista,184552
2015-11-29,XP,205662
2015-11-30,(not set),1015
2015-11-30,10,1530380
2015-11-30,7,8173295
2015-11-30,8,172935
2015-11-30,8.1,1749006
2015-11-30,Server 2003,7966
2015-11-30,Vista,247680
2015-11-30,XP,396652
2015-12-01,10,1515305
2015-12-01,7,8158125
2015-12-01,8,171740
2015-12-01,8.1,1709221
2015-12-01,Server 2003,8177
2015-12-01,Vista,240245
2015-12-01,XP,395521
2015-12-02,10,1479506
2015-12-02,7,7897121
2015-12-02,8,166414
2015-12-02,8.1,1574682
2015-12-02,Server 2003,7766
2015-12-02,Vista,230417
2015-12-02,XP,379311
2015-12-03,10,1399640
2015-12-03,7,7498101
2015-12-03,8,156038
2015-12-03,8.1,1505700
2015-12-03,Server 2003,8279
2015-12-03,Vista,216143
2015-12-03,XP,363047
2015-12-04,10,1220942
2015-12-04,7,6251158
2015-12-04,8,129654
2015-12-04,8.1,1268312
2015-12-04,Server 2003,7105
2015-12-04,Vista,190100
2015-12-04,XP,310553
2015-12-05,10,983794
2015-12-05,7,2141265
2015-12-05,8,92953
2015-12-05,8.1,839331
2015-12-05,Server 2003,2835
2015-12-05,Vista,154084
2015-12-05,XP,187851
2015-12-06,10,1161778
2015-12-06,7,2338409
2015-12-06,8,109815
2015-12-06,8.1,967886
2015-12-06,Server 2003,2619
2015-12-06,Vista,165149
2015-12-06,XP,188784
2015-12-07,(not set),1043
2015-12-07,10,1537733
2015-12-07,7,7837337
2015-12-07,8,161478
2015-12-07,8.1,1482259
2015-12-07,Server 2003,8335
2015-12-07,Vista,225656
2015-12-07,XP,362239
2015-12-08,10,1484238
2015-12-08,7,7696349
2015-12-08,8,154320
2015-12-08,8.1,1364613
2015-12-08,Server 2003,8001
2015-12-08,Vista,216474
2015-12-08,XP,347866
2015-12-09,10,1468698
2015-12-09,7,7633350
2015-12-09,8,153937
2015-12-09,8.1,1344527
2015-12-09,Server 2003,8227
2015-12-09,Vista,214886
2015-12-09,XP,365127
2015-12-10,10,1414833
2015-12-10,7,7368147
2015-12-10,8,146185
2015-12-10,8.1,1294716
2015-12-10,Server 2003,8138
2015-12-10,Vista,211551
2015-12-10,XP,354413
2015-12-11,10,1252833
2015-12-11,7,6256731
2015-12-11,8,123877
2015-12-11,8.1,1123816
2015-12-11,Server 2003,7193
2015-12-11,Vista,192545
2015-12-11,XP,306695
2015-12-12,10,1016405
2015-12-12,7,2151759
2015-12-12,8,88266
2015-12-12,8.1,758967
2015-12-12,Server 2003,2846
2015-12-12,Vista,164013
2015-12-12,XP,188889
2015-12-13,10,1202141
2015-12-13,7,2395245
2015-12-13,8,105467
2015-12-13,8.1,902228
2015-12-13,Server 2003,2643
2015-12-13,Vista,186111
2015-12-13,XP,198073
2015-12-14,10,1603644
2015-12-14,7,8066182
2015-12-14,8,154915
2015-12-14,8.1,1395839
2015-12-14,Server 2003,8544
2015-12-14,Vista,240204
2015-12-14,XP,382983
2015-12-15,10,1516536
2015-12-15,7,7656533
2015-12-15,8,146398
2015-12-15,8.1,1316846
2015-12-15,Server 2003,8329
2015-12-15,Vista,220527
2015-12-15,XP,364895
2015-12-16,10,1399138
2015-12-16,7,7150642
2015-12-16,8,136881
2015-12-16,8.1,1219329
2015-12-16,Server 2003,7982
2015-12-16,Vista,210657
2015-12-16,XP,341262
