date,browser,os_version,visits
2023-12-25,Internet Explorer,XP,10
2023-12-25,Internet Explorer,8,8
2023-12-25,Internet Explorer,8.1,3
2023-12-25,Internet Explorer,Vista,1
2023-12-24,Internet Explorer,10,103
2023-12-24,Internet Explorer,7,21
2023-12-24,Internet Explorer,XP,15
2023-12-24,Internet Explorer,8,7
2023-12-24,Internet Explorer,8.1,3
2023-12-23,Internet Explorer,10,82
2023-12-23,Internet Explorer,XP,12
2023-12-23,Internet Explorer,7,11
2023-12-23,Internet Explorer,8,6
2023-12-23,Internet Explorer,8.1,5
2023-12-23,Internet Explorer,Vista,2
2023-12-23,Internet Explorer,98,1
2023-12-22,Internet Explorer,10,81
2023-12-22,Internet Explorer,7,20
2023-12-22,Internet Explorer,XP,18
2023-12-22,Internet Explorer,8,9
2023-12-22,Internet Explorer,8.1,6
2023-12-22,Internet Explorer,2000,2
2023-12-22,Internet Explorer,98,2
2023-12-22,Internet Explorer,CE,2
2023-12-22,Internet Explorer,Server 2003,1
2023-12-21,Internet Explorer,10,72
2023-12-21,Internet Explorer,7,20
2023-12-21,Internet Explorer,8,13
2023-12-21,Internet Explorer,XP,11
2023-12-21,Internet Explorer,8.1,10
2023-12-21,Internet Explorer,2000,1
2023-12-20,Internet Explorer,10,74
2023-12-20,Internet Explorer,7,19
2023-12-20,Internet Explorer,XP,18
2023-12-20,Internet Explorer,8,12
2023-12-20,Internet Explorer,8.1,6
2023-12-20,Internet Explorer,95,1
2023-12-20,Internet Explorer,NT,1
2023-12-20,Internet Explorer,Vista,1
2023-12-19,Internet Explorer,10,64
2023-12-19,Internet Explorer,7,14
2023-12-19,Internet Explorer,XP,11
2023-12-19,Internet Explorer,8,6
2023-12-19,Internet Explorer,8.1,6
2023-12-19,Internet Explorer,CE,1
2023-12-19,Internet Explorer,Server 2003,1
2023-12-18,Internet Explorer,10,127
2023-12-18,Internet Explorer,7,16
2023-12-18,Internet Explorer,XP,12
2023-12-18,Internet Explorer,8.1,7
2023-12-18,Internet Explorer,8,6
2023-12-18,Internet Explorer,CE,1
2023-12-18,Internet Explorer,NT,1
2023-12-17,Internet Explorer,10,102
2023-12-17,Internet Explorer,7,21
2023-12-17,Internet Explorer,XP,14
2023-12-17,Internet Explorer,8.1,10
2023-12-17,Internet Explorer,8,5
2023-12-17,Internet Explorer,Vista,1
2023-12-16,Internet Explorer,10,94
2023-12-16,Internet Explorer,7,17
2023-12-16,Internet Explorer,8.1,13
2023-12-16,Internet Explorer,XP,11
2023-12-16,Internet Explorer,8,4
2023-12-16,Internet Explorer,2000,1
2023-12-16,Internet Explorer,CE,1
2023-12-16,Internet Explorer,NT,1
2023-12-16,Internet Explorer,Vista,1
2023-12-15,Internet Explorer,10,122
2023-12-15,Internet Explorer,7,13
2023-12-15,Internet Explorer,XP,12
2023-12-15,Internet Explorer,8.1,9
2023-12-15,Internet Explorer,8,8
2023-12-15,Internet Explorer,2000,1
2023-12-14,Internet Explorer,10,123
2023-12-14,Internet Explorer,7,18
2023-12-14,Internet Explorer,XP,14
2023-12-14,Internet Explorer,8.1,12
2023-12-14,Internet Explorer,8,11
2023-12-14,Internet Explorer,2000,1
2023-12-13,Internet Explorer,10,121
2023-12-13,Internet Explorer,7,24
2023-12-13,Internet Explorer,XP,14
2023-12-13,Internet Explorer,8,11
2023-12-13,Internet Explorer,8.1,9
2023-12-13,Internet Explorer,NT,1
2023-12-12,Internet Explorer,10,123
2023-12-12,Internet Explorer,7,23
2023-12-12,Internet Explorer,8.1,19
2023-12-12,Internet Explorer,XP,14
2023-12-12,Internet Explorer,8,12
2023-12-12,Internet Explorer,2000,1
2023-12-11,Internet Explorer,10,117
2023-12-11,Internet Explorer,7,28
2023-12-11,Internet Explorer,8.1,19
2023-12-11,Internet Explorer,XP,15
2023-12-11,Internet Explorer,8,10
2023-12-11,Internet Explorer,CE,1
2023-12-11,Internet Explorer,Server 2003,1
2023-12-10,Internet Explorer,10,97
2023-12-10,Internet Explorer,7,37
2023-12-10,Internet Explorer,8.1,27
2023-12-10,Internet Explorer,XP,20
2023-12-10,Internet Explorer,8,8
2023-12-10,Internet Explorer,CE,1
2023-12-09,Internet Explorer,10,70
2023-12-09,Internet Explorer,7,20
2023-12-09,Internet Explorer,8.1,20
2023-12-09,Internet Explorer,XP,13
2023-12-09,Internet Explorer,8,6
2023-12-09,Internet Explorer,CE,2
2023-12-09,Internet Explorer,Vista,1
2023-12-08,Internet Explorer,10,92
2023-12-08,Internet Explorer,XP,13
2023-12-08,Internet Explorer,7,8
2023-12-08,Internet Explorer,8,5
2023-12-07,Internet Explorer,10,62
2023-12-07,Internet Explorer,8,14
2023-12-07,Internet Explorer,7,10
2023-12-07,Internet Explorer,XP,10
2023-12-07,Internet Explorer,Vista,3
2023-12-06,Internet Explorer,10,78
2023-12-06,Internet Explorer,XP,12
2023-12-06,Internet Explorer,8,11
2023-12-06,Internet Explorer,7,6
2023-12-06,Internet Explorer,8.1,1
2023-12-06,Internet Explorer,98,1
2023-12-05,Internet Explorer,10,99
2023-12-05,Internet Explorer,8,21
2023-12-05,Internet Explorer,XP,10
2023-12-05,Internet Explorer,7,6
2023-12-05,Internet Explorer,8.1,1
2023-12-05,Internet Explorer,Server 2003,1
2023-12-05,Internet Explorer,Vista,1
2023-12-04,Internet Explorer,10,81
2023-12-04,Internet Explorer,XP,17
2023-12-04,Internet Explorer,8,8
2023-12-04,Internet Explorer,7,6
2023-12-04,Internet Explorer,2000,1
2023-12-04,Internet Explorer,8.1,1
2023-12-03,Internet Explorer,XP,13
2023-12-03,Internet Explorer,10,12
2023-12-03,Internet Explorer,7,7
2023-12-03,Internet Explorer,8,3
2023-12-03,Internet Explorer,2000,1
2023-12-03,Internet Explorer,CE,1
2023-12-02,Internet Explorer,10,17
2023-12-02,Internet Explorer,XP,17
2023-12-02,Internet Explorer,7,8
2023-12-02,Internet Explorer,8,6
2023-12-02,Internet Explorer,2000,1
2023-12-01,Internet Explorer,10,115
2023-12-01,Internet Explorer,XP,18
2023-12-01,Internet Explorer,8,9
2023-12-01,Internet Explorer,7,6
2023-12-01,Internet Explorer,98,1
2023-12-01,Internet Explorer,Vista,1
2023-11-30,Internet Explorer,10,90
2023-11-30,Internet Explorer,XP,13
2023-11-30,Internet Explorer,8,12
2023-11-30,Internet Explorer,7,2
2023-11-30,Internet Explorer,8.1,2
2023-11-29,Internet Explorer,10,106
2023-11-29,Internet Explorer,XP,15
2023-11-29,Internet Explorer,7,7
2023-11-29,Internet Explorer,8,6
2023-11-28,Internet Explorer,10,185
2023-11-28,Internet Explorer,XP,12
2023-11-28,Internet Explorer,8,9
2023-11-28,Internet Explorer,7,5
2023-11-28,Internet Explorer,8.1,1
2023-11-28,Internet Explorer,Vista,1
2023-11-27,Internet Explorer,10,143
2023-11-27,Internet Explorer,XP,13
2023-11-27,Internet Explorer,8,11
2023-11-27,Internet Explorer,7,5
2023-11-27,Internet Explorer,8.1,1
2023-11-26,Internet Explorer,10,116
2023-11-26,Internet Explorer,XP,11
2023-11-26,Internet Explorer,7,4
2023-11-26,Internet Explorer,8,3
2023-11-26,Internet Explorer,Vista,1
2023-11-25,Internet Explorer,10,133
2023-11-25,Internet Explorer,XP,11
2023-11-25,Internet Explorer,7,8
2023-11-25,Internet Explorer,8,3
2023-11-25,Internet Explorer,95,1
2023-11-24,Internet Explorer,10,132
2023-11-24,Internet Explorer,XP,14
2023-11-24,Internet Explorer,7,6
2023-11-24,Internet Explorer,8,4
2023-11-23,Internet Explorer,10,116
2023-11-23,Internet Explorer,XP,10
2023-11-23,Internet Explorer,7,7
2023-11-23,Internet Explorer,8,4
2023-11-23,Internet Explorer,2000,1
2023-11-23,Internet Explorer,8.1,1
2023-11-22,Internet Explorer,10,165
2023-11-22,Internet Explorer,XP,12
2023-11-22,Internet Explorer,7,7
2023-11-22,Internet Explorer,8,2
2023-11-21,Internet Explorer,10,290
2023-11-21,Internet Explorer,8,9
2023-11-21,Internet Explorer,XP,9
2023-11-21,Internet Explorer,7,6
2023-11-21,Internet Explorer,CE,1
2023-11-21,Internet Explorer,Server 2003,1
2023-11-20,Internet Explorer,10,318
2023-11-20,Internet Explorer,XP,15
2023-11-20,Internet Explorer,8,7
2023-11-20,Internet Explorer,7,3
2023-11-20,Internet Explorer,NT,1
2023-11-20,Internet Explorer,Vista,1
2023-11-19,Internet Explorer,10,295
2023-11-19,Internet Explorer,XP,8
2023-11-19,Internet Explorer,7,6
2023-11-19,Internet Explorer,8,5
2023-11-19,Internet Explorer,Vista,1
2023-11-18,Internet Explorer,10,308
2023-11-18,Internet Explorer,XP,12
2023-11-18,Internet Explorer,7,6
2023-11-18,Internet Explorer,8,5
2023-11-18,Internet Explorer,8.1,1
2023-11-18,Internet Explorer,Vista,1
2023-11-17,Internet Explorer,10,161
2023-11-17,Internet Explorer,XP,35
2023-11-17,Internet Explorer,8,10
2023-11-17,Internet Explorer,7,4
2023-11-17,Internet Explorer,CE,1
2023-11-16,Internet Explorer,10,145
2023-11-16,Internet Explorer,XP,37
2023-11-16,Internet Explorer,8,16
2023-11-16,Internet Explorer,7,4
2023-11-16,Internet Explorer,Vista,1
2023-11-15,Internet Explorer,10,128
2023-11-15,Internet Explorer,XP,36
2023-11-15,Internet Explorer,8,9
2023-11-15,Internet Explorer,8.1,3
2023-11-15,Internet Explorer,CE,3
2023-11-15,Internet Explorer,7,2
2023-11-15,Internet Explorer,3.1,1
2023-11-14,Internet Explorer,10,111
2023-11-14,Internet Explorer,XP,14
2023-11-14,Internet Explorer,8,8
2023-11-14,Internet Explorer,7,7
2023-11-14,Internet Explorer,8.1,3
2023-11-14,Internet Explorer,2000,1
2023-11-14,Internet Explorer,Vista,1
2023-11-13,Internet Explorer,10,247
2023-11-13,Internet Explorer,XP,14
2023-11-13,Internet Explorer,8,7
2023-11-13,Internet Explorer,7,5
2023-11-13,Internet Explorer,Vista,1
2023-11-12,Internet Explorer,10,192
2023-11-12,Internet Explorer,XP,12
2023-11-12,Internet Explorer,7,4
2023-11-12,Internet Explorer,8,4
2023-11-11,Internet Explorer,10,206
2023-11-11,Internet Explorer,XP,8
2023-11-11,Internet Explorer,7,5
2023-11-11,Internet Explorer,8,1
2023-11-11,Internet Explorer,CE,1
2023-11-10,Internet Explorer,10,193
2023-11-10,Internet Explorer,XP,13
2023-11-10,Internet Explorer,8,9
2023-11-10,Internet Explorer,7,6
2023-11-10,Internet Explorer,2000,1
2023-11-10,Internet Explorer,Server 2003,1
2023-11-09,Internet Explorer,10,263
2023-11-09,Internet Explorer,8,12
2023-11-09,Internet Explorer,XP,11
2023-11-09,Internet Explorer,7,6
2023-11-09,Internet Explorer,98,2
2023-11-09,Internet Explorer,CE,2
2023-11-08,Internet Explorer,10,155
2023-11-08,Internet Explorer,XP,17
2023-11-08,Internet Explorer,8,14
2023-11-08,Internet Explorer,7,5
2023-11-08,Internet Explorer,98,1
2023-11-08,Internet Explorer,NT,1
2023-11-07,Internet Explorer,10,228
2023-11-07,Internet Explorer,XP,9
2023-11-07,Internet Explorer,8,8
2023-11-07,Internet Explorer,7,4
2023-11-06,Internet Explorer,10,61
2023-11-06,Internet Explorer,XP,13
2023-11-06,Internet Explorer,8,4
2023-11-06,Internet Explorer,7,3
2023-11-05,Internet Explorer,10,466
2023-11-05,Internet Explorer,XP,8
2023-11-05,Internet Explorer,7,5
2023-11-05,Internet Explorer,8,5
2023-11-05,Internet Explorer,8.1,1
2023-11-04,Internet Explorer,10,1136
2023-11-04,Internet Explorer,XP,15
2023-11-04,Internet Explorer,7,11
2023-11-04,Internet Explorer,8,5
2023-11-04,Internet Explorer,2000,1
2023-11-04,Internet Explorer,Vista,1
2023-11-03,Internet Explorer,10,428
2023-11-03,Internet Explorer,XP,16
2023-11-03,Internet Explorer,7,14
2023-11-03,Internet Explorer,8,9
2023-11-03,Internet Explorer,CE,1
2023-11-02,Internet Explorer,10,1059
2023-11-02,Internet Explorer,7,19
2023-11-02,Internet Explorer,XP,15
2023-11-02,Internet Explorer,8,8
2023-11-02,Internet Explorer,8.1,5
2023-11-02,Internet Explorer,Vista,1
2023-11-01,Internet Explorer,10,210
2023-11-01,Internet Explorer,7,40
2023-11-01,Internet Explorer,XP,19
2023-11-01,Internet Explorer,8,13
2023-11-01,Internet Explorer,8.1,1
2023-11-01,Internet Explorer,Server 2003,1
2023-10-31,Internet Explorer,10,173
2023-10-31,Internet Explorer,7,27
2023-10-31,Internet Explorer,XP,15
2023-10-31,Internet Explorer,8,8
2023-10-31,Internet Explorer,8.1,4
2023-10-30,Internet Explorer,10,44
2023-10-30,Internet Explorer,7,24
2023-10-30,Internet Explorer,XP,16
2023-10-30,Internet Explorer,8,7
2023-10-30,Internet Explorer,8.1,2
2023-10-30,Internet Explorer,95,1
2023-10-29,Internet Explorer,10,18
2023-10-29,Internet Explorer,XP,13
2023-10-29,Internet Explorer,7,11
2023-10-29,Internet Explorer,8.1,4
2023-10-29,Internet Explorer,8,3
2023-10-28,Internet Explorer,10,47
2023-10-28,Internet Explorer,XP,10
2023-10-28,Internet Explorer,7,9
2023-10-28,Internet Explorer,8,3
2023-10-28,Internet Explorer,8.1,2
2023-10-27,Internet Explorer,10,54
2023-10-27,Internet Explorer,XP,40
2023-10-27,Internet Explorer,7,14
2023-10-27,Internet Explorer,8,11
2023-10-27,Internet Explorer,8.1,1
2023-10-26,Internet Explorer,10,85
2023-10-26,Internet Explorer,7,18
2023-10-26,Internet Explorer,XP,12
2023-10-26,Internet Explorer,8,6
2023-10-26,Internet Explorer,8.1,1
2023-10-26,Internet Explorer,Vista,1
2023-10-25,Internet Explorer,10,48
2023-10-25,Internet Explorer,XP,12
2023-10-25,Internet Explorer,7,11
2023-10-25,Internet Explorer,8,9
2023-10-25,Internet Explorer,8.1,4
2023-10-24,Internet Explorer,10,44
2023-10-24,Internet Explorer,7,16
2023-10-24,Internet Explorer,XP,12
2023-10-24,Internet Explorer,8.1,3
2023-10-24,Internet Explorer,8,2
2023-10-24,Internet Explorer,CE,1
2023-10-23,Internet Explorer,10,40
2023-10-23,Internet Explorer,7,24
2023-10-23,Internet Explorer,XP,12
2023-10-23,Internet Explorer,8,6
2023-10-23,Internet Explorer,8.1,4
2023-10-23,Internet Explorer,3.1,1
2023-10-23,Internet Explorer,98,1
2023-10-22,Internet Explorer,10,32
2023-10-22,Internet Explorer,7,15
2023-10-22,Internet Explorer,XP,11
2023-10-22,Internet Explorer,8.1,5
2023-10-22,Internet Explorer,8,2
2023-10-22,Internet Explorer,2000,1
2023-10-21,Internet Explorer,10,60
2023-10-21,Internet Explorer,XP,10
2023-10-21,Internet Explorer,7,9
2023-10-21,Internet Explorer,8,6
2023-10-21,Internet Explorer,98,1
2023-10-20,Internet Explorer,10,46
2023-10-20,Internet Explorer,7,17
2023-10-20,Internet Explorer,XP,11
2023-10-20,Internet Explorer,8,5
2023-10-20,Internet Explorer,8.1,1
2023-10-19,Internet Explorer,10,41
2023-10-19,Internet Explorer,7,17
2023-10-19,Internet Explorer,XP,10
2023-10-19,Internet Explorer,8,7
2023-10-19,Internet Explorer,8.1,2
2023-10-19,Internet Explorer,Vista,1
2023-10-18,Internet Explorer,10,225
2023-10-18,Internet Explorer,XP,28
2023-10-18,Internet Explorer,7,14
2023-10-18,Internet Explorer,8,13
2023-10-18,Internet Explorer,NT,1
2023-10-17,Internet Explorer,10,111
2023-10-17,Internet Explorer,XP,33
2023-10-17,Internet Explorer,7,10
2023-10-17,Internet Explorer,8,7
2023-10-17,Internet Explorer,8.1,3
2023-10-17,Internet Explorer,2000,1
2023-10-17,Internet Explorer,Vista,1
2023-10-16,Internet Explorer,10,37
2023-10-16,Internet Explorer,XP,31
2023-10-16,Internet Explorer,7,17
2023-10-16,Internet Explorer,8,7
2023-10-16,Internet Explorer,8.1,4
2023-10-16,Internet Explorer,98,1
2023-10-15,Internet Explorer,10,30
2023-10-15,Internet Explorer,XP,30
2023-10-15,Internet Explorer,7,14
2023-10-15,Internet Explorer,8.1,4
2023-10-15,Internet Explorer,8,3
2023-10-15,Internet Explorer,3.1,1
2023-10-15,Internet Explorer,Server 2003,1
2023-10-14,Internet Explorer,XP,27
2023-10-14,Internet Explorer,10,21
2023-10-14,Internet Explorer,7,15
2023-10-14,Internet Explorer,8,5
2023-10-14,Internet Explorer,8.1,4
2023-10-14,Internet Explorer,2000,1
2023-10-14,Internet Explorer,Vista,1
2023-10-13,Internet Explorer,7,49
2023-10-13,Internet Explorer,XP,33
2023-10-13,Internet Explorer,10,32
2023-10-13,Internet Explorer,8.1,12
2023-10-13,Internet Explorer,8,8
2023-10-13,Internet Explorer,Vista,3
2023-10-13,Internet Explorer,Server 2003,1
2023-10-12,Internet Explorer,10,39
2023-10-12,Internet Explorer,XP,32
2023-10-12,Internet Explorer,7,13
2023-10-12,Internet Explorer,8,9
2023-10-12,Internet Explorer,8.1,5
2023-10-12,Internet Explorer,Vista,1
2023-10-11,Internet Explorer,10,51
2023-10-11,Internet Explorer,XP,30
2023-10-11,Internet Explorer,7,17
2023-10-11,Internet Explorer,8,8
2023-10-11,Internet Explorer,8.1,5
2023-10-10,Internet Explorer,10,53
2023-10-10,Internet Explorer,XP,29
2023-10-10,Internet Explorer,7,16
2023-10-10,Internet Explorer,8,4
2023-10-10,Internet Explorer,8.1,4
2023-10-10,Internet Explorer,Vista,1
2023-10-09,Internet Explorer,10,35
2023-10-09,Internet Explorer,XP,29
2023-10-09,Internet Explorer,7,14
2023-10-09,Internet Explorer,8,8
2023-10-09,Internet Explorer,8.1,5
2023-10-08,Internet Explorer,XP,29
2023-10-08,Internet Explorer,10,26
2023-10-08,Internet Explorer,7,10
2023-10-08,Internet Explorer,8,3
2023-10-08,Internet Explorer,8.1,2
2023-10-08,Internet Explorer,CE,1
2023-10-07,Internet Explorer,XP,26
2023-10-07,Internet Explorer,10,24
2023-10-07,Internet Explorer,7,23
2023-10-07,Internet Explorer,8.1,8
2023-10-07,Internet Explorer,8,6
2023-10-07,Internet Explorer,Vista,4
2023-10-07,Internet Explorer,NT,1
