date,browser,os,visits
2023-12-31,Chrome,Fuchsia,14
2023-12-31,Firefox,Firefox OS,12
2023-12-31,Opera,Linux,11
2023-12-31,YaBrowser,Windows,11
2023-12-31,Aloha Browser,Android,8
2023-12-31,Android Runtime,Android,8
2023-12-31,Samsung Internet,Tizen,8
2023-12-31,Safari,Playstation 4,7
2023-12-31,YaBrowser,Android,7
2023-12-31,Puffin,Android,6
2023-12-31,Whale Browser,Android,6
2023-12-31,DuckDuckGo Browser,iOS,5
2023-12-31,Opera Mini,Android,5
2023-12-31,Waterfox,Windows,3
2023-12-31,Whale Browser,Windows,3
2023-12-31,YaBrowser,iOS,3
2023-12-31,Android Browser,Android,2
2023-12-31,Coc Coc,Windows,2
2023-12-31,DuckDuckGo Browser,Macintosh,2
2023-12-31,Nintendo Browser,(not set),2
2023-12-31,PaleMoon,Windows,2
2023-12-31,Phoenix Browser,iOS,2
2023-12-31,SeaMonkey,Macintosh,2
2023-12-31,UC Browser,iOS,2
2023-12-31,(not set),Android,1
2023-12-31,(not set),Windows,1
2023-12-31,Aloha Browser,Macintosh,1
2023-12-31,Chrome,(not set),1
2023-12-31,Coc Coc,Android,1
2023-12-31,DuckDuckGo Browser,Android,1
2023-12-31,Firefox,OpenBSD,1
2023-12-31,Meta Quest Browser,Linux,1
2023-12-31,Mozilla,Windows,1
2023-12-31,Mozilla Compatible Agent,(not set),1
2023-12-31,PaleMoon,Linux,1
2023-12-31,Phoenix Browser,Android,1
2023-12-31,Puffin,Linux,1
2023-12-31,Puffin,iOS,1
2023-12-31,Safari,Linux,1
2023-12-31,Safari,Tizen,1
2023-12-31,SeaMonkey,Windows,1
2023-12-31,UC Browser,SymbianOS,1
2023-12-31,Whale Browser,Macintosh,1
2023-12-31,YaBrowser,Macintosh,1
2023-12-30,Safari,iOS,231550
2023-12-30,Chrome,Android,141633
2023-12-30,Chrome,Windows,97226
2023-12-30,Safari,Macintosh,57965
2023-12-30,Edge,Windows,55935
2023-12-30,Chrome,iOS,33115
2023-12-30,Chrome,Macintosh,20308
2023-12-30,Android Webview,Android,14205
2023-12-30,Safari (in-app),iOS,12923
2023-12-30,Chrome,Linux,12057
2023-12-30,Samsung Internet,Android,11943
2023-12-30,Firefox,Windows,10224
2023-12-30,Chrome,Chrome OS,9072
2023-12-30,Amazon Silk,Android,2518
2023-12-30,Firefox,Macintosh,2272
2023-12-30,Firefox,Android,1024
2023-12-30,Edge,Android,956
2023-12-30,Opera,Windows,585
2023-12-30,Samsung Internet,Linux,434
2023-12-30,Mozilla Compatible Agent,Macintosh,379
2023-12-30,Firefox,Linux,314
2023-12-30,Opera,Android,282
2023-12-30,Edge,Macintosh,202
2023-12-30,Internet Explorer,Windows,124
2023-12-30,Edge,Linux,77
2023-12-30,Opera,Macintosh,57
2023-12-30,(not set),(not set),52
2023-12-30,YaBrowser,Windows,19
2023-12-30,Firefox,Firefox OS,16
2023-12-30,Firefox,OS/2,14
2023-12-30,UC Browser,Android,13
2023-12-30,Opera Mini,(not set),11
2023-12-30,Android Runtime,Android,10
2023-12-30,Chrome,Fuchsia,9
2023-12-30,Coc Coc,Windows,9
2023-12-30,Opera,Linux,9
2023-12-30,Android Browser,Android,7
2023-12-30,Safari,Playstation 4,7
2023-12-30,YaBrowser,Android,7
2023-12-30,Aloha Browser,iOS,6
2023-12-30,DuckDuckGo Browser,iOS,6
2023-12-30,Puffin,Android,6
2023-12-30,Waterfox,Windows,6
2023-12-30,Whale Browser,Windows,6
2023-12-30,Nintendo Browser,(not set),5
2023-12-30,Whale Browser,Android,5
2023-12-30,YaBrowser,iOS,5
2023-12-30,(not set),Windows,3
2023-12-30,Mozilla,Windows,3
2023-12-30,Opera Mini,Android,3
2023-12-30,PaleMoon,Windows,3
2023-12-30,(not set),iOS,2
2023-12-30,Aloha Browser,Android,2
2023-12-30,DuckDuckGo Browser,Macintosh,2
2023-12-30,Safari,Linux,2
2023-12-30,Safari,Windows,2
2023-12-30,YaBrowser,Macintosh,2
2023-12-30,Chrome,BlackBerry,1
2023-12-30,Coc Coc,Android,1
2023-12-30,Coc Coc,Macintosh,1
2023-12-30,Firefox,FreeBSD,1
2023-12-30,Internet Explorer,Windows Phone,1
2023-12-30,Meta Quest Browser,Linux,1
2023-12-30,Phoenix Browser,Android,1
2023-12-30,Puffin,iOS,1
2023-12-30,Samsung Internet,Tizen,1
2023-12-30,SeaMonkey,Windows,1
2023-12-30,Whale Browser,iOS,1
2023-12-30,YaBrowser,Linux,1
2023-12-29,Safari,iOS,350308
2023-12-29,Chrome,Android,221100
2023-12-29,Chrome,Windows,181242
2023-12-29,Edge,Windows,112842
2023-12-29,Safari,Macintosh,75632
2023-12-29,Chrome,iOS,46985
2023-12-29,Chrome,Macintosh,28680
2023-12-29,Samsung Internet,Android,17801
2023-12-29,Firefox,Windows,16344
2023-12-29,Chrome,Linux,13465
2023-12-29,Android Webview,Android,13359
2023-12-29,Chrome,Chrome OS,13163
2023-12-29,Safari (in-app),iOS,11555
2023-12-29,Amazon Silk,Android,3567
2023-12-29,Firefox,Macintosh,3343
2023-12-29,Internet Explorer,Windows,2342
2023-12-29,Firefox,Android,1376
2023-12-29,Edge,Android,1323
2023-12-29,Opera,Windows,789
2023-12-29,Samsung Internet,Linux,584
2023-12-29,Firefox,Linux,444
2023-12-29,Mozilla Compatible Agent,Macintosh,359
2023-12-29,Opera,Android,339
2023-12-29,Edge,Macintosh,319
2023-12-29,(not set),(not set),110
2023-12-29,Opera,Macintosh,77
2023-12-29,Edge,Linux,69
2023-12-29,Opera,Linux,26
2023-12-29,Firefox,OS/2,22
2023-12-29,Chrome,Fuchsia,18
2023-12-29,Whale Browser,Windows,17
2023-12-29,YaBrowser,Windows,17
2023-12-29,Opera Mini,(not set),16
2023-12-29,Whale Browser,Android,16
2023-12-29,Firefox,Firefox OS,12
2023-12-29,Opera Mini,Android,12
2023-12-29,UC Browser,Android,12
2023-12-29,Aloha Browser,iOS,11
2023-12-29,Samsung Internet,Tizen,11
2023-12-29,Android Runtime,Android,10
2023-12-29,Aloha Browser,Android,9
2023-12-29,Coc Coc,Windows,9
2023-12-29,(not set),iOS,8
2023-12-29,YaBrowser,Android,6
2023-12-29,DuckDuckGo Browser,iOS,5
2023-12-29,Safari,Playstation 4,5
2023-12-29,Waterfox,Windows,4
2023-12-29,YaBrowser,iOS,4
2023-12-29,Meta Quest Browser,Linux,3
2023-12-29,Phoenix Browser,Android,3
2023-12-29,Safari,Windows,3
2023-12-29,Android Browser,Android,2
2023-12-29,PaleMoon,Linux,2
2023-12-29,PaleMoon,Windows,2
2023-12-29,Puffin,Android,2
2023-12-29,YaBrowser,Linux,2
2023-12-29,YaBrowser,Macintosh,2
2023-12-29,(not set),Android,1
2023-12-29,(not set),Windows,1
2023-12-29,Aloha Browser,Macintosh,1
2023-12-29,Chrome,(not set),1
2023-12-29,Chrome,Tizen,1
2023-12-29,Coc Coc,Android,1
2023-12-29,DuckDuckGo Browser,Macintosh,1
2023-12-29,Edge,Xbox,1
2023-12-29,Firefox,FreeBSD,1
2023-12-29,Firefox,iOS,1
2023-12-29,Iron,iOS,1
2023-12-29,Mozilla,Windows,1
2023-12-29,Safari,(not set),1
2023-12-29,Safari,Linux,1
2023-12-29,SeaMonkey,Windows,1
2023-12-29,Seznam,iOS,1
2023-12-29,UC Browser,iOS,1
2023-12-28,Safari,iOS,351796
2023-12-28,Chrome,Android,221848
2023-12-28,Chrome,Windows,215423
2023-12-28,Edge,Windows,132685
2023-12-28,Safari,Macintosh,80979
2023-12-28,Chrome,iOS,47731
2023-12-28,Chrome,Macintosh,32993
2023-12-28,Firefox,Windows,18538
2023-12-28,Samsung Internet,Android,17648
2023-12-28,Chrome,Chrome OS,14721
2023-12-28,Chrome,Linux,13945
2023-12-28,Android Webview,Android,13241
2023-12-28,Safari (in-app),iOS,12758
2023-12-28,Amazon Silk,Android,3760
2023-12-28,Firefox,Macintosh,3728
2023-12-28,Internet Explorer,Windows,2548
2023-12-28,Firefox,Android,1459
2023-12-28,Edge,Android,1389
2023-12-28,Opera,Windows,837
2023-12-28,Samsung Internet,Linux,560
2023-12-28,Firefox,Linux,461
2023-12-28,Mozilla Compatible Agent,Macintosh,373
2023-12-28,Edge,Macintosh,359
2023-12-28,Opera,Android,304
2023-12-28,Opera,Macintosh,92
2023-12-28,(not set),(not set),85
2023-12-28,Edge,Linux,82
2023-12-28,Firefox,Firefox OS,37
2023-12-28,YaBrowser,Windows,26
2023-12-28,Firefox,OS/2,22
2023-12-28,Opera Mini,(not set),19
2023-12-28,Chrome,Fuchsia,18
2023-12-28,UC Browser,Android,15
2023-12-28,Opera,Linux,14
2023-12-28,Aloha Browser,iOS,13
2023-12-28,YaBrowser,Android,12
2023-12-28,Whale Browser,Windows,11
2023-12-28,YaBrowser,iOS,11
2023-12-28,Samsung Internet,Tizen,10
2023-12-28,Aloha Browser,Android,9
2023-12-28,Whale Browser,Android,9
2023-12-28,(not set),iOS,8
2023-12-28,Android Runtime,Android,8
2023-12-28,Meta Quest Browser,Linux,7
2023-12-28,Safari,Playstation 4,7
2023-12-28,DuckDuckGo Browser,iOS,6
2023-12-28,Coc Coc,Windows,5
2023-12-28,Opera Mini,Android,5
2023-12-28,UC Browser,iOS,4
2023-12-28,Chrome,(not set),3
2023-12-28,Mozilla,Windows,3
2023-12-28,(not set),Windows,2
2023-12-28,DuckDuckGo Browser,Macintosh,2
2023-12-28,Mozilla Compatible Agent,(not set),2
2023-12-28,Mozilla Compatible Agent,Windows,2
2023-12-28,PaleMoon,Windows,2
2023-12-28,Phoenix Browser,Android,2
2023-12-28,Safari,Linux,2
2023-12-28,SeaMonkey,Windows,2
2023-12-28,Seznam,iOS,2
2023-12-28,(not set),Android,1
2023-12-28,Chrome,Tizen,1
2023-12-28,DuckDuckGo Browser,Android,1
2023-12-28,Firefox,OpenBSD,1
2023-12-28,Phoenix Browser,iOS,1
2023-12-28,Puffin,Android,1
2023-12-28,Puffin,Linux,1
2023-12-28,Safari,Windows,1
2023-12-28,Vivaldi,Macintosh,1
2023-12-28,Whale Browser,Macintosh,1
2023-12-27,Safari,iOS,335015
2023-12-27,Chrome,Android,217217
2023-12-27,Chrome,Windows,217128
2023-12-27,Edge,Windows,134380
2023-12-27,Safari,Macintosh,82858
2023-12-27,Chrome,iOS,46171
2023-12-27,Chrome,Macintosh,34987
2023-12-27,Firefox,Windows,17909
2023-12-27,Samsung Internet,Android,17618
2023-12-27,Chrome,Chrome OS,14501
2023-12-27,Safari (in-app),iOS,14259
2023-12-27,Chrome,Linux,13658
2023-12-27,Android Webview,Android,12377
2023-12-27,Firefox,Macintosh,3753
2023-12-27,Amazon Silk,Android,3184
2023-12-27,Internet Explorer,Windows,2385
2023-12-27,Firefox,Android,1397
2023-12-27,Edge,Android,1379
2023-12-27,Opera,Windows,846
2023-12-27,Samsung Internet,Linux,531
2023-12-27,Firefox,Linux,490
2023-12-27,Mozilla Compatible Agent,Macintosh,396
2023-12-27,Edge,Macintosh,354
2023-12-27,Opera,Android,283
2023-12-27,Edge,Linux,99
2023-12-27,Opera,Macintosh,71
2023-12-27,(not set),(not set),53
2023-12-27,YaBrowser,Windows,32
2023-12-27,Firefox,Firefox OS,30
2023-12-27,Firefox,OS/2,27
2023-12-27,Chrome,Fuchsia,15
2023-12-27,Whale Browser,Android,15
2023-12-27,YaBrowser,Android,14
2023-12-27,Opera,Linux,13
2023-12-27,Whale Browser,Windows,13
2023-12-27,UC Browser,Android,11
2023-12-27,Aloha Browser,Android,10
2023-12-27,Android Runtime,Android,8
2023-12-27,Opera Mini,(not set),8
2023-12-27,Samsung Internet,Tizen,8
2023-12-27,Coc Coc,Windows,6
2023-12-27,(not set),iOS,5
2023-12-27,Aloha Browser,iOS,5
2023-12-27,Chrome,(not set),5
2023-12-27,DuckDuckGo Browser,iOS,5
2023-12-27,Meta Quest Browser,Linux,5
2023-12-27,PaleMoon,Windows,5
2023-12-27,Opera Mini,Android,4
2023-12-27,Safari,Playstation 4,4
2023-12-27,SeaMonkey,Windows,4
2023-12-27,YaBrowser,iOS,4
2023-12-27,DuckDuckGo Browser,Macintosh,3
2023-12-27,(not set),Windows,2
2023-12-27,Edge,Xbox,2
2023-12-27,Mozilla,Windows,2
2023-12-27,Mozilla Compatible Agent,(not set),2
2023-12-27,Phoenix Browser,Android,2
2023-12-27,Safari,(not set),2
2023-12-27,Safari,Linux,2
2023-12-27,Seznam,iOS,2
2023-12-27,Waterfox,Windows,2
2023-12-27,YaBrowser,Macintosh,2
2023-12-27,Android Browser,Android,1
2023-12-27,Chrome,BlackBerry,1
2023-12-27,Edge,iOS,1
2023-12-27,Nintendo Browser,(not set),1
2023-12-27,PaleMoon,Linux,1
2023-12-27,Phoenix Browser,iOS,1
2023-12-27,Puffin,Windows,1
2023-12-27,Puffin,iOS,1
2023-12-27,Seznam,Macintosh,1
2023-12-27,UC Browser,iOS,1
2023-12-27,YE,Android,1
2023-12-27,YaBrowser,Linux,1
2023-12-26,Safari,iOS,291823
2023-12-26,Chrome,Android,199065
2023-12-26,Chrome,Windows,174051
2023-12-26,Edge,Windows,110183
2023-12-26,Safari,Macintosh,71876
2023-12-26,Chrome,iOS,41287
2023-12-26,Chrome,Macintosh,29072
2023-12-26,Safari (in-app),iOS,18226
2023-12-26,Samsung Internet,Android,15899
2023-12-26,Firefox,Windows,15739
2023-12-26,Chrome,Linux,13127
2023-12-26,Chrome,Chrome OS,13097
2023-12-26,Android Webview,Android,12596
2023-12-26,Amazon Silk,Android,3269
2023-12-26,Firefox,Macintosh,3055
2023-12-26,Internet Explorer,Windows,2219
2023-12-26,Edge,Android,1300
2023-12-26,Firefox,Android,1298
2023-12-26,Opera,Windows,766
2023-12-26,Samsung Internet,Linux,500
2023-12-26,Firefox,Linux,458
2023-12-26,Mozilla Compatible Agent,Macintosh,411
2023-12-26,Edge,Macintosh,300
2023-12-26,Opera,Android,277
2023-12-26,Edge,Linux,88
2023-12-26,Opera,Macintosh,78
2023-12-26,(not set),(not set),64
2023-12-26,YaBrowser,Windows,26
2023-12-26,Firefox,Firefox OS,24
2023-12-26,Android Runtime,Android,20
2023-12-26,Firefox,OS/2,20
2023-12-26,UC Browser,Android,15
2023-12-26,YaBrowser,Android,14
2023-12-26,Opera,Linux,12
2023-12-26,Opera Mini,(not set),12
2023-12-26,Samsung Internet,Tizen,12
2023-12-26,Safari,Playstation 4,11
2023-12-26,Chrome,Fuchsia,10
2023-12-26,Coc Coc,Windows,9
2023-12-26,Aloha Browser,iOS,8
2023-12-26,DuckDuckGo Browser,iOS,7
2023-12-26,Safari,Linux,7
2023-12-26,YaBrowser,Macintosh,6
2023-12-26,Phoenix Browser,Android,5
2023-12-26,Whale Browser,Android,5
2023-12-26,(not set),Windows,4
2023-12-26,Aloha Browser,Android,4
2023-12-26,Android Browser,Android,4
2023-12-26,Coc Coc,Android,4
2023-12-26,DuckDuckGo Browser,Macintosh,4
2023-12-26,Opera Mini,Android,4
2023-12-26,Whale Browser,Windows,4
2023-12-26,(not set),iOS,3
2023-12-26,Chrome,(not set),3
2023-12-26,SeaMonkey,Windows,3
2023-12-26,YaBrowser,iOS,3
2023-12-26,Edge,Xbox,2
2023-12-26,Mozilla,Windows,2
2023-12-26,Whale Browser,Macintosh,2
2023-12-26,Aloha Browser,Windows,1
2023-12-26,Chrome,BlackBerry,1
