date,os_version,visits
2023-11-05,8.1,1732
2023-11-05,8,298
2023-11-05,Vista,58
2023-11-05,2000,15
2023-11-04,10,102915
2023-11-04,11,77281
2023-11-04,7,3974
2023-11-04,8.1,2023
2023-11-04,8,240
2023-11-04,Vista,73
2023-11-04,XP,73
2023-11-04,NT,7
2023-11-03,10,239828
2023-11-03,11,117174
2023-11-03,7,5568
2023-11-03,8.1,2853
2023-11-03,8,255
2023-11-03,XP,109
2023-11-03,Vista,22
2023-11-03,NT,15
2023-11-03,(not set),7
2023-11-02,10,252434
2023-11-02,11,125762
2023-11-02,7,6412
2023-11-02,8.1,2955
2023-11-02,8,393
2023-11-02,XP,109
2023-11-02,Vista,66
2023-11-02,NT,7
2023-11-01,10,267711
2023-11-01,11,131330
2023-11-01,7,6929
2023-11-01,8.1,3304
2023-11-01,8,415
2023-11-01,Vista,175
2023-11-01,XP,66
2023-10-31,10,296752
2023-10-31,11,122749
2023-10-31,7,7162
2023-10-31,8.1,3071
2023-10-31,8,386
2023-10-31,Vista,58
2023-10-31,XP,36
2023-10-31,NT,7
2023-10-30,10,259596
2023-10-30,11,129263
2023-10-30,7,6987
2023-10-30,8.1,3639
2023-10-30,8,451
2023-10-30,Vista,36
2023-10-30,XP,36
2023-10-30,NT,7
2023-10-29,10,77856
2023-10-29,11,56545
2023-10-29,7,3370
2023-10-29,8.1,1368
2023-10-29,8,284
2023-10-29,Vista,44
2023-10-29,XP,29
2023-10-28,10,72659
2023-10-28,11,53568
2023-10-28,7,3050
2023-10-28,8.1,1325
2023-10-28,8,66
2023-10-28,Vista,44
2023-10-28,XP,36
2023-10-27,10,200321
2023-10-27,11,95666
2023-10-27,7,5415
2023-10-27,8.1,2300
2023-10-27,8,437
2023-10-27,XP,87
2023-10-27,Vista,58
2023-10-27,Server 2003,7
2023-10-26,10,245687
2023-10-26,11,117341
2023-10-26,7,5976
2023-10-26,8.1,2584
2023-10-26,8,291
2023-10-26,Vista,95
2023-10-26,XP,44
2023-10-26,ME,7
2023-10-25,10,256532
2023-10-25,11,120616
2023-10-25,7,6463
2023-10-25,8.1,2882
2023-10-25,8,371
2023-10-25,Vista,102
2023-10-25,XP,58
2023-10-24,10,260804
2023-10-24,11,124554
2023-10-24,7,6303
2023-10-24,8.1,2860
2023-10-24,8,313
2023-10-24,XP,80
2023-10-24,Vista,58
2023-10-24,95,7
2023-10-23,10,271336
2023-10-23,11,135828
2023-10-23,7,7337
2023-10-23,8.1,3275
2023-10-23,8,386
2023-10-23,XP,124
2023-10-23,Vista,87
2023-10-23,NT,7
2023-10-22,10,90120
2023-10-22,11,66204
2023-10-22,7,3668
2023-10-22,8.1,1798
2023-10-22,8,233
2023-10-22,Vista,58
2023-10-22,XP,44
2023-10-21,10,122319
2023-10-21,11,82667
2023-10-21,7,5153
2023-10-21,8.1,2191
2023-10-21,8,240
2023-10-21,Vista,29
2023-10-21,XP,29
2023-10-21,NT,7
2023-10-20,10,238605
2023-10-20,11,124510
2023-10-20,7,7162
2023-10-20,8.1,3093
2023-10-20,8,313
2023-10-20,XP,73
2023-10-20,Vista,44
2023-10-19,10,266561
2023-10-19,11,134904
2023-10-19,7,7540
2023-10-19,8.1,3785
2023-10-19,8,451
2023-10-19,Vista,95
2023-10-19,XP,73
2023-10-19,NT,15
2023-10-18,10,270761
2023-10-18,11,135209
2023-10-18,7,6914
2023-10-18,8.1,3501
2023-10-18,8,291
2023-10-18,Vista,116
2023-10-18,XP,95
2023-10-17,10,276067
2023-10-17,11,139525
2023-10-17,7,7024
2023-10-17,8.1,3435
2023-10-17,8,422
2023-10-17,XP,124
2023-10-17,Vista,36
2023-10-16,10,330188
2023-10-16,11,167569
2023-10-16,7,9658
2023-10-16,8.1,4178
2023-10-16,8,488
2023-10-16,Vista,87
2023-10-16,XP,58
2023-10-15,10,145610
2023-10-15,11,101977
2023-10-15,7,6441
2023-10-15,8.1,2926
2023-10-15,8,269
2023-10-15,Vista,73
2023-10-15,XP,44
2023-10-14,10,130937
2023-10-14,11,94604
2023-10-14,7,5612
2023-10-14,8.1,2198
2023-10-14,8,306
2023-10-14,Vista,109
2023-10-14,XP,73
2023-10-14,NT,15
2023-10-14,Server 2003,7
2023-10-13,10,250083
2023-10-13,11,119401
2023-10-13,7,7082
2023-10-13,8.1,3013
2023-10-13,8,349
2023-10-13,Vista,109
2023-10-13,XP,95
2023-10-12,10,282734
2023-10-12,11,131738
2023-10-12,7,7191
2023-10-12,8.1,3421
2023-10-12,8,451
2023-10-12,Vista,146
2023-10-12,XP,109
2023-10-12,NT,36
2023-10-11,10,241298
2023-10-11,11,120318
2023-10-11,7,6121
2023-10-11,8.1,3173
2023-10-11,8,378
2023-10-11,XP,58
2023-10-11,Vista,51
2023-10-11,NT,15
2023-10-10,10,244472
2023-10-10,11,116650
2023-10-10,7,6172
2023-10-10,8.1,2831
2023-10-10,8,342
2023-10-10,XP,95
2023-10-10,Vista,51
2023-10-10,NT,22
2023-10-09,10,173464
2023-10-09,11,96161
2023-10-09,7,4986
2023-10-09,8.1,2176
2023-10-09,8,262
2023-10-09,XP,44
2023-10-09,Vista,36
2023-10-09,NT,29
2023-10-08,10,68343
2023-10-08,11,50308
2023-10-08,7,2715
2023-10-08,8.1,1055
2023-10-08,8,124
2023-10-08,Vista,36
2023-10-08,XP,29
2023-10-08,NT,15
2023-10-07,10,70287
2023-10-07,11,50526
2023-10-07,7,3071
2023-10-07,8.1,1165
2023-10-07,8,153
2023-10-07,XP,44
2023-10-07,NT,36
2023-10-07,Vista,36
