page_title,event_label,page,total_events
"Download Seamless Wetlands Data by State | U.S. Fish & Wildlife Service",file_download,www.fws.gov/program/national-wetlands-inventory/download-state-wetlands-data,393
"NPS: Explore Nature » Air Resources » Air Quality Webcams » Joshua Tree National Park, View from Belle Mountain",file_download,www.nps.gov/features/ard/webcams/webcam1.html,392
"Sacramento National Wildlife Refuge Complex Hunt Area Maps | FWS.gov",file_download,www.fws.gov/media/sacramento-national-wildlife-refuge-complex-hunt-area-maps,390
"NPS: Explore Nature » Air Resources » Air Quality Webcams » Great Smoky Mountains National Park, View from Clingmans Dome",file_download,www.nps.gov/features/ard/webcams/webcam1.html,378
"Cache River National Wildlife Refuge Public Use Regulations | FWS.gov",file_download,www.fws.gov/media/cache-river-national-wildlife-refuge-public-use-regulations,375
"Utah - Maps | Bureau of Land Management",file_download,www.blm.gov/maps/frequently-requested/utah,373
"Cement Statistics and Information | U.S. Geological Survey",file_download,www.usgs.gov/centers/national-minerals-information-center/cement-statistics-and-information,360
"Web Informatics and Mapping (WIM) is hiring! | U.S. Geological Survey",file_download,www.usgs.gov/centers/upper-midwest-water-science-center/web-informatics-and-mapping-wim-hiring,360
Pines Campgrounds - Yosemite National Park (U.S. National Park Service),file_download,www.nps.gov/yose/planyourvisit/pinescampgrounds.htm,356
"Recreational Passes | USGS Store",file_download,store.usgs.gov/recreational-passes,356
"Direct Assistance (Financial Assistance & Social Services) | Indian Affairs",file_download,www.bia.gov/bia/ois/dhs/financial-assistance,355
Maps - Prince William Forest Park (U.S. National Park Service),file_download,www.nps.gov/prwi/planyourvisit/maps.htm,355
Yellowstone Wolf Project Reports - Yellowstone National Park (U.S. National Park Service),file_download,www.nps.gov/yell/learn/nature/wolf-reports.htm,355
Park Newspaper and Visitor Guide - Redwood National and State Parks (U.S. National Park Service),file_download,www.nps.gov/redw/learn/news/newspaper.htm,353
Director's Orders and Related Guidance - Policy (U.S. National Park Service),file_download,www.nps.gov/subjects/policy/directors-orders.htm,347
Park Newspaper - Big Bend National Park (U.S. National Park Service),file_download,www.nps.gov/bibe/learn/news/newspaper.htm,345
Watchman Campground - Zion National Park (U.S. National Park Service),file_download,www.nps.gov/zion/planyourvisit/watchman-campground.htm,345
Historic Preservation Certification Application - Historic Preservation Tax Incentives (U.S. National Park Service),file_download,www.nps.gov/subjects/taxincentives/historic-preservation-certification-application.htm,340
Hiking - Arches National Park (U.S. National Park Service),file_download,www.nps.gov/arch/planyourvisit/hiking.htm,333
Plan Your Visit - Great Sand Dunes National Park & Preserve (U.S. National Park Service),file_download,www.nps.gov/grsa/planyourvisit/index.htm,333
Maps - Bandelier National Monument (U.S. National Park Service),file_download,www.nps.gov/band/planyourvisit/maps.htm,332
"Long-Term Visitor Area (LTVA) - Long-Term Camping on Public Lands | Bureau of Land Management",file_download,www.blm.gov/documents/arizona-colorado-river-do-california-california-desert-do/public-room-frequently-requested,328
Yellowstone National Park (U.S. National Park Service),file_download,www.nps.gov/yell/index.htm,322
"Wild Horse and Burros Sales Program| Bureau of Land Management",file_download,www.blm.gov/programs/wild-horse-and-burro/adoption-and-sales/sales-program,321
Backcountry Camping - Pictured Rocks National Lakeshore (U.S. National Park Service),file_download,www.nps.gov/piro/planyourvisit/backcountry.htm,320
"[F1cam] - Kīlauea summit thermal from the west rim of the summit caldera, looking east | U.S. Geological Survey",file_download,www.usgs.gov/media/webcams/f1cam-kilauea-summit-thermal-west-rim-summit-caldera-looking-east,320
"Rare Earths Statistics and Information | U.S. Geological Survey",file_download,www.usgs.gov/centers/national-minerals-information-center/rare-earths-statistics-and-information,319
Brochures - Appalachian National Scenic Trail (U.S. National Park Service),file_download,www.nps.gov/appa/planyourvisit/brochures.htm,318
"Copper Statistics and Information | U.S. Geological Survey",file_download,www.usgs.gov/centers/national-minerals-information-center/copper-statistics-and-information,317
Preservation Briefs - Technical Preservation Services (U.S. National Park Service),file_download,www.nps.gov/orgs/1739/preservation-briefs.htm,313
Maps - Gulf Islands National Seashore (U.S. National Park Service),file_download,www.nps.gov/guis/planyourvisit/maps.htm,309
"M 7.5 - 42 km NE of Anamizu, Japan",file_download,earthquake.usgs.gov/earthquakes/eventpage/us6000m0xl/shakemap,300
"California Georeferenced PDF Maps | Bureau of Land Management",file_download,www.blm.gov/maps/georeferenced-PDFs/california,295
Central Valley Operations (CVO) - California-Great Basin Region,file_download,www.usbr.gov/mp/cvo/,295
Maps - Chesapeake & Ohio Canal National Historical Park (U.S. National Park Service),file_download,www.nps.gov/choh/planyourvisit/maps.htm,295
"Utah Georeferenced PDF Maps | Bureau of Land Management",file_download,www.blm.gov/maps/georeferenced-PDFs/utah,295
"Red Rock Canyon National Conservation Area | Bureau of Land Management",file_download,www.blm.gov/programs/national-conservation-lands/nevada/red-rock-canyon,293
