page_title,event_label,page,total_events
"How to get, replace, or correct a Social Security card | USAGov",https://www.ssa.gov/forms/ss-5.pdf,usa.gov/social-security-card,358
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnC/CHICA123006001A.JPG,realestatesales.gov/gsaauctions/aucdsclnk,331
"FAR | Acquisition.GOV",https://www.acquisition.gov/sites/default/files/current/far/pdf/FAR.pdf,acquisition.gov/browse/index/far,318
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnC/CHICA123006001.JPG,realestatesales.gov/gsaauctions/aucpbsindx/,318
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnF/FTWOR724002001.JPG,realestatesales.gov/gsaauctions/aucitsrh/,318
"Learn about COBRA insurance and how to get coverage | USAGov",https://www.dol.gov/sites/dolgov/files/legacy-files/ebsa/about-ebsa/our-activities/resource-center/publications/an-employees-guide-to-health-benefits-under-cobra.pdf,usa.gov/cobra-health-insurance,305
"City Pair Program (CPP) | GSA",https://www.gsa.gov/system/files/awards_2024.csv,gsa.gov/plan-book/transportation-airfare-pov-etc/airfare-rates-city-pair-program,292
"Direct Deposit Sign-Up Form | GSA",https://www.gsa.gov/system/files/SF1199A-20.pdf,gsa.gov/reference/forms/direct-deposit-signup-form,292
"Military pay | USAGov",https://militarypay.defense.gov/Portals/3/Documents/2022%20Basic%20Pay%20Table%20-%201%20Drill%20Pay.pdf,usa.gov/military-pay,292
"Claim for Reimbursement for Expenditures on Official Business | GSA",https://www.gsa.gov/system/files/OF1164-17c.pdf,gsa.gov/reference/forms/claim-for-reimbursement-for-expenditures-on-official-business,278
"Continuous Learning | FAI.GOV",https://www.fai.gov/sites/default/files/FY2022_OFPP_Acquisition%20Flash_22-01.pdf,fai.gov/training/continuous-learning-opportunities,278
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnF/FTWOR724002001A.JPG,realestatesales.gov/gsaauctions/aucdsclnk,278
"Claim for Damage, Injury, or Death | GSA",https://www.gsa.gov/system/files/SF95-07a.pdf,gsa.gov/reference/forms/claim-for-damage-injury-or-death,265
"Claim for Unpaid Compensation of Deceased Member of the Uniformed Services | GSA",https://www.gsa.gov/system/files/SF1174-92.pdf,gsa.gov/reference/forms/claim-for-unpaid-compensation-of-deceased-member-of-the-uniformed-services,265
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnS/SFRAN924132101B.JPG,realestatesales.gov/gsaauctions/aucpbsindx/,265
"Architect-Engineer Qualifications | GSA",https://www.gsa.gov/system/files/SF330-21.pdf,gsa.gov/reference/forms/architectengineer-qualifications,239
"GLCs for the U.S. and U.S. Territories | GSA",https://www.gsa.gov/system/files/FRPP_GLC_-_United_States_November_02_2023.xlsx,gsa.gov/reference/geographic-locator-codes/glcs-for-the-us-and-us-territories,239
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnS/SFRAN924132101C.JPG,realestatesales.gov/gsaauctions/aucpbsindx/,239
"How to get copies of military records | USAGov",https://www.archives.gov/files/research/order/standard-form-180.pdf,usa.gov/military-records,239
"Product and Service Code Manual | Acquisition.GOV",https://login.acquisition.gov/sites/default/files/manual/PSC%20Manual%20April%202022.pdf,acquisition.gov/psc-manual,239
"Product and Service Code Manual | Acquisition.GOV",https://www.acquisition.gov/sites/default/files/manual/PSC%20Manual%20April%202022.pdf,acquisition.gov/psc-manual,239
"Motor Vehicle Accident (Crash) Report | GSA",https://www.gsa.gov/system/files/SF91-20.pdf,gsa.gov/reference/forms/motor-vehicle-accident-crash-report,225
h2b visa certification - U.S. Department of Labor Search Results,https://www.oalj.dol.gov/DECISIONS/ALJ/TLN/2019/EMPLOYMENT_and_TRAIN_v_ATP_RESTAURANT_INC_D_2019TLN00018_(DEC_20_2018)_142514_CADEC_PD.PDF,search.usa.gov/search?affiliate=www.dol.gov,225
"Visas para estudiar en Estados Unidos | USAGov",https://studyinthestates.dhs.gov/sites/default/files/SEVP_F%20vs%20M%20Infographic_Oct2015.pdf,usa.gov/es/visas-estudiante,212
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnC/CHICA123006001.JPG,realestatesales.gov/gsaauctions/aucdsclnk,199
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnS/SFRAN924107704B.JPG,realestatesales.gov/gsaauctions/aucpbsindx/,199
"Privacy & security | Login.gov",https://www.irs.gov/pub/irs-pia/csdw-pia.pdf,login.gov/policy/,199
"Certificate Pertaining to Foreign Interests | GSA",https://www.gsa.gov/system/files/SF328-18b.pdf,gsa.gov/reference/forms/certificate-pertaining-to-foreign-interests,186
"Coburn Gore Land Port of Entry, Maine | GSA",https://cmp.gsa.gov/system/files/Coburn%20Gore%20Public%20Scoping%20Meeting%20Handout%20Oct%202023.pdf,gsa.gov/about-us/gsa-regions/region-1-new-england/buildings-and-facilities/development-projects/coburn-gore-land-port-of-entry-maine,186
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnC/CHICA123006001A.JPG,realestatesales.gov/gsaauctions/aucprvoth/,186
"Payroll Calendars | GSA",https://www.gsa.gov/system/files/GSA_Payroll_Calendar_2022_Revised.pdf,gsa.gov/buy-through-us/purchasing-programs/shared-services/payroll-shared-services/payroll-calendars,186
"Application for 10-Point Veteran Preference | GSA",https://www.gsa.gov/system/files/SF15-13.pdf,gsa.gov/reference/forms/application-for-10point-veteran-preference,172
"Bring required documents | GSA",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-63a.pdf,gsa.gov/technology/it-contract-vehicles-and-purchasing-programs/federal-credentialing-services/get-appointment-help/bring-required-documents,172
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnS/SFRAN923190801A.JPG,realestatesales.gov/gsaauctions/aucitsrh/,172
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnS/SFRAN924132101.JPG,realestatesales.gov/gsaauctions/aucpbsindx/,172
"Usability Test Plan Template | Usability.gov",https://www.usability.gov/sites/default/files/usability-test-plan.docx,usability.gov/how-to-and-tools/resources/templates/usability-test-plan-template.html,172
"Vehicle Rates | GSA",https://www.gsa.gov/system/files/FY24%20Rate%20Bulletin%20for%20Customers%20CONUS%20%281%29.xlsx,gsa.gov/buy-through-us/products-and-services/transportation-and-logistics-services/fleet-management/vehicle-leasing/vehicle-rates,172
"Bid Bond | GSA",https://www.gsa.gov/system/files/2023-10/SF24-23.pdf,gsa.gov/reference/forms/bid-bond,159
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnF/FTWOR724001001C.JPG,realestatesales.gov/gsaauctions/aucdsclnk,159
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnF/FTWOR724002001.JPG,realestatesales.gov/gsaauctions/aucdsclnk,159
"Getting Social Security benefits if you are living outside the U.S. | USAGov",https://www.ssa.gov/pubs/EN-05-10137.pdf,usa.gov/social-security-abroad,159
"Learn about your credit report and how to get a copy | USAGov",https://www.consumer.ftc.gov/sites/www.consumer.ftc.gov/files/articles/pdf/pdf-0093-annual-report-request-form.pdf,usa.gov/credit-reports,159
"Lost or stolen passports | USAGov",https://eforms.state.gov/Forms/ds64.pdf,usa.gov/lost-stolen-passport,159
"Per Diem Files | GSA",https://www.gsa.gov/system/files/FY2023_PerDiemMasterRatesFile.xlsx,gsa.gov/node/86696/per-diem-files,159
"Performance Bond | GSA",https://www.gsa.gov/system/files/2023-10/SF25-23.pdf,gsa.gov/reference/forms/performance-bond,159
"Product and Service Code Manual | Acquisition.GOV",https://www.acquisition.gov/sites/default/files/manual/PSC%20Manual%20April%202022.docx,acquisition.gov/psc-manual,159
cloud.gov - Release of cloud.gov Pages Customer Responsibility Matrix (CRM),https://cloud.gov/resources/cloud.gov-Pages-CIS-Worksheet.xlsx,cloud.gov/2022/11/15/pages-crm-release,159
"American money | USAGov",https://www.secretservice.gov/sites/default/files/reports/2020-12/KnowYourMoney.pdf,usa.gov/currency,146
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnC/CHICA123006001C.JPG,realestatesales.gov/gsaauctions/aucpbsindx/,146
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnF/FTWOR724001001B.JPG,realestatesales.gov/gsaauctions/aucdsclnk,146
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnS/SFRAN923190801A.JPG,realestatesales.gov/gsaauctions/aucdsclnk,146
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnS/SFRAN924107704.JPG,realestatesales.gov/gsaauctions/aucpbsindx/,146
Open Government - Data.gov,https://s3-us-gov-west-1.amazonaws.com/cg-0817d6e3-93c4-4de8-8b32-da6919464e61/open_data_us_states_cities_102523.csv,data.gov/open-gov/,146
"Payment Bond | GSA",https://www.gsa.gov/system/files/2023-10/SF25A-23.pdf,gsa.gov/reference/forms/payment-bond,146
"RFP, RFI, and RFQ: Understanding the Difference | GSA",https://www.gsa.gov/system/files/RFIs%20RFQs%20RFPs%20Understanding%20the%20Difference%20Slide%20Deck_FY2023_Feb2023_508.pptx,gsa.gov/small-business/small-business-resources/training-resources/rfp-rfi-and-rfq-understanding-the-difference,146
"Report Template: Usability Test | Usability.gov",https://www.usability.gov/sites/default/files/report-template-usability-test_0.docx,usability.gov/how-to-and-tools/resources/templates/report-template-usability-test.html,146
"Search For Any FedRAMP Policy or Guidance Resource | FedRAMP.gov",https://www.fedramp.gov/assets/resources/templates/FedRAMP-High-Moderate-Low-LI-SaaS-Baseline-System-Security-Plan-(SSP).docx,fedramp.gov/documents-templates/,146
"The American flag | USAGov",https://www.va.gov/opa/publications/celebrate/flagdisplay.pdf,usa.gov/flag,146
"Amendment of Solicitation/Modification of Contract | GSA",https://www.gsa.gov/system/files/SF30-16c.pdf,gsa.gov/reference/forms/amendment-of-solicitationmodification-of-contract,133
"Continuous Learning | FAI.GOV",https://www.fai.gov/sites/default/files/pdfss/Continuous%20Professional%20Learning%20FINAL.pdf,fai.gov/training/continuous-learning-opportunities,133
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnC/CHICA123006001B.JPG,realestatesales.gov/gsaauctions/aucpbsindx/,133
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnF/FTWOR724001001.JPG,realestatesales.gov/gsaauctions/aucitsrh/,133
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnS/SFRAN923190801.JPG,realestatesales.gov/gsaauctions/aucdsclnk,133
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnS/SFRAN923190801.JPG,realestatesales.gov/gsaauctions/aucitsrh/,133
"Home | Usability.gov",https://www.usability.gov/sites/default/files/documents/guidelines_book.pdf,usability.gov/index.html,133
"Leasing Overview | GSA",https://www.gsa.gov/system/files/October%202023%20External.xlsx,gsa.gov/real-estate/real-estate-services/leasing,133
"Leasing Policy | GSA",https://www.gsa.gov/system/files/General/From_Word_to_PDF_-_LDG_Chapter_2_New_or_Replacing_Lease_8_29_22_-_159_Mis_Alt_Text_C.pdf,gsa.gov/real-estate/real-estate-services/leasing/leasing-policy,133
"Per Diem Files | GSA",https://www.gsa.gov/system/files/FY%202022%20MIE%20Breakdown.docx,gsa.gov/node/86696/per-diem-files,133
"Product and Service Code Manual | Acquisition.GOV",https://login.acquisition.gov/sites/default/files/manual/PSC%20Manual%20April%202022.docx,acquisition.gov/psc-manual,133
"Security Container Check Sheet | GSA",https://www.gsa.gov/system/files/SF702-20_0.pdf,gsa.gov/reference/forms/security-container-check-sheet,133
quotas - MyNavyHR Public Site Search Results,https://www.mynavyhr.navy.mil/Portals/55/Messages/NAVADMIN/FACT_SHEETS/Fact_Sheet_NAV_168_23.pdf,search.usa.gov/search?affiliate=mynavyhr,133
"Controlled Unclassified Information (CUI) Coversheet | GSA",https://www.gsa.gov/system/files/SF901-18a.pdf,gsa.gov/reference/forms/controlled-unclassified-information-cui-coversheet-1,119
"FOIA Library | GSA",https://www.gsa.gov/system/files/FBI%20HQ%20Site%20Selection%20Decision%20Fact%20Sheet%20%282%29.pdf,gsa.gov/reference/freedom-of-information-act-foia/foia-library,119
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnF/FTWOR722027001.JPG,realestatesales.gov/gsaauctions/aucitsrh/,119
"GSA Auctions, General Services Administration, Government Site for Auctions",https://realestatesales.gov/lotimages/regnF/FTWOR724002001B.JPG,realestatesales.gov/gsaauctions/aucdsclnk,119
"Health Benefits Election Form | GSA",https://www.gsa.gov/system/files/SF2809-19.pdf,gsa.gov/reference/forms/health-benefits-election-form,119
"Register for Selective Service (the draft) | USAGov",https://www.sss.gov/wp-content/uploads/2021/09/Form-1_09-22-21.pdf,usa.gov/register-selective-service,119
"Reimbursable Relocation Expenses and Rates | GSA",https://www.gsa.gov/system/files/GSA%20Home%20Purchase%20Matrix-TRID.xlsx,gsa.gov/policy-regulations/policy/employee-relocation-management-policy/reimbursable-relocation-expenses-and-rates,119
"Solicitar un pasaporte estadounidense para adultos por primera vez | USAGov",https://eforms.state.gov/Forms/ds11.pdf,usa.gov/es/solicitar-pasaporte-estadounidense-primera-vez,119
"8(a) STARS III Industry Partners | GSA",https://www.gsa.gov/system/files/S3%20Industry%20Partners%2011-02-23.xlsx,gsa.gov/technology/it-contract-vehicles-and-purchasing-programs/governmentwide-acquisition-contracts/8a-stars-iii/industry-partners,106
"Accessibility | Login.gov",https://www.login.gov/docs/identity-verification-report.docx,login.gov/accessibility/,106
