page_title,event_label,page,total_events
"About Form 8936, Qualified Plug-In Electric Drive Motor Vehicle Credit | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-8936,10020
"About Form 8822, Change of Address | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-8822,9971
CBP DTOPS - Checkout Payment Confirmation,file_download,dtops.cbp.dhs.gov/main/paymentReturn.html,9890
Snow and Ice Forecasts & Services,file_download,www.weather.gov/lwx/winter,9745
Public Disability Benefits Questionnaires (DBQs) - Compensation,file_download,www.benefits.va.gov/compensation/dbq_publicdbqs.asp,9728
"Application for Asylum and for Withholding of Removal | USCIS",file_download,www.uscis.gov/i-589,9696
Today's Auction Results — TreasuryDirect,file_download,www.treasurydirect.gov/auctions/announcements-data-results/announcement-results-press-releases/auction-results/,9696
"Site Index Search | Internal Revenue Service",file_download,www.irs.gov/site-index-search?query=940,9680
"Alien’s Change of Address Card | USCIS",file_download,www.uscis.gov/ar-11,9388
"About Form 4506-T, Request for Transcript of Tax Return | Internal Revenue Service",file_download,www.irs.gov/forms-pubs/about-form-4506-t,9291
"IRIS Application for TCC | Internal Revenue Service",file_download,www.irs.gov/tax-professionals/iris-application-for-tcc,9259
"Renew an adult passport | USAGov",file_download,www.usa.gov/renew-adult-passport,9032
"Forms and Pubs Index Search | Internal Revenue Service",file_download,www.irs.gov/forms-pubs-search?query=1099,8968
Defense Finance and Accounting Service > RetiredMilitary > newsevents > newsletter,file_download,www.dfas.mil/RetiredMilitary/newsevents/newsletter/,8773
