date,os,visits
2023-12-20,Chrome OS,651994
2023-12-20,(not set),44067
2023-12-20,Tizen,984
2023-12-20,OS/2,600
2023-12-20,Fuchsia,545
2023-12-20,Firefox OS,422
2023-12-20,Playstation 4,329
2023-12-20,BlackBerry,105
2023-12-19,iOS,19648548
2023-12-19,Windows,13775128
2023-12-19,Android,8817886
2023-12-19,Macintosh,4178221
2023-12-19,Linux,1103163
2023-12-19,Chrome OS,797108
2023-12-19,(not set),41999
2023-12-19,Tizen,899
2023-12-19,Fuchsia,591
2023-12-19,OS/2,590
2023-12-19,Firefox OS,454
2023-12-19,Playstation 4,313
2023-12-18,iOS,19923955
2023-12-18,Windows,14419561
2023-12-18,Android,9032477
2023-12-18,Macintosh,4332872
2023-12-18,Linux,1036052
2023-12-18,Chrome OS,866922
2023-12-18,(not set),40768
2023-12-18,Tizen,1108
2023-12-18,OS/2,702
2023-12-18,Fuchsia,684
2023-12-18,Firefox OS,505
2023-12-18,Playstation 4,294
2023-12-18,BlackBerry,112
2023-12-17,iOS,13851256
2023-12-17,Android,6622703
2023-12-17,Windows,5053296
2023-12-17,Macintosh,2703778
2023-12-17,Linux,824487
2023-12-17,Chrome OS,335125
2023-12-17,(not set),35844
2023-12-17,Tizen,986
2023-12-17,OS/2,730
2023-12-17,Fuchsia,584
2023-12-17,Firefox OS,491
2023-12-17,Playstation 4,313
2023-12-16,iOS,15496079
2023-12-16,Android,7555327
2023-12-16,Windows,5225028
2023-12-16,Macintosh,2634484
2023-12-16,Linux,814843
2023-12-16,Chrome OS,297982
2023-12-16,(not set),38310
2023-12-16,Tizen,927
2023-12-16,OS/2,648
2023-12-16,Fuchsia,554
2023-12-16,Firefox OS,403
2023-12-16,Playstation 4,364
2023-12-15,iOS,18197036
2023-12-15,Windows,12275528
2023-12-15,Android,8465278
2023-12-15,Macintosh,3880994
2023-12-15,Linux,983547
2023-12-15,Chrome OS,864885
2023-12-15,(not set),39115
2023-12-15,Tizen,1092
2023-12-15,OS/2,651
2023-12-15,Fuchsia,535
2023-12-15,Firefox OS,478
2023-12-15,Playstation 4,313
2023-12-15,FreeBSD,151
2023-12-15,SymbianOS,143
2023-12-15,BlackBerry,138
2023-12-14,iOS,18921769
2023-12-14,Windows,13786242
2023-12-14,Android,8735689
2023-12-14,Macintosh,4293798
2023-12-14,Chrome OS,1073062
2023-12-14,Linux,1034354
2023-12-14,(not set),43925
2023-12-14,Tizen,921
2023-12-14,OS/2,621
2023-12-14,Fuchsia,526
2023-12-14,Firefox OS,437
2023-12-14,Playstation 4,354
2023-12-14,SymbianOS,172
2023-12-14,BlackBerry,159
2023-12-14,FreeBSD,139
2023-12-13,iOS,18148245
2023-12-13,Windows,14689374
2023-12-13,Android,8631771
2023-12-13,Macintosh,4437650
2023-12-13,Chrome OS,1129736
2023-12-13,Linux,1088458
2023-12-13,(not set),47504
2023-12-13,Tizen,853
2023-12-13,OS/2,590
2023-12-13,Fuchsia,560
2023-12-13,Firefox OS,471
2023-12-13,Playstation 4,309
2023-12-13,BlackBerry,123
2023-12-12,iOS,17979134
2023-12-12,Windows,15139056
2023-12-12,Android,8617224
2023-12-12,Macintosh,4720681
2023-12-12,Chrome OS,1152181
2023-12-12,Linux,970343
2023-12-12,(not set),54143
2023-12-12,Tizen,940
2023-12-12,OS/2,603
2023-12-12,Fuchsia,547
2023-12-12,Firefox OS,421
2023-12-12,Playstation 4,302
2023-12-12,BlackBerry,105
2023-12-11,iOS,19000515
2023-12-11,Windows,15421722
2023-12-11,Android,9175234
2023-12-11,Macintosh,4744340
2023-12-11,Chrome OS,1154442
2023-12-11,Linux,988263
2023-12-11,(not set),49841
2023-12-11,Tizen,921
2023-12-11,OS/2,630
2023-12-11,Fuchsia,536
2023-12-11,Firefox OS,417
2023-12-11,Playstation 4,320
2023-12-11,BlackBerry,117
2023-12-10,iOS,13070609
2023-12-10,Android,6766552
2023-12-10,Windows,5693904
2023-12-10,Macintosh,3028622
2023-12-10,Linux,794155
2023-12-10,Chrome OS,385113
2023-12-10,(not set),34525
2023-12-10,Tizen,937
2023-12-10,Fuchsia,600
2023-12-10,OS/2,587
2023-12-10,Firefox OS,434
2023-12-10,Playstation 4,388
2023-12-10,BlackBerry,114
2023-12-09,iOS,15730805
2023-12-09,Android,7611695
2023-12-09,Windows,5373222
2023-12-09,Macintosh,2794971
2023-12-09,Linux,834340
2023-12-09,Chrome OS,310108
2023-12-09,(not set),37561
2023-12-09,Tizen,974
2023-12-09,OS/2,685
2023-12-09,Fuchsia,638
2023-12-09,Firefox OS,450
2023-12-09,Playstation 4,407
2023-12-08,iOS,18141472
2023-12-08,Windows,12029833
2023-12-08,Android,8513504
2023-12-08,Macintosh,4013482
2023-12-08,Chrome OS,1023744
2023-12-08,Linux,1023146
2023-12-08,(not set),42952
2023-12-08,Tizen,913
2023-12-08,OS/2,647
2023-12-08,Fuchsia,548
2023-12-08,Firefox OS,448
2023-12-08,Playstation 4,389
2023-12-08,UNIX,145
2023-12-08,BlackBerry,102
2023-12-07,iOS,19839824
2023-12-07,Windows,15065560
2023-12-07,Android,8984619
2023-12-07,Macintosh,4742842
2023-12-07,Chrome OS,1230112
2023-12-07,Linux,1138846
2023-12-07,(not set),40251
2023-12-07,Tizen,920
2023-12-07,OS/2,666
2023-12-07,Fuchsia,577
2023-12-07,Firefox OS,459
2023-12-07,Playstation 4,403
2023-12-07,BlackBerry,108
2023-12-06,iOS,19312115
2023-12-06,Windows,16174418
2023-12-06,Android,8936159
2023-12-06,Macintosh,4831355
2023-12-06,Chrome OS,1219619
2023-12-06,Linux,1134953
2023-12-06,(not set),41177
2023-12-06,Tizen,981
2023-12-06,OS/2,562
2023-12-06,Fuchsia,507
2023-12-06,Firefox OS,441
2023-12-06,Playstation 4,370
2023-12-06,BlackBerry,101
2023-12-05,iOS,19363618
2023-12-05,Windows,15870248
2023-12-05,Android,9359706
2023-12-05,Macintosh,5010919
2023-12-05,Chrome OS,1267683
2023-12-05,Linux,1190116
2023-12-05,(not set),36460
2023-12-05,Tizen,982
2023-12-05,OS/2,594
2023-12-05,Fuchsia,566
2023-12-05,Firefox OS,483
2023-12-05,Playstation 4,354
2023-12-04,iOS,20046163
2023-12-04,Windows,16429056
2023-12-04,Android,9538506
2023-12-04,Macintosh,5304277
2023-12-04,Chrome OS,1227045
2023-12-04,Linux,1080348
2023-12-04,(not set),32946
2023-12-04,Tizen,1021
2023-12-04,OS/2,604
2023-12-04,Fuchsia,556
2023-12-04,Firefox OS,451
2023-12-04,Playstation 4,367
2023-12-04,BlackBerry,119
2023-12-03,iOS,13661379
2023-12-03,Android,6963910
2023-12-03,Windows,6073273
2023-12-03,Macintosh,3289828
2023-12-03,Linux,917120
2023-12-03,Chrome OS,401947
2023-12-03,(not set),21745
2023-12-03,Tizen,951
2023-12-03,OS/2,617
2023-12-03,Fuchsia,554
2023-12-03,Firefox OS,393
2023-12-03,Playstation 4,319
2023-12-03,BlackBerry,114
2023-12-02,iOS,16397242
2023-12-02,Android,8016086
2023-12-02,Windows,6069318
2023-12-02,Macintosh,3027077
2023-12-02,Linux,886619
2023-12-02,Chrome OS,346461
2023-12-02,(not set),23930
2023-12-02,Tizen,1038
2023-12-02,Fuchsia,608
2023-12-02,OS/2,599
2023-12-02,Firefox OS,410
2023-12-02,Playstation 4,357
2023-12-01,iOS,19113402
2023-12-01,Windows,13664534
2023-12-01,Android,8866282
2023-12-01,Macintosh,4523400
2023-12-01,Chrome OS,1143538
2023-12-01,Linux,986266
2023-12-01,(not set),28428
2023-12-01,Tizen,1227
2023-12-01,OS/2,689
2023-12-01,Fuchsia,515
2023-12-01,Firefox OS,512
2023-12-01,Playstation 4,335
2023-11-30,iOS,18809314
2023-11-30,Windows,16309153
2023-11-30,Android,9210307
2023-11-30,Macintosh,4924649
2023-11-30,Chrome OS,1298595
2023-11-30,Linux,1062833
2023-11-30,(not set),36494
2023-11-30,Tizen,1330
2023-11-30,OS/2,698
2023-11-30,Fuchsia,558
2023-11-30,Firefox OS,500
2023-11-30,Playstation 4,361
2023-11-30,BlackBerry,119
2023-11-29,iOS,18920876
2023-11-29,Windows,15747501
2023-11-29,Android,8914422
2023-11-29,Macintosh,4961379
2023-11-29,Chrome OS,1240160
2023-11-29,Linux,1038084
2023-11-29,(not set),33160
2023-11-29,Tizen,899
2023-11-29,OS/2,593
2023-11-29,Fuchsia,580
2023-11-29,Firefox OS,466
2023-11-29,Playstation 4,335
2023-11-29,BlackBerry,109
2023-11-28,iOS,17826241
2023-11-28,Windows,15522539
2023-11-28,Android,8512451
2023-11-28,Macintosh,5134088
2023-11-28,Chrome OS,1243361
2023-11-28,Linux,1083147
2023-11-28,(not set),40256
2023-11-28,Tizen,892
2023-11-28,OS/2,633
2023-11-28,Fuchsia,601
2023-11-28,Firefox OS,440
2023-11-28,Playstation 4,333
2023-11-28,BlackBerry,128
2023-11-27,iOS,17441512
2023-11-27,Windows,16375703
2023-11-27,Android,8519500
2023-11-27,Macintosh,5019810
2023-11-27,Chrome OS,1119338
2023-11-27,Linux,1015509
2023-11-27,(not set),34099
2023-11-27,Tizen,910
2023-11-27,OS/2,609
2023-11-27,Fuchsia,566
2023-11-27,Firefox OS,462
2023-11-27,Playstation 4,304
2023-11-27,BlackBerry,114
2023-11-27,FreeBSD,106
2023-11-26,iOS,11883302
2023-11-26,Android,6341407
2023-11-26,Windows,5719497
2023-11-26,Macintosh,2980726
2023-11-26,Linux,818510
2023-11-26,Chrome OS,347851
2023-11-26,(not set),25857
2023-11-26,Tizen,955
2023-11-26,Fuchsia,656
2023-11-26,OS/2,643
2023-11-26,Firefox OS,472
2023-11-26,Playstation 4,296
2023-11-25,iOS,13040965
2023-11-25,Android,6816631
2023-11-25,Windows,4967675
2023-11-25,Macintosh,2539208
2023-11-25,Linux,852744
2023-11-25,Chrome OS,271050
2023-11-25,(not set),22654
2023-11-25,Tizen,823
2023-11-25,OS/2,587
2023-11-25,Fuchsia,505
2023-11-25,Firefox OS,414
2023-11-25,Playstation 4,332
2023-11-25,BlackBerry,121
2023-11-24,iOS,13953271
2023-11-24,Android,7273453
2023-11-24,Windows,6862704
2023-11-24,Macintosh,2724185
2023-11-24,Linux,892154
2023-11-24,Chrome OS,298538
2023-11-24,(not set),28173
2023-11-24,Tizen,924
2023-11-24,OS/2,590
2023-11-24,Fuchsia,497
2023-11-24,Firefox OS,448
2023-11-24,Playstation 4,369
2023-11-24,BlackBerry,111
2023-11-23,iOS,10261966
2023-11-23,Android,5904223
2023-11-23,Windows,4979504
2023-11-23,Macintosh,2073245
2023-11-23,Linux,958396
2023-11-23,Chrome OS,260846
2023-11-23,(not set),31144
2023-11-23,Tizen,858
2023-11-23,OS/2,492
2023-11-23,Fuchsia,454
2023-11-23,Firefox OS,361
2023-11-23,Playstation 4,354
2023-11-23,BlackBerry,106
2023-11-22,iOS,14779729
2023-11-22,Windows,11001452
2023-11-22,Android,7966179
2023-11-22,Macintosh,3415038
2023-11-22,Linux,1066058
2023-11-22,Chrome OS,398670
2023-11-22,(not set),26754
2023-11-22,Tizen,962
2023-11-22,OS/2,566
2023-11-22,Fuchsia,538
2023-11-22,Firefox OS,377
2023-11-22,Playstation 4,352
2023-11-22,FreeBSD,112
2023-11-22,BlackBerry,110
2023-11-21,iOS,16048362
2023-11-21,Windows,14169231
2023-11-21,Android,8379026
2023-11-21,Macintosh,4151471
2023-11-21,Linux,1189565
2023-11-21,Chrome OS,707210
2023-11-21,(not set),28889
2023-11-21,Tizen,986
2023-11-21,OS/2,719
2023-11-21,Fuchsia,592
2023-11-21,Firefox OS,494
2023-11-21,Playstation 4,406
2023-11-21,BlackBerry,124
2023-11-21,FreeBSD,113
2023-11-20,iOS,17554026
2023-11-20,Windows,14421231
2023-11-20,Android,8654557
2023-11-20,Macintosh,4532428
2023-11-20,Linux,1062835
2023-11-20,Chrome OS,846923
2023-11-20,(not set),31838
2023-11-20,Tizen,976
2023-11-20,OS/2,717
2023-11-20,Fuchsia,603
2023-11-20,Firefox OS,495
2023-11-20,Playstation 4,404
2023-11-20,FreeBSD,136
2023-11-20,BlackBerry,129
2023-11-19,iOS,11137694
2023-11-19,Android,6218273
2023-11-19,Windows,5328044
2023-11-19,Macintosh,2885468
2023-11-19,Linux,801893
2023-11-19,Chrome OS,336349
2023-11-19,(not set),20745
2023-11-19,Tizen,914
2023-11-19,Fuchsia,575
2023-11-19,OS/2,546
2023-11-19,Firefox OS,378
2023-11-19,Playstation 4,360
2023-11-19,FreeBSD,105
2023-11-18,iOS,12769326
2023-11-18,Android,6739627
2023-11-18,Windows,5301597
2023-11-18,Macintosh,2672125
2023-11-18,Linux,855014
2023-11-18,Chrome OS,301300
2023-11-18,(not set),20911
2023-11-18,Tizen,1107
2023-11-18,OS/2,527
2023-11-18,Fuchsia,483
2023-11-18,Playstation 4,354
2023-11-18,Firefox OS,353
2023-11-18,FreeBSD,102
2023-11-17,iOS,15438836
2023-11-17,Windows,12252823
2023-11-17,Android,7815337
2023-11-17,Macintosh,4018188
2023-11-17,Linux,1008927
2023-11-17,Chrome OS,938605
2023-11-17,(not set),31118
2023-11-17,Tizen,1036
2023-11-17,OS/2,587
2023-11-17,Fuchsia,516
2023-11-17,Firefox OS,436
2023-11-17,Playstation 4,396
2023-11-17,FreeBSD,118
2023-11-17,BlackBerry,115
2023-11-16,iOS,16619714
2023-11-16,Windows,14800127
2023-11-16,Android,8336425
2023-11-16,Macintosh,4472428
2023-11-16,Chrome OS,1196845
2023-11-16,Linux,1064880
2023-11-16,(not set),40595
2023-11-16,Tizen,1116
2023-11-16,OS/2,606
2023-11-16,Fuchsia,583
2023-11-16,Firefox OS,437
2023-11-16,Playstation 4,398
2023-11-16,FreeBSD,113
2023-11-16,BlackBerry,108
2023-11-15,iOS,16365156
2023-11-15,Windows,15156712
2023-11-15,Android,8261606
2023-11-15,Macintosh,4638224
2023-11-15,Chrome OS,1165505
2023-11-15,Linux,1046183
2023-11-15,(not set),46987
2023-11-15,Tizen,1114
2023-11-15,OS/2,681
2023-11-15,Fuchsia,600
2023-11-15,Firefox OS,388
2023-11-15,Playstation 4,375
2023-11-15,BlackBerry,136
2023-11-15,FreeBSD,124
2023-11-14,iOS,15515933
2023-11-14,Windows,15129838
2023-11-14,Android,8060214
2023-11-14,Macintosh,4625585
2023-11-14,Chrome OS,1210479
2023-11-14,Linux,1100695
2023-11-14,(not set),33575
2023-11-14,Tizen,1100
2023-11-14,OS/2,589
2023-11-14,Fuchsia,564
2023-11-14,Firefox OS,420
2023-11-14,Playstation 4,365
2023-11-14,BlackBerry,127
2023-11-14,FreeBSD,104
2023-11-13,iOS,17432474
2023-11-13,Windows,15100731
2023-11-13,Android,8767297
2023-11-13,Macintosh,4913954
2023-11-13,Chrome OS,1169353
2023-11-13,Linux,1060924
2023-11-13,(not set),30098
2023-11-13,Tizen,1080
2023-11-13,Fuchsia,646
2023-11-13,OS/2,633
2023-11-13,Firefox OS,427
2023-11-13,Playstation 4,346
2023-11-13,BlackBerry,141
2023-11-13,FreeBSD,118
2023-11-12,iOS,11077100
2023-11-12,Android,5878486
2023-11-12,Windows,5312373
2023-11-12,Macintosh,2849761
2023-11-12,Linux,843191
2023-11-12,Chrome OS,360159
2023-11-12,(not set),31422
2023-11-12,Tizen,1006
2023-11-12,Fuchsia,584
2023-11-12,OS/2,516
2023-11-12,Firefox OS,378
2023-11-12,Playstation 4,315
2023-11-12,BlackBerry,105
2023-11-11,iOS,11412539
2023-11-11,Android,6348723
2023-11-11,Windows,4979598
2023-11-11,Macintosh,2407577
2023-11-11,Linux,862339
2023-11-11,Chrome OS,294516
2023-11-11,(not set),34900
2023-11-11,Tizen,1024
2023-11-11,OS/2,535
2023-11-11,Fuchsia,524
2023-11-11,Firefox OS,370
2023-11-11,Playstation 4,360
2023-11-11,BlackBerry,112
2023-11-10,iOS,14542134
2023-11-10,Windows,10377427
2023-11-10,Android,7509655
2023-11-10,Macintosh,3625120
2023-11-10,Linux,993474
2023-11-10,Chrome OS,721940
2023-11-10,(not set),25915
2023-11-10,Tizen,1104
2023-11-10,OS/2,627
2023-11-10,Fuchsia,550
2023-11-10,Firefox OS,377
2023-11-10,Playstation 4,325
2023-11-10,BlackBerry,131
2023-11-09,iOS,15390447
2023-11-09,Windows,14802253
2023-11-09,Android,8196257
2023-11-09,Macintosh,4337623
2023-11-09,Chrome OS,1128252
2023-11-09,Linux,1043407
2023-11-09,(not set),29363
2023-11-09,Tizen,1165
2023-11-09,OS/2,646
2023-11-09,Fuchsia,642
2023-11-09,Firefox OS,438
2023-11-09,Playstation 4,318
2023-11-09,BlackBerry,144
2023-11-08,iOS,15541998
2023-11-08,Windows,15190932
2023-11-08,Android,8086192
2023-11-08,Macintosh,4581756
2023-11-08,Chrome OS,1218329
2023-11-08,Linux,1201390
2023-11-08,(not set),29218
2023-11-08,Tizen,1145
2023-11-08,OS/2,703
2023-11-08,Fuchsia,589
2023-11-08,Firefox OS,435
2023-11-08,FreeBSD,375
2023-11-08,Playstation 4,305
2023-11-08,UNIX,176
2023-11-08,BlackBerry,142
2023-11-07,Windows,15651323
2023-11-07,iOS,15366142
2023-11-07,Android,8325667
2023-11-07,Macintosh,4603980
2023-11-07,Linux,1172651
2023-11-07,Chrome OS,1034471
2023-11-07,(not set),32257
2023-11-07,FreeBSD,1716
2023-11-07,Tizen,1138
2023-11-07,Fuchsia,600
2023-11-07,OS/2,591
2023-11-07,Firefox OS,388
2023-11-07,Playstation 4,336
2023-11-07,BlackBerry,137
2023-11-06,iOS,16177383
2023-11-06,Windows,15486647
2023-11-06,Android,8390222
2023-11-06,Macintosh,4833518
2023-11-06,Linux,1136595
2023-11-06,Chrome OS,1064155
2023-11-06,(not set),25833
2023-11-06,FreeBSD,1373
2023-11-06,Tizen,1116
2023-11-06,OS/2,598
2023-11-06,Fuchsia,557
2023-11-06,Firefox OS,420
2023-11-06,Playstation 4,323
2023-11-06,BlackBerry,147
2023-11-05,iOS,10474380
2023-11-05,Android,6340223
2023-11-05,Windows,6069046
2023-11-05,Macintosh,3003533
2023-11-05,Linux,954751
2023-11-05,Chrome OS,355912
2023-11-05,(not set),21783
2023-11-05,Tizen,976
2023-11-05,FreeBSD,699
2023-11-05,Fuchsia,643
2023-11-05,OS/2,569
2023-11-05,Firefox OS,383
2023-11-05,Playstation 4,335
2023-11-05,BlackBerry,119
2023-11-04,iOS,12345707
2023-11-04,Android,6518428
2023-11-04,Windows,5429753
2023-11-04,Macintosh,2496993
2023-11-04,Linux,949167
2023-11-04,Chrome OS,280719
2023-11-04,(not set),26909
2023-11-04,Tizen,991
2023-11-04,FreeBSD,791
2023-11-04,OS/2,551
2023-11-04,Fuchsia,478
2023-11-04,Firefox OS,364
2023-11-04,Playstation 4,313
2023-11-04,BlackBerry,112
2023-11-03,iOS,14216907
2023-11-03,Windows,12014106
2023-11-03,Android,7427170
2023-11-03,Macintosh,3743850
2023-11-03,Linux,1056869
2023-11-03,Chrome OS,927795
2023-11-03,(not set),26358
2023-11-03,FreeBSD,1312
2023-11-03,Tizen,1033
2023-11-03,OS/2,564
2023-11-03,Fuchsia,473
2023-11-03,Firefox OS,455
2023-11-03,Playstation 4,342
2023-11-03,BlackBerry,145
2023-11-02,iOS,14561955
2023-11-02,Windows,14462103
2023-11-02,Android,7924184
2023-11-02,Macintosh,4381931
2023-11-02,Chrome OS,1143009
2023-11-02,Linux,1042559
2023-11-02,(not set),27129
2023-11-02,FreeBSD,1372
2023-11-02,Tizen,1066
2023-11-02,OS/2,564
2023-11-02,Fuchsia,526
2023-11-02,Firefox OS,457
2023-11-02,Playstation 4,296
2023-11-02,BlackBerry,135
2023-11-01,Windows,15458810
2023-11-01,iOS,14837630
2023-11-01,Android,7623462
2023-11-01,Macintosh,4443859
2023-11-01,Linux,1106397
2023-11-01,Chrome OS,1064523
2023-11-01,(not set),30309
2023-11-01,FreeBSD,1237
2023-11-01,Tizen,1026
2023-11-01,OS/2,602
2023-11-01,Fuchsia,496
2023-11-01,Firefox OS,476
2023-11-01,Playstation 4,395
2023-11-01,BlackBerry,149
2023-11-01,Windows Phone,102
2023-10-31,Windows,14246313
2023-10-31,iOS,14056394
2023-10-31,Android,7374196
2023-10-31,Macintosh,4337901
2023-10-31,Linux,1037740
2023-10-31,Chrome OS,979282
2023-10-31,(not set),33954
2023-10-31,FreeBSD,1377
2023-10-31,Tizen,1113
2023-10-31,OS/2,576
2023-10-31,Fuchsia,476
2023-10-31,Firefox OS,458
2023-10-31,Playstation 4,333
2023-10-31,BlackBerry,152
2023-10-30,Windows,15283791
2023-10-30,iOS,15220430
2023-10-30,Android,7878695
2023-10-30,Macintosh,4602344
2023-10-30,Linux,1170505
2023-10-30,Chrome OS,1091127
2023-10-30,(not set),22324
2023-10-30,FreeBSD,1313
2023-10-30,Tizen,1196
2023-10-30,OS/2,745
2023-10-30,Fuchsia,548
2023-10-30,Firefox OS,547
2023-10-30,Playstation 4,382
2023-10-30,BlackBerry,146
2023-10-30,Windows Phone,105
2023-10-29,iOS,9928275
2023-10-29,Android,5906133
2023-10-29,Windows,5565512
2023-10-29,Macintosh,2756250
2023-10-29,Linux,893403
2023-10-29,Chrome OS,352600
2023-10-29,(not set),16816
2023-10-29,Tizen,1127
2023-10-29,FreeBSD,704
2023-10-29,OS/2,635
2023-10-29,Fuchsia,578
2023-10-29,Firefox OS,457
2023-10-29,Playstation 4,327
2023-10-29,BlackBerry,111
2023-10-28,iOS,12349823
2023-10-28,Android,6530683
2023-10-28,Windows,5371740
2023-10-28,Macintosh,2382710
2023-10-28,Linux,1084264
2023-10-28,Chrome OS,271427
2023-10-28,(not set),25835
2023-10-28,Tizen,1067
2023-10-28,FreeBSD,868
2023-10-28,OS/2,603
2023-10-28,Fuchsia,538
2023-10-28,Firefox OS,419
2023-10-28,Playstation 4,368
