domain,page,page_title,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
china.usembassy-china.org.cn,china.usembassy-china.org.cn/zh/category/news-zh/,新闻 Archives - 美国驻华大使馆和领事馆,1671,1909,821,0.87532739654269254,36.921771252285822,0.21005762179151388
www.state.gov,www.state.gov/reports/2022-report-on-international-religious-freedom/lebanon/,Lebanon - United States Department of State,1671,1647,1409,1.0145719489981786,100.77106469896614,0.54037644201578627
ae.usembassy.gov,ae.usembassy.gov/cancellation-of-visa-appointments/,Cancellation of Visa Appointments - U.S. Embassy & Consulate in the United Arab Emirates,1669,1387,757,1.2033165104542178,214.96566839430588,0.38356164383561642
cl.usembassy.gov,cl.usembassy.gov/es/embassy-es/jobs-es/,Empleos en la Embajada - U.S. Embassy in Chile,1669,1577,1246,1.0583386176284084,126.22810420444668,0.30564362714013948
il.usembassy.gov,il.usembassy.gov/u-s-citizen-services/passport-services/renew-in-person-instructions/fees/,Fees - U.S. Embassy in Israel,1669,1266,1061,1.3183254344391786,30.711204370472295,0.029225908372827805
pl.usembassy.gov,pl.usembassy.gov/visas/immigrant-visas/,Immigrant Visas - U.S. Embassy & Consulate in Poland,1669,1449,1160,1.1518288474810214,130.09860052996888,0.15389924085576259
th.usembassy.gov,th.usembassy.gov/th/our-relationship-th/official-reports-th/2022-human-rights-reports-thailand-th/,รายงานด้านสิทธิมนุษยชนประจำปี พ.ศ. 2565 ประเทศไทย - สถานทูตสหรัฐฯและสถานกงสุลในประเทศไทย,1669,1377,1246,1.2120551924473493,150.96159454550138,0.43790849673202614
ug.usembassy.gov,ug.usembassy.gov/efm-consular-associate-kampala-2023-091t-closing-january-19-2024/,"EFM - Consular Associate | Kampala-2023-091T | Closing: January 19, 2024 - U.S. Embassy in Uganda",1669,1498,1194,1.1141522029372497,155.25651582425459,0.23097463284379172
travel.state.gov,travel.state.gov/content/travel/en/traveladvisories/traveladvisories/saint-lucia-travel-advisory.html,Saint Lucia Travel Advisory,1667,1587,1466,1.0497794580970385,79.330177621976759,0.21298046628859482
jp.usembassy.gov,jp.usembassy.gov/visas/immigrant-visas/affidavit-i-864/,Affidavit of Support – Form I-864 - U.S. Embassy & Consulates in Japan,1666,1617,1348,1.0303030303030303,137.10475844499155,0.3976499690785405
mk.usembassy.gov,mk.usembassy.gov/visas/nonimmigrant-visas/,Nonimmigrant Visas - U.S. Embassy in North Macedonia,1666,1580,994,1.0544303797468355,219.32604830062047,0.260126582278481
travel.state.gov,travel.state.gov/content/travel/en/international-travel/while-abroad/Joint-Foreign-Account-Tax-Compliance-FATCA-FAQ.html,Joint Foreign Account Tax Compliance Act (FATCA) FAQ,1666,1592,1263,1.0464824120603016,180.46897252505693,0.3165829145728643
www.state.gov,www.state.gov/press-releases/page/5/,Press Releases - United States Department of State,1666,1432,1118,1.1634078212290502,40.757341978496015,0.03282122905027933
au.usembassy.gov,au.usembassy.gov/u-s-consular-services-in-australia/,U.S. Consular Services in Australia - U.S. Embassy & Consulates in Australia,1664,1713,1352,0.971395213076474,171.4800034972898,0.15411558669001751
history.state.gov,history.state.gov/countries/colombia,Colombia - Countries - Office of the Historian,1664,1592,1276,1.0452261306532664,156.90533812484736,0.3165829145728643
pk.usembassy.gov,pk.usembassy.gov/immigrant-visa-navigator/,Immigrant Visa Navigator: - U.S. Embassy & Consulates in Pakistan,1664,1479,1197,1.1250845165652468,115.55293302556069,0.13049357674104126
www.state.gov,www.state.gov/briefings/department-press-briefing-december-19-2023/,"Department Press Briefing - December 19, 2023 - United States Department of State",1664,1753,1271,0.94922989161437532,160.58117516011359,0.3017683970336566
kr.usembassy.gov,kr.usembassy.gov/services-driving-in-korea/,Driving in Korea - U.S. Embassy & Consulate in the Republic of Korea,1662,1629,1298,1.0202578268876612,114.86838163408264,0.32473910374462861
travel.state.gov,travel.state.gov/content/travel/en/traveladvisories/traveladvisories/new-zealand-travel-advisory.html,New Zealand Travel Advisory,1662,1590,1474,1.0452830188679245,67.745806608698942,0.10880503144654088
history.state.gov,history.state.gov/countries/antigua-barbuda,Antigua and Barbuda - Countries - Office of the Historian,1659,1538,1456,1.0786736020806242,79.5020086925694,0.11248374512353707
ph.usembassy.gov,ph.usembassy.gov/u-s-leads-multinational-maritime-law-enforcement-training-in-la-union/,U.S. Leads Multinational Maritime Law Enforcement Training in La Union - U.S. Embassy in the Philippines,1659,1565,1325,1.0600638977635783,78.994527873337347,0.38849840255591056
www.state.gov,www.state.gov/cop28-releases/,COP28 Releases - United States Department of State,1659,1708,1174,0.97131147540983609,181.15280399536013,0.265807962529274
www.state.gov,www.state.gov/u-s-relations-with-united-kingdom/,U.S. Relations With United Kingdom - United States Department of State,1659,1619,1365,1.0247066090179122,175.45920652153458,0.35886349598517603
np.usembassy.gov,np.usembassy.gov/auctions/,AUCTION - U.S. Embassy in Nepal,1657,1471,1083,1.1264445955132563,94.833568521197421,0.4568320870156356
uk.usembassy.gov,uk.usembassy.gov/u-s-citizen-services/contact-passport-unit/passport-enquiries-form/,Passport unit enquiries,1657,1459,987,1.1357093899931461,266.94607911876091,0.16792323509252913
2001-2009.state.gov,2001-2009.state.gov/r/pa/ho/time/qfp/104481.htm,"The Olympic Boycott, 1980",1656,1582,1318,1.0474083438685209,166.20439294578676,0.49051833122629585
dj.usembassy.gov,dj.usembassy.gov/visas/,Visas - U.S. Embassy in Djibouti,1656,1303,994,1.27168073676132,111.69357638618712,0.14044512663085187
travel.state.gov,travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages/Cameroon.html,Cameroon International Travel Information,1656,1516,1246,1.0930079155672823,153.41349711945219,0.18931398416886544
www.state.gov,www.state.gov/bureaus-offices/secretary-of-state/bureau-of-global-health-security-and-diplomacy/,Bureau of Global Health Security and Diplomacy - United States Department of State,1656,1580,1276,1.04873417721519,114.70610610001209,0.21265822784810126
br.usembassy.gov,br.usembassy.gov/pt/u-s-citizen-services-pt/registro-de-servicos-seletivos/,Serviço Militar e Serviço Seletivo - Embaixada e Consulados dos EUA no Brasil,1655,1516,1367,1.0910290237467017,99.80691989954515,0.3133245382585752
hu.usembassy.gov,hu.usembassy.gov/visas/visa-waiver-program/,Visa Waiver Program - U.S. Embassy in Hungary,1654,1577,1261,1.0488268864933419,162.19803396678373,0.38363982244768546
j1visa.state.gov,j1visa.state.gov/category/j-1-visa/,J-1 Visa Archives - BridgeUSABridgeUSA,1654,1375,1256,1.2029090909090909,52.629379602079027,0.10618181818181818
tr.usembassy.gov,tr.usembassy.gov/education-culture/grant-opportunities/alumni-engagement-innovation-fund-2024/,Alumni Engagement Innovation Fund 2024 - U.S. Embassy & Consulates in Türkiye,1654,1590,1140,1.040251572327044,111.75688423250054,0.60503144654088048
au.usembassy.gov,au.usembassy.gov/adult-passports/,New Passport Applications - U.S. Embassy & Consulates in Australia,1652,1479,1021,1.116970926301555,150.52664955119116,0.14739688979039892
eca.state.gov,eca.state.gov/about-bureau,"About the Bureau | Bureau of Educational and Cultural Affairs",1652,1471,1254,1.1230455472467709,83.999322525966818,0.15091774303195105
pk.usembassy.gov,pk.usembassy.gov/islamabad/,Islamabad - U.S. Embassy & Consulates in Pakistan,1652,1481,1315,1.1154625253207293,98.406902511116812,0.061444969615124918
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/family-immigration/dna-relationship-testing-procedures.html,DNA Relationship Testing Procedures,1652,1602,1246,1.0312109862671661,209.77591614838653,0.32709113607990015
es.usembassy.gov,es.usembassy.gov/es/job-es/,Oportunidades de empleo - Embajada y Consulado de EE.UU. en España y Andorra - Available positions at the U.S. Mission,1651,1558,1212,1.0603337612323491,119.98781911592604,0.23363286264441591
history.state.gov,history.state.gov/milestones/1776-1783/b-franklin,Milestones: 1776–1783 - Office of the Historian,1651,1538,1214,1.0741222366710013,168.94658500490976,0.35240572171651496
tj.usembassy.gov,tj.usembassy.gov/ru/,Посольство США в Таджикистане,1651,1313,952,1.2581873571972582,101.31174780009408,0.10967250571210967
travel.state.gov,travel.state.gov/content/travel/en/us-visas/Supplements/Supplements_by_Post/GEO-Georgetown.html,"U.S. Embassy Georgetown, Guyana - GEO",1650,1526,1024,1.0806028833551768,217.23616500583469,0.23656618610747052
2001-2009.state.gov,2001-2009.state.gov/p/io/pkpg/c10834.htm,Current Peacekeeping Missions,1649,1441,1305,1.1443442054129076,88.287091644347925,0.38723108952116586
bangkok.ilea.state.gov,bangkok.ilea.state.gov/,ILEA Bangkok,1649,1298,954,1.2704160246533127,94.976453619157965,0.49306625577812019
exchanges.state.gov,exchanges.state.gov/non-us/exchange-experience,"The Exchange Experience | Exchange Programs",1649,1496,1323,1.1022727272727273,81.084192113664272,0.10561497326203209
it.usembassy.gov,it.usembassy.gov/u-s-citizen-services/passports/lost/,Replacing a Lost or Stolen Passport - U.S. Embassy & Consulates in Italy,1649,1617,1246,1.0197897340754483,142.00956929710347,0.45269016697588127
tr.usembassy.gov,tr.usembassy.gov/tr/visas-tr/immigrant-visas-tr/fiancee-visa-tr/gorusme-gunu/,Görüşmeden Sonra - ABD Ankara Büyükelçiliği ve Türkiye'deki Konsolosluklar,1649,1454,1142,1.1341127922971115,115.31469679664403,0.2077028885832187
travel.state.gov,travel.state.gov/content/travel/en/legal/travel-legal-considerations.html,Legal Resources,1649,1493,1377,1.1044876088412592,47.283656353540351,0.064300066979236431
jm.usembassy.gov,jm.usembassy.gov/passports/,Passport Services - U.S. Embassy in Jamaica - Use our new wizard!,1647,1439,1110,1.1445448227936066,144.29164026769462,0.073662265462126481
pk.usembassy.gov,pk.usembassy.gov/education-culture/scholarship-exchange-program-opportunities-page/,Scholarship and Exchange Program Opportunities - U.S. Embassy & Consulates in Pakistan,1647,1605,1320,1.0261682242990655,157.32594127362427,0.30965732087227416
do.usembassy.gov,do.usembassy.gov/es/citas-para-visas-de-turistas-b1-b2/,Citas para visas de turistas B1/B2 - Embajada de Estados Unidos Santo Domingo,1646,1488,1387,1.1068548387096775,97.966762539071965,0.0846774193548387
j1visa.state.gov,j1visa.state.gov/programs/trainee/,"BridgeUSAPrograms | BridgeUSA",1646,1540,1335,1.0694805194805195,77.954136470508331,0.097402597402597407
uk.usembassy.gov,uk.usembassy.gov/visas/after-the-interview/entry-on-an-immigrant-visa/,Entry on an Immigrant Visa - U.S. Embassy & Consulates in the United Kingdom,1646,1501,1276,1.0972684876748835,127.07920645895331,0.28847435043304465
history.state.gov,history.state.gov/search,Search - Office of the Historian,1644,925,752,1.7772972972972974,59.28666826691682,0.04
mr.usembassy.gov,mr.usembassy.gov/fr/embassy-fr/jobs-fr/,Emplois à l'ambassade - Ambassade des États-Unis en Mauritanie,1644,1390,613,1.1827338129496403,103.9365762544536,0.36330935251798563
ng.usembassy.gov,ng.usembassy.gov/holiday-calendar/,Holiday Calendar - U.S. Embassy and Consulate in Nigeria,1644,1575,1251,1.0438095238095237,140.23644514822985,0.273015873015873
travel.state.gov,travel.state.gov/content/travel/en/contact-us/International-Parental-Child-Abduction.html,International Parental Child Abduction Contacts,1644,1471,1118,1.1176070700203944,122.47595363729644,0.17131203263086336
www.state.gov,www.state.gov/privacy-impact-assessments-privacy-office/integrated-logistics-management-system-ilms-pia/,Integrated Logistics Management System (ILMS) - United States Department of State,1644,1432,1212,1.1480446927374302,82.606161506765957,0.51117318435754189
www.state.gov,www.state.gov/state-department-celebrates-heritage-and-history-months/,State Department Celebrates Heritage and History Months - United States Department of State,1644,1647,1313,0.99817850637522765,167.27345265829,0.35458409228901033
bo.usembassy.gov,bo.usembassy.gov/visas/,Visas - U.S. Embassy in Bolivia - Use our new U.S. Visa Wizard!,1642,1451,1083,1.1316333563059959,103.04804627237638,0.097174362508614748
cl.usembassy.gov,cl.usembassy.gov/es/embassy-es/santiago-es/contact-us-es/,Contáctenos - U.S. Embassy in Chile,1642,1533,1127,1.071102413568167,191.46735757537002,0.28049575994781473
www.state.gov,www.state.gov/reports/2022-country-reports-on-human-rights-practices/cuba/,Cuba - United States Department of State,1642,1706,1165,0.9624853458382181,188.32502415090474,0.39976553341148885
ph.usembassy.gov,ph.usembassy.gov/visas/#nonimmigrant-visas,Visas - U.S. Embassy in the Philippines - Use our new U.S. Visa Wizard!,1641,1582,1046,1.0379266750948166,70.917294325702386,0.089127686472819212
travel.state.gov,travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages/DemocraticRepublicoftheCongoDRC.html,Democratic Republic of the Congo International Travel Information,1641,1595,1357,1.0294670846394984,122.91698898763097,0.18181818181818182
ca.usembassy.gov,ca.usembassy.gov/embassy-consulates/ottawa/ambassador/,Biography of Ambassador David L. Cohen,1639,1493,1402,1.0977896851975888,30.501001163110878,0.039517749497655727
cu.usembassy.gov,cu.usembassy.gov/visas/nonimmigrant-visas/,Nonimmigrant Visas - U.S. Embassy in Cuba,1639,1444,1194,1.1350415512465375,127.87171680788877,0.203601108033241
ec.usembassy.gov,ec.usembassy.gov/es/el-departamento-de-seguridad-nacional-de-los-estados-unidos-anuncio-procesos-de-permiso-humanitario-de-reunificacion-familiar-para-el-ecuador/,El Departamento de Seguridad Nacional de los Estados Unidos anunció procesos de permiso humanitario de reunificación familiar para el Ecuador - Embajada y Consulado de EE.UU. en Ecuador,1639,1528,1053,1.0726439790575917,153.00811987390097,0.53403141361256545
pt.usembassy.gov,pt.usembassy.gov/embassy-consulate/jobs/,Jobs at the Embassy - U.S. Embassy & Consulate in Portugal,1639,1629,1080,1.0061387354205034,92.813012543517786,0.26089625537139349
ug.usembassy.gov,ug.usembassy.gov/efm-assistant-facilities-manager-efm-assistant-facilities-manager-closing-january-19-2024/,"EFM - Assistant Facilities Manager | EFM - Assistant Facilities Manager | Closing: January 19, 2024 - U.S. Embassy in Uganda",1639,1483,1204,1.105192178017532,146.53937558390706,0.14969656102494944
ug.usembassy.gov,ug.usembassy.gov/embassy/kampala/,U.S. Embassy Kampala - U.S. Embassy in Uganda,1639,1397,1071,1.1732283464566928,480.02420829128732,0.164638511095204
www.state.gov,www.state.gov/transnational-organized-crime-rewards-program-2/page/2/,Transnational Organized Crime Rewards Program - United States Department of State,1639,245,240,6.6897959183673468,33.810247548987824,0.020408163265306121
travel.state.gov,travel.state.gov/content/travel/en/international-travel/before-you-go/travelers-with-special-considerations/travel-safety-race-and-ethnicity.html,Travel Safety - Race and Ethnicity,1637,1560,1476,1.0493589743589744,75.698616391356509,0.069871794871794873
uk.usembassy.gov,uk.usembassy.gov/visas/treaty-trader-or-treaty-investor/treaty-investor-e-2/,About Treaty Investor (E-2) visas,1637,1619,1088,1.0111179740580605,136.11957100195903,0.38480543545398394
pt.usembassy.gov,pt.usembassy.gov/u-s-citizen-services/additional-resources-of-u-s-citizens/travelling-abroad/,Travelling Abroad - U.S. Embassy & Consulate in Portugal,1636,1610,1449,1.0167701863354037,79.770800559713763,0.33167701863354038
travel.state.gov,travel.state.gov/content/travel/en/traveladvisories/traveladvisories/switzerland-travel-advisory.html,Switzerland Travel Advisory,1634,1550,1444,1.0541935483870968,57.944708091873508,0.12774193548387097
il.usembassy.gov,il.usembassy.gov/u-s-citizen-services/passport-services/american-citizen-services-drop-box/,American Citizen Services Drop Box - U.S. Embassy in Israel,1632,1669,972,0.97783103654883163,144.29368928770086,0.29059316956261233
travel.state.gov,travel.state.gov/vpv404/content/visas/en/general/wait-times.html/,404 - Page Not Found,1630,1397,1202,1.1660701503221189,130.91939290470137,0.31138153185397283
ca.usembassy.gov,ca.usembassy.gov/u-s-citizen-services/citizenship-claims/,Citizenship Claims - U.S. Embassy & Consulates in Canada,1629,1568,1214,1.0389030612244898,162.66404106382552,0.29017857142857145
it.usembassy.gov,it.usembassy.gov/it/embassy-consulates-it/napoli/,Consolato Generale USA di Napoli - Ambasciata e Consolati degli Stati Uniti d'America in Italia,1629,1273,1036,1.2796543597800472,133.89582834581017,0.1201885310290652
ph.usembassy.gov,ph.usembassy.gov/paper-based-crba-application/,Paper-based CRBA application - U.S. Embassy in the Philippines,1629,1390,898,1.1719424460431656,222.19999451815931,0.27050359712230215
exchanges.state.gov,exchanges.state.gov/non-us/program/OPEN-Program/details,"Online Professional English Network (OPEN) Program | Exchange Programs",1627,1419,1231,1.1465821000704721,135.45584475610022,0.099365750528541227
gm.usembassy.gov,gm.usembassy.gov/visas/,Visas - U.S. Embassy in The Gambia - Use our new U.S. Visa Wizard!,1627,1456,1063,1.117445054945055,156.49649973689171,0.0831043956043956
history.state.gov,history.state.gov/countries/parma,The Duchy of Parma* - Countries - Office of the Historian,1627,1513,1469,1.0753469927296762,37.391946407365822,0.062128222075346989
hk.usconsulate.gov,hk.usconsulate.gov/u-s-citizen-services/passports/correction-information-passport/,Changing or Correcting Passports - U.S. Consulate General Hong Kong & Macau,1627,1582,1412,1.0284450063211126,107.83381840968359,0.38748419721871047
na.usembassy.gov,na.usembassy.gov/paylp/,"Pan-Africa Youth Leadership Program (PAYLP) (Closing Date: December 27, 2023) - U.S. Embassy in Namibia",1627,1343,747,1.2114668652271035,298.19187296688517,0.36857781087118391
pk.usembassy.gov,pk.usembassy.gov/karachi/,Karachi - U.S. Embassy & Consulates in Pakistan,1627,1481,1271,1.0985820391627279,119.14724083434442,0.14044564483457123
travel.state.gov,travel.state.gov/content/travel/en/traveladvisories/traveladvisories/turkmenistan-travel-advisory.html,Turkmenistan Travel Advisory,1627,1577,1456,1.0317057704502219,80.057312892995427,0.16930881420418517
www.state.gov,www.state.gov/hosting-the-worlds-fair/,Hosting the World’s Fair - United States Department of State,1627,1585,1432,1.0264984227129337,91.771876264591583,0.41829652996845423
www.state.gov,www.state.gov/imposing-sanctions-on-those-supporting-irans-unmanned-aerial-vehicle-uav-production/,Imposing Sanctions on Those Supporting Iran’s Unmanned Aerial Vehicle (UAV) Production - United States Department of State,1627,1652,1365,0.98486682808716708,110.90398552307131,0.34140435835351091
ca.usembassy.gov,ca.usembassy.gov/embassy-consulates/winnipeg/,U.S. Consulate Winnipeg - U.S. Embassy & Consulates in Canada,1625,1385,1234,1.1725631768953069,83.254822527449278,0.14296028880866427
it.usembassy.gov,it.usembassy.gov/embassy-consulates/,Embassy & Consulates - U.S. Embassy & Consulates in Italy,1625,1516,1298,1.0712401055408971,95.269020618037032,0.12730870712401055
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/family-immigration/nonimmigrant-visa-for-a-fiance-k-1.html#6,Nonimmigrant Visa for a Fianc(é)e (K-1),1624,1540,994,1.0545454545454545,186.29018251978241,0.37402597402597404
ca.usembassy.gov,ca.usembassy.gov/u-s-citizen-services/how-passport/additional-instructions-for-children-under-age-16/,Instructions for Children Under Age 16 - U.S. Embassy & Consulates in Canada,1622,1305,1108,1.2429118773946359,104.4481161558501,0.17011494252873563
history.state.gov,history.state.gov/countries/algeria,Algeria - Countries - Office of the Historian,1622,1491,1385,1.0878604963112006,75.2609943756196,0.1227364185110664
jp.usembassy.gov,jp.usembassy.gov/services/fbu-inquiry-form/,Inquiries for the Federal Benefits Unit - U.S. Embassy & Consulates in Japan,1622,1182,930,1.3722504230118444,303.43231183075721,0.19035532994923857
se.usembassy.gov,se.usembassy.gov/jobs/,Job Opportunities - U.S. Embassy in Sweden - Available positions at the U.S. Mission,1622,1530,1229,1.0601307189542484,84.103134832802283,0.21633986928104576
travel.state.gov,travel.state.gov/content/travel/en/traveladvisories/traveladvisories/romania-travel-advisory.html,Romania Travel Advisory,1622,1506,1385,1.0770252324037184,102.55246370344879,0.18725099601593626
travel.state.gov,travel.state.gov/content/travel/en/us-visas/tourism-visit/visitor.html#ExternalPopup,Visitor Visa,1622,1538,1263,1.0546163849154746,198.48620195905437,0.13849154746423928
travel.state.gov,travel.state.gov/content/travel/en/traveladvisories/traveladvisories/sierra-leone-travel-advisory.html,Sierra Leone Travel Advisory,1620,1558,1315,1.0391527599486521,104.26158505653308,0.20474967907573813
bf.usembassy.gov,bf.usembassy.gov/fr/immigrant-visas-diversity-visa-program-2024/,Immigrant Visas: Diversity Visa Program 2024 - Ambassade des États-Unis à Burkina Faso,1617,1394,1256,1.1599713055954088,129.78088066313,0.28550932568149212
bf.usembassy.gov,bf.usembassy.gov/fr/visas-fr/,Visas-fr - Ambassade des États-Unis à Burkina Faso - Use our new U.S. Visa Wizard!,1617,1412,1071,1.1451841359773371,115.24122084746175,0.048866855524079322
th.usembassy.gov,th.usembassy.gov/u-s-citizen-services/passports/renewing-your-u-s-passport-by-mail/,Renewing your U.S. passport by Mail - U.S. Embassy & Consulate in Thailand,1617,1209,853,1.337468982630273,159.910924405056,0.069478908188585611
travel.state.gov,travel.state.gov/content/travel/en/passports/how-apply/where-to-apply/af-info.html,Become a Passport Acceptance Facility,1617,1461,1229,1.106776180698152,186.93920701832585,0.20465434633812457
www.state.gov,www.state.gov/directory-dss-field-offices/,Directory – DSS Field Offices - United States Department of State,1617,1563,1234,1.034548944337812,188.01501139803074,0.31669865642994244
bz.usembassy.gov,bz.usembassy.gov/information-for-travelers/,Information for Travelers - U.S. Embassy in Belize,1615,1600,1402,1.009375,113.98980585859428,0.296875
cz.usembassy.gov,cz.usembassy.gov/cs/svatky/,Svátky v roce 2023 - Velvyslanectví USA   v České republice,1615,1612,1402,1.0018610421836229,57.698638577184632,0.57071960297766744
gt.usembassy.gov,gt.usembassy.gov/es/visas-es/preguntele-al-consul/,Pregúntele al Cónsul - Embajada de Estados Unidos en Guatemala,1615,1474,1318,1.0956580732700136,193.00543839027878,0.20352781546811397
cl.usembassy.gov,cl.usembassy.gov/es/acuerdo-que-evita-doble-tributacion-entre-ee-uu-y-chile-entra-hoy-en-vigor/,Acuerdo que evita doble tributación entre EE.UU. y Chile entra hoy en vigor - U.S. Embassy in Chile,1612,1572,1241,1.025445292620865,185.25486287474922,0.36768447837150126
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/employment-based-immigrant-visas.html#ExternalPopup,Employment-Based Immigrant Visas,1612,1244,1019,1.2958199356913183,237.85670038967496,0.15353697749196141
ua.usembassy.gov,ua.usembassy.gov/embassy/kyiv/contracts-for-bid/,Contracts for Bid - U.S. Embassy in Ukraine,1612,1360,603,1.1852941176470588,110.71378187501001,0.31102941176470589
mx.usembassy.gov,mx.usembassy.gov/third-country-nationals/,Third-Country Nationals - U.S. Embassy & Consulates in Mexico,1610,1437,1160,1.1203897007654837,127.96755845879093,0.21224773834377175
uy.usembassy.gov,uy.usembassy.gov/visas/,Visas - U.S. Embassy in Uruguay,1610,1343,1108,1.1988086373790023,120.81578103101731,0.14743112434847358
www.state.gov,www.state.gov/countries-areas/armenia/,Armenia - United States Department of State,1610,1587,1518,1.0144927536231885,30.453265800596654,0.22558286074354128
gr.usembassy.gov,gr.usembassy.gov/u-s-citizen-services/local-resources-of-u-s-citizens/residency/,Greek Visas and Residency Permits for U.S. Citizens - U.S. Embassy & Consulate in Greece,1608,1548,1362,1.0381136950904393,107.71712141236691,0.33397932816537468
j1visawaiverrecommendation.state.gov,j1visawaiverrecommendation.state.gov/Application/PrintPacket,(not set),1607,1501,851,1.0706195869420387,193.12388792313038,0.2145236508994004
jp.usembassy.gov,jp.usembassy.gov/ja/services-ja/citizenship-services-ja/social-security-number-card-issues-ja/,ソーシャル・セキュリティー・ナンバー（社会保障番号・カード）について - 在日米国大使館と領事館,1607,1427,1234,1.1261387526278908,137.62825781934743,0.26909600560616681
share.america.gov,share.america.gov/it/i-rifugiati-ucraini-e-le-loro-nuove-vite-allestero/,"I rifugiati ucraini e le loro nuove vite all’estero | ShareAmerica",1607,1513,304,1.062128222075347,24.687992352332664,0.914738929279577
www.state.gov,www.state.gov/bureaus-offices/under-secretary-for-civilian-security-democracy-and-human-rights/office-of-international-religious-freedom/,Office of International Religious Freedom - United States Department of State,1607,1483,1303,1.0836142953472689,91.630037468692109,0.13486176668914363
jm.usembassy.gov,jm.usembassy.gov/joint-statement-by-the-embassy-of-the-united-states-and-thebritish-high-commission-in-kingston-on-international-anti-corruption-day/,Joint Statement by the Embassy of the United States and the British High Commission in Kingston on International Anti-Corruption Day - U.S. Embassy in Jamaica,1605,1488,1288,1.0786290322580645,59.03980049430136,0.521505376344086
travel.state.gov,travel.state.gov/content/travel/en/International-Parental-Child-Abduction/prevention/stopping-abduction-in-progress.html,Steps to Stopping an Abduction in Progress,1605,1493,1296,1.0750167448091092,118.06159265184877,0.11051574012056263
history.state.gov,history.state.gov/countries/armenia,Armenia - Countries - Office of the Historian,1604,1538,1370,1.0435630689206763,97.82094814034285,0.25552665799739921
hr.usembassy.gov,hr.usembassy.gov/hr/,Naslovna stranica - Veleposlanstvo SAD-a u Hrvatskoj,1604,1155,964,1.3896103896103895,94.696327434034146,0.13766233766233765
travel.state.gov,travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages/Spain.html#/,Spain International Travel Information,1604,1352,1187,1.1871301775147929,134.57445433481161,0.15902366863905326
travel.state.gov,travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages/Togo.html,Togo International Travel Information,1604,1491,1167,1.0764587525150906,148.7757048523122,0.21730382293762576
uk.usembassy.gov,uk.usembassy.gov/visas/study-exchange/required-documents/,Required Documents for Study & Exchange Visas,1604,1464,1179,1.096311475409836,167.25087074113085,0.18442622950819673
www.state.gov,www.state.gov/countries-areas/ethiopia/,Ethiopia - United States Department of State,1604,1469,1372,1.0925799863852961,61.3210000836611,0.17222600408441116
co.usembassy.gov,co.usembassy.gov/es/colombia-y-estados-unidos-acuerdan-ruta-de-trabajo-para-incrementar-los-esfuerzos-de-la-politica-nacional-de-drogas-2023-2033draft/,Colombia y Estados Unidos acuerdan ruta de trabajo para incrementar los esfuerzos de la Política Nacional de Drogas 2023-2033 - Embajada de EE.UU. en Colombia,1602,1508,1419,1.0623342175066313,47.481102753167477,0.070291777188328908
travel.state.gov,travel.state.gov/content/travel/en/us-visas/study/exchange/waiver-of-the-exchange-visitor/fee.html,Processing Fee - Waiver of the Exchange Visitor Two-Year Home-Country Physical Presence Requirement,1602,1486,1088,1.0780619111709286,171.72290514940931,0.18640646029609689
mn.usembassy.gov,mn.usembassy.gov/mn/visas-mn/travel-tourism-mn/,Аялал жуулчлал - Монгол Улс дахь Америкийн Нэгдсэн Улсын Элчин сайдын яам,1600,1320,1135,1.2121212121212122,87.002936366684,0.078787878787878782
pl.usembassy.gov,pl.usembassy.gov/pl/u-s-citizen-services-pl/,Usługi dla obywateli USA - Ambasada i Konsulat USA w Polsce,1600,1214,1058,1.3179571663920921,88.812872094877974,0.042833607907743
sv.usembassy.gov,sv.usembassy.gov/es/u-s-citizen-services-es/,Servicios a ciudadanos de EE.UU - U.S. Embassy in   El Salvador,1600,1345,1197,1.1895910780669146,81.381607479405247,0.047583643122676579
travel.state.gov,travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2021/visa-bulletin-for-april-2021.html,Visa Bulletin For April 2021,1600,1496,1298,1.0695187165775402,50.455892922995893,0.0875668449197861
travel.state.gov,travel.state.gov/content/travel/en/traveladvisories/traveladvisories/zimbabwe-travel-advisory.html,Zimbabwe Travel Advisory,1600,1550,1432,1.032258064516129,98.209295527045725,0.20709677419354838
uk.usembassy.gov,uk.usembassy.gov/visas/travel-tourism/,Travel & Tourism - U.S. Embassy & Consulates in the United Kingdom,1600,1580,1432,1.0126582278481013,96.1132692167939,0.13924050632911392
www.state.gov,www.state.gov/deputy-secretary-of-state/,Deputy Secretary of State - United States Department of State,1600,1464,1350,1.0928961748633881,63.942163762347761,0.16393442622950818
jo.usembassy.gov,jo.usembassy.gov/visas/immigrant-visas/,Immigrant Visas - U.S. Embassy in Jordan,1599,1454,1150,1.1004126547455295,122.62547177802583,0.15130674002751032
