page_title,event_label,page,total_events
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/DEN.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,1241
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/NY.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,1231
Enroll,https://www.opm.gov/forms/pdf_fill/sf2809.pdf,opm.gov/healthcare-insurance/healthcare/plan-information/enroll/,1221
Law Enforcement Officer,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/RUS%20(LEO).pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/law-enforcement-officer/,1221
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/SD.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,1215
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/ATL.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,1174
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/VB.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,1154
FEGLI Handbook,https://www.opm.gov/healthcare-insurance/life-insurance/reference-materials/publications-forms/feglihandbook.pdf,opm.gov/healthcare-insurance/life-insurance/reference-materials/publications-forms/fegli-handbook/,1128
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/RUS_h.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,1128
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/MFL.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,1118
Premiums,https://www.opm.gov/healthcare-insurance/healthcare/plan-information/premiums/2024/spo-vs-sf.xlsx,opm.gov/healthcare-insurance/healthcare/plan-information/premiums,1103
Life Insurance Election,https://www.opm.gov/forms/pdf_fill/sf2817.pdf,opm.gov/healthcare-insurance/life-insurance/reference-materials/publications-forms/life-insurance-election/,1097
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/SEA.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,1092
Personnel Documentation,https://www.opm.gov/policy-data-oversight/data-analysis-documentation/personnel-documentation/processing-personnel-actions/gppa11.pdf,opm.gov/policy-data-oversight/data-analysis-documentation/personnel-documentation/,1082
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/DCB_h.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,1046
Designation of Beneficiary,https://www.opm.gov/forms/pdf_fill/sf2823.pdf,opm.gov/healthcare-insurance/life-insurance/reference-materials/publications-forms/designation-of-beneficiary/,1015
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/LA.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,1015
Healthcare Plan Information For Dental - OPM.gov,https://www.opm.gov/healthcare-insurance/healthcare/plan-information/plan-codes/2024/brochures/02AP-03.pdf,opm.gov/healthcare-insurance/dental-vision/plan-information/plans/dental,1015
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/CHI.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,1005
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/pay-systems/general-schedule/federal-salary-council/recommendation22.pdf,opm.gov/policy-data-oversight/pay-leave/pay-systems/general-schedule/,933
Life Insurance,https://www.opm.gov/healthcare-insurance/flyers/life-insurance-overview.pdf,opm.gov/healthcare-insurance/life-insurance/,933
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/SO.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,928
Flexible Spending Accounts,https://www.opm.gov/healthcare-insurance/flyers/flexible-spending-account-overview.pdf,opm.gov/healthcare-insurance/flexible-spending-accounts/,913
Federal Employees : Guide Me - OPM.gov,https://www.opm.gov/forms/pdf_fill/sf2809.pdf,opm.gov/healthcare-insurance/guide-me/federal-employees/health/how-do-i-enroll/,908
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/HI.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,887
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/DFW.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,867
2024 FEHB Plan Comparison Details - OPM.gov,https://www.geha.com/~/media93/project/geha/geha/documents-files/medical/2024/2024-geha-standard-option-summary-of-benefits-and-coverage.pdf,opm.gov/healthcare-insurance/healthcare/plan-information/compare-plans/fehb/plandetails,841
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/KC.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,826
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/SF.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,826
Executive Senior Level,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/exec/pdf/ES.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/executive-senior-level,800
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/DET.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,785
Family and Medical Leave,https://www.opm.gov/leaving/index.aspx,opm.gov/policy-data-oversight/pay-leave/leave-administration/fact-sheets/family-and-medical-leave/,769
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/BOS.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,769
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/CHI.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,769
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/PHL.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,769
Healthcare Plan Information For Dental - OPM.gov,https://www.opm.gov/healthcare-insurance/healthcare/plan-information/plan-codes/2024/brochures/02AP-05.pdf,opm.gov/healthcare-insurance/dental-vision/plan-information/plans/dental,754
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/RA.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,744
2024 FEHB Plan Comparison Details - OPM.gov,https://www.geha.com/~/media93/project/geha/geha/documents-files/medical/2024/2024-geha-hdhp-summary-of-benefits-and-coverage.pdf,opm.gov/healthcare-insurance/healthcare/plan-information/compare-plans/fehb/plandetails,738
Healthcare Plan Information For Dental - OPM.gov,https://www.opm.gov/healthcare-insurance/healthcare/plan-information/plan-codes/2024/brochures/02AP-01.pdf,opm.gov/healthcare-insurance/dental-vision/plan-information/plans/dental,728
Postal Service Health Benefits (PSHB) Program FAQs,https://www.congress.gov/117/plaws/publ108/PLAW-117publ108.pdf,opm.gov/healthcare-insurance/pshb/,718
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/RCH.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,703
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/HOU.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,697
Salaries & Wages,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/pay-executive-order-2023-adjustments-of-certain-rates-of-pay.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/,682
Valid Leaving URLs,https://www.fepblue.org/-/media/PDFs/Brochures/2024_BCBS_SBP_Basic_Option_SBC_Web.pdf,opm.gov/leaving/index.aspx,682
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/GS_h.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,662
Law Enforcement Officer,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/DCB%20(LEO).pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/law-enforcement-officer,656
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/HNT.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,646
Law Enforcement Officer,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/GL.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/law-enforcement-officer,631
Plan Premiums,https://www.opm.gov/healthcare-insurance/healthcare/transparency-in-healthcare/public-use-files/2023/fedvip/fedvip-rates.xlsx,opm.gov/healthcare-insurance/dental-vision/plan-information/plan-premiums/,626
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/AK.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,621
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/MSP.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,615
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/SEA.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,605
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/GS_h.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,600
Classifying General Schedule Positions,https://www.opm.gov/policy-data-oversight/classification-qualifications/classifying-general-schedule-positions/occupationalhandbook.pdf,opm.gov/policy-data-oversight/classification-qualifications/classifying-general-schedule-positions/,595
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/CT.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,579
2024 FEHB Plan Comparison Details - OPM.gov,https://www.geha.com/~/media93/project/geha/geha/documents-files/medical/2024/2024-geha-high-option-summary-of-benefits-and-coverage.pdf,opm.gov/healthcare-insurance/healthcare/plan-information/compare-plans/fehb/plandetails,549
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/DEN.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,549
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/SAC.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,538
Healthcare Plan Information For Vision - OPM.gov,https://www.opm.gov/healthcare-insurance/healthcare/plan-information/plan-codes/2024/brochures/02AP-04.pdf,opm.gov/healthcare-insurance/dental-vision/plan-information/plans/vision,533
2024 FEHB Plan Comparison Details - OPM.gov,https://www.geha.com/~/media93/project/geha/geha/documents-files/medical/2024/2024-geha-elevate-summary-of-benefits-and-coverage.pdf,opm.gov/healthcare-insurance/healthcare/plan-information/compare-plans/fehb/plandetails,528
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/SL.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,528
Healthcare Plan Information For Dental - OPM.gov,https://www.opm.gov/healthcare-insurance/healthcare/plan-information/plan-codes/2024/brochures/02AP-11.pdf,opm.gov/healthcare-insurance/dental-vision/plan-information/plans/dental,528
Plan Types,https://www.opm.gov/healthcare-insurance/fastfacts/high-deductible-health-plans.pdf,opm.gov/healthcare-insurance/healthcare/plan-information/plan-types/,528
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/AU.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,518
