page_title,event_label,page,total_events
Premiums,https://www.opm.gov/healthcare-insurance/healthcare/plan-information/premiums/2024/2024-ffs-premium-rates.xlsx,opm.gov/healthcare-insurance/healthcare/plan-information/premiums,220
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/RUS_h.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,214
2024 FEHB Plan Comparison Details - OPM.gov,https://www.fepblue.org/-/media/PDFs/Brochures/2024_BCBS_SBP_FEP_Blue_Focus_SBC_Web.pdf,opm.gov/healthcare-insurance/healthcare/plan-information/compare-plans/fehb/plandetails,191
2024 FEHB Plan Comparison Details - OPM.gov,https://www.fepblue.org/-/media/PDFs/Brochures/2024_BCBS_SBP_Standard_Option_SBC_Web.pdf,opm.gov/healthcare-insurance/healthcare/plan-information/compare-plans/fehb/plandetails,181
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/LA.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,180
Premiums,https://www.opm.gov/healthcare-insurance/healthcare/plan-information/premiums/2024/2024-hmo-premium-rates.xlsx,opm.gov/healthcare-insurance/healthcare/plan-information/premiums,161
Law Enforcement Officer,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/RUS%20(LEO).pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/law-enforcement-officer,149
Enrollment,https://www.opm.gov/forms/pdf_fill/sf2809.pdf,opm.gov/healthcare-insurance/healthcare/enrollment/,146
Salaries & Wages,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/2023-general-schedule-pay-rates.xls,opm.gov/policy-data-oversight/pay-leave/salaries-wages/,143
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/DFW.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,139
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/ATL.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,135
Active Federal Employees,https://www.opm.gov/healthcare-insurance/healthcare/reference-materials/reference/fastfacts-open-season-is-coming.pdf,opm.gov/healthcare-insurance/open-season/active-federal-employees/,134
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/HOU.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,132
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/VB.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,132
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/SF.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,130
Law Enforcement Officer,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/RUS%20(LEO).pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/law-enforcement-officer/,128
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/BOS.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,118
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/SEA.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,115
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/CHI.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,112
Postal Service Health Benefits (PSHB) Program FAQs,https://www.congress.gov/117/plaws/publ108/PLAW-117publ108.pdf,opm.gov/healthcare-insurance/pshb/,109
Executive Senior Level,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/exec/pdf/EX.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/executive-senior-level,108
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/SD.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,107
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/MFL.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,102
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/DEN.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,100
Healthcare Plan Information For Dental - OPM.gov,https://www.opm.gov/healthcare-insurance/healthcare/plan-information/plan-codes/2024/brochures/02AP-03.pdf,opm.gov/healthcare-insurance/dental-vision/plan-information/plans/dental,97
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/PHL.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,95
Premiums,https://www.opm.gov/healthcare-insurance/healthcare/plan-information/premiums/2024/spo-vs-sf.xlsx,opm.gov/healthcare-insurance/healthcare/plan-information/premiums,89
Law Enforcement Officer,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/GL.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/law-enforcement-officer,87
Designation of Beneficiary,https://www.opm.gov/forms/pdf_fill/sf2823.pdf,opm.gov/healthcare-insurance/life-insurance/reference-materials/publications-forms/designation-of-beneficiary/,86
Law Enforcement Officer,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/DCB%20(LEO).pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/law-enforcement-officer,84
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/NY.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,83
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/RA.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,83
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/ATL.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,82
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/SO.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,80
Life Insurance,https://www.opm.gov/healthcare-insurance/flyers/life-insurance-overview.pdf,opm.gov/healthcare-insurance/life-insurance/,79
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/HI.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,77
FEGLI Handbook,https://www.opm.gov/healthcare-insurance/life-insurance/reference-materials/publications-forms/feglihandbook.pdf,opm.gov/healthcare-insurance/life-insurance/reference-materials/publications-forms/fegli-handbook/,76
Flexible Spending Accounts,https://www.opm.gov/healthcare-insurance/flyers/flexible-spending-account-overview.pdf,opm.gov/healthcare-insurance/flexible-spending-accounts/,76
Executive Senior Level,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/exec/pdf/ES.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/executive-senior-level,75
Federal Employees : Guide Me - OPM.gov,https://www.opm.gov/forms/pdf_fill/sf2809.pdf,opm.gov/healthcare-insurance/guide-me/federal-employees/health/how-do-i-enroll/,75
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/RUS_h.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,75
Healthcare Plan Information For Dental - OPM.gov,https://www.opm.gov/healthcare-insurance/healthcare/plan-information/plan-codes/2024/brochures/02AP-05.pdf,opm.gov/healthcare-insurance/dental-vision/plan-information/plans/dental,74
Life Insurance Election,https://www.opm.gov/forms/pdf_fill/sf2817.pdf,opm.gov/healthcare-insurance/life-insurance/reference-materials/publications-forms/life-insurance-election/,74
"USAJOBS Help Center | What are background checks and security clearances?",https://www.opm.gov/forms/pdf_fill/sf86-non508.pdf,usajobs.gov/help/faq/job-announcement/security-clearances/,72
2024 FEHB Plan Comparison Details - OPM.gov,https://www.geha.com/~/media93/project/geha/geha/documents-files/medical/2024/2024-geha-hdhp-summary-of-benefits-and-coverage.pdf,opm.gov/healthcare-insurance/healthcare/plan-information/compare-plans/fehb/plandetails,71
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/DCB_h.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,70
2024 FEHB Plan Comparison Details - OPM.gov,https://www.geha.com/~/media93/project/geha/geha/documents-files/medical/2024/2024-geha-standard-option-summary-of-benefits-and-coverage.pdf,opm.gov/healthcare-insurance/healthcare/plan-information/compare-plans/fehb/plandetails,68
Enroll,https://www.opm.gov/forms/pdf_fill/sf2809.pdf,opm.gov/healthcare-insurance/healthcare/plan-information/enroll/,67
2024 FEHB Plan Comparison Details - OPM.gov,https://www.geha.com/~/media93/project/geha/geha/documents-files/medical/2024/2024-geha-high-option-summary-of-benefits-and-coverage.pdf,opm.gov/healthcare-insurance/healthcare/plan-information/compare-plans/fehb/plandetails,65
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/LA.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,65
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/SL.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,64
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/DET.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,63
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/GS_h.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,63
Plan Types,https://www.opm.gov/healthcare-insurance/fastfacts/high-deductible-health-plans.pdf,opm.gov/healthcare-insurance/healthcare/plan-information/plan-types/,61
"USAJOBS Help Center | What are background checks and security clearances?",https://www.opm.gov/forms/pdf_fill/sf85.pdf,usajobs.gov/help/faq/job-announcement/security-clearances/,61
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/DFW.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,60
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/HOU.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,60
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/PX.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,60
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/HNT.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,59
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/AU.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,58
Standard Forms,https://www.opm.gov/forms/pdfimage/sf50.pdf,opm.gov/forms/standard-forms/,58
Law Enforcement Officer,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/RUS%20(LEO)_h.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/law-enforcement-officer/,57
Salaries & Wages,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/pay-executive-order-2023-adjustments-of-certain-rates-of-pay.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/,57
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/pay-systems/general-schedule/federal-salary-council/recommendation22.pdf,opm.gov/policy-data-oversight/pay-leave/pay-systems/general-schedule/,56
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/KC.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,56
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/RCH.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,56
Healthcare Plan Information For Vision - OPM.gov,https://www.opm.gov/healthcare-insurance/healthcare/plan-information/plan-codes/2024/brochures/02AP-04.pdf,opm.gov/healthcare-insurance/dental-vision/plan-information/plans/vision,56
Valid Leaving URLs,https://www.fepblue.org/-/media/PDFs/Brochures/2024_BCBS_SBP_Basic_Option_SBC_Web.pdf,opm.gov/leaving/index.aspx,56
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/AK.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,54
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/GS_h.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,54
Plan Premiums,https://www.opm.gov/healthcare-insurance/healthcare/transparency-in-healthcare/public-use-files/2023/fedvip/fedvip-rates.xlsx,opm.gov/healthcare-insurance/dental-vision/plan-information/plan-premiums/,54
Healthcare Plan Information For Dental - OPM.gov,https://www.opm.gov/healthcare-insurance/healthcare/plan-information/plan-codes/2024/brochures/02AP-01.pdf,opm.gov/healthcare-insurance/dental-vision/plan-information/plans/dental,51
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/CHI.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,50
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/CT.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,50
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/MSP.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,50
Healthcare Plan Information For Dental - OPM.gov,https://www.opm.gov/healthcare-insurance/healthcare/plan-information/plan-codes/2024/brochures/02AP-08.pdf,opm.gov/healthcare-insurance/dental-vision/plan-information/plans/dental,50
FEGLI Calculator,https://www.opm.gov/retirement-services/publications-forms/benefits-administration-letters/2021/21-204a1.pdf,opm.gov/retirement-center/calculators/fegli-calculator/,48
Healthcare Plan Information For Dental - OPM.gov,https://www.opm.gov/healthcare-insurance/healthcare/plan-information/plan-codes/2024/brochures/02AP-11.pdf,opm.gov/healthcare-insurance/dental-vision/plan-information/plans/dental,48
Valid Leaving URLs,https://www.fepblue.org/-/media/PDFs/Brochures/2024_BCBS_SBP_Standard_Option_SBC_Web.pdf,opm.gov/leaving/index.aspx,48
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/BOS.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule,47
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/CLE.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,47
Law Enforcement Officer,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/LA%20(LEO).pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/law-enforcement-officer,47
Getting a Job,https://www.opm.gov/policy-data-oversight/disability-employment/getting-a-job/sampleschedaletters.pdf,opm.gov/policy-data-oversight/disability-employment/getting-a-job/,46
General Schedule,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/23Tables/pdf/LV.pdf,opm.gov/policy-data-oversight/pay-leave/salaries-wages/2023/general-schedule/,45
