date,os_version,visits
2023-11-03,8.1,1551
2023-11-03,8,214
2023-11-03,XP,65
2023-11-03,Vista,39
2023-11-02,10,154049
2023-11-02,11,70886
2023-11-02,7,4814
2023-11-02,8.1,1584
2023-11-02,8,191
2023-11-02,XP,58
2023-11-02,Vista,30
2023-11-02,NT,1
2023-11-02,Server 2003,1
2023-11-01,10,158837
2023-11-01,11,71535
2023-11-01,7,5027
2023-11-01,8.1,1555
2023-11-01,8,233
2023-11-01,XP,62
2023-11-01,Vista,45
2023-11-01,Server 2003,3
2023-11-01,NT,2
2023-10-31,10,158561
2023-10-31,11,75250
2023-10-31,7,5039
2023-10-31,8.1,1469
2023-10-31,8,190
2023-10-31,XP,63
2023-10-31,Vista,37
2023-10-31,2000,1
2023-10-31,Server 2003,1
2023-10-30,10,164395
2023-10-30,11,71589
2023-10-30,7,4990
2023-10-30,8.1,1529
2023-10-30,8,226
2023-10-30,XP,71
2023-10-30,Vista,25
2023-10-30,NT,3
2023-10-30,Server 2003,1
2023-10-29,10,84180
2023-10-29,11,50696
2023-10-29,7,3761
2023-10-29,8.1,1177
2023-10-29,8,188
2023-10-29,XP,88
2023-10-29,Vista,38
2023-10-29,NT,10
2023-10-29,95,1
2023-10-28,10,79551
2023-10-28,11,43993
2023-10-28,7,3475
2023-10-28,8.1,1018
2023-10-28,8,164
2023-10-28,XP,61
2023-10-28,Vista,35
2023-10-28,NT,5
2023-10-27,10,147114
2023-10-27,11,66598
2023-10-27,7,4780
2023-10-27,8.1,1466
2023-10-27,8,204
2023-10-27,XP,75
2023-10-27,Vista,38
2023-10-27,NT,1
2023-10-26,10,155704
2023-10-26,11,71357
2023-10-26,7,4834
2023-10-26,8.1,1516
2023-10-26,8,204
2023-10-26,XP,64
2023-10-26,Vista,51
2023-10-26,2000,2
2023-10-26,NT,1
2023-10-25,10,154322
2023-10-25,11,73471
2023-10-25,7,5128
2023-10-25,8.1,1592
2023-10-25,8,224
2023-10-25,XP,54
2023-10-25,Vista,42
2023-10-25,NT,1
2023-10-25,Server 2003,1
2023-10-24,10,151635
2023-10-24,11,73843
2023-10-24,7,4946
2023-10-24,8.1,1522
2023-10-24,8,226
2023-10-24,XP,52
2023-10-24,Vista,38
2023-10-24,NT,2
2023-10-24,Server 2003,2
2023-10-23,10,152411
2023-10-23,11,74511
2023-10-23,7,5094
2023-10-23,8.1,1500
2023-10-23,8,221
2023-10-23,XP,72
2023-10-23,Vista,38
2023-10-23,NT,3
2023-10-22,10,82340
2023-10-22,11,50921
2023-10-22,7,3626
2023-10-22,8.1,1115
2023-10-22,8,163
2023-10-22,XP,77
2023-10-22,Vista,26
2023-10-22,NT,6
2023-10-22,Server 2003,1
2023-10-21,10,76397
2023-10-21,11,44632
2023-10-21,7,3583
2023-10-21,8.1,1077
2023-10-21,8,168
2023-10-21,XP,46
2023-10-21,Vista,39
2023-10-21,NT,2
2023-10-21,Server 2003,1
2023-10-20,10,141463
2023-10-20,11,69762
2023-10-20,7,5012
2023-10-20,8.1,1435
2023-10-20,8,225
2023-10-20,XP,58
2023-10-20,Vista,47
2023-10-20,NT,2
2023-10-20,Server 2003,2
2023-10-19,10,155892
2023-10-19,11,71776
2023-10-19,7,5185
2023-10-19,8.1,1524
2023-10-19,8,238
2023-10-19,XP,46
2023-10-19,Vista,28
2023-10-19,NT,5
2023-10-19,Server 2003,2
2023-10-18,10,154658
2023-10-18,11,71157
2023-10-18,7,5106
2023-10-18,8.1,1594
2023-10-18,8,219
2023-10-18,XP,55
2023-10-18,Vista,51
2023-10-18,NT,3
2023-10-17,10,169045
2023-10-17,11,76670
2023-10-17,7,6108
2023-10-17,8.1,1752
2023-10-17,8,267
2023-10-17,XP,79
2023-10-17,Vista,50
2023-10-17,NT,2
2023-10-17,Server 2003,1
2023-10-16,10,182750
2023-10-16,11,80448
2023-10-16,7,5329
2023-10-16,8.1,1755
2023-10-16,8,221
2023-10-16,XP,74
2023-10-16,Vista,53
2023-10-16,NT,1
2023-10-15,10,80691
2023-10-15,11,45593
2023-10-15,7,3554
2023-10-15,8.1,1179
2023-10-15,8,335
2023-10-15,XP,80
2023-10-15,Vista,30
2023-10-15,NT,4
2023-10-15,Server 2003,3
2023-10-15,(not set),1
2023-10-14,10,79118
2023-10-14,11,46186
2023-10-14,7,3632
2023-10-14,8.1,1126
2023-10-14,8,169
2023-10-14,XP,54
2023-10-14,Vista,25
2023-10-14,NT,1
2023-10-13,10,143060
2023-10-13,11,66624
2023-10-13,7,4930
2023-10-13,8.1,1605
2023-10-13,8,184
2023-10-13,XP,74
2023-10-13,Vista,49
2023-10-13,NT,2
2023-10-12,10,160216
2023-10-12,11,72372
2023-10-12,7,5301
2023-10-12,8.1,1622
2023-10-12,8,197
2023-10-12,XP,67
2023-10-12,Vista,61
2023-10-12,NT,1
2023-10-12,Server 2003,1
2023-10-11,10,156521
2023-10-11,11,72593
2023-10-11,7,5133
2023-10-11,8.1,1600
2023-10-11,8,229
2023-10-11,XP,77
2023-10-11,Vista,40
2023-10-11,Server 2003,4
2023-10-11,NT,1
2023-10-10,10,149461
2023-10-10,11,69461
2023-10-10,7,4809
2023-10-10,8.1,1533
2023-10-10,8,196
2023-10-10,XP,51
2023-10-10,Vista,39
2023-10-10,NT,3
2023-10-09,10,142196
2023-10-09,11,67236
2023-10-09,7,4877
2023-10-09,8.1,1586
2023-10-09,8,211
2023-10-09,Vista,42
2023-10-09,XP,36
2023-10-09,2000,1
2023-10-08,10,94856
2023-10-08,11,49989
2023-10-08,7,3687
2023-10-08,8.1,1146
2023-10-08,8,155
2023-10-08,XP,83
2023-10-08,Vista,41
2023-10-08,NT,7
2023-10-08,(not set),3
2023-10-08,Server 2003,1
2023-10-07,10,74110
2023-10-07,11,42752
2023-10-07,7,3454
2023-10-07,8.1,1112
2023-10-07,8,146
2023-10-07,XP,48
2023-10-07,Vista,30
2023-10-07,NT,1
