date,os,visits
2023-12-29,Firefox OS,49
2023-12-29,BlackBerry,36
2023-12-29,Fuchsia,33
2023-12-29,FreeBSD,17
2023-12-29,OpenBSD,12
2023-12-29,NetBSD,5
2023-12-29,SymbianOS,5
2023-12-29,PalmOS,4
2023-12-29,IRIX,1
2023-12-29,Nokia,1
2023-12-29,Sony,1
2023-12-29,Windows Phone,1
2023-12-28,iOS,7550212
2023-12-28,Android,2449784
2023-12-28,Windows,1710709
2023-12-28,Macintosh,724347
2023-12-28,Linux,53727
2023-12-28,Chrome OS,47847
2023-12-28,(not set),395
2023-12-28,Playstation 4,66
2023-12-28,Firefox OS,55
2023-12-28,Tizen,54
2023-12-28,OS/2,43
2023-12-28,Fuchsia,28
2023-12-28,BlackBerry,22
2023-12-28,FreeBSD,16
2023-12-28,OpenBSD,13
2023-12-28,SymbianOS,7
2023-12-28,NetBSD,3
2023-12-28,Windows Phone,3
2023-12-28,PalmOS,1
2023-12-28,UNIX,1
2023-12-28,macOS X,1
2023-12-27,iOS,7120241
2023-12-27,Android,2423696
2023-12-27,Windows,1706168
2023-12-27,Macintosh,737434
2023-12-27,Linux,53787
2023-12-27,Chrome OS,45730
2023-12-27,(not set),823
2023-12-27,Playstation 4,61
2023-12-27,Tizen,55
2023-12-27,Firefox OS,51
2023-12-27,OS/2,38
2023-12-27,BlackBerry,26
2023-12-27,UNIX,24
2023-12-27,Fuchsia,23
2023-12-27,FreeBSD,19
2023-12-27,OpenBSD,15
2023-12-27,NetBSD,9
2023-12-27,SymbianOS,6
2023-12-27,PalmOS,2
2023-12-27,Windows Phone,2
2023-12-26,iOS,7886889
2023-12-26,Android,2549134
2023-12-26,Windows,1593409
2023-12-26,Macintosh,719281
2023-12-26,Linux,55461
2023-12-26,Chrome OS,44667
2023-12-26,(not set),318
2023-12-26,Playstation 4,54
2023-12-26,Tizen,54
2023-12-26,Fuchsia,51
2023-12-26,OS/2,48
2023-12-26,BlackBerry,43
2023-12-26,Firefox OS,38
2023-12-26,OpenBSD,18
2023-12-26,FreeBSD,17
2023-12-26,NetBSD,7
2023-12-26,SymbianOS,5
2023-12-26,UNIX,3
2023-12-26,NTT DoCoMo,1
2023-12-26,Windows Phone,1
2023-12-25,iOS,3559891
2023-12-25,Android,1109444
2023-12-25,Windows,433020
2023-12-25,Macintosh,274173
2023-12-25,Linux,28997
2023-12-25,Chrome OS,17850
2023-12-25,(not set),204
2023-12-25,Playstation 4,27
2023-12-25,Firefox OS,24
2023-12-25,Tizen,22
2023-12-25,OS/2,17
2023-12-25,BlackBerry,15
2023-12-25,Fuchsia,14
2023-12-25,OpenBSD,11
2023-12-25,UNIX,11
2023-12-25,FreeBSD,9
2023-12-25,NetBSD,6
2023-12-25,SymbianOS,6
2023-12-25,Windows Phone,2
2023-12-25,Nokia,1
2023-12-25,Playstation Vita,1
2023-12-25,Sony,1
2023-12-25,SunOS,1
2023-12-24,iOS,4984261
2023-12-24,Android,1506369
2023-12-24,Windows,542652
2023-12-24,Macintosh,381389
2023-12-24,Linux,35441
2023-12-24,Chrome OS,22864
2023-12-24,(not set),200
2023-12-24,Playstation 4,26
2023-12-24,OS/2,25
2023-12-24,Firefox OS,20
2023-12-24,Fuchsia,20
2023-12-24,Tizen,18
2023-12-24,OpenBSD,17
2023-12-24,BlackBerry,14
2023-12-24,FreeBSD,9
2023-12-24,SymbianOS,7
2023-12-24,HPUX,1
2023-12-24,NetBSD,1
2023-12-24,Sony,1
2023-12-24,SunOS,1
2023-12-24,Xbox,1
2023-12-23,iOS,8369078
2023-12-23,Android,2798640
2023-12-23,Windows,994433
2023-12-23,Macintosh,685913
2023-12-23,Linux,52760
2023-12-23,Chrome OS,42391
2023-12-23,(not set),217
2023-12-23,Firefox OS,60
2023-12-23,OS/2,45
2023-12-23,Playstation 4,45
2023-12-23,Tizen,44
2023-12-23,BlackBerry,29
2023-12-23,Fuchsia,28
2023-12-23,OpenBSD,23
2023-12-23,FreeBSD,16
2023-12-23,NetBSD,7
2023-12-23,SymbianOS,3
2023-12-23,Windows Phone,3
2023-12-23,Unknown,2
2023-12-23,macOS X,2
2023-12-23,TCL/Alcatel_5004R/Dubai_Plus_ATT:10/QP1A.190711.020/v6GFY-0:user/release-keys,1
2023-12-22,iOS,10342598
2023-12-22,Android,3320749
2023-12-22,Windows,1968691
2023-12-22,Macintosh,948781
2023-12-22,Linux,64359
2023-12-22,Chrome OS,55288
2023-12-22,(not set),388
2023-12-22,Firefox OS,83
2023-12-22,OS/2,76
2023-12-22,Playstation 4,71
2023-12-22,Fuchsia,48
2023-12-22,BlackBerry,36
2023-12-22,Tizen,35
2023-12-22,FreeBSD,22
2023-12-22,OpenBSD,11
2023-12-22,SymbianOS,10
2023-12-22,NetBSD,6
2023-12-22,Sony,3
2023-12-22,Unknown,3
2023-12-22,Nokia,2
2023-12-22,Windows Phone,2
2023-12-22,NTT DoCoMo,1
2023-12-22,PalmOS,1
2023-12-22,SunOS,1
2023-12-22,T-Mobile/Newcastle/Newcastle:12/SP1A.210812.016/SW_S98117AA1_S_V023:user/release-keys,1
2023-12-22,Xbox,1
2023-12-21,iOS,11114859
2023-12-21,Android,3546302
2023-12-21,Windows,2377477
2023-12-21,Macintosh,1069432
2023-12-21,Linux,66792
2023-12-21,Chrome OS,63651
2023-12-21,(not set),414
2023-12-21,OS/2,73
2023-12-21,Firefox OS,69
2023-12-21,Playstation 4,57
2023-12-21,Tizen,46
2023-12-21,Fuchsia,41
2023-12-21,BlackBerry,29
2023-12-21,FreeBSD,19
2023-12-21,OpenBSD,17
2023-12-21,NetBSD,11
2023-12-21,SymbianOS,5
2023-12-21,HPUX,1
2023-12-21,NTT DoCoMo,1
2023-12-21,Nokia,1
2023-12-21,Sony,1
2023-12-21,Xbox,1
2023-12-21,macOS X,1
2023-12-20,iOS,11093338
2023-12-20,Android,3596652
2023-12-20,Windows,2509090
2023-12-20,Macintosh,1146777
2023-12-20,Linux,68865
2023-12-20,Chrome OS,65679
2023-12-20,(not set),1129
2023-12-20,OS/2,81
2023-12-20,Playstation 4,71
2023-12-20,Firefox OS,60
2023-12-20,Fuchsia,49
2023-12-20,Tizen,40
2023-12-20,BlackBerry,27
2023-12-20,UNIX,22
2023-12-20,OpenBSD,12
2023-12-20,FreeBSD,11
2023-12-20,NetBSD,5
2023-12-20,SymbianOS,4
2023-12-20,Windows Phone,3
2023-12-20,NTT DoCoMo,1
2023-12-20,PalmOS,1
2023-12-20,Sony,1
2023-12-20,Xbox,1
2023-12-20,iPhone,1
2023-12-19,iOS,11283326
2023-12-19,Android,3630319
2023-12-19,Windows,2536307
2023-12-19,Macintosh,1183098
2023-12-19,Chrome OS,68154
2023-12-19,Linux,66881
2023-12-19,(not set),952
2023-12-19,OS/2,83
2023-12-19,Firefox OS,71
2023-12-19,Fuchsia,64
2023-12-19,Playstation 4,59
2023-12-19,Tizen,39
2023-12-19,BlackBerry,25
2023-12-19,NetBSD,9
2023-12-19,UNIX,9
2023-12-19,OpenBSD,7
2023-12-19,SymbianOS,4
2023-12-19,FreeBSD,3
2023-12-19,Nokia,2
2023-12-19,Windows Phone,2
2023-12-19,macOS X,2
2023-12-19,Xbox,1
2023-12-18,iOS,11849641
2023-12-18,Android,3784748
2023-12-18,Windows,2829641
2023-12-18,Macintosh,1261198
2023-12-18,Chrome OS,71696
2023-12-18,Linux,70314
2023-12-18,(not set),448
2023-12-18,Firefox OS,87
2023-12-18,OS/2,78
2023-12-18,Fuchsia,72
2023-12-18,Playstation 4,53
2023-12-18,Tizen,41
2023-12-18,BlackBerry,34
2023-12-18,UNIX,18
2023-12-18,FreeBSD,12
2023-12-18,NetBSD,10
2023-12-18,OpenBSD,10
2023-12-18,SunOS,5
2023-12-18,Windows Phone,5
2023-12-18,SymbianOS,3
2023-12-18,Solaris,2
2023-12-18,BeOS,1
2023-12-18,Nokia,1
2023-12-18,Playstation Vita,1
2023-12-17,iOS,7050166
2023-12-17,Android,2148871
2023-12-17,Windows,931504
2023-12-17,Macintosh,674141
2023-12-17,Linux,44518
2023-12-17,Chrome OS,40663
2023-12-17,(not set),271
2023-12-17,Fuchsia,64
2023-12-17,Firefox OS,51
2023-12-17,Playstation 4,51
2023-12-17,OS/2,43
2023-12-17,Tizen,26
2023-12-17,BlackBerry,21
2023-12-17,OpenBSD,8
2023-12-17,FreeBSD,7
2023-12-17,UNIX,6
2023-12-17,NetBSD,5
2023-12-17,SymbianOS,5
2023-12-17,NTT DoCoMo,2
2023-12-17,macOS X,2
2023-12-17,HPUX,1
2023-12-17,Nokia,1
2023-12-17,Samsung,1
2023-12-17,Sony,1
2023-12-17,SunOS,1
2023-12-17,Unknown,1
2023-12-17,Windows Phone,1
2023-12-16,iOS,9281931
2023-12-16,Android,3175346
2023-12-16,Windows,1196727
2023-12-16,Macintosh,849329
2023-12-16,Linux,58028
2023-12-16,Chrome OS,54178
2023-12-16,(not set),266
2023-12-16,Playstation 4,71
2023-12-16,Firefox OS,70
2023-12-16,OS/2,61
2023-12-16,Fuchsia,56
2023-12-16,Tizen,47
2023-12-16,BlackBerry,21
2023-12-16,FreeBSD,14
2023-12-16,NetBSD,4
2023-12-16,UNIX,4
2023-12-16,OpenBSD,2
2023-12-16,SymbianOS,2
2023-12-16,HPUX,1
2023-12-16,Playstation Vita,1
2023-12-16,SunOS,1
2023-12-16,macOS X,1
2023-12-15,iOS,10227832
2023-12-15,Android,3424237
2023-12-15,Windows,2258849
2023-12-15,Macintosh,1054353
2023-12-15,Linux,67085
2023-12-15,Chrome OS,65160
2023-12-15,(not set),318
2023-12-15,Playstation 4,84
2023-12-15,Firefox OS,79
2023-12-15,OS/2,69
2023-12-15,Fuchsia,64
2023-12-15,Tizen,34
2023-12-15,BlackBerry,26
2023-12-15,FreeBSD,21
2023-12-15,OpenBSD,10
2023-12-15,NetBSD,5
2023-12-15,SymbianOS,5
2023-12-15,Windows Phone,4
2023-12-15,UNIX,3
2023-12-15,macOS X,3
2023-12-15,NTT DoCoMo,1
2023-12-14,iOS,10609493
2023-12-14,Android,3587768
2023-12-14,Windows,2510048
2023-12-14,Macintosh,1119672
2023-12-14,Chrome OS,68629
2023-12-14,Linux,63673
2023-12-14,(not set),356
2023-12-14,Firefox OS,79
2023-12-14,Playstation 4,77
2023-12-14,Fuchsia,62
2023-12-14,OS/2,62
2023-12-14,Tizen,34
2023-12-14,FreeBSD,16
2023-12-14,BlackBerry,15
2023-12-14,OpenBSD,9
2023-12-14,NetBSD,6
2023-12-14,Windows Phone,5
2023-12-14,SymbianOS,4
2023-12-14,UNIX,4
2023-12-14,Nokia,1
2023-12-14,Sony,1
2023-12-14,Xbox,1
2023-12-14,macOS X,1
2023-12-13,iOS,10299817
2023-12-13,Android,3356839
2023-12-13,Windows,2550125
2023-12-13,Macintosh,1081001
2023-12-13,Chrome OS,68758
2023-12-13,Linux,63685
2023-12-13,(not set),1998
2023-12-13,Playstation 4,87
2023-12-13,Firefox OS,71
2023-12-13,Fuchsia,59
2023-12-13,OS/2,57
2023-12-13,Tizen,38
2023-12-13,BlackBerry,26
2023-12-13,UNIX,26
2023-12-13,OpenBSD,15
2023-12-13,SymbianOS,12
2023-12-13,FreeBSD,11
2023-12-13,NetBSD,5
2023-12-13,Windows Phone,4
2023-12-13,Unknown,3
2023-12-13,Nokia,1
2023-12-12,iOS,10175795
2023-12-12,Android,3292946
2023-12-12,Windows,2497364
2023-12-12,Macintosh,1144418
2023-12-12,Chrome OS,67902
2023-12-12,Linux,66112
2023-12-12,(not set),1843
2023-12-12,Playstation 4,69
2023-12-12,Fuchsia,62
2023-12-12,Firefox OS,56
2023-12-12,OS/2,54
2023-12-12,Tizen,43
2023-12-12,BlackBerry,23
2023-12-12,OpenBSD,20
2023-12-12,FreeBSD,9
2023-12-12,NetBSD,9
2023-12-12,SymbianOS,6
2023-12-12,UNIX,5
2023-12-12,Windows Phone,4
2023-12-12,macOS X,3
2023-12-12,Xbox,1
2023-12-11,iOS,11013391
2023-12-11,Android,3813596
2023-12-11,Windows,2786996
2023-12-11,Macintosh,1242856
2023-12-11,Chrome OS,74076
2023-12-11,Linux,69247
2023-12-11,(not set),2515
2023-12-11,Playstation 4,67
2023-12-11,Firefox OS,64
2023-12-11,Fuchsia,62
2023-12-11,OS/2,54
2023-12-11,Tizen,48
2023-12-11,BlackBerry,30
2023-12-11,UNIX,22
2023-12-11,OpenBSD,13
2023-12-11,FreeBSD,9
2023-12-11,NetBSD,7
2023-12-11,Windows Phone,3
2023-12-11,SymbianOS,2
2023-12-11,Mac OS,1
2023-12-11,SunOS,1
2023-12-11,Xbox,1
2023-12-10,iOS,6568872
2023-12-10,Android,2076518
2023-12-10,Windows,924618
2023-12-10,Macintosh,644143
2023-12-10,Linux,44010
2023-12-10,Chrome OS,39671
2023-12-10,(not set),197
2023-12-10,Playstation 4,63
2023-12-10,Firefox OS,44
2023-12-10,Fuchsia,36
2023-12-10,Tizen,35
2023-12-10,OS/2,32
2023-12-10,BlackBerry,31
2023-12-10,OpenBSD,6
2023-12-10,FreeBSD,4
2023-12-10,SymbianOS,4
2023-12-10,UNIX,3
2023-12-10,Windows Phone,3
2023-12-10,NetBSD,2
2023-12-10,Xbox,2
2023-12-10,macOS X,2
2023-12-10,Nokia,1
2023-12-10,PalmOS,1
2023-12-10,Samsung,1
2023-12-09,iOS,8859742
2023-12-09,Android,3064252
2023-12-09,Windows,1166879
2023-12-09,Macintosh,778456
2023-12-09,Linux,56199
2023-12-09,Chrome OS,48875
2023-12-09,(not set),206
2023-12-09,Playstation 4,87
2023-12-09,Tizen,62
2023-12-09,Firefox OS,61
2023-12-09,Fuchsia,56
2023-12-09,OS/2,50
2023-12-09,BlackBerry,27
2023-12-09,FreeBSD,16
2023-12-09,OpenBSD,11
2023-12-09,SymbianOS,7
2023-12-09,NetBSD,5
2023-12-09,Xbox,5
2023-12-09,UNIX,2
2023-12-09,Nokia,1
2023-12-09,Solaris,1
2023-12-09,macOS X,1
2023-12-08,iOS,10279057
2023-12-08,Android,3499260
2023-12-08,Windows,2269625
2023-12-08,Macintosh,1035059
2023-12-08,Linux,66353
2023-12-08,Chrome OS,63774
2023-12-08,(not set),392
2023-12-08,Playstation 4,101
2023-12-08,Tizen,68
2023-12-08,Firefox OS,60
2023-12-08,OS/2,53
2023-12-08,Fuchsia,37
2023-12-08,BlackBerry,29
2023-12-08,OpenBSD,15
2023-12-08,SymbianOS,12
2023-12-08,NetBSD,10
2023-12-08,FreeBSD,9
2023-12-08,Windows Phone,7
2023-12-08,Xbox,4
2023-12-08,macOS X,3
2023-12-08,NTT DoCoMo,1
2023-12-08,Nokia,1
2023-12-08,Samsung,1
2023-12-08,SunOS,1
2023-12-08,UNIX,1
2023-12-07,iOS,11098194
2023-12-07,Android,3557220
2023-12-07,Windows,2536028
2023-12-07,Macintosh,1091266
2023-12-07,Chrome OS,70515
2023-12-07,Linux,70097
2023-12-07,(not set),571
2023-12-07,Playstation 4,111
2023-12-07,Firefox OS,78
2023-12-07,OS/2,68
2023-12-07,Tizen,60
2023-12-07,Fuchsia,41
2023-12-07,BlackBerry,38
2023-12-07,OpenBSD,16
2023-12-07,SymbianOS,6
2023-12-07,FreeBSD,5
2023-12-07,NetBSD,5
2023-12-07,UNIX,2
2023-12-07,Windows Phone,2
2023-12-07,Xbox,2
2023-12-07,macOS X,2
2023-12-07,Playstation 3,1
2023-12-07,SunOS,1
2023-12-06,iOS,10830518
2023-12-06,Android,3547074
2023-12-06,Windows,2535910
2023-12-06,Macintosh,1135367
2023-12-06,Chrome OS,69709
2023-12-06,Linux,66764
2023-12-06,(not set),1385
2023-12-06,Playstation 4,119
2023-12-06,OS/2,68
2023-12-06,Firefox OS,64
2023-12-06,Fuchsia,57
2023-12-06,Tizen,56
2023-12-06,BlackBerry,35
2023-12-06,UNIX,24
2023-12-06,OpenBSD,14
2023-12-06,FreeBSD,7
2023-12-06,NetBSD,7
2023-12-06,SymbianOS,4
2023-12-06,Windows Phone,4
2023-12-06,SunOS,3
2023-12-06,Xbox,2
2023-12-06,Nokia,1
2023-12-06,macOS X,1
2023-12-05,iOS,10965907
2023-12-05,Android,3662054
2023-12-05,Windows,2590852
2023-12-05,Macintosh,1193524
2023-12-05,Chrome OS,70296
2023-12-05,Linux,69505
2023-12-05,(not set),390
2023-12-05,Playstation 4,99
2023-12-05,Firefox OS,83
2023-12-05,Fuchsia,66
2023-12-05,Tizen,64
2023-12-05,OS/2,56
2023-12-05,BlackBerry,34
2023-12-05,OpenBSD,23
2023-12-05,NetBSD,10
2023-12-05,FreeBSD,7
2023-12-05,UNIX,7
2023-12-05,SymbianOS,5
2023-12-05,macOS X,3
2023-12-05,Xbox,2
2023-12-05,IRIX,1
2023-12-05,Playstation Vita,1
2023-12-05,Windows Phone,1
2023-12-04,iOS,11929748
2023-12-04,Android,3993195
2023-12-04,Windows,2790597
2023-12-04,Macintosh,1261703
2023-12-04,Chrome OS,76929
2023-12-04,Linux,73677
2023-12-04,(not set),868
2023-12-04,Playstation 4,111
2023-12-04,OS/2,81
2023-12-04,Firefox OS,79
2023-12-04,Fuchsia,51
2023-12-04,Tizen,51
2023-12-04,BlackBerry,43
2023-12-04,OpenBSD,17
2023-12-04,UNIX,16
2023-12-04,FreeBSD,12
2023-12-04,NetBSD,8
2023-12-04,SymbianOS,4
2023-12-04,Windows Phone,4
2023-12-04,macOS X,3
2023-12-04,PalmOS,1
2023-12-03,iOS,6988044
2023-12-03,Android,2188931
2023-12-03,Windows,912168
2023-12-03,Macintosh,645265
2023-12-03,Linux,44956
2023-12-03,Chrome OS,41524
2023-12-03,(not set),826
2023-12-03,Playstation 4,58
2023-12-03,OS/2,48
2023-12-03,Firefox OS,37
2023-12-03,Tizen,32
2023-12-03,BlackBerry,29
2023-12-03,Fuchsia,26
2023-12-03,NetBSD,9
2023-12-03,OpenBSD,9
2023-12-03,SymbianOS,8
2023-12-03,FreeBSD,2
2023-12-03,UNIX,2
2023-12-03,Windows Phone,2
2023-12-03,macOS X,2
2023-12-03,Nokia,1
2023-12-03,Sony,1
2023-12-03,SunOS,1
2023-12-02,iOS,9662697
2023-12-02,Android,3156513
2023-12-02,Windows,1181718
2023-12-02,Macintosh,825208
2023-12-02,Linux,58410
2023-12-02,Chrome OS,52590
2023-12-02,(not set),302
2023-12-02,Playstation 4,74
2023-12-02,Firefox OS,58
2023-12-02,OS/2,56
2023-12-02,Tizen,48
2023-12-02,Fuchsia,45
2023-12-02,BlackBerry,30
2023-12-02,OpenBSD,16
2023-12-02,NetBSD,14
2023-12-02,FreeBSD,9
2023-12-02,SymbianOS,2
2023-12-02,Windows Phone,2
2023-12-02,Nokia,1
2023-12-02,Samsung,1
2023-12-02,Sony,1
2023-12-02,macOS X,1
2023-12-01,iOS,10709050
2023-12-01,Android,3576483
2023-12-01,Windows,2266432
2023-12-01,Macintosh,1052833
2023-12-01,Linux,68975
2023-12-01,Chrome OS,64003
2023-12-01,(not set),1106
2023-12-01,Playstation 4,90
2023-12-01,Firefox OS,79
2023-12-01,OS/2,64
2023-12-01,Tizen,41
2023-12-01,Fuchsia,37
2023-12-01,BlackBerry,20
2023-12-01,FreeBSD,15
2023-12-01,NetBSD,12
2023-12-01,OpenBSD,11
2023-12-01,UNIX,6
2023-12-01,SymbianOS,5
2023-12-01,SunOS,3
2023-12-01,Windows Phone,3
2023-12-01,macOS X,2
2023-12-01,NTT DoCoMo,1
2023-12-01,Nokia,1
2023-12-01,PalmOS,1
2023-11-30,iOS,10572618
2023-11-30,Android,3530068
2023-11-30,Windows,2456412
2023-11-30,Macintosh,1095659
2023-11-30,Chrome OS,66658
2023-11-30,Linux,66128
2023-11-30,(not set),767
2023-11-30,Playstation 4,94
2023-11-30,OS/2,70
2023-11-30,Firefox OS,60
2023-11-30,Tizen,41
2023-11-30,BlackBerry,39
2023-11-30,Fuchsia,34
2023-11-30,OpenBSD,17
2023-11-30,FreeBSD,13
2023-11-30,NetBSD,8
2023-11-30,SymbianOS,3
2023-11-30,Windows Phone,3
2023-11-30,Playstation Vita,2
2023-11-30,Nokia,1
2023-11-29,iOS,10108126
2023-11-29,Android,3178471
2023-11-29,Windows,2273857
2023-11-29,Macintosh,1035814
2023-11-29,Linux,64549
2023-11-29,Chrome OS,63158
2023-11-29,(not set),640
2023-11-29,Playstation 4,89
2023-11-29,Firefox OS,47
2023-11-29,BlackBerry,45
2023-11-29,Tizen,44
2023-11-29,OS/2,41
2023-11-29,Fuchsia,35
2023-11-29,UNIX,23
2023-11-29,FreeBSD,19
2023-11-29,OpenBSD,11
2023-11-29,NetBSD,4
2023-11-29,SymbianOS,4
2023-11-29,Windows Phone,2
2023-11-29,Playstation 3,1
2023-11-29,SunOS,1
2023-11-29,Xbox,1
2023-11-28,iOS,9264202
2023-11-28,Android,3048253
2023-11-28,Windows,2273828
2023-11-28,Macintosh,988345
2023-11-28,Chrome OS,62214
2023-11-28,Linux,61505
2023-11-28,(not set),4100
2023-11-28,Playstation 4,65
2023-11-28,Fuchsia,53
2023-11-28,Firefox OS,46
2023-11-28,OS/2,42
2023-11-28,BlackBerry,40
2023-11-28,Tizen,29
2023-11-28,FreeBSD,18
2023-11-28,OpenBSD,12
2023-11-28,SymbianOS,5
2023-11-28,SunOS,4
2023-11-28,Windows Phone,4
2023-11-28,NetBSD,2
2023-11-28,UNIX,2
2023-11-28,Mac OS,1
2023-11-28,macOS X,1
2023-11-27,iOS,9022763
2023-11-27,Android,3015719
2023-11-27,Windows,2302662
2023-11-27,Macintosh,1012006
2023-11-27,Chrome OS,60154
2023-11-27,Linux,58458
2023-11-27,(not set),4728
2023-11-27,Playstation 4,50
2023-11-27,BlackBerry,44
2023-11-27,Firefox OS,41
2023-11-27,OS/2,37
2023-11-27,Fuchsia,34
2023-11-27,Tizen,29
2023-11-27,FreeBSD,18
2023-11-27,OpenBSD,16
2023-11-27,UNIX,15
2023-11-27,NetBSD,7
2023-11-27,SymbianOS,6
2023-11-27,Windows Phone,2
2023-11-27,Mac OS,1
2023-11-27,NTT DoCoMo,1
2023-11-27,SunOS,1
2023-11-26,iOS,5025429
2023-11-26,Android,1606633
2023-11-26,Windows,724061
2023-11-26,Macintosh,506480
2023-11-26,Linux,36735
2023-11-26,Chrome OS,32248
2023-11-26,(not set),272
2023-11-26,Playstation 4,34
2023-11-26,Firefox OS,32
2023-11-26,OS/2,29
2023-11-26,BlackBerry,24
2023-11-26,Fuchsia,17
2023-11-26,Tizen,17
2023-11-26,OpenBSD,9
2023-11-26,NetBSD,8
2023-11-26,Mac OS,6
2023-11-26,Bada,4
2023-11-26,SymbianOS,4
2023-11-26,FreeBSD,3
2023-11-26,SunOS,2
2023-11-26,Windows Phone,2
2023-11-25,iOS,6435593
2023-11-25,Android,2241311
2023-11-25,Windows,839114
2023-11-25,Macintosh,573213
2023-11-25,Linux,46590
2023-11-25,Chrome OS,36131
2023-11-25,(not set),221
2023-11-25,Playstation 4,51
2023-11-25,Firefox OS,44
2023-11-25,BlackBerry,43
2023-11-25,OS/2,42
2023-11-25,Tizen,26
2023-11-25,Fuchsia,24
2023-11-25,NetBSD,11
2023-11-25,OpenBSD,7
2023-11-25,Windows Phone,6
2023-11-25,SymbianOS,4
2023-11-25,Mac OS,3
2023-11-25,FreeBSD,2
2023-11-25,UNIX,2
2023-11-25,Nokia,1
2023-11-25,Sony,1
2023-11-25,SunOS,1
2023-11-25,Xbox,1
2023-11-24,iOS,7308252
2023-11-24,Android,2542478
2023-11-24,Windows,1192619
2023-11-24,Macintosh,646716
2023-11-24,Linux,55385
2023-11-24,Chrome OS,43954
2023-11-24,(not set),252
2023-11-24,Playstation 4,93
2023-11-24,OS/2,59
2023-11-24,Fuchsia,50
