date,os_version,visits
2023-11-30,Server 2003,3
2023-11-29,10,700798
2023-11-29,11,105022
2023-11-29,2000,53326
2023-11-29,8,19610
2023-11-29,7,9002
2023-11-29,8.1,8103
2023-11-29,XP,170
2023-11-29,Vista,29
2023-11-29,NT,28
2023-11-29,Server 2003,10
2023-11-28,10,757517
2023-11-28,11,112295
2023-11-28,2000,47624
2023-11-28,8,19768
2023-11-28,7,8783
2023-11-28,8.1,4222
2023-11-28,XP,354
2023-11-28,Server 2003,65
2023-11-28,Vista,41
2023-11-28,NT,16
2023-11-28,98,1
2023-11-27,10,771060
2023-11-27,11,116313
2023-11-27,8,20279
2023-11-27,2000,10090
2023-11-27,7,8013
2023-11-27,8.1,4537
2023-11-27,XP,250
2023-11-27,Server 2003,39
2023-11-27,Vista,35
2023-11-27,NT,17
2023-11-26,10,448387
2023-11-26,11,109946
2023-11-26,8,15361
2023-11-26,7,8847
2023-11-26,2000,7813
2023-11-26,8.1,4205
2023-11-26,XP,159
2023-11-26,Vista,90
2023-11-26,NT,35
2023-11-26,Server 2003,23
2023-11-26,ME,1
2023-11-25,10,417659
2023-11-25,11,95509
2023-11-25,8,23534
2023-11-25,7,8447
2023-11-25,8.1,4333
2023-11-25,XP,233
2023-11-25,2000,100
2023-11-25,Vista,68
2023-11-25,NT,16
2023-11-25,Server 2003,14
2023-11-24,10,508771
2023-11-24,11,93006
2023-11-24,2000,43339
2023-11-24,8,20873
2023-11-24,7,9162
2023-11-24,8.1,4732
2023-11-24,XP,211
2023-11-24,Vista,79
2023-11-24,NT,18
2023-11-24,Server 2003,14
2023-11-24,(not set),3
2023-11-23,10,422633
2023-11-23,11,98649
2023-11-23,7,19275
2023-11-23,8,16575
2023-11-23,2000,11551
2023-11-23,8.1,6989
2023-11-23,XP,250
2023-11-23,Vista,109
2023-11-23,NT,48
2023-11-23,Server 2003,29
2023-11-22,10,655166
2023-11-22,11,101162
2023-11-22,8,21088
2023-11-22,7,17146
2023-11-22,8.1,9517
2023-11-22,XP,261
2023-11-22,Vista,71
2023-11-22,NT,14
2023-11-22,Server 2003,8
2023-11-22,2000,1
2023-11-21,10,852011
2023-11-21,11,112592
2023-11-21,8,21240
2023-11-21,7,12589
2023-11-21,8.1,6448
2023-11-21,XP,249
2023-11-21,2000,149
2023-11-21,Vista,67
2023-11-21,NT,31
2023-11-21,Server 2003,9
2023-11-20,10,715531
2023-11-20,11,115902
2023-11-20,8,21639
2023-11-20,7,9243
2023-11-20,8.1,3191
2023-11-20,XP,215
2023-11-20,Vista,97
2023-11-20,NT,27
2023-11-20,Server 2003,11
2023-11-20,2000,1
2023-11-19,10,398141
2023-11-19,11,117244
2023-11-19,8,15287
2023-11-19,7,10513
2023-11-19,8.1,3007
2023-11-19,XP,304
2023-11-19,Vista,123
2023-11-19,NT,14
2023-11-19,Server 2003,2
2023-11-19,2000,1
2023-11-18,10,408825
2023-11-18,11,95977
2023-11-18,8,23924
2023-11-18,7,9586
2023-11-18,8.1,2855
2023-11-18,XP,344
2023-11-18,Vista,119
2023-11-18,NT,23
2023-11-18,Server 2003,2
2023-11-18,2000,1
2023-11-18,98,1
2023-11-17,10,743731
2023-11-17,11,103147
2023-11-17,8,21655
2023-11-17,7,9736
2023-11-17,8.1,2936
2023-11-17,XP,198
2023-11-17,Vista,99
2023-11-17,NT,20
2023-11-17,Server 2003,16
2023-11-16,10,843911
2023-11-16,11,113998
2023-11-16,8,21560
2023-11-16,2000,12197
2023-11-16,7,10053
2023-11-16,8.1,7387
2023-11-16,XP,355
2023-11-16,Vista,82
2023-11-16,Server 2003,23
2023-11-16,NT,14
2023-11-15,10,817290
2023-11-15,11,115397
2023-11-15,8,21010
2023-11-15,7,9871
2023-11-15,8.1,8719
2023-11-15,XP,316
2023-11-15,Vista,84
2023-11-15,Server 2003,26
2023-11-15,NT,14
2023-11-14,10,759277
2023-11-14,11,120153
2023-11-14,8,20230
2023-11-14,7,13551
2023-11-14,8.1,8529
2023-11-14,XP,236
2023-11-14,Vista,62
2023-11-14,Server 2003,20
2023-11-14,NT,15
2023-11-14,2000,4
2023-11-13,10,649736
2023-11-13,11,106131
2023-11-13,8,21466
2023-11-13,7,10447
2023-11-13,8.1,8007
2023-11-13,XP,246
2023-11-13,Vista,132
2023-11-13,NT,115
2023-11-13,Server 2003,8
2023-11-13,2000,1
2023-11-12,10,408493
2023-11-12,11,108275
2023-11-12,8,16347
2023-11-12,7,12416
2023-11-12,8.1,3461
2023-11-12,XP,332
2023-11-12,Vista,122
2023-11-12,NT,37
2023-11-12,Server 2003,9
2023-11-12,2000,1
2023-11-11,10,417811
2023-11-11,11,95792
2023-11-11,8,26084
2023-11-11,7,16543
2023-11-11,8.1,4921
2023-11-11,XP,327
2023-11-11,Vista,118
2023-11-11,NT,35
2023-11-11,Server 2003,9
2023-11-11,2000,2
2023-11-10,10,576320
2023-11-10,11,103338
2023-11-10,8,22638
2023-11-10,7,19557
2023-11-10,8.1,6146
2023-11-10,XP,213
2023-11-10,Vista,111
2023-11-10,NT,18
2023-11-10,Server 2003,11
2023-11-10,(not set),3
2023-11-09,10,812680
2023-11-09,11,118084
2023-11-09,7,23447
2023-11-09,8,22841
2023-11-09,8.1,6373
2023-11-09,XP,269
2023-11-09,Vista,98
2023-11-09,Server 2003,27
2023-11-09,NT,20
2023-11-09,2000,2
2023-11-08,10,1054607
2023-11-08,11,117451
2023-11-08,8,22933
2023-11-08,7,20292
2023-11-08,8.1,6632
2023-11-08,XP,298
2023-11-08,Vista,108
2023-11-08,Server 2003,35
2023-11-08,NT,10
2023-11-08,2000,2
2023-11-07,10,803924
2023-11-07,11,125941
2023-11-07,8,23721
2023-11-07,7,13601
2023-11-07,8.1,9604
2023-11-07,XP,304
2023-11-07,Vista,174
2023-11-07,Server 2003,106
2023-11-07,NT,11
2023-11-07,2000,1
2023-11-06,10,755728
2023-11-06,11,126926
2023-11-06,8,22394
2023-11-06,7,13087
2023-11-06,8.1,7536
2023-11-06,XP,350
2023-11-06,Vista,144
2023-11-06,NT,12
2023-11-06,Server 2003,1
2023-11-05,10,472341
2023-11-05,11,113977
2023-11-05,8,16460
2023-11-05,7,13022
2023-11-05,8.1,4582
2023-11-05,XP,419
2023-11-05,Vista,113
2023-11-05,NT,33
2023-11-05,Server 2003,6
2023-11-05,2000,1
2023-11-04,10,506301
2023-11-04,11,97767
2023-11-04,8,26344
2023-11-04,7,12955
2023-11-04,8.1,2988
2023-11-04,XP,513
2023-11-04,Vista,92
2023-11-04,NT,25
2023-11-04,Server 2003,9
2023-11-04,2000,1
2023-11-03,10,680002
2023-11-03,11,102898
2023-11-03,8,23611
2023-11-03,7,12852
2023-11-03,8.1,6029
2023-11-03,XP,649
2023-11-03,Vista,118
2023-11-03,Server 2003,36
2023-11-03,NT,8
2023-11-02,10,785741
2023-11-02,11,118866
2023-11-02,8,22817
2023-11-02,7,15244
2023-11-02,8.1,3689
2023-11-02,XP,555
2023-11-02,Vista,80
2023-11-02,NT,23
2023-11-02,Server 2003,16
2023-11-01,10,837733
2023-11-01,11,124579
2023-11-01,8,23009
2023-11-01,7,16024
2023-11-01,8.1,4851
2023-11-01,XP,289
2023-11-01,Vista,103
2023-11-01,Server 2003,10
2023-11-01,NT,9
2023-11-01,95,3
2023-11-01,2000,1
2023-10-31,10,787195
2023-10-31,11,118447
2023-10-31,8,23312
2023-10-31,7,14526
2023-10-31,8.1,3990
2023-10-31,XP,273
2023-10-31,Vista,110
2023-10-31,NT,8
2023-10-31,Server 2003,3
2023-10-31,2000,1
2023-10-30,10,732060
2023-10-30,11,115394
2023-10-30,8,24197
2023-10-30,7,12341
2023-10-30,8.1,3732
2023-10-30,XP,355
2023-10-30,Vista,153
2023-10-30,NT,16
2023-10-30,98,8
2023-10-30,Server 2003,8
2023-10-29,10,457833
2023-10-29,11,108568
2023-10-29,8,17597
2023-10-29,7,13341
2023-10-29,8.1,3361
2023-10-29,XP,391
2023-10-29,Vista,142
2023-10-29,NT,26
2023-10-29,Server 2003,6
2023-10-29,2000,1
2023-10-29,98,1
2023-10-28,10,568172
2023-10-28,11,88508
2023-10-28,8,25538
2023-10-28,7,12647
2023-10-28,8.1,9914
2023-10-28,2000,471
2023-10-28,XP,359
2023-10-28,Vista,94
2023-10-28,NT,22
2023-10-28,Server 2003,4
2023-10-27,10,789365
2023-10-27,11,105880
2023-10-27,8,24616
2023-10-27,7,12999
2023-10-27,8.1,11209
2023-10-27,2000,2340
2023-10-27,XP,553
2023-10-27,Vista,222
2023-10-27,Server 2003,87
2023-10-27,NT,24
2023-10-26,10,784151
2023-10-26,11,116838
2023-10-26,8,23019
2023-10-26,7,14024
2023-10-26,8.1,10099
2023-10-26,XP,1085
2023-10-26,Vista,560
2023-10-26,Server 2003,263
2023-10-26,2000,8
2023-10-26,NT,6
2023-10-25,10,798036
2023-10-25,11,114435
2023-10-25,8,24913
2023-10-25,7,13242
2023-10-25,8.1,4261
2023-10-25,XP,1447
2023-10-25,Vista,797
2023-10-25,Server 2003,386
2023-10-25,NT,25
2023-10-25,2000,24
2023-10-24,10,801023
2023-10-24,11,115388
2023-10-24,8,25330
2023-10-24,7,13504
2023-10-24,8.1,3764
2023-10-24,XP,1325
2023-10-24,Vista,707
2023-10-24,Server 2003,360
2023-10-24,2000,36
2023-10-24,NT,12
2023-10-24,98,2
2023-10-23,10,764438
2023-10-23,11,113628
2023-10-23,8,24225
2023-10-23,7,11571
2023-10-23,8.1,3703
2023-10-23,XP,1269
2023-10-23,Vista,756
2023-10-23,Server 2003,339
2023-10-23,NT,15
2023-10-23,2000,1
2023-10-22,10,456644
2023-10-22,11,106429
2023-10-22,8,18072
2023-10-22,7,11313
2023-10-22,8.1,3202
2023-10-22,XP,1017
2023-10-22,Vista,549
2023-10-22,Server 2003,216
2023-10-22,2000,19
2023-10-22,NT,13
2023-10-21,10,466304
2023-10-21,11,93277
2023-10-21,8,27392
2023-10-21,7,11931
2023-10-21,8.1,2464
2023-10-21,XP,1188
2023-10-21,Vista,651
2023-10-21,Server 2003,277
2023-10-21,NT,24
2023-10-21,2000,9
2023-10-20,10,700389
2023-10-20,11,108799
2023-10-20,8,25106
2023-10-20,7,13908
2023-10-20,8.1,3870
2023-10-20,XP,2163
2023-10-20,Vista,1293
2023-10-20,Server 2003,680
2023-10-20,2000,58
2023-10-20,NT,23
2023-10-19,10,752850
2023-10-19,11,113885
2023-10-19,8,28105
2023-10-19,7,13206
2023-10-19,8.1,3229
2023-10-19,XP,2689
2023-10-19,Vista,1610
2023-10-19,Server 2003,739
2023-10-19,2000,81
2023-10-19,NT,63
2023-10-19,98,1
2023-10-18,10,790833
2023-10-18,11,114634
2023-10-18,8,24872
2023-10-18,7,11035
2023-10-18,8.1,3747
2023-10-18,XP,1427
2023-10-18,Vista,747
2023-10-18,Server 2003,343
2023-10-18,2000,23
2023-10-18,NT,9
2023-10-17,10,793839
2023-10-17,11,116286
2023-10-17,8,25497
2023-10-17,7,13472
2023-10-17,8.1,5719
2023-10-17,2000,1058
2023-10-17,XP,794
2023-10-17,Vista,426
2023-10-17,Server 2003,149
2023-10-17,NT,19
2023-10-17,ME,1
2023-10-16,10,754553
2023-10-16,11,113637
2023-10-16,8,28194
2023-10-16,7,11020
2023-10-16,8.1,4175
2023-10-16,2000,2248
2023-10-16,XP,521
2023-10-16,Vista,293
2023-10-16,Server 2003,57
2023-10-16,NT,13
2023-10-15,10,493883
2023-10-15,11,112382
2023-10-15,8,20691
2023-10-15,7,13110
2023-10-15,8.1,3810
2023-10-15,2000,2718
2023-10-15,XP,502
2023-10-15,Vista,233
2023-10-15,Server 2003,40
2023-10-15,NT,27
2023-10-14,10,580478
2023-10-14,11,95247
2023-10-14,8,30066
2023-10-14,2000,22943
2023-10-14,7,16047
2023-10-14,8.1,3957
2023-10-14,XP,625
2023-10-14,Vista,262
2023-10-14,Server 2003,78
2023-10-14,NT,55
2023-10-13,10,727118
2023-10-13,11,101578
2023-10-13,8,28125
2023-10-13,7,12525
2023-10-13,2000,8398
2023-10-13,8.1,4777
2023-10-13,XP,480
2023-10-13,Vista,169
2023-10-13,Server 2003,61
2023-10-13,NT,10
2023-10-13,98,1
2023-10-12,10,883140
2023-10-12,11,111412
2023-10-12,8,24463
2023-10-12,2000,19541
2023-10-12,7,12588
2023-10-12,8.1,6232
2023-10-12,XP,356
2023-10-12,Vista,158
2023-10-12,NT,61
2023-10-12,Server 2003,25
2023-10-11,10,764318
2023-10-11,11,112796
2023-10-11,8,23371
2023-10-11,2000,15637
2023-10-11,7,9656
2023-10-11,8.1,3993
2023-10-11,XP,575
2023-10-11,Vista,131
2023-10-11,Server 2003,37
2023-10-11,NT,11
2023-10-10,10,760977
2023-10-10,11,108439
2023-10-10,8,22635
2023-10-10,7,8826
2023-10-10,8.1,3109
2023-10-10,2000,1956
2023-10-10,XP,280
2023-10-10,Vista,107
2023-10-10,NT,13
2023-10-10,Server 2003,12
2023-10-09,10,595631
2023-10-09,11,117694
2023-10-09,8,24292
2023-10-09,7,9825
2023-10-09,8.1,3201
2023-10-09,2000,2271
2023-10-09,XP,508
2023-10-09,Vista,183
2023-10-09,Server 2003,33
2023-10-09,NT,12
2023-10-09,98,1
2023-10-08,10,456534
2023-10-08,11,108708
2023-10-08,8,16305
2023-10-08,7,10852
2023-10-08,8.1,3202
2023-10-08,2000,2893
2023-10-08,XP,499
2023-10-08,Vista,142
2023-10-08,NT,13
2023-10-08,Server 2003,13
2023-10-08,98,5
2023-10-08,ME,1
2023-10-07,10,490294
2023-10-07,11,92589
2023-10-07,8,25528
2023-10-07,7,10910
2023-10-07,8.1,7326
2023-10-07,2000,5083
2023-10-07,XP,522
2023-10-07,Vista,152
2023-10-07,NT,19
2023-10-07,Server 2003,13
2023-10-07,98,6
2023-10-07,ME,2
2023-10-06,10,740816
2023-10-06,11,100108
2023-10-06,8,24978
2023-10-06,7,9828
2023-10-06,8.1,3418
2023-10-06,2000,2216
2023-10-06,XP,432
2023-10-06,Vista,120
2023-10-06,NT,20
2023-10-06,Server 2003,11
2023-10-06,98,4
2023-10-05,10,784535
2023-10-05,11,113458
2023-10-05,8,24128
2023-10-05,2000,13225
2023-10-05,7,10099
2023-10-05,8.1,6296
2023-10-05,XP,375
2023-10-05,Vista,135
2023-10-05,Server 2003,26
2023-10-05,NT,15
2023-10-04,10,796112
2023-10-04,11,112674
2023-10-04,8,25052
2023-10-04,2000,14562
2023-10-04,7,8599
2023-10-04,8.1,5220
2023-10-04,XP,390
2023-10-04,Vista,146
2023-10-04,Server 2003,28
2023-10-04,NT,14
2023-10-04,98,2
2023-10-04,ME,1
2023-10-03,10,811452
2023-10-03,11,111343
2023-10-03,8,27060
2023-10-03,7,8531
2023-10-03,8.1,4092
2023-10-03,2000,3132
2023-10-03,XP,401
2023-10-03,Vista,128
2023-10-03,Server 2003,21
2023-10-03,NT,7
2023-10-03,98,2
2023-10-02,10,895297
2023-10-02,11,112054
2023-10-02,8,25670
2023-10-02,2000,19368
2023-10-02,7,10220
2023-10-02,8.1,4446
2023-10-02,XP,418
2023-10-02,Vista,194
2023-10-02,Server 2003,12
2023-10-02,NT,8
2023-10-02,ME,1
2023-10-01,10,558443
2023-10-01,11,101626
2023-10-01,8,17166
2023-10-01,7,8895
2023-10-01,2000,7017
2023-10-01,8.1,4442
2023-10-01,XP,542
2023-10-01,Vista,238
2023-10-01,Server 2003,51
2023-10-01,NT,12
2023-10-01,(not set),3
2023-10-01,ME,1
2023-09-30,10,496097
2023-09-30,11,88576
2023-09-30,8,27893
2023-09-30,7,10512
2023-09-30,8.1,3065
2023-09-30,XP,556
2023-09-30,Vista,179
2023-09-30,NT,26
2023-09-30,Server 2003,15
2023-09-30,2000,6
2023-09-30,98,3
2023-09-30,ME,1
2023-09-29,10,907755
2023-09-29,11,95583
2023-09-29,8,26685
2023-09-29,7,8314
2023-09-29,8.1,2885
2023-09-29,XP,325
2023-09-29,2000,285
2023-09-29,Vista,155
2023-09-29,NT,11
2023-09-29,Server 2003,3
2023-09-29,ME,2
2023-09-29,98,1
2023-09-28,10,870596
2023-09-28,11,105679
2023-09-28,2000,37911
2023-09-28,8,25659
2023-09-28,7,8781
2023-09-28,8.1,3046
2023-09-28,XP,395
2023-09-28,Vista,154
2023-09-28,Server 2003,24
2023-09-28,NT,15
2023-09-28,98,1
2023-09-27,10,815764
2023-09-27,11,108552
2023-09-27,8,23541
2023-09-27,2000,10813
2023-09-27,7,9705
2023-09-27,8.1,3275
2023-09-27,XP,1017
2023-09-27,Vista,443
2023-09-27,Server 2003,191
2023-09-27,NT,27
2023-09-26,10,300966
2023-09-26,11,107768
2023-09-26,7,7124
2023-09-26,8,3273
2023-09-26,8.1,2392
2023-09-26,XP,184
2023-09-26,Vista,81
2023-09-26,NT,9
2023-09-26,Server 2003,5
2023-09-26,2000,3
2023-09-26,98,2
2023-09-25,10,268786
2023-09-25,11,100031
2023-09-25,7,6939
2023-09-25,8,3229
2023-09-25,8.1,2343
2023-09-25,XP,204
2023-09-25,Vista,96
2023-09-25,NT,12
2023-09-25,98,3
2023-09-25,2000,2
2023-09-25,Server 2003,1
2023-09-24,10,172542
2023-09-24,11,98261
2023-09-24,7,7625
2023-09-24,8,3048
2023-09-24,8.1,2427
2023-09-24,XP,229
2023-09-24,Vista,135
2023-09-24,NT,15
2023-09-24,Server 2003,8
2023-09-24,2000,4
2023-09-24,98,1
2023-09-23,10,164853
2023-09-23,11,87488
2023-09-23,7,7734
2023-09-23,8,3404
2023-09-23,8.1,2548
2023-09-23,XP,231
2023-09-23,Vista,161
2023-09-23,NT,10
2023-09-23,2000,4
2023-09-23,98,2
2023-09-23,Server 2003,1
2023-09-22,10,282227
2023-09-22,11,103990
2023-09-22,7,7534
2023-09-22,8,3518
2023-09-22,8.1,2555
2023-09-22,XP,205
2023-09-22,Vista,106
2023-09-22,NT,19
2023-09-22,Server 2003,13
2023-09-22,2000,4
2023-09-22,98,1
2023-09-21,10,294354
2023-09-21,11,106276
2023-09-21,7,6854
2023-09-21,8,3573
2023-09-21,8.1,2411
2023-09-21,XP,206
2023-09-21,Vista,97
2023-09-21,NT,16
2023-09-21,2000,7
2023-09-21,Server 2003,6
2023-09-21,98,2
2023-09-20,10,297879
2023-09-20,11,108344
2023-09-20,7,7225
2023-09-20,8,3422
2023-09-20,8.1,2368
2023-09-20,XP,197
2023-09-20,Vista,75
2023-09-20,NT,21
2023-09-20,Server 2003,10
2023-09-20,2000,6
2023-09-20,98,2
2023-09-19,10,304096
2023-09-19,11,105699
2023-09-19,7,7261
2023-09-19,8,3233
2023-09-19,8.1,2378
2023-09-19,XP,189
2023-09-19,Vista,96
2023-09-19,NT,16
2023-09-19,2000,9
2023-09-19,Server 2003,9
2023-09-18,10,286500
2023-09-18,11,107488
2023-09-18,7,7276
2023-09-18,8,3412
2023-09-18,8.1,2444
2023-09-18,XP,222
2023-09-18,Vista,77
2023-09-18,NT,13
2023-09-18,2000,9
2023-09-18,Server 2003,6
2023-09-18,(not set),1
2023-09-18,98,1
2023-09-17,10,163537
2023-09-17,11,97790
2023-09-17,7,7095
2023-09-17,8,3267
2023-09-17,8.1,2378
2023-09-17,XP,247
2023-09-17,Vista,103
2023-09-17,NT,14
2023-09-17,Server 2003,5
2023-09-17,2000,2
2023-09-17,ME,1
2023-09-16,10,164680
2023-09-16,11,90053
2023-09-16,7,7480
2023-09-16,8,3209
2023-09-16,8.1,2506
2023-09-16,XP,253
2023-09-16,Vista,137
2023-09-16,2000,19
2023-09-16,NT,11
2023-09-16,Server 2003,5
2023-09-16,98,1
2023-09-16,ME,1
2023-09-15,10,281528
2023-09-15,11,100034
2023-09-15,7,7182
2023-09-15,8,3219
2023-09-15,8.1,2411
2023-09-15,XP,212
2023-09-15,Vista,99
2023-09-15,NT,13
2023-09-15,Server 2003,6
2023-09-15,2000,3
2023-09-15,98,1
2023-09-14,10,291642
2023-09-14,11,106066
2023-09-14,7,6993
2023-09-14,8,3913
2023-09-14,8.1,2394
2023-09-14,XP,217
2023-09-14,Vista,87
2023-09-14,NT,12
2023-09-14,Server 2003,9
2023-09-14,2000,3
2023-09-14,98,1
