date,browser,os_version,visits
2023-11-30,Internet Explorer,2000,13748
2023-11-30,Internet Explorer,8,1803
2023-11-30,Internet Explorer,10,757
2023-11-30,Internet Explorer,7,422
2023-11-30,Internet Explorer,8.1,13
2023-11-30,Internet Explorer,XP,6
2023-11-29,Internet Explorer,2000,53326
2023-11-29,Internet Explorer,8,1994
2023-11-29,Internet Explorer,10,818
2023-11-29,Internet Explorer,7,364
2023-11-29,Internet Explorer,8.1,5
2023-11-29,Internet Explorer,XP,5
2023-11-29,Internet Explorer,NT,1
2023-11-28,Internet Explorer,2000,47624
2023-11-28,Internet Explorer,8,1959
2023-11-28,Internet Explorer,10,778
2023-11-28,Internet Explorer,7,391
2023-11-28,Internet Explorer,XP,15
2023-11-28,Internet Explorer,8.1,7
2023-11-27,Internet Explorer,2000,10090
2023-11-27,Internet Explorer,8,2060
2023-11-27,Internet Explorer,10,1113
2023-11-27,Internet Explorer,7,359
2023-11-27,Internet Explorer,8.1,6
2023-11-26,Internet Explorer,2000,7813
2023-11-26,Internet Explorer,8,1340
2023-11-26,Internet Explorer,7,455
2023-11-26,Internet Explorer,10,399
2023-11-26,Internet Explorer,XP,13
2023-11-26,Internet Explorer,8.1,6
2023-11-26,Internet Explorer,NT,3
2023-11-26,Internet Explorer,Vista,1
2023-11-25,Internet Explorer,8,2303
2023-11-25,Internet Explorer,10,454
2023-11-25,Internet Explorer,7,367
2023-11-25,Internet Explorer,2000,100
2023-11-25,Internet Explorer,XP,10
2023-11-25,Internet Explorer,8.1,8
2023-11-24,Internet Explorer,2000,43339
2023-11-24,Internet Explorer,8,2393
2023-11-24,Internet Explorer,7,1141
2023-11-24,Internet Explorer,10,656
2023-11-24,Internet Explorer,XP,10
2023-11-24,Internet Explorer,8.1,3
2023-11-23,Internet Explorer,2000,11551
2023-11-23,Internet Explorer,8,1055
2023-11-23,Internet Explorer,10,591
2023-11-23,Internet Explorer,7,463
2023-11-23,Internet Explorer,8.1,22
2023-11-23,Internet Explorer,XP,10
2023-11-22,Internet Explorer,8,2306
2023-11-22,Internet Explorer,10,918
2023-11-22,Internet Explorer,7,375
2023-11-22,Internet Explorer,8.1,6
2023-11-22,Internet Explorer,XP,5
2023-11-21,Internet Explorer,8,2248
2023-11-21,Internet Explorer,10,1006
2023-11-21,Internet Explorer,7,394
2023-11-21,Internet Explorer,2000,148
2023-11-21,Internet Explorer,8.1,10
2023-11-21,Internet Explorer,XP,8
2023-11-20,Internet Explorer,8,2424
2023-11-20,Internet Explorer,10,1137
2023-11-20,Internet Explorer,7,375
2023-11-20,Internet Explorer,8.1,4
2023-11-20,Internet Explorer,XP,1
2023-11-19,Internet Explorer,8,1502
2023-11-19,Internet Explorer,10,590
2023-11-19,Internet Explorer,7,381
2023-11-19,Internet Explorer,XP,16
2023-11-19,Internet Explorer,Vista,3
2023-11-19,Internet Explorer,8.1,2
2023-11-18,Internet Explorer,8,2996
2023-11-18,Internet Explorer,7,806
2023-11-18,Internet Explorer,10,758
2023-11-18,Internet Explorer,XP,15
2023-11-18,Internet Explorer,8.1,1
2023-11-17,Internet Explorer,8,2555
2023-11-17,Internet Explorer,7,1110
2023-11-17,Internet Explorer,10,904
2023-11-17,Internet Explorer,XP,13
2023-11-17,Internet Explorer,8.1,5
2023-11-16,Internet Explorer,2000,12192
2023-11-16,Internet Explorer,8,2348
2023-11-16,Internet Explorer,10,900
2023-11-16,Internet Explorer,7,397
2023-11-16,Internet Explorer,XP,48
2023-11-16,Internet Explorer,8.1,5
2023-11-15,Internet Explorer,10,2626
2023-11-15,Internet Explorer,8,2377
2023-11-15,Internet Explorer,7,374
2023-11-15,Internet Explorer,XP,61
2023-11-15,Internet Explorer,8.1,4
2023-11-14,Internet Explorer,8,2442
2023-11-14,Internet Explorer,10,963
2023-11-14,Internet Explorer,7,378
2023-11-14,Internet Explorer,8.1,6
2023-11-14,Internet Explorer,XP,4
2023-11-13,Internet Explorer,8,2283
2023-11-13,Internet Explorer,10,1021
2023-11-13,Internet Explorer,7,356
2023-11-13,Internet Explorer,8.1,3
2023-11-12,Internet Explorer,10,2289
2023-11-12,Internet Explorer,8,1703
2023-11-12,Internet Explorer,7,417
2023-11-12,Internet Explorer,XP,38
2023-11-12,Internet Explorer,8.1,8
2023-11-11,Internet Explorer,8,3019
2023-11-11,Internet Explorer,10,766
2023-11-11,Internet Explorer,7,371
2023-11-11,Internet Explorer,XP,19
2023-11-11,Internet Explorer,8.1,11
2023-11-10,Internet Explorer,8,2785
2023-11-10,Internet Explorer,7,1793
2023-11-10,Internet Explorer,10,903
2023-11-10,Internet Explorer,8.1,8
2023-11-10,Internet Explorer,XP,4
2023-11-09,Internet Explorer,8,2724
2023-11-09,Internet Explorer,10,2139
2023-11-09,Internet Explorer,7,578
2023-11-09,Internet Explorer,8.1,8
2023-11-09,Internet Explorer,XP,5
2023-11-08,Internet Explorer,8,2659
2023-11-08,Internet Explorer,10,2332
2023-11-08,Internet Explorer,7,357
2023-11-08,Internet Explorer,8.1,4
2023-11-07,Internet Explorer,8,2714
2023-11-07,Internet Explorer,10,2234
2023-11-07,Internet Explorer,7,366
2023-11-07,Internet Explorer,XP,28
2023-11-07,Internet Explorer,8.1,8
2023-11-06,Internet Explorer,8,2423
2023-11-06,Internet Explorer,10,2284
2023-11-06,Internet Explorer,7,363
2023-11-06,Internet Explorer,XP,11
2023-11-06,Internet Explorer,8.1,8
2023-11-05,Internet Explorer,8,1654
2023-11-05,Internet Explorer,10,1128
2023-11-05,Internet Explorer,7,391
2023-11-05,Internet Explorer,XP,36
2023-11-05,Internet Explorer,8.1,7
2023-11-04,Internet Explorer,8,3080
2023-11-04,Internet Explorer,10,1783
2023-11-04,Internet Explorer,7,535
2023-11-04,Internet Explorer,XP,39
2023-11-04,Internet Explorer,8.1,8
2023-11-03,Internet Explorer,8,2636
2023-11-03,Internet Explorer,10,2299
2023-11-03,Internet Explorer,7,1026
2023-11-03,Internet Explorer,XP,40
2023-11-03,Internet Explorer,8.1,16
2023-11-02,Internet Explorer,10,3595
2023-11-02,Internet Explorer,8,2356
2023-11-02,Internet Explorer,7,732
2023-11-02,Internet Explorer,XP,40
2023-11-02,Internet Explorer,8.1,31
2023-11-01,Internet Explorer,10,2667
2023-11-01,Internet Explorer,8,2384
2023-11-01,Internet Explorer,7,714
2023-11-01,Internet Explorer,XP,28
2023-11-01,Internet Explorer,8.1,25
2023-11-01,Internet Explorer,95,3
2023-10-31,Internet Explorer,8,2527
2023-10-31,Internet Explorer,10,2447
2023-10-31,Internet Explorer,7,740
2023-10-31,Internet Explorer,8.1,27
2023-10-31,Internet Explorer,XP,17
2023-10-30,Internet Explorer,10,2512
2023-10-30,Internet Explorer,8,2390
2023-10-30,Internet Explorer,7,641
2023-10-30,Internet Explorer,8.1,42
2023-10-30,Internet Explorer,XP,35
2023-10-30,Internet Explorer,98,8
2023-10-29,Internet Explorer,8,1586
2023-10-29,Internet Explorer,10,1470
2023-10-29,Internet Explorer,7,739
2023-10-29,Internet Explorer,XP,42
2023-10-29,Internet Explorer,8.1,39
2023-10-29,Internet Explorer,NT,5
2023-10-28,Internet Explorer,8,3254
2023-10-28,Internet Explorer,7,1617
2023-10-28,Internet Explorer,10,1271
2023-10-28,Internet Explorer,2000,470
2023-10-28,Internet Explorer,XP,78
2023-10-28,Internet Explorer,8.1,42
2023-10-27,Internet Explorer,8,2942
2023-10-27,Internet Explorer,2000,2339
2023-10-27,Internet Explorer,7,2287
2023-10-27,Internet Explorer,10,1838
2023-10-27,Internet Explorer,XP,101
2023-10-27,Internet Explorer,8.1,25
2023-10-27,Internet Explorer,Vista,1
2023-10-26,Internet Explorer,8,2770
2023-10-26,Internet Explorer,10,2442
2023-10-26,Internet Explorer,7,788
2023-10-26,Internet Explorer,8.1,34
2023-10-26,Internet Explorer,XP,19
2023-10-25,Internet Explorer,10,3213
2023-10-25,Internet Explorer,8,2815
2023-10-25,Internet Explorer,7,666
2023-10-25,Internet Explorer,XP,24
2023-10-25,Internet Explorer,8.1,22
2023-10-24,Internet Explorer,8,3032
2023-10-24,Internet Explorer,10,2705
2023-10-24,Internet Explorer,7,696
2023-10-24,Internet Explorer,XP,37
2023-10-24,Internet Explorer,8.1,23
2023-10-23,Internet Explorer,8,2998
2023-10-23,Internet Explorer,10,2891
2023-10-23,Internet Explorer,7,712
2023-10-23,Internet Explorer,XP,37
2023-10-23,Internet Explorer,8.1,33
2023-10-22,Internet Explorer,8,1677
2023-10-22,Internet Explorer,7,761
2023-10-22,Internet Explorer,10,609
2023-10-22,Internet Explorer,XP,58
2023-10-22,Internet Explorer,8.1,36
2023-10-21,Internet Explorer,8,3557
2023-10-21,Internet Explorer,7,2099
2023-10-21,Internet Explorer,10,716
2023-10-21,Internet Explorer,XP,46
2023-10-21,Internet Explorer,8.1,45
2023-10-20,Internet Explorer,8,3069
2023-10-20,Internet Explorer,7,2538
2023-10-20,Internet Explorer,10,1990
2023-10-20,Internet Explorer,XP,60
2023-10-20,Internet Explorer,8.1,26
2023-10-19,Internet Explorer,10,3029
2023-10-19,Internet Explorer,8,2988
2023-10-19,Internet Explorer,7,1588
2023-10-19,Internet Explorer,8.1,56
2023-10-19,Internet Explorer,XP,13
2023-10-18,Internet Explorer,10,3266
2023-10-18,Internet Explorer,8,3163
2023-10-18,Internet Explorer,7,1005
2023-10-18,Internet Explorer,XP,24
2023-10-18,Internet Explorer,8.1,23
2023-10-18,Internet Explorer,Vista,1
2023-10-17,Internet Explorer,10,3361
2023-10-17,Internet Explorer,8,3269
2023-10-17,Internet Explorer,2000,1043
2023-10-17,Internet Explorer,7,687
2023-10-17,Internet Explorer,XP,65
2023-10-17,Internet Explorer,8.1,42
2023-10-16,Internet Explorer,10,3382
2023-10-16,Internet Explorer,8,2627
2023-10-16,Internet Explorer,2000,2248
2023-10-16,Internet Explorer,7,580
2023-10-16,Internet Explorer,8.1,61
2023-10-16,Internet Explorer,XP,46
2023-10-15,Internet Explorer,2000,2718
2023-10-15,Internet Explorer,8,1552
2023-10-15,Internet Explorer,7,1481
2023-10-15,Internet Explorer,10,664
2023-10-15,Internet Explorer,XP,79
2023-10-15,Internet Explorer,8.1,40
2023-10-15,Internet Explorer,Vista,1
2023-10-14,Internet Explorer,2000,22940
2023-10-14,Internet Explorer,7,3453
2023-10-14,Internet Explorer,8,3362
2023-10-14,Internet Explorer,10,644
2023-10-14,Internet Explorer,XP,47
2023-10-14,Internet Explorer,8.1,44
2023-10-14,Internet Explorer,Vista,3
2023-10-13,Internet Explorer,2000,8398
2023-10-13,Internet Explorer,8,3170
2023-10-13,Internet Explorer,10,2265
2023-10-13,Internet Explorer,7,957
2023-10-13,Internet Explorer,XP,53
2023-10-13,Internet Explorer,8.1,49
2023-10-12,Internet Explorer,2000,19537
2023-10-12,Internet Explorer,8,2798
2023-10-12,Internet Explorer,10,2646
2023-10-12,Internet Explorer,7,824
2023-10-12,Internet Explorer,8.1,38
2023-10-12,Internet Explorer,XP,28
2023-10-12,Internet Explorer,Vista,1
2023-10-11,Internet Explorer,2000,15637
2023-10-11,Internet Explorer,10,2975
2023-10-11,Internet Explorer,8,2731
2023-10-11,Internet Explorer,7,503
2023-10-11,Internet Explorer,XP,42
2023-10-11,Internet Explorer,8.1,35
2023-10-10,Internet Explorer,10,2621
2023-10-10,Internet Explorer,8,2401
2023-10-10,Internet Explorer,2000,1956
2023-10-10,Internet Explorer,7,510
2023-10-10,Internet Explorer,XP,38
2023-10-10,Internet Explorer,8.1,37
2023-10-09,Internet Explorer,8,2811
2023-10-09,Internet Explorer,2000,2271
2023-10-09,Internet Explorer,10,1012
2023-10-09,Internet Explorer,7,471
2023-10-09,Internet Explorer,XP,64
2023-10-09,Internet Explorer,8.1,55
2023-10-08,Internet Explorer,2000,2887
2023-10-08,Internet Explorer,8,1362
2023-10-08,Internet Explorer,10,1023
2023-10-08,Internet Explorer,7,509
2023-10-08,Internet Explorer,XP,68
2023-10-08,Internet Explorer,8.1,31
2023-10-07,Internet Explorer,2000,5076
2023-10-07,Internet Explorer,8,3278
2023-10-07,Internet Explorer,7,767
2023-10-07,Internet Explorer,10,676
2023-10-07,Internet Explorer,XP,56
2023-10-07,Internet Explorer,8.1,47
2023-10-06,Internet Explorer,8,2871
2023-10-06,Internet Explorer,2000,2213
2023-10-06,Internet Explorer,7,1249
2023-10-06,Internet Explorer,10,1073
2023-10-06,Internet Explorer,XP,64
2023-10-06,Internet Explorer,8.1,30
2023-10-06,Internet Explorer,Server 2003,1
2023-10-05,Internet Explorer,2000,13225
2023-10-05,Internet Explorer,8,3114
2023-10-05,Internet Explorer,10,2137
2023-10-05,Internet Explorer,7,539
2023-10-05,Internet Explorer,XP,43
2023-10-05,Internet Explorer,8.1,38
2023-10-04,Internet Explorer,2000,14558
2023-10-04,Internet Explorer,8,3164
2023-10-04,Internet Explorer,10,2664
2023-10-04,Internet Explorer,7,450
2023-10-04,Internet Explorer,XP,47
2023-10-04,Internet Explorer,8.1,27
2023-10-03,Internet Explorer,8,3284
2023-10-03,Internet Explorer,2000,3129
2023-10-03,Internet Explorer,10,2564
2023-10-03,Internet Explorer,7,503
2023-10-03,Internet Explorer,8.1,36
2023-10-03,Internet Explorer,XP,34
2023-10-02,Internet Explorer,2000,19360
2023-10-02,Internet Explorer,8,2912
2023-10-02,Internet Explorer,10,2597
2023-10-02,Internet Explorer,7,1585
2023-10-02,Internet Explorer,XP,50
2023-10-02,Internet Explorer,8.1,41
2023-10-01,Internet Explorer,2000,7015
2023-10-01,Internet Explorer,8,1794
2023-10-01,Internet Explorer,10,1580
2023-10-01,Internet Explorer,7,542
2023-10-01,Internet Explorer,XP,65
2023-10-01,Internet Explorer,8.1,32
2023-09-30,Internet Explorer,8,3726
2023-09-30,Internet Explorer,7,2082
2023-09-30,Internet Explorer,10,539
2023-09-30,Internet Explorer,XP,53
2023-09-30,Internet Explorer,8.1,37
2023-09-29,Internet Explorer,8,3391
2023-09-29,Internet Explorer,10,3277
2023-09-29,Internet Explorer,7,920
2023-09-29,Internet Explorer,2000,280
2023-09-29,Internet Explorer,8.1,33
2023-09-29,Internet Explorer,XP,20
2023-09-28,Internet Explorer,2000,37883
2023-09-28,Internet Explorer,8,3242
2023-09-28,Internet Explorer,10,2865
2023-09-28,Internet Explorer,7,774
2023-09-28,Internet Explorer,XP,60
2023-09-28,Internet Explorer,8.1,36
2023-09-27,Internet Explorer,2000,10799
2023-09-27,Internet Explorer,8,3000
2023-09-27,Internet Explorer,10,2327
2023-09-27,Internet Explorer,7,549
2023-09-27,Internet Explorer,XP,158
2023-09-27,Internet Explorer,8.1,30
2023-09-26,Internet Explorer,10,1487
2023-09-26,Internet Explorer,8,437
2023-09-26,Internet Explorer,7,115
2023-09-26,Internet Explorer,8.1,37
2023-09-26,Internet Explorer,XP,2
2023-09-25,Internet Explorer,10,1285
2023-09-25,Internet Explorer,8,412
2023-09-25,Internet Explorer,7,105
2023-09-25,Internet Explorer,8.1,29
2023-09-24,Internet Explorer,10,397
2023-09-24,Internet Explorer,8,277
2023-09-24,Internet Explorer,7,131
2023-09-24,Internet Explorer,8.1,35
2023-09-24,Internet Explorer,XP,2
2023-09-24,Internet Explorer,NT,1
2023-09-23,Internet Explorer,8,381
2023-09-23,Internet Explorer,10,368
2023-09-23,Internet Explorer,7,164
2023-09-23,Internet Explorer,8.1,38
2023-09-23,Internet Explorer,XP,2
2023-09-22,Internet Explorer,10,1113
2023-09-22,Internet Explorer,8,426
2023-09-22,Internet Explorer,7,129
2023-09-22,Internet Explorer,8.1,32
2023-09-22,Internet Explorer,XP,1
2023-09-21,Internet Explorer,10,1346
2023-09-21,Internet Explorer,8,438
2023-09-21,Internet Explorer,7,126
2023-09-21,Internet Explorer,8.1,31
2023-09-21,Internet Explorer,2000,6
2023-09-21,Internet Explorer,XP,2
2023-09-20,Internet Explorer,10,1459
2023-09-20,Internet Explorer,8,449
2023-09-20,Internet Explorer,7,114
2023-09-20,Internet Explorer,8.1,30
2023-09-20,Internet Explorer,2000,1
2023-09-20,Internet Explorer,XP,1
2023-09-19,Internet Explorer,10,1425
2023-09-19,Internet Explorer,8,422
2023-09-19,Internet Explorer,7,137
2023-09-19,Internet Explorer,8.1,35
2023-09-18,Internet Explorer,10,1396
2023-09-18,Internet Explorer,8,436
2023-09-18,Internet Explorer,7,123
2023-09-18,Internet Explorer,8.1,34
2023-09-18,Internet Explorer,XP,1
2023-09-17,Internet Explorer,10,446
2023-09-17,Internet Explorer,8,273
2023-09-17,Internet Explorer,7,136
2023-09-17,Internet Explorer,8.1,35
2023-09-17,Internet Explorer,XP,1
2023-09-16,Internet Explorer,10,421
2023-09-16,Internet Explorer,8,382
2023-09-16,Internet Explorer,7,146
2023-09-16,Internet Explorer,8.1,38
2023-09-16,Internet Explorer,2000,15
2023-09-16,Internet Explorer,Vista,1
2023-09-16,Internet Explorer,XP,1
2023-09-15,Internet Explorer,10,1781
2023-09-15,Internet Explorer,8,382
2023-09-15,Internet Explorer,7,131
2023-09-15,Internet Explorer,8.1,31
2023-09-14,Internet Explorer,10,1367
2023-09-14,Internet Explorer,8,419
2023-09-14,Internet Explorer,7,138
2023-09-14,Internet Explorer,8.1,24
2023-09-14,Internet Explorer,XP,1
