page_title,event_label,page,total_events
"Pell Grant Maximum for 2023–24 Announced | Federal Student Aid",file_download,studentaid.gov/announcements-events/pell-max-award,169
Applicant Information -- Fulbright-Hays Seminars Abroad--Bilateral Projects,file_download,www2.ed.gov/programs/iegpssap/applicant.html,152
English Learner Tool Kit (OELA),file_download,www2.ed.gov/about/offices/list/oela/english-learner-toolkit/index.html,151
"Data Home | College Scorecard",file_download,collegescorecard.ed.gov/data/,147
Financial Aid Shopping Sheet,file_download,www2.ed.gov/policy/highered/guid/aid-offer/index.html,143
Awards: President's Education Awards Program,file_download,www2.ed.gov/programs/presedaward/awards.html,138
"Dependency Status | Federal Student Aid",file_download,studentaid.gov/apply-for-aid/fafsa/filling-out/dependency#dependent-or-independent,135
Grant Application and Other Forms,file_download,www2.ed.gov/fund/grant/apply/appforms/appforms.html,125
"Model Form for Disclosure to Parents of Dependent Students and Consent Form for Disclosure to Parents | Protecting Student Privacy",file_download,studentprivacy.ed.gov/resources/model-form-disclosure-parents-dependent-students-and-consent-form-disclosure-parents,124
Guidance - Office of Elementary and Secondary Education,file_download,oese.ed.gov/guidance/,120
"Tax Benefits for Higher Education | Federal Student Aid",file_download,studentaid.gov/resources/tax-benefits,118
"FAFSA® Completion by High School and Public School District | Federal Student Aid",file_download,studentaid.gov/data-center/student/application-volume/fafsa-completion-high-school,115
Governor’s Emergency Education Relief Fund - Office of Elementary and Secondary Education,file_download,oese.ed.gov/offices/education-stabilization-fund/governors-emergency-education-relief-fund/,110
"An Eligible Student Guide to the Family Educational Rights and Privacy Act (FERPA) | Protecting Student Privacy",file_download,studentprivacy.ed.gov/resources/eligible-student-guide-family-educational-rights-and-privacy-act-ferpa,109
"POLICY STATEMENT: Inclusion of Children with Disabilities in Early Childhood Programs (Nov. 28, 2023) - Individuals with Disabilities Education Act",file_download,sites.ed.gov/idea/idea-files/policy-statement-inclusion-of-children-with-disabilities-in-early-childhood-programs/,106
"Federal Pell Grants | Federal Student Aid",file_download,studentaid.gov/understand-aid/types/grants/pell#how-much-money-can-i-get,102
"Filling Out the FAFSA® Form | Federal Student Aid",file_download,studentaid.gov/apply-for-aid/fafsa/filling-out#parent-info,102
Upward Bound Program Annual Performance Report,file_download,www2.ed.gov/programs/trioupbound/report.html,101
4 Loan Forgiveness Programs for Teachers – Federal Student Aid,file_download,studentaid.gov/articles/teacher-loan-forgiveness-options/,99
"Borrower Defense Updates | Federal Student Aid",file_download,studentaid.gov/announcements-events/borrower-defense-update,99
Awards -- Title III Part A Programs - Strengthening Institutions,file_download,www2.ed.gov/programs/iduestitle3a/awards.html,97
Deadlines and Announcements - Office of Elementary and Secondary Education,file_download,oese.ed.gov/offices/office-state-grantee-relations-evidence-based-practices/state-and-grantee-relations/deadlines-and-announcements/,96
"Education Department Announces Permanent Improvements to the Public Service Loan Forgiveness Program and One-time payment Count Adjustment to Bring Borrowers Closer to Forgiveness | U.S. Department of Education",file_download,www.ed.gov/news/press-releases/education-department-announces-permanent-improvements-public-service-loan-forgiveness-program-and-one-time-payment-count-adjustment-bring-borrowers-closer-forgiveness,93
"12th Grade College Prep Checklists | Federal Student Aid",file_download,studentaid.gov/resources/prepare-for-college/checklists/12th-grade,92
"EDFacts Data Files | U.S. Department of Education",file_download,www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,90
Elementary and Secondary School Emergency Relief Fund - Office of Elementary and Secondary Education,file_download,oese.ed.gov/offices/education-stabilization-fund/elementary-secondary-school-emergency-relief-fund/,90
FY 2024 CSP CMO Grants Competition - Office of Elementary and Secondary Education,file_download,oese.ed.gov/offices/office-of-discretionary-grants-support-services/charter-schools-program/charter-schools-program-grants-for-replications-and-expansion-of-high-quality-charter-schools/fy-2024-csp-cmo-grants-competition/,90
"False Certification Discharge | Federal Student Aid",file_download,studentaid.gov/manage-loans/forgiveness-cancellation/false-certification,89
OCR: Discrimination Complaint Form,file_download,www2.ed.gov/about/offices/list/ocr/complaintintro.html,88
FSCS Grant Awards - Office of Elementary and Secondary Education,file_download,oese.ed.gov/offices/office-of-discretionary-grants-support-services/school-choice-improvement-programs/full-service-community-schools-program-fscs/awards/,86
FY 2024 Department of Education Justifications of Appropriation Estimates to the Congress,file_download,www2.ed.gov/about/overview/budget/budget24/justifications/index.html,84
"Search Financial Aid Tools and Resources | Federal Student Aid - Financial Aid Toolkit",file_download,financialaidtoolkit.ed.gov/tk/search#YourSearchResults,84
"Parents of Students | Federal Student Aid",file_download,studentaid.gov/resources/prepare-for-college/parents,81
"Resources | Federal Student Aid",file_download,studentaid.gov/resources#webinars,81
"File a Complaint: Discrimination Form | U.S. Department of Education",file_download,www2.ed.gov/about/offices/list/ocr/docs/howto.html,79
"A Better FAFSA Process Means a Better Future for Everyone | Federal Student Aid - Financial Aid Toolkit",file_download,financialaidtoolkit.ed.gov/tk/announcement-detail.jsp,76
Awards - Office of Elementary and Secondary Education,file_download,oese.ed.gov/offices/office-of-discretionary-grants-support-services/school-choice-improvement-programs/magnet-school-assistance-program-msap/awards/,76
"OCR Search | OCR",file_download,ocrcas.ed.gov/ocr-search?query=third%20party%20%2A,75
Security Requirements for Contractors Doing Business with the Department of Education,file_download,www2.ed.gov/fund/contract/about/bsp.html,75
"Aid for International Study | Federal Student Aid",file_download,studentaid.gov/understand-aid/types/international#participating-schools,73
FY 2023 FSCS Grant Competition - Office of Elementary and Secondary Education,file_download,oese.ed.gov/offices/office-of-discretionary-grants-support-services/school-choice-improvement-programs/full-service-community-schools-program-fscs/fy-2023-fscs-grant-competition/,72
"File a Complaint | Protecting Student Privacy",file_download,studentprivacy.ed.gov/file-a-complaint,72
"Heightened Cash Monitoring | Federal Student Aid",file_download,studentaid.gov/data-center/school/hcm,72
Consolidated State Performance Reports - Office of Elementary and Secondary Education,file_download,oese.ed.gov/offices/office-of-administration/about-us/consolidated-state-performance-reports/,68
"Payment Count Adjustments Toward Income-Driven Repayment and Public Service Loan Forgiveness Programs | Federal Student Aid",file_download,studentaid.gov/announcements-events/idr-account-adjustment,68
"Download Recent Data | Civil Rights Data",file_download,civilrightsdata.ed.gov/,67
"How to Review and Correct Your FAFSA® Form | Federal Student Aid",file_download,studentaid.gov/apply-for-aid/fafsa/review-and-correct,67
Policy - ED.gov,file_download,www2.ed.gov/policy/landing.jhtml,67
National Educational Technology Plan - Office of Educational Technology,file_download,tech.ed.gov/netp/,66
Performance Review - Office of Elementary and Secondary Education,file_download,oese.ed.gov/offices/office-of-formula-grants/school-support-and-accountability/performance-review/,66
ARP: American Rescue Plan (HEERF III),file_download,www2.ed.gov/about/offices/list/ope/arp.html,62
Bipartisan Safer Communities Act - Office of Elementary and Secondary Education,file_download,oese.ed.gov/bipartisan-safer-communities-act/,62
Every Student Succeeds Act (ESSA) - Office of Elementary and Secondary Education,file_download,oese.ed.gov/offices/office-of-formula-grants/school-support-and-accountability/the-elementary-secondary-education-act-the-every-student-succeeds-act-of-2016/every-student-succeeds-act-essa/,62
Office of State Support - State Documents - Office of Elementary and Secondary Education,file_download,oese.ed.gov/offices/office-of-formula-grants/school-support-and-accountability/key-documents/state-table/,60
Request for Designation as an Eligible Institution and Waiver of the Non-Federal Cost Share Requirement,file_download,www2.ed.gov/about/offices/list/ope/idues/eligibility.html,60
School Ambassador Fellowship Program - Office of Elementary and Secondary Education,file_download,oese.ed.gov/offices/office-of-discretionary-grants-support-services/effective-educator-development-programs/school-ambassador-fellowship-program/,60
"A Parent Guide to the Family Educational Rights and Privacy Act (FERPA) | Protecting Student Privacy",file_download,studentprivacy.ed.gov/resources/parent-guide-family-educational-rights-and-privacy-act-ferpa-0,58
