page_title,event_label,page,total_events
"ICD Code Lists | CMS",file_download,www.cms.gov/medicare/coordination-benefits-recovery/overview/icd-code-lists,2180
"Ambulance Fee Schedule Public Use Files | CMS",file_download,www.cms.gov/medicare/payment/fee-schedules/ambulance/ambulance-fee-schedule-public-use-files,2153
"Diabetes Meal Planning | CDC",file_download,www.cdc.gov/diabetes/managing/eat-well/meal-plan-method.html,2151
"Vaccine Information Statement | HPV | VIS | CDC",file_download,www.cdc.gov/vaccines/hcp/vis/vis-statements/hpv.html,2139
"Prior Authorization for Certain Hospital Outpatient Department (OPD) Services | CMS",file_download,www.cms.gov/data-research/monitoring-programs/medicare-fee-service-compliance-programs/prior-authorization-and-pre-claim-review-initiatives/prior-authorization-certain-hospital-outpatient-department-opd-services,2133
"Vaccine Information Statement | Current VISs | CDC",file_download,www.cdc.gov/vaccines/hcp/vis/current-vis.html,2131
Commissioned Corps Management Information System,file_download,dcp.psc.gov/ccmis/promotions/PROMOTIONS_curriculum_vitae_m.aspx,2100
"Pay Systems and Tables | Pay",file_download,www.ihs.gov/OHR/pay-and-benefits/pay/pay-systems-pay-tables/,2079
"Gag Clause Prohibition Compliance Attestation | CMS",file_download,www.cms.gov/marketplace/about/oversight/other-insurance-protections/gag-clause-prohibition-compliance-attestation,2075
"Infection Control Assessment Tools | HAI | CDC",file_download,www.cdc.gov/hai/prevent/infection-control-assessment-tools.html,2059
"Health coverage tax tool | HealthCare.gov",file_download,www.healthcare.gov/tax-tool/#/,2049
"Vaccine Schedule for Children, 7 to 18 Years Old | CDC",file_download,www.cdc.gov/vaccines/schedules/easy-to-read/adolescent-easyread.html,2041
"Hepatitis A Vaccine Information Statement | CDC",file_download,www.cdc.gov/vaccines/hcp/vis/vis-statements/hep-a.html,2039
"CMS 40B | CMS",file_download,www.cms.gov/medicare/cms-forms/cms-forms/cms-forms-items/cms017339,2028
"Download health coverage exemption forms | HealthCare.gov",file_download,www.healthcare.gov/health-coverage-exemptions/forms-how-to-apply/,1994
"Health insurance plans & prices | HealthCare.gov",file_download,www.healthcare.gov/see-plans/#/plan/results/compare,1994
"CMS L564 | CMS",file_download,www.cms.gov/medicare/cms-forms/cms-forms/cms-forms-items/cms009718,1977
"Diphtheria-Tetanus-Pertussis Vaccine Information Statement | CDC",file_download,www.cdc.gov/vaccines/hcp/vis/vis-statements/dtap.html,1961
"CMS 1763 | CMS",file_download,www.cms.gov/Medicare/CMS-Forms/CMS-Forms/CMS-Forms-Items/CMS017353,1947
"Rotavirus Vaccine Information Statement | CDC",file_download,www.cdc.gov/vaccines/hcp/vis/vis-statements/rotavirus.html,1897
"LEIE Downloadable Databases | Office of Inspector General | U.S. Department of Health and Human Services",file_download,oig.hhs.gov/exclusions/exclusions_list.asp,1887
"Apply to the Nurse Corps Scholarship Program | Bureau of Health Workforce",file_download,bhw.hrsa.gov/funding/apply-scholarship/nurse-corps,1850
"Medicare NCCI MUE Archive | CMS",file_download,www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-mue-archive,1848
"How do I file a claim? | Medicare",file_download,www.medicare.gov/claims-appeals/how-do-i-file-a-claim,1828
"Isolation Precautions | Guidelines Library | Infection Control | CDC",file_download,www.cdc.gov/infectioncontrol/guidelines/isolation/index.html,1783
"RSV in Older Adults and Adults with Chronic Medical Conditions | CDC",file_download,www.cdc.gov/rsv/high-risk/older-adults.html,1770
"Other Support | grants.nih.gov",file_download,grants.nih.gov/grants/forms/othersupport.htm,1742
"Meningococcal Vaccine Information Statement | CDC",file_download,www.cdc.gov/vaccines/hcp/vis/vis-statements/mening.html,1693
AHRQ QI: PSI Technical Specifications Updates,file_download,qualityindicators.ahrq.gov/measures/PSI_TechSpec,1691
"CDC’s Developmental Milestones | CDC",file_download,www.cdc.gov/ncbddd/actearly/milestones/index.html,1668
QPP Resource Library,file_download,qpp.cms.gov/,1666
"2024 ICD-10-PCS | CMS",file_download,www.cms.gov/medicare/coding-billing/icd-10-codes/2024-icd-10-pcs,1664
"Ambulance Fee Schedule & ZIP Code Files | CMS",file_download,www.cms.gov/medicare/payment/fee-schedules/ambulance,1615
"Anesthesiologists Center | CMS",file_download,www.cms.gov/medicare/payment/fee-schedules/physician/anesthesiologists-center,1596
"Sample Applications & More | NIH: National Institute of Allergy and Infectious Diseases",file_download,www.niaid.nih.gov/grants-contracts/sample-applications,1584
"Minimum Data Set (MDS) 3.0 Resident Assessment Instrument (RAI) Manual | CMS",file_download,www.cms.gov/medicare/quality/nursing-home-improvement/resident-assessment-instrument-manual,1580
"Measles-Mumps-Rubella (MMR) Vaccine Information Statement | CDC",file_download,www.cdc.gov/vaccines/hcp/vis/vis-statements/mmr.html,1572
Approved Risk Evaluation and Mitigation Strategies (REMS),file_download,www.accessdata.fda.gov/scripts/cder/rems/index.cfm,1560
"Common Terminology Criteria for Adverse Events (CTCAE) | Protocol Development | CTEP",file_download,ctep.cancer.gov/protocoldevelopment/electronic_applications/ctc.htm,1556
"Vaccine Storage and Handling Resources | CDC",file_download,www.cdc.gov/vaccines/hcp/admin/storage/index.html,1523
"Part C and D Performance Data | CMS",file_download,www.cms.gov/medicare/health-drug-plans/part-c-d-performance-data,1486
Health Information in Hindi (हिन्दी): MedlinePlus,file_download,medlineplus.gov/languages/hindi.html,1470
STD - Picture Cards,file_download,www.cdc.gov/std/training/picturecards.htm,1431
"PDP Plan Directory | CMS",file_download,www.cms.gov/data-research/statistics-trends-and-reports/medicare-advantagepart-d-contract-and-enrollment-data/pdp-plan-directory,1425
"Health Data, Technology, and Interoperability: Certification Program Updates, Algorithm Transparency, and Information Sharing (HTI-1) Final Rule | HealthIT.gov",file_download,www.healthit.gov/topic/laws-regulation-and-policy/health-data-technology-and-interoperability-certification-program,1375
Medication Guides,file_download,www.accessdata.fda.gov/scripts/cder/daf/index.cfm,1371
