date,browser,visits
2015-09-21,BlackBerry,22498
2015-09-21,IE with Chrome Frame,5939
2015-09-21,Maxthon,5425
2015-09-21,YaBrowser,4112
2015-09-21,Coc Coc,3555
2015-09-21,SeaMonkey,2254
2015-09-21,Mozilla Compatible Agent,2117
2015-09-21,Nokia Browser,1583
2015-09-22,Chrome,7784815
2015-09-22,Internet Explorer,4975082
2015-09-22,Safari,3490070
2015-09-22,Firefox,1924904
2015-09-22,Android Browser,401950
2015-09-22,Edge,242040
2015-09-22,Safari (in-app),171125
2015-09-22,Opera Mini,89137
2015-09-22,Opera,52646
2015-09-22,Amazon Silk,50531
2015-09-22,UC Browser,33243
2015-09-22,BlackBerry,22394
2015-09-22,IE with Chrome Frame,6008
2015-09-22,Maxthon,5153
2015-09-22,YaBrowser,3887
2015-09-22,Coc Coc,3808
2015-09-22,Mozilla Compatible Agent,2230
2015-09-22,SeaMonkey,2101
2015-09-22,Nokia Browser,1642
2015-09-23,Chrome,7557729
2015-09-23,Internet Explorer,4797242
2015-09-23,Safari,3411844
2015-09-23,Firefox,1861540
2015-09-23,Android Browser,389430
2015-09-23,Edge,240732
2015-09-23,Safari (in-app),176646
2015-09-23,Opera Mini,82645
2015-09-23,Opera,50721
2015-09-23,Amazon Silk,49852
2015-09-23,UC Browser,31643
2015-09-23,BlackBerry,21088
2015-09-23,IE with Chrome Frame,6000
2015-09-23,Maxthon,4807
2015-09-23,YaBrowser,4026
2015-09-23,Coc Coc,3568
2015-09-23,Mozilla Compatible Agent,2229
2015-09-23,SeaMonkey,2136
2015-09-23,Nokia Browser,1589
2015-09-24,Chrome,7365892
2015-09-24,Internet Explorer,4685387
2015-09-24,Safari,3314312
2015-09-24,Firefox,1793281
2015-09-24,Android Browser,375327
2015-09-24,Edge,231133
2015-09-24,Safari (in-app),183996
2015-09-24,Opera Mini,78118
2015-09-24,Opera,49242
2015-09-24,Amazon Silk,49041
2015-09-24,UC Browser,29849
2015-09-24,BlackBerry,20304
2015-09-24,IE with Chrome Frame,5796
2015-09-24,Maxthon,4682
2015-09-24,YaBrowser,3999
2015-09-24,Coc Coc,3489
2015-09-24,Mozilla Compatible Agent,2058
2015-09-24,SeaMonkey,2054
2015-09-24,Nokia Browser,1447
2015-09-25,Chrome,6636675
2015-09-25,Internet Explorer,4074008
2015-09-25,Safari,3075512
2015-09-25,Firefox,1626867
2015-09-25,Android Browser,356070
2015-09-25,Edge,215747
2015-09-25,Safari (in-app),194751
2015-09-25,Opera Mini,74711
2015-09-25,Opera,47281
2015-09-25,Amazon Silk,46559
2015-09-25,UC Browser,29673
2015-09-25,BlackBerry,20029
2015-09-25,IE with Chrome Frame,5307
2015-09-25,Maxthon,4216
2015-09-25,YaBrowser,3877
2015-09-25,Coc Coc,3029
2015-09-25,Mozilla Compatible Agent,1868
2015-09-25,SeaMonkey,1851
2015-09-25,Nokia Browser,1387
2015-09-26,Chrome,4372667
2015-09-26,Safari,2614663
2015-09-26,Internet Explorer,1380773
2015-09-26,Firefox,978521
2015-09-26,Android Browser,325160
2015-09-26,Safari (in-app),201903
2015-09-26,Edge,170616
2015-09-26,Opera Mini,71826
2015-09-26,Amazon Silk,46253
2015-09-26,Opera,41085
2015-09-26,UC Browser,29479
2015-09-26,BlackBerry,18279
2015-09-26,YaBrowser,3553
2015-09-26,Maxthon,3433
2015-09-26,Coc Coc,2413
2015-09-26,IE with Chrome Frame,2162
2015-09-26,SeaMonkey,1642
2015-09-26,Mozilla Compatible Agent,1568
2015-09-26,Nokia Browser,1454
2015-09-27,Chrome,6695989
2015-09-27,Safari,3876822
2015-09-27,Internet Explorer,1692645
2015-09-27,Firefox,1350077
2015-09-27,Safari (in-app),714393
2015-09-27,Android Browser,450035
2015-09-27,Edge,257853
2015-09-27,Opera Mini,87256
2015-09-27,Amazon Silk,75159
2015-09-27,Opera,60461
2015-09-27,UC Browser,36069
2015-09-27,BlackBerry,25673
2015-09-27,Maxthon,5983
2015-09-27,YaBrowser,5570
2015-09-27,Coc Coc,3361
2015-09-27,Mozilla Compatible Agent,2515
2015-09-27,IE with Chrome Frame,2174
2015-09-27,SeaMonkey,1888
2015-09-27,Nokia Browser,1607
2015-09-28,Chrome,10045969
2015-09-28,Internet Explorer,5418545
2015-09-28,Safari,4202429
2015-09-28,Firefox,2378230
2015-09-28,Safari (in-app),540861
2015-09-28,Android Browser,478380
2015-09-28,Edge,312630
2015-09-28,Opera Mini,100436
2015-09-28,Opera,79869
2015-09-28,Amazon Silk,60736
2015-09-28,UC Browser,42512
2015-09-28,BlackBerry,27040
2015-09-28,YaBrowser,8470
2015-09-28,Maxthon,7681
2015-09-28,IE with Chrome Frame,7079
2015-09-28,Coc Coc,4040
2015-09-28,Mozilla Compatible Agent,2791
2015-09-28,SeaMonkey,2767
2015-09-28,Nokia Browser,1858
2015-09-28,Iron,1359
2015-09-29,Chrome,9114340
2015-09-29,Internet Explorer,5490765
2015-09-29,Safari,3909901
2015-09-29,Firefox,2215197
2015-09-29,Android Browser,435253
2015-09-29,Edge,282262
2015-09-29,Safari (in-app),232777
2015-09-29,Opera Mini,98457
2015-09-29,Opera,63939
2015-09-29,Amazon Silk,58642
2015-09-29,UC Browser,38486
2015-09-29,BlackBerry,24717
2015-09-29,IE with Chrome Frame,7417
2015-09-29,Maxthon,6092
2015-09-29,YaBrowser,5479
2015-09-29,Coc Coc,4344
2015-09-29,SeaMonkey,2453
2015-09-29,Mozilla Compatible Agent,2217
2015-09-29,Nokia Browser,2006
2015-09-29,Iron,1045
2015-09-30,Chrome,8596208
2015-09-30,Internet Explorer,5345118
2015-09-30,Safari,3877436
2015-09-30,Firefox,2144316
2015-09-30,Android Browser,413213
2015-09-30,Edge,274937
2015-09-30,Safari (in-app),188144
2015-09-30,Opera Mini,95024
2015-09-30,Opera,60303
2015-09-30,Amazon Silk,58320
2015-09-30,UC Browser,35416
2015-09-30,BlackBerry,23014
2015-09-30,IE with Chrome Frame,7013
2015-09-30,Maxthon,5503
2015-09-30,YaBrowser,5211
2015-09-30,Coc Coc,3820
2015-09-30,SeaMonkey,2460
2015-09-30,Mozilla Compatible Agent,2347
2015-09-30,Nokia Browser,1845
2015-10-01,Chrome,8832753
2015-10-01,Internet Explorer,5363327
2015-10-01,Safari,3969830
2015-10-01,Firefox,2222346
2015-10-01,Android Browser,434348
2015-10-01,Edge,283166
2015-10-01,Safari (in-app),240733
2015-10-01,Opera Mini,109603
2015-10-01,Opera,73591
2015-10-01,Amazon Silk,60027
2015-10-01,UC Browser,36963
2015-10-01,BlackBerry,24979
2015-10-01,YaBrowser,8112
2015-10-01,IE with Chrome Frame,7573
2015-10-01,Maxthon,6125
2015-10-01,Coc Coc,3911
2015-10-01,Mozilla Compatible Agent,2719
2015-10-01,SeaMonkey,2431
2015-10-01,Nokia Browser,2054
2015-10-02,Chrome,7722730
2015-10-02,Internet Explorer,4543126
2015-10-02,Safari,3561234
2015-10-02,Firefox,1988840
2015-10-02,Android Browser,424953
2015-10-02,Edge,254331
2015-10-02,Safari (in-app),248412
2015-10-02,Opera Mini,103477
2015-10-02,Opera,73686
2015-10-02,Amazon Silk,55699
2015-10-02,UC Browser,40487
2015-10-02,BlackBerry,23628
2015-10-02,YaBrowser,8668
2015-10-02,IE with Chrome Frame,6398
2015-10-02,Maxthon,6277
2015-10-02,Coc Coc,3407
2015-10-02,Mozilla Compatible Agent,2399
2015-10-02,SeaMonkey,2390
2015-10-02,Nokia Browser,2055
2015-10-02,MRCHROME,1331
2015-10-03,Chrome,5113550
2015-10-03,Safari,2991578
2015-10-03,Internet Explorer,1627973
2015-10-03,Firefox,1232346
2015-10-03,Android Browser,367913
2015-10-03,Edge,203395
2015-10-03,Safari (in-app),197001
2015-10-03,Opera Mini,92356
2015-10-03,Opera,61721
2015-10-03,Amazon Silk,53912
2015-10-03,UC Browser,36640
2015-10-03,BlackBerry,20184
2015-10-03,YaBrowser,7452
2015-10-03,Maxthon,4907
2015-10-03,Coc Coc,2891
2015-10-03,IE with Chrome Frame,2730
2015-10-03,SeaMonkey,1992
2015-10-03,Mozilla Compatible Agent,1877
2015-10-03,Nokia Browser,1864
2015-10-03,MRCHROME,1155
2015-10-04,Chrome,5419351
2015-10-04,Safari,3121473
2015-10-04,Internet Explorer,1620024
2015-10-04,Firefox,1257386
2015-10-04,Android Browser,361899
2015-10-04,Edge,219513
2015-10-04,Safari (in-app),163148
2015-10-04,Opera Mini,92678
2015-10-04,Opera,62648
2015-10-04,Amazon Silk,53419
2015-10-04,UC Browser,39032
2015-10-04,BlackBerry,19498
2015-10-04,YaBrowser,7614
2015-10-04,Maxthon,5260
2015-10-04,Coc Coc,3447
2015-10-04,Mozilla Compatible Agent,2035
2015-10-04,IE with Chrome Frame,1979
2015-10-04,Nokia Browser,1894
2015-10-04,SeaMonkey,1839
2015-10-04,MRCHROME,1079
2015-10-05,Chrome,8640831
2015-10-05,Internet Explorer,5136520
2015-10-05,Safari,3671464
2015-10-05,Firefox,2141635
2015-10-05,Android Browser,413422
2015-10-05,Edge,280954
2015-10-05,Safari (in-app),189112
2015-10-05,Opera Mini,105514
2015-10-05,Opera,73789
2015-10-05,Amazon Silk,51677
2015-10-05,UC Browser,39443
2015-10-05,BlackBerry,22675
2015-10-05,YaBrowser,8196
2015-10-05,Maxthon,6264
2015-10-05,IE with Chrome Frame,5596
2015-10-05,Coc Coc,3907
2015-10-05,SeaMonkey,2433
2015-10-05,Mozilla Compatible Agent,2180
2015-10-05,Nokia Browser,1921
2015-10-05,MRCHROME,1243
2015-10-06,Chrome,8479321
2015-10-06,Internet Explorer,5049944
2015-10-06,Safari,3591194
2015-10-06,Firefox,2054653
2015-10-06,Android Browser,409476
2015-10-06,Edge,269441
2015-10-06,Safari (in-app),185944
2015-10-06,Opera Mini,102047
2015-10-06,Opera,72456
2015-10-06,Amazon Silk,50917
2015-10-06,UC Browser,39570
2015-10-06,BlackBerry,23202
2015-10-06,YaBrowser,7599
2015-10-06,Maxthon,6008
2015-10-06,IE with Chrome Frame,5481
2015-10-06,Coc Coc,3836
2015-10-06,Mozilla Compatible Agent,2406
2015-10-06,SeaMonkey,2215
2015-10-06,Nokia Browser,1981
2015-10-06,MRCHROME,1123
2015-10-07,Chrome,8329462
2015-10-07,Internet Explorer,4978001
2015-10-07,Safari,3602931
2015-10-07,Firefox,2032954
2015-10-07,Android Browser,408866
2015-10-07,Edge,272098
2015-10-07,Safari (in-app),192610
2015-10-07,Opera Mini,99274
2015-10-07,Opera,70634
2015-10-07,Amazon Silk,51485
2015-10-07,UC Browser,39505
2015-10-07,BlackBerry,23127
2015-10-07,YaBrowser,7541
2015-10-07,Maxthon,6059
2015-10-07,IE with Chrome Frame,5416
2015-10-07,Coc Coc,4017
2015-10-07,Mozilla Compatible Agent,2670
2015-10-07,SeaMonkey,2247
2015-10-07,Nokia Browser,1992
2015-10-07,MRCHROME,1142
2015-10-08,Chrome,8112101
2015-10-08,Internet Explorer,4830309
2015-10-08,Safari,3513444
2015-10-08,Firefox,1983596
2015-10-08,Android Browser,396588
2015-10-08,Edge,261801
2015-10-08,Safari (in-app),201700
2015-10-08,Opera Mini,101536
2015-10-08,Opera,69178
2015-10-08,Amazon Silk,51190
2015-10-08,UC Browser,37427
2015-10-08,BlackBerry,22610
2015-10-08,YaBrowser,7254
2015-10-08,Maxthon,6077
2015-10-08,IE with Chrome Frame,5431
2015-10-08,Coc Coc,3832
2015-10-08,Mozilla Compatible Agent,2517
2015-10-08,SeaMonkey,2200
2015-10-08,Nokia Browser,1902
2015-10-08,MRCHROME,1070
2015-10-09,Chrome,7094429
2015-10-09,Internet Explorer,4064387
2015-10-09,Safari,3206741
2015-10-09,Firefox,1758712
2015-10-09,Android Browser,372547
2015-10-09,Edge,234305
2015-10-09,Safari (in-app),181320
2015-10-09,Opera Mini,90958
2015-10-09,Opera,63261
2015-10-09,Amazon Silk,49269
2015-10-09,UC Browser,35761
2015-10-09,BlackBerry,21352
2015-10-09,YaBrowser,7568
2015-10-09,Maxthon,5819
2015-10-09,IE with Chrome Frame,5313
2015-10-09,Coc Coc,3415
2015-10-09,Mozilla Compatible Agent,2598
2015-10-09,SeaMonkey,2176
2015-10-09,Nokia Browser,1866
2015-10-10,Chrome,4629395
2015-10-10,Safari,2622994
2015-10-10,Internet Explorer,1404904
2015-10-10,Firefox,1054325
2015-10-10,Android Browser,324071
2015-10-10,Edge,182954
2015-10-10,Safari (in-app),134868
2015-10-10,Opera Mini,82502
2015-10-10,Opera,52929
2015-10-10,Amazon Silk,45417
2015-10-10,UC Browser,32652
2015-10-10,BlackBerry,18541
2015-10-10,YaBrowser,6087
2015-10-10,Maxthon,4733
2015-10-10,Coc Coc,2741
2015-10-10,IE with Chrome Frame,2009
2015-10-10,Mozilla Compatible Agent,2006
2015-10-10,SeaMonkey,1738
2015-10-10,Nokia Browser,1580
2015-10-11,Chrome,4962827
2015-10-11,Safari,2844607
2015-10-11,Internet Explorer,1433145
2015-10-11,Firefox,1104630
2015-10-11,Android Browser,332588
2015-10-11,Edge,200865
2015-10-11,Safari (in-app),148995
2015-10-11,Opera Mini,88223
2015-10-11,Opera,56761
2015-10-11,Amazon Silk,48241
2015-10-11,UC Browser,33778
2015-10-11,BlackBerry,18864
2015-10-11,YaBrowser,6815
2015-10-11,Maxthon,4811
2015-10-11,Coc Coc,3069
2015-10-11,Mozilla Compatible Agent,1939
2015-10-11,SeaMonkey,1688
2015-10-11,Nokia Browser,1578
2015-10-11,IE with Chrome Frame,1537
2015-10-12,Chrome,7683117
2015-10-12,Internet Explorer,3676028
2015-10-12,Safari,3507541
2015-10-12,Firefox,1863271
2015-10-12,Android Browser,390129
2015-10-12,Edge,273608
2015-10-12,Safari (in-app),165420
2015-10-12,Opera Mini,96806
2015-10-12,Opera,68190
2015-10-12,Amazon Silk,51809
2015-10-12,UC Browser,35717
2015-10-12,BlackBerry,21290
2015-10-12,YaBrowser,7517
2015-10-12,Maxthon,6228
2015-10-12,IE with Chrome Frame,4931
2015-10-12,Coc Coc,3581
2015-10-12,Mozilla Compatible Agent,2238
2015-10-12,SeaMonkey,2232
2015-10-12,Nokia Browser,1727
2015-10-13,Chrome,8507442
2015-10-13,Internet Explorer,5149928
2015-10-13,Safari,3702543
2015-10-13,Firefox,2076544
2015-10-13,Android Browser,405270
2015-10-13,Edge,287563
2015-10-13,Safari (in-app),194311
2015-10-13,Opera Mini,100602
2015-10-13,Opera,67602
2015-10-13,Amazon Silk,53156
2015-10-13,UC Browser,36195
2015-10-13,BlackBerry,22579
2015-10-13,YaBrowser,7115
2015-10-13,Maxthon,6302
2015-10-13,IE with Chrome Frame,5210
2015-10-13,Coc Coc,3551
2015-10-13,Mozilla Compatible Agent,2780
2015-10-13,SeaMonkey,2232
2015-10-13,Nokia Browser,1759
2015-10-13,MRCHROME,1028
2015-10-14,Chrome,8445456
2015-10-14,Internet Explorer,5043668
2015-10-14,Safari,3622384
2015-10-14,Firefox,2054615
2015-10-14,Android Browser,400227
2015-10-14,Edge,284378
2015-10-14,Safari (in-app),183202
2015-10-14,Opera Mini,103856
2015-10-14,Opera,68680
2015-10-14,Amazon Silk,50510
2015-10-14,UC Browser,36164
2015-10-14,BlackBerry,22685
2015-10-14,YaBrowser,7087
2015-10-14,Maxthon,6529
2015-10-14,IE with Chrome Frame,5048
2015-10-14,Coc Coc,3704
2015-10-14,Mozilla Compatible Agent,2844
2015-10-14,SeaMonkey,2228
2015-10-14,Nokia Browser,1722
2015-10-14,MRCHROME,1086
2015-10-14,Mozilla,1008
2015-10-15,Chrome,8404796
2015-10-15,Internet Explorer,5001365
2015-10-15,Safari,3615461
2015-10-15,Firefox,2054847
2015-10-15,Android Browser,398661
2015-10-15,Edge,285175
2015-10-15,Safari (in-app),228480
2015-10-15,Opera Mini,100310
2015-10-15,Opera,67706
2015-10-15,Amazon Silk,53609
2015-10-15,UC Browser,36077
2015-10-15,BlackBerry,22644
2015-10-15,YaBrowser,7019
2015-10-15,Maxthon,6197
2015-10-15,IE with Chrome Frame,5162
2015-10-15,Coc Coc,3654
2015-10-15,Mozilla Compatible Agent,2755
2015-10-15,SeaMonkey,2285
2015-10-15,Nokia Browser,1645
2015-10-15,Mozilla,1048
2015-10-16,Chrome,6997978
2015-10-16,Internet Explorer,4075614
2015-10-16,Safari,3138548
2015-10-16,Firefox,1728761
2015-10-16,Android Browser,359330
2015-10-16,Edge,233628
2015-10-16,Safari (in-app),174759
2015-10-16,Opera Mini,89528
2015-10-16,Opera,62257
2015-10-16,Amazon Silk,48568
2015-10-16,UC Browser,34334
2015-10-16,BlackBerry,20177
2015-10-16,YaBrowser,7457
2015-10-16,Maxthon,5208
2015-10-16,IE with Chrome Frame,4434
2015-10-16,Coc Coc,3191
2015-10-16,Mozilla Compatible Agent,2381
2015-10-16,SeaMonkey,2073
2015-10-16,Nokia Browser,1666
2015-10-17,Chrome,4607197
2015-10-17,Safari,2625945
2015-10-17,Internet Explorer,1389169
2015-10-17,Firefox,1068523
2015-10-17,Android Browser,313326
2015-10-17,Edge,180485
2015-10-17,Safari (in-app),130371
2015-10-17,Opera Mini,80595
2015-10-17,Opera,54414
2015-10-17,Amazon Silk,45823
2015-10-17,UC Browser,32151
2015-10-17,BlackBerry,17869
2015-10-17,YaBrowser,6687
2015-10-17,Maxthon,4534
2015-10-17,Coc Coc,2890
2015-10-17,Mozilla Compatible Agent,2054
2015-10-17,IE with Chrome Frame,1748
2015-10-17,SeaMonkey,1708
2015-10-17,Nokia Browser,1533
2015-10-18,Chrome,5068105
2015-10-18,Safari,2812656
2015-10-18,Internet Explorer,1442467
2015-10-18,Firefox,1133788
2015-10-18,Android Browser,320553
2015-10-18,Edge,201464
2015-10-18,Safari (in-app),115587
2015-10-18,Opera Mini,87088
2015-10-18,Opera,58211
2015-10-18,Amazon Silk,49114
2015-10-18,UC Browser,33730
2015-10-18,BlackBerry,18240
2015-10-18,YaBrowser,7573
2015-10-18,Maxthon,4853
2015-10-18,Coc Coc,3246
2015-10-18,Mozilla Compatible Agent,2275
2015-10-18,SeaMonkey,1637
2015-10-18,IE with Chrome Frame,1567
2015-10-18,Nokia Browser,1550
2015-10-19,Chrome,8665724
2015-10-19,Internet Explorer,5117525
2015-10-19,Safari,3651200
2015-10-19,Firefox,2096203
2015-10-19,Android Browser,396277
2015-10-19,Edge,291186
2015-10-19,Safari (in-app),174829
2015-10-19,Opera Mini,98529
2015-10-19,Opera,72772
2015-10-19,Amazon Silk,52589
2015-10-19,UC Browser,35994
2015-10-19,BlackBerry,22802
2015-10-19,YaBrowser,8859
2015-10-19,Maxthon,6560
2015-10-19,IE with Chrome Frame,4975
2015-10-19,Coc Coc,3717
2015-10-19,Mozilla Compatible Agent,2578
2015-10-19,SeaMonkey,2294
2015-10-19,Nokia Browser,1831
2015-10-19,MRCHROME,1077
2015-10-20,Chrome,8722792
2015-10-20,Internet Explorer,5112542
2015-10-20,Safari,3672125
2015-10-20,Firefox,2079689
2015-10-20,Android Browser,405131
2015-10-20,Edge,285894
2015-10-20,Safari (in-app),197676
2015-10-20,Opera Mini,101910
2015-10-20,Opera,76867
2015-10-20,Amazon Silk,52688
2015-10-20,UC Browser,40980
2015-10-20,BlackBerry,23654
2015-10-20,YaBrowser,11202
2015-10-20,Maxthon,6889
2015-10-20,IE with Chrome Frame,5190
2015-10-20,Coc Coc,3876
2015-10-20,Mozilla Compatible Agent,2809
2015-10-20,SeaMonkey,2248
2015-10-20,Nokia Browser,1824
2015-10-20,MRCHROME,1187
2015-10-21,Chrome,8469822
2015-10-21,Internet Explorer,4977570
2015-10-21,Safari,3613477
2015-10-21,Firefox,2030474
2015-10-21,Android Browser,398986
2015-10-21,Edge,276772
2015-10-21,Safari (in-app),205590
2015-10-21,Opera Mini,100570
2015-10-21,Opera,72659
2015-10-21,Amazon Silk,52052
2015-10-21,UC Browser,38267
2015-10-21,BlackBerry,23174
2015-10-21,YaBrowser,8862
2015-10-21,Maxthon,6260
2015-10-21,IE with Chrome Frame,5253
2015-10-21,Coc Coc,4156
2015-10-21,Mozilla Compatible Agent,2866
2015-10-21,SeaMonkey,2188
2015-10-21,Nokia Browser,1691
2015-10-21,MRCHROME,1107
2015-10-22,Chrome,8150203
2015-10-22,Internet Explorer,4825418
2015-10-22,Safari,3511683
2015-10-22,Firefox,1944093
2015-10-22,Android Browser,387647
2015-10-22,Edge,266005
2015-10-22,Safari (in-app),192449
2015-10-22,Opera Mini,97779
2015-10-22,Opera,69411
2015-10-22,Amazon Silk,52328
2015-10-22,UC Browser,33466
2015-10-22,BlackBerry,22357
2015-10-22,YaBrowser,8315
2015-10-22,Maxthon,6033
2015-10-22,IE with Chrome Frame,5403
2015-10-22,Coc Coc,4812
2015-10-22,Mozilla Compatible Agent,2716
2015-10-22,SeaMonkey,2150
2015-10-22,Nokia Browser,1683
2015-10-22,MRCHROME,1016
2015-10-23,Chrome,7514737
2015-10-23,Internet Explorer,4386704
2015-10-23,Safari,3362020
2015-10-23,Firefox,1867946
2015-10-23,Android Browser,370672
2015-10-23,Edge,256862
2015-10-23,Safari (in-app),208611
2015-10-23,Opera Mini,87727
2015-10-23,Opera,67673
2015-10-23,Amazon Silk,52680
2015-10-23,UC Browser,33033
2015-10-23,BlackBerry,21495
2015-10-23,YaBrowser,7588
2015-10-23,IE with Chrome Frame,5699
2015-10-23,Maxthon,5524
2015-10-23,Coc Coc,3691
2015-10-23,Mozilla Compatible Agent,2544
2015-10-23,SeaMonkey,2237
2015-10-23,Nokia Browser,1677
2015-10-24,Chrome,4880595
2015-10-24,Safari,2807890
2015-10-24,Internet Explorer,1521778
2015-10-24,Firefox,1123108
2015-10-24,Android Browser,326204
2015-10-24,Edge,200806
2015-10-24,Safari (in-app),142629
2015-10-24,Opera Mini,81002
2015-10-24,Opera,56918
2015-10-24,Amazon Silk,50271
2015-10-24,UC Browser,32662
2015-10-24,BlackBerry,18380
2015-10-24,YaBrowser,7070
2015-10-24,Maxthon,4358
2015-10-24,Coc Coc,2993
2015-10-24,IE with Chrome Frame,2599
2015-10-24,Mozilla Compatible Agent,2244
2015-10-24,SeaMonkey,1884
2015-10-24,Nokia Browser,1602
2015-10-25,Chrome,5157070
2015-10-25,Safari,2943745
2015-10-25,Internet Explorer,1547347
2015-10-25,Firefox,1181484
2015-10-25,Android Browser,312672
2015-10-25,Edge,222663
2015-10-25,Safari (in-app),125717
2015-10-25,Opera Mini,82746
2015-10-25,Opera,59799
2015-10-25,Amazon Silk,52342
2015-10-25,UC Browser,33196
2015-10-25,BlackBerry,17878
2015-10-25,YaBrowser,7411
2015-10-25,Maxthon,4778
2015-10-25,Coc Coc,3182
2015-10-25,Mozilla Compatible Agent,2172
2015-10-25,IE with Chrome Frame,1890
2015-10-25,SeaMonkey,1745
2015-10-25,Nokia Browser,1492
2015-10-25,MRCHROME,1005
2015-10-26,Chrome,8683140
2015-10-26,Internet Explorer,5224298
2015-10-26,Safari,3685281
2015-10-26,Firefox,2137987
2015-10-26,Android Browser,386282
2015-10-26,Edge,301404
2015-10-26,Safari (in-app),158335
2015-10-26,Opera Mini,100333
2015-10-26,Opera,76253
2015-10-26,Amazon Silk,53884
2015-10-26,UC Browser,39966
2015-10-26,BlackBerry,21999
2015-10-26,YaBrowser,9152
2015-10-26,Maxthon,6853
2015-10-26,IE with Chrome Frame,5629
2015-10-26,Coc Coc,4253
2015-10-26,Mozilla Compatible Agent,2743
2015-10-26,SeaMonkey,2275
2015-10-26,Nokia Browser,1752
2015-10-26,MRCHROME,1332
2015-10-27,Chrome,8744656
2015-10-27,Internet Explorer,5274015
2015-10-27,Safari,3734414
2015-10-27,Firefox,2151805
2015-10-27,Android Browser,392611
2015-10-27,Edge,299486
2015-10-27,Safari (in-app),163993
2015-10-27,Opera Mini,102608
2015-10-27,Opera,76156
2015-10-27,Amazon Silk,55309
2015-10-27,UC Browser,38641
2015-10-27,BlackBerry,23038
2015-10-27,YaBrowser,8780
2015-10-27,Maxthon,6654
2015-10-27,IE with Chrome Frame,5963
2015-10-27,Coc Coc,3886
2015-10-27,Mozilla Compatible Agent,2664
2015-10-27,SeaMonkey,2204
2015-10-27,Nokia Browser,1891
2015-10-27,MRCHROME,1340
2015-10-27,mozilla,1123
2015-10-28,Chrome,8604538
2015-10-28,Internet Explorer,5094224
2015-10-28,Safari,3702699
2015-10-28,Firefox,2135167
2015-10-28,Android Browser,389090
2015-10-28,Edge,296884
2015-10-28,Safari (in-app),163152
2015-10-28,Opera Mini,100762
2015-10-28,Opera,77183
2015-10-28,Amazon Silk,56140
2015-10-28,UC Browser,36794
2015-10-28,BlackBerry,22597
2015-10-28,YaBrowser,9280
2015-10-28,Maxthon,6576
2015-10-28,IE with Chrome Frame,5610
2015-10-28,Coc Coc,3835
2015-10-28,Mozilla Compatible Agent,2853
2015-10-28,SeaMonkey,2506
2015-10-28,Nokia Browser,1789
2015-10-28,MRCHROME,1404
2015-10-28,mozilla,1166
2015-10-29,Chrome,8119962
2015-10-29,Internet Explorer,4812085
2015-10-29,Safari,3450186
2015-10-29,Firefox,2008422
2015-10-29,Android Browser,365888
2015-10-29,Edge,277221
2015-10-29,Safari (in-app),162073
2015-10-29,Opera Mini,98484
2015-10-29,Opera,74528
2015-10-29,Amazon Silk,51083
2015-10-29,UC Browser,35198
