date,language,visits
2024-01-02,Persian,290
2024-01-02,Slovak,235
2024-01-02,Croatian,172
2024-01-02,Catalan,156
2024-01-02,Bulgarian,143
2024-01-02,Hindi,138
2024-01-02,Lithuanian,137
2024-01-02,Slovenian,135
2024-01-02,Estonian,102
2024-01-02,Serbian,100
2024-01-02,Latvian,65
2024-01-02,Gujarati,55
2024-01-02,Malay,48
2024-01-02,Georgian,37
2024-01-02,Azerbaijani,33
2024-01-02,Uzbek,29
2024-01-02,Central Khmer,27
2024-01-02,Icelandic,25
2024-01-02,Bengali,24
2024-01-02,Burmese,24
2024-01-02,Albanian,20
2024-01-02,Bosnian,20
2024-01-02,Panjabi,18
2024-01-02,Tamil,17
2024-01-02,Malayalam,15
2024-01-02,Afrikaans,14
2024-01-02,Marathi,14
2024-01-02,Esperanto,13
2024-01-02,Macedonian,13
2024-01-02,Amharic,11
2024-01-02,Irish,11
2024-01-01,English,2758093
2024-01-01,Spanish,33365
2024-01-01,Chinese,22981
2024-01-01,French,7895
2024-01-01,German,5525
2024-01-01,Korean,4568
2024-01-01,Japanese,4039
2024-01-01,Portuguese,3590
2024-01-01,Russian,3319
2024-01-01,Italian,1907
2024-01-01,Turkish,1703
2024-01-01,Dutch,1599
2024-01-01,Polish,1300
2024-01-01,Arabic,1117
2024-01-01,Vietnamese,1034
2024-01-01,Swedish,946
2024-01-01,Indonesian,758
2024-01-01,Finnish,670
2024-01-01,Norwegian Bokmål,659
2024-01-01,Czech,552
2024-01-01,Thai,549
2024-01-01,Hebrew,530
2024-01-01,Danish,463
2024-01-01,Greek,412
2024-01-01,Hungarian,353
2024-01-01,Persian,347
2024-01-01,(other),328
2024-01-01,Romanian,282
2024-01-01,Ukrainian,272
2024-01-01,Croatian,196
2024-01-01,Slovak,185
2024-01-01,Slovenian,103
2024-01-01,Bulgarian,97
2024-01-01,Catalan,97
2024-01-01,Hindi,86
2024-01-01,Lithuanian,82
2024-01-01,Serbian,80
2024-01-01,Estonian,54
2024-01-01,Malay,52
2024-01-01,Gujarati,47
2024-01-01,Latvian,36
2024-01-01,Afrikaans,24
2024-01-01,Burmese,24
2024-01-01,Azerbaijani,23
2024-01-01,Bosnian,22
2024-01-01,Central Khmer,21
2024-01-01,Icelandic,20
2024-01-01,Georgian,19
2024-01-01,Marathi,19
2024-01-01,Albanian,16
2024-01-01,Bengali,16
2024-01-01,Uzbek,16
2024-01-01,Irish,12
2024-01-01,Macedonian,12
2024-01-01,Malayalam,12
2024-01-01,Panjabi,12
2024-01-01,Tamil,12
2023-12-31,English,2399117
2023-12-31,Spanish,28779
2023-12-31,Chinese,12610
2023-12-31,French,7233
2023-12-31,German,4781
2023-12-31,Japanese,3515
2023-12-31,Russian,3046
2023-12-31,Portuguese,2725
2023-12-31,Korean,2458
2023-12-31,Italian,1709
2023-12-31,Dutch,1326
2023-12-31,Arabic,1179
2023-12-31,Turkish,1118
2023-12-31,Polish,1030
2023-12-31,Swedish,746
2023-12-31,Vietnamese,703
2023-12-31,Indonesian,505
2023-12-31,Norwegian Bokmål,488
2023-12-31,Czech,477
2023-12-31,Hebrew,468
2023-12-31,Thai,431
2023-12-31,Finnish,415
2023-12-31,Romanian,372
2023-12-31,(other),357
2023-12-31,Danish,356
2023-12-31,Persian,347
2023-12-31,Greek,341
2023-12-31,Hungarian,290
2023-12-31,Slovak,200
2023-12-31,Ukrainian,163
2023-12-31,Croatian,130
2023-12-31,Catalan,97
2023-12-31,Hindi,95
2023-12-31,Slovenian,94
2023-12-31,Lithuanian,90
2023-12-31,Bulgarian,74
2023-12-31,Gujarati,66
2023-12-31,Serbian,60
2023-12-31,Georgian,57
2023-12-31,Estonian,54
2023-12-31,Latvian,48
2023-12-31,Malay,34
2023-12-31,Bengali,28
2023-12-31,Icelandic,25
2023-12-31,Bosnian,21
2023-12-31,Azerbaijani,20
2023-12-31,Irish,17
2023-12-31,Central Khmer,16
2023-12-31,Afrikaans,14
2023-12-31,Marathi,14
2023-12-31,Panjabi,14
2023-12-31,Tamil,12
2023-12-31,Albanian,11
2023-12-31,Burmese,11
2023-12-31,Uzbek,11
2023-12-30,English,2596088
2023-12-30,Spanish,39699
2023-12-30,Chinese,15614
2023-12-30,French,8153
2023-12-30,German,6556
2023-12-30,Japanese,4252
2023-12-30,Russian,3900
2023-12-30,Portuguese,3148
2023-12-30,Korean,2810
2023-12-30,Italian,2125
2023-12-30,Dutch,1593
2023-12-30,Turkish,1342
2023-12-30,Arabic,1204
2023-12-30,Polish,1132
2023-12-30,Swedish,850
2023-12-30,Vietnamese,757
2023-12-30,Indonesian,610
2023-12-30,Norwegian Bokmål,505
2023-12-30,Thai,456
2023-12-30,Czech,439
2023-12-30,Danish,425
2023-12-30,Romanian,408
2023-12-30,Finnish,407
2023-12-30,Greek,374
2023-12-30,(other),332
2023-12-30,Persian,312
2023-12-30,Hebrew,306
2023-12-30,Hungarian,299
2023-12-30,Ukrainian,228
2023-12-30,Slovak,153
2023-12-30,Croatian,111
2023-12-30,Hindi,100
2023-12-30,Bulgarian,98
2023-12-30,Lithuanian,88
2023-12-30,Catalan,80
2023-12-30,Slovenian,80
2023-12-30,Gujarati,73
2023-12-30,Georgian,55
2023-12-30,Serbian,50
2023-12-30,Estonian,46
2023-12-30,Malay,40
2023-12-30,Icelandic,28
2023-12-30,Latvian,27
2023-12-30,Azerbaijani,26
2023-12-30,Afrikaans,22
2023-12-30,Central Khmer,19
2023-12-30,Irish,19
2023-12-30,Albanian,18
2023-12-30,Burmese,17
2023-12-30,Norwegian Nynorsk,17
2023-12-30,Telugu,16
2023-12-30,Uzbek,16
2023-12-30,Bosnian,15
2023-12-30,Marathi,14
2023-12-30,Welsh,14
2023-12-30,Panjabi,13
2023-12-30,Macedonian,12
2023-12-30,Tamil,12
2023-12-30,Bengali,11
2023-12-29,English,2943337
2023-12-29,Spanish,48026
2023-12-29,Chinese,26732
2023-12-29,French,9771
2023-12-29,German,6115
2023-12-29,Russian,5046
2023-12-29,Japanese,4517
2023-12-29,Portuguese,4127
2023-12-29,Korean,3880
2023-12-29,Italian,2702
2023-12-29,Dutch,1899
2023-12-29,Turkish,1855
2023-12-29,Polish,1428
2023-12-29,Arabic,1157
2023-12-29,Vietnamese,1133
2023-12-29,Swedish,896
2023-12-29,Indonesian,695
2023-12-29,Norwegian Bokmål,547
2023-12-29,Finnish,542
2023-12-29,Danish,517
2023-12-29,Czech,506
2023-12-29,Thai,497
2023-12-29,(other),472
2023-12-29,Greek,457
2023-12-29,Romanian,422
2023-12-29,Ukrainian,347
2023-12-29,Hungarian,324
2023-12-29,Persian,317
2023-12-29,Hebrew,263
2023-12-29,Slovak,167
2023-12-29,Croatian,137
2023-12-29,Hindi,126
2023-12-29,Catalan,112
2023-12-29,Lithuanian,107
2023-12-29,Bulgarian,102
2023-12-29,Slovenian,74
2023-12-29,Gujarati,68
2023-12-29,Serbian,68
2023-12-29,Estonian,59
2023-12-29,Georgian,57
2023-12-29,Malay,45
2023-12-29,Latvian,36
2023-12-29,Azerbaijani,31
2023-12-29,Bengali,31
2023-12-29,Icelandic,28
2023-12-29,Panjabi,22
2023-12-29,Afrikaans,20
2023-12-29,Marathi,20
2023-12-29,Uzbek,20
2023-12-29,Irish,19
2023-12-29,Tamil,19
2023-12-29,Burmese,16
2023-12-29,Albanian,14
2023-12-29,Central Khmer,14
2023-12-29,Macedonian,13
2023-12-29,Telugu,13
2023-12-28,English,3213848
2023-12-28,Spanish,55444
2023-12-28,Chinese,25560
2023-12-28,French,10475
2023-12-28,German,6035
2023-12-28,Japanese,5937
2023-12-28,Russian,5413
2023-12-28,Korean,5170
2023-12-28,Portuguese,4438
2023-12-28,Italian,2865
2023-12-28,Turkish,1880
2023-12-28,Dutch,1803
2023-12-28,Polish,1380
2023-12-28,Vietnamese,1311
2023-12-28,Arabic,1242
2023-12-28,Swedish,963
2023-12-28,Indonesian,770
2023-12-28,Norwegian Bokmål,580
2023-12-28,(other),552
2023-12-28,Czech,512
2023-12-28,Thai,496
2023-12-28,Danish,495
2023-12-28,Finnish,469
2023-12-28,Greek,462
2023-12-28,Hebrew,421
2023-12-28,Ukrainian,405
2023-12-28,Hungarian,393
2023-12-28,Romanian,374
2023-12-28,Persian,340
2023-12-28,Slovak,174
2023-12-28,Catalan,133
2023-12-28,Croatian,123
2023-12-28,Hindi,123
2023-12-28,Slovenian,107
2023-12-28,Gujarati,96
2023-12-28,Lithuanian,86
2023-12-28,Serbian,77
2023-12-28,Bulgarian,75
2023-12-28,Georgian,60
2023-12-28,Estonian,53
2023-12-28,Latvian,47
2023-12-28,Malay,40
2023-12-28,Azerbaijani,37
2023-12-28,Bengali,27
2023-12-28,Central Khmer,24
2023-12-28,Afrikaans,23
2023-12-28,Icelandic,21
2023-12-28,Albanian,19
2023-12-28,Burmese,19
2023-12-28,Uzbek,18
2023-12-28,Marathi,15
2023-12-28,Irish,14
2023-12-28,Amharic,12
2023-12-28,Bosnian,12
2023-12-28,Tamil,12
2023-12-28,Panjabi,11
2023-12-27,English,3136580
2023-12-27,Spanish,56087
2023-12-27,Chinese,17744
2023-12-27,French,9240
2023-12-27,Japanese,7003
2023-12-27,German,5802
2023-12-27,Russian,5342
2023-12-27,Korean,5133
2023-12-27,Portuguese,4392
2023-12-27,Italian,2643
2023-12-27,Turkish,1801
2023-12-27,Dutch,1756
2023-12-27,Polish,1747
2023-12-27,Vietnamese,1331
2023-12-27,Arabic,1319
2023-12-27,Swedish,827
2023-12-27,Indonesian,755
2023-12-27,Norwegian Bokmål,535
2023-12-27,Thai,535
2023-12-27,Finnish,504
2023-12-27,(other),483
2023-12-27,Danish,451
2023-12-27,Greek,450
2023-12-27,Czech,444
2023-12-27,Romanian,385
2023-12-27,Ukrainian,374
2023-12-27,Hebrew,352
2023-12-27,Hungarian,348
2023-12-27,Persian,312
2023-12-27,Croatian,166
2023-12-27,Slovak,163
2023-12-27,Catalan,117
2023-12-27,Bulgarian,100
2023-12-27,Hindi,87
2023-12-27,Slovenian,86
2023-12-27,Serbian,77
2023-12-27,Lithuanian,71
2023-12-27,Gujarati,67
2023-12-27,Georgian,64
2023-12-27,Malay,42
2023-12-27,Latvian,34
2023-12-27,Estonian,33
2023-12-27,Azerbaijani,30
2023-12-27,Bengali,27
2023-12-27,Afrikaans,26
2023-12-27,Icelandic,26
2023-12-27,Tamil,24
2023-12-27,Irish,23
2023-12-27,Central Khmer,21
2023-12-27,Marathi,18
2023-12-27,Burmese,17
2023-12-27,Uzbek,17
2023-12-27,Welsh,17
2023-12-27,Bosnian,16
2023-12-27,Telugu,16
2023-12-27,Amharic,14
2023-12-27,Panjabi,14
2023-12-27,Macedonian,11
2023-12-26,English,3092274
2023-12-26,Spanish,55917
2023-12-26,Chinese,18444
2023-12-26,French,8795
2023-12-26,Japanese,7609
2023-12-26,Russian,5973
2023-12-26,German,5266
2023-12-26,Korean,5232
2023-12-26,Portuguese,4659
2023-12-26,Italian,2167
2023-12-26,(other),2102
2023-12-26,Turkish,1876
2023-12-26,Dutch,1549
2023-12-26,Vietnamese,1295
2023-12-26,Arabic,1215
2023-12-26,Polish,962
2023-12-26,Indonesian,877
2023-12-26,Swedish,757
2023-12-26,Thai,661
2023-12-26,Norwegian Bokmål,465
2023-12-26,Danish,428
2023-12-26,Finnish,410
2023-12-26,Czech,407
2023-12-26,Ukrainian,403
2023-12-26,Romanian,393
2023-12-26,Hebrew,390
2023-12-26,Greek,374
2023-12-26,Persian,313
2023-12-26,Hungarian,295
2023-12-26,Croatian,166
2023-12-26,Slovak,139
2023-12-26,Serbian,120
2023-12-26,Catalan,115
2023-12-26,Hindi,106
2023-12-26,Bulgarian,93
2023-12-26,Gujarati,85
2023-12-26,Lithuanian,78
2023-12-26,Slovenian,78
2023-12-26,Georgian,57
2023-12-26,Malay,44
2023-12-26,Azerbaijani,31
2023-12-26,Latvian,28
2023-12-26,Estonian,26
2023-12-26,Irish,23
2023-12-26,Afrikaans,20
2023-12-26,Uzbek,19
2023-12-26,Bengali,17
2023-12-26,Burmese,17
2023-12-26,Icelandic,17
2023-12-26,Marathi,15
2023-12-26,Urdu,15
2023-12-26,Kazakh,14
2023-12-26,Malayalam,13
2023-12-26,Central Khmer,12
2023-12-26,Tamil,12
2023-12-26,Telugu,12
2023-12-26,Amharic,11
2023-12-25,English,2524020
2023-12-25,Spanish,37915
2023-12-25,Chinese,18288
2023-12-25,French,7479
2023-12-25,Japanese,7282
2023-12-25,Russian,5232
2023-12-25,German,4364
2023-12-25,Korean,3717
2023-12-25,Portuguese,2996
2023-12-25,Turkish,1758
2023-12-25,Italian,1509
2023-12-25,Dutch,1400
2023-12-25,Vietnamese,1161
2023-12-25,Arabic,1092
2023-12-25,Polish,841
2023-12-25,Swedish,722
2023-12-25,Indonesian,696
2023-12-25,Thai,594
2023-12-25,Czech,406
2023-12-25,Danish,404
2023-12-25,Norwegian Bokmål,390
2023-12-25,(other),380
2023-12-25,Hebrew,379
2023-12-25,Finnish,357
2023-12-25,Romanian,353
2023-12-25,Persian,317
2023-12-25,Hungarian,277
2023-12-25,Ukrainian,256
2023-12-25,Greek,254
2023-12-25,Slovak,146
2023-12-25,Hindi,120
2023-12-25,Croatian,97
2023-12-25,Gujarati,90
2023-12-25,Serbian,85
2023-12-25,Bulgarian,77
2023-12-25,Catalan,72
2023-12-25,Slovenian,70
2023-12-25,Lithuanian,61
2023-12-25,Georgian,58
2023-12-25,Azerbaijani,39
2023-12-25,Latvian,34
2023-12-25,Burmese,32
2023-12-25,Estonian,32
2023-12-25,Bengali,31
2023-12-25,Malay,29
2023-12-25,Uzbek,29
2023-12-25,Bosnian,28
2023-12-25,Central Khmer,23
2023-12-25,Icelandic,22
2023-12-25,Albanian,16
2023-12-25,Marathi,16
2023-12-25,Panjabi,15
2023-12-24,English,2543443
2023-12-24,Spanish,30724
2023-12-24,Chinese,14332
2023-12-24,French,6985
2023-12-24,Japanese,5892
2023-12-24,Russian,4550
2023-12-24,German,3815
2023-12-24,Portuguese,2652
2023-12-24,Korean,2550
2023-12-24,Italian,1640
2023-12-24,Turkish,1492
2023-12-24,Dutch,1436
2023-12-24,Arabic,1208
2023-12-24,Vietnamese,1065
2023-12-24,Polish,732
2023-12-24,Indonesian,673
2023-12-24,Thai,603
2023-12-24,Swedish,486
2023-12-24,Hebrew,411
2023-12-24,(other),323
2023-12-24,Norwegian Bokmål,316
2023-12-24,Persian,312
2023-12-24,Danish,288
2023-12-24,Romanian,287
2023-12-24,Greek,279
2023-12-24,Czech,269
2023-12-24,Finnish,269
2023-12-24,Ukrainian,222
2023-12-24,Hungarian,213
2023-12-24,Slovak,112
2023-12-24,Croatian,106
2023-12-24,Hindi,83
2023-12-24,Catalan,81
2023-12-24,Bulgarian,77
2023-12-24,Gujarati,77
2023-12-24,Serbian,73
2023-12-24,Lithuanian,65
2023-12-24,Slovenian,65
2023-12-24,Georgian,59
2023-12-24,Azerbaijani,50
2023-12-24,Bengali,35
2023-12-24,Burmese,27
2023-12-24,Afrikaans,22
2023-12-24,Estonian,22
2023-12-24,Icelandic,22
2023-12-24,Tamil,22
2023-12-24,Malay,20
2023-12-24,Central Khmer,19
2023-12-24,Uzbek,19
2023-12-24,Bosnian,18
2023-12-24,Latvian,18
2023-12-24,Irish,15
2023-12-24,Panjabi,13
2023-12-24,Macedonian,11
2023-12-24,Marathi,11
2023-12-24,Telugu,11
2023-12-24,Urdu,11
2023-12-23,English,2601035
2023-12-23,Spanish,40159
2023-12-23,Chinese,11431
2023-12-23,French,8288
2023-12-23,German,4455
2023-12-23,Russian,4380
2023-12-23,Japanese,4203
2023-12-23,Portuguese,3202
2023-12-23,Korean,2726
2023-12-23,Italian,1851
2023-12-23,Turkish,1465
2023-12-23,Dutch,1344
2023-12-23,Arabic,1240
2023-12-23,Vietnamese,903
2023-12-23,Polish,885
2023-12-23,Swedish,665
2023-12-23,Indonesian,648
2023-12-23,Thai,485
2023-12-23,Norwegian Bokmål,370
2023-12-23,Czech,368
2023-12-23,Persian,359
2023-12-23,Danish,344
2023-12-23,Finnish,327
2023-12-23,(other),321
2023-12-23,Greek,318
2023-12-23,Romanian,303
2023-12-23,Hebrew,274
2023-12-23,Hungarian,253
2023-12-23,Ukrainian,246
2023-12-23,Slovak,129
2023-12-23,Hindi,114
2023-12-23,Croatian,111
2023-12-23,Serbian,93
2023-12-23,Gujarati,84
2023-12-23,Lithuanian,84
2023-12-23,Bulgarian,78
2023-12-23,Catalan,74
2023-12-23,Georgian,66
2023-12-23,Slovenian,57
2023-12-23,Azerbaijani,44
2023-12-23,Bengali,35
2023-12-23,Malay,34
2023-12-23,Burmese,27
2023-12-23,Estonian,27
2023-12-23,Icelandic,23
2023-12-23,Latvian,23
2023-12-23,Afrikaans,22
2023-12-23,Uzbek,21
2023-12-23,Bosnian,17
2023-12-23,Marathi,16
2023-12-23,Albanian,15
2023-12-23,Central Khmer,15
2023-12-23,Tamil,15
2023-12-23,Irish,13
2023-12-23,Panjabi,11
2023-12-22,English,2920543
2023-12-22,Spanish,53036
2023-12-22,Chinese,14771
2023-12-22,French,11821
2023-12-22,Japanese,6190
2023-12-22,German,6013
2023-12-22,Russian,5425
2023-12-22,Portuguese,4470
2023-12-22,Korean,4099
2023-12-22,Italian,2681
2023-12-22,Dutch,1786
2023-12-22,Turkish,1754
2023-12-22,Polish,1353
2023-12-22,Arabic,1201
2023-12-22,Vietnamese,1160
2023-12-22,Swedish,984
2023-12-22,Indonesian,778
2023-12-22,Thai,553
2023-12-22,Norwegian Bokmål,548
2023-12-22,Danish,525
2023-12-22,Czech,490
2023-12-22,(other),454
2023-12-22,Finnish,421
2023-12-22,Greek,420
2023-12-22,Ukrainian,388
2023-12-22,Hungarian,330
2023-12-22,Romanian,317
2023-12-22,Persian,296
2023-12-22,Hebrew,257
2023-12-22,Slovak,152
2023-12-22,Croatian,151
2023-12-22,Catalan,131
2023-12-22,Bulgarian,107
2023-12-22,Hindi,105
2023-12-22,Serbian,105
2023-12-22,Lithuanian,95
2023-12-22,Gujarati,87
2023-12-22,Slovenian,78
2023-12-22,Georgian,55
2023-12-22,Latvian,37
2023-12-22,Uzbek,35
2023-12-22,Malay,30
2023-12-22,Azerbaijani,26
2023-12-22,Estonian,26
2023-12-22,Marathi,22
2023-12-22,Bengali,21
2023-12-22,Icelandic,21
2023-12-22,Panjabi,19
2023-12-22,Central Khmer,16
2023-12-22,Tamil,16
2023-12-22,Albanian,15
2023-12-22,Burmese,15
2023-12-22,Afrikaans,14
2023-12-22,Amharic,12
2023-12-22,Bosnian,12
2023-12-22,Telugu,12
2023-12-21,English,2932568
2023-12-21,Spanish,57402
2023-12-21,Chinese,18167
2023-12-21,French,10454
2023-12-21,Japanese,8772
2023-12-21,German,7223
2023-12-21,Russian,6269
2023-12-21,Korean,5367
2023-12-21,Portuguese,4955
2023-12-21,Italian,3063
2023-12-21,Dutch,2160
2023-12-21,Turkish,2046
2023-12-21,Polish,1506
2023-12-21,Vietnamese,1402
2023-12-21,Swedish,1135
2023-12-21,Arabic,1129
2023-12-21,(other),1046
2023-12-21,Indonesian,929
2023-12-21,Danish,784
2023-12-21,Thai,746
2023-12-21,Norwegian Bokmål,741
2023-12-21,Finnish,586
2023-12-21,Greek,542
2023-12-21,Czech,523
2023-12-21,Ukrainian,447
2023-12-21,Hebrew,402
2023-12-21,Hungarian,396
2023-12-21,Romanian,341
2023-12-21,Persian,250
2023-12-21,Croatian,191
2023-12-21,Catalan,172
2023-12-21,Slovak,166
2023-12-21,Slovenian,125
2023-12-21,Serbian,120
2023-12-21,Bulgarian,117
2023-12-21,Hindi,110
2023-12-21,Lithuanian,110
2023-12-21,Gujarati,104
2023-12-21,Georgian,48
2023-12-21,Latvian,46
2023-12-21,Estonian,40
2023-12-21,Malay,39
2023-12-21,Uzbek,39
2023-12-21,Bosnian,30
2023-12-21,Icelandic,30
2023-12-21,Azerbaijani,29
2023-12-21,Bengali,27
2023-12-21,Tamil,26
2023-12-21,Albanian,22
2023-12-21,Central Khmer,21
2023-12-21,Afrikaans,17
2023-12-21,Panjabi,17
2023-12-21,Burmese,16
2023-12-21,Telugu,13
2023-12-21,Marathi,11
2023-12-20,English,3070912
2023-12-20,Spanish,58226
2023-12-20,Chinese,20050
2023-12-20,French,11061
2023-12-20,Japanese,8835
2023-12-20,German,7875
2023-12-20,Russian,6261
2023-12-20,Korean,6183
2023-12-20,Portuguese,5336
2023-12-20,Italian,3229
2023-12-20,Dutch,2276
2023-12-20,Turkish,1949
2023-12-20,Polish,1514
2023-12-20,Vietnamese,1450
2023-12-20,Arabic,1241
2023-12-20,Swedish,1172
2023-12-20,Indonesian,955
2023-12-20,Danish,791
2023-12-20,Thai,760
2023-12-20,Norwegian Bokmål,727
2023-12-20,Finnish,630
2023-12-20,(other),617
2023-12-20,Czech,578
2023-12-20,Ukrainian,517
2023-12-20,Greek,500
2023-12-20,Hebrew,400
2023-12-20,Romanian,352
2023-12-20,Hungarian,350
2023-12-20,Persian,298
2023-12-20,Slovak,217
2023-12-20,Croatian,216
2023-12-20,Catalan,187
2023-12-20,Lithuanian,124
2023-12-20,Bulgarian,118
2023-12-20,Hindi,111
2023-12-20,Slovenian,111
2023-12-20,Gujarati,105
2023-12-20,Serbian,100
2023-12-20,Uzbek,57
2023-12-20,Estonian,45
2023-12-20,Malay,43
2023-12-20,Latvian,41
2023-12-20,Azerbaijani,39
2023-12-20,Central Khmer,31
2023-12-20,Georgian,30
2023-12-20,Bosnian,23
2023-12-20,Burmese,23
2023-12-20,Bengali,22
2023-12-20,Afrikaans,21
2023-12-20,Albanian,20
2023-12-20,Tamil,19
2023-12-20,Icelandic,18
2023-12-20,Telugu,14
2023-12-20,Esperanto,13
2023-12-20,Marathi,13
2023-12-20,Irish,12
2023-12-20,Panjabi,12
2023-12-20,Amharic,11
2023-12-19,English,3115103
2023-12-19,Spanish,61023
2023-12-19,Chinese,20535
2023-12-19,French,11641
2023-12-19,Japanese,8704
2023-12-19,German,8134
2023-12-19,Russian,6715
2023-12-19,Korean,6183
2023-12-19,Portuguese,5697
2023-12-19,Italian,3291
2023-12-19,Dutch,2449
2023-12-19,Turkish,2068
2023-12-19,Polish,1647
2023-12-19,Vietnamese,1466
2023-12-19,Arabic,1442
2023-12-19,Swedish,1388
2023-12-19,Indonesian,1027
2023-12-19,Norwegian Bokmål,903
2023-12-19,Danish,864
2023-12-19,Thai,781
2023-12-19,Finnish,767
2023-12-19,(other),734
2023-12-19,Czech,578
2023-12-19,Ukrainian,503
2023-12-19,Greek,501
2023-12-19,Hungarian,407
2023-12-19,Hebrew,374
2023-12-19,Romanian,347
2023-12-19,Persian,339
2023-12-19,Slovak,235
2023-12-19,Croatian,193
2023-12-19,Catalan,145
2023-12-19,Serbian,130
2023-12-19,Slovenian,130
2023-12-19,Bulgarian,121
2023-12-19,Hindi,115
2023-12-19,Lithuanian,113
2023-12-19,Gujarati,95
2023-12-19,Uzbek,64
2023-12-19,Estonian,62
2023-12-19,Latvian,57
2023-12-19,Malay,44
2023-12-19,Azerbaijani,43
2023-12-19,Burmese,42
2023-12-19,Central Khmer,32
2023-12-19,Georgian,31
2023-12-19,Bosnian,23
2023-12-19,Albanian,22
2023-12-19,Afrikaans,18
2023-12-19,Amharic,18
2023-12-19,Icelandic,18
2023-12-19,Irish,18
2023-12-19,Tamil,17
2023-12-19,Panjabi,16
2023-12-19,Welsh,14
2023-12-19,Malayalam,13
2023-12-19,Marathi,13
2023-12-19,Bengali,12
2023-12-18,English,3886533
